,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,28.995354831479002,35.79593553935012,26.62712301526751,27.826410091191626,36.806012667142426
1965-02-01,29.452828652994082,36.48376203563115,27.29097979409354,28.491125996089828,39.097926800067604
1965-03-01,28.83747800468878,37.10553156186457,27.43225029536656,27.911766395691508,40.792779188889725
1965-04-01,27.999001715381073,38.534919529745025,27.572522163391113,27.194909037501102,41.284247178297775
1965-05-01,26.06841091505825,39.077988716020975,26.774678911481587,26.08243108179025,40.23298997145432
1965-06-01,24.66489508682984,38.684121223345194,25.913521221705846,24.55338297166242,38.56180924635667
1965-07-01,23.419809966108165,38.36407857398464,25.196016856602263,23.451067933698944,36.69534243070162
1965-08-01,22.65396284744729,38.12524978428671,24.813504900251118,23.080745770616932,34.9839107806866
1965-09-01,22.971109948304022,38.04028916032347,24.530563354492188,23.419158788355986,34.44100600022536
1965-10-01,23.62491824220882,38.76491964679875,24.996276582990376,23.662606082928527,34.878217256986176
1965-11-01,24.99923414538521,38.88465672323149,25.40467602866037,24.79483858948735,35.35759559044471
1965-12-01,26.724097405979204,38.62664993495157,26.104386874607634,26.1065817339244,36.45802424504207
1966-01-01,28.5185534881192,38.566429974281625,26.738883427211217,27.754880837688876,38.30243917611929
1966-02-01,29.661460110193776,38.68921097010782,27.13239533560617,28.463623071406815,39.452136113093445
1966-03-01,29.013489635750716,39.1339707047972,27.186546325683594,28.32873304557187,39.45450709416316
1966-04-01,28.00308210880996,39.25355623846185,27.327553885323663,27.021245864426593,38.71335836557242
1966-05-01,26.234014586069698,38.77636373859563,26.64853368486677,25.818971345662305,36.937323350172775
1966-06-01,24.621136011515123,38.811733298105736,25.56811060224261,24.880028077643786,35.81406813401442
1966-07-01,23.440347696495888,39.00367527791899,24.779255730765207,24.103806179819383,34.7005873460036
1966-08-01,22.918773218013314,37.18538414942075,24.31584358215332,23.30921271222964,33.20875901442307
1966-09-01,22.95351944636049,37.00890214475867,24.099393572126118,23.11928985203194,32.30484889103816
1966-10-01,23.6069279466654,36.80487332278735,24.59892000470843,23.542686290679637,32.385045565091644
1966-11-01,24.914242190565083,36.91680594666364,25.122905458722798,24.791712009638452,33.023848900428185
1966-12-01,26.719639707340423,37.18237419650979,25.928166934422087,26.149933744473472,34.35324155367338
1967-01-01,28.541460828489612,36.31370753458101,26.505840165274485,27.894690412417102,36.385025611290565
1967-02-01,29.249817627486184,36.379652153955746,27.149851662772043,28.754165011586867,38.87209965632512
1967-03-01,29.24975849134953,37.10030594917193,27.288341522216797,28.692220951583227,39.4948724599985
1967-04-01,28.01387570310368,38.09449705359054,27.15224266052246,27.728951628951783,39.166456369253304
1967-05-01,26.273107736912355,38.68572548644183,26.62014893123082,26.400326302580513,37.93466421274039
1967-06-01,24.609682341329915,38.33939539243097,25.50267015184675,25.52627367222041,35.65363663893479
1967-07-01,23.560703061033024,37.87481229599208,24.49828829084124,24.417308059152685,33.14386221078726
1967-08-01,23.540944095261754,36.53511935717439,23.878653390066965,23.57019534831645,31.432568476750298
1967-09-01,23.647670662559275,36.280882848452215,24.18381690979004,23.48315861447448,30.82348163311298
1967-10-01,24.39313871891738,35.4706542132652,24.151669910975865,24.148761957788007,31.286571209247295
1967-11-01,25.728344813184446,36.414138584920806,24.784014565604075,24.947615375089494,32.239852318396935
1967-12-01,27.448992750009594,36.15831348994007,25.65736157553537,26.544585641940692,33.68563138521635
1968-01-01,28.783526691286845,35.53173117441674,26.51713711874826,27.95929985414364,35.68539839524489
1968-02-01,29.34015432299485,36.116620939071865,27.093156405857634,28.824495272621082,38.09026571420523
1968-03-01,29.465557081730605,35.66659117398197,26.958883149283274,28.4679970940593,38.66463881272536
1968-04-01,28.508600293288584,37.22073541928644,26.9224670955113,27.603340762221162,38.46766838660607
1968-05-01,26.947240954403274,37.78376122043557,26.452809061322895,26.360001824676417,36.400569035456726
1968-06-01,25.415338074796583,37.72772436272608,25.85634299686977,25.095304875511832,35.1100833599384
1968-07-01,24.077345085976948,37.46720144193466,25.18133504050119,23.878267723647728,33.878021240234375
1968-08-01,23.50950740830867,37.28420571105121,24.657381602696013,22.92459371388917,33.33145435039813
1968-09-01,23.33908747377354,37.00363733997084,24.675869260515487,22.688020847234696,33.020826486440804
1968-10-01,23.93686094658864,37.776536810888004,25.18190520150321,23.59195108199043,33.27159001277043
1968-11-01,25.305950797801454,38.19933068262388,25.382839611598424,25.003809177607202,33.79521003136268
1968-12-01,27.26081156834765,38.59682997612104,26.327825954982213,26.58996704690326,35.174102783203125
1969-01-01,28.872692324709163,39.070793047343216,27.14068140302386,28.123005256775492,37.24353203406701
1969-02-01,29.307321273603815,38.82795098709734,27.601118768964497,29.04525523783693,38.63111642690805
1969-03-01,29.00636248192933,38.45429877712302,27.431956018720356,29.009437561035156,40.54575993464543
1969-04-01,28.059676640939504,38.68595018778762,27.470737184797017,27.716976423355547,40.67313854510967
1969-05-01,26.46842315207402,39.20453215298588,26.920595169067383,26.179385108579776,39.44512587327223
1969-06-01,25.06851837624629,38.948119176577215,26.05020659310477,25.04666349895514,37.808045607346756
1969-07-01,24.000438956714614,37.60466379662083,25.04241670880999,24.24444400995874,34.8567375769982
1969-08-01,23.338236246567106,36.74170611655875,24.396175656999862,23.371985640939794,33.535904517540565
1969-09-01,23.467095137683586,36.29992759391053,24.48708874838693,23.175036562217393,32.81515561617338
1969-10-01,24.182202201743312,36.55128740284541,24.775799342564177,23.898650288965158,33.57591775747446
1969-11-01,25.782060831394777,37.08239516166792,25.07797990526472,25.48946613667479,34.912176865797775
1969-12-01,27.951898533183936,36.69338487598994,25.83415576389858,27.073792399317508,36.01658747746394
1970-01-01,29.650592387503412,36.700209526166525,26.613212312970845,28.49424613633723,37.74172856257512
1970-02-01,30.11923294400544,36.57337084208449,27.11747101375035,29.101682705894547,39.055193387545074
1970-03-01,30.00349436264371,36.91045682724208,27.304887090410507,28.591325275384346,39.745955834021935
1970-04-01,28.767251760157954,37.71473348957219,27.37801960536412,27.47805770187133,39.57761030930739
1970-05-01,26.94182791564142,38.03129065526675,26.78661618913923,26.108226592134432,37.17183626615084
1970-06-01,25.30437994211522,37.235354070794095,25.641924994332452,24.972992617984293,34.15350107046274
1970-07-01,24.253387950913876,35.6675971044253,24.923693793160577,24.126966666561998,31.915309612567608
1970-08-01,23.501500708567523,35.26481994210857,24.24511432647705,23.612942342972833,30.989996103140022
1970-09-01,23.868709047808917,34.7810980391829,24.034284182957244,23.18968082930881,30.976450993464542
1970-10-01,24.663112673696993,35.00627491572132,24.3113306590489,23.85602074037411,31.746195279634914
1970-11-01,26.236315065075736,34.55800095649615,24.517918314252583,25.11549241289832,32.35863318810096
1970-12-01,27.828789173775885,34.27775657340272,25.141576358250212,26.868899918829133,33.35491767296424
1971-01-01,29.632181059325106,34.46529074890973,25.950871876307897,28.35887283374259,35.33280592698317
1971-02-01,30.318499236127696,34.46284254936323,26.395908083234517,29.34306472827384,37.489691514235275
1971-03-01,29.675701924286553,34.77840684864619,26.60749912261963,29.196368766367627,38.86092259333684
1971-04-01,28.236587391149527,36.35500555169092,26.349206651960102,28.14589313372155,39.158157935509315
1971-05-01,26.844945016386205,36.63960548296367,25.64060892377581,26.198184145225206,36.876948429987976
1971-06-01,25.55991052019544,36.22639277209974,25.253302029200963,24.473623907451078,35.16294332650992
1971-07-01,24.010869821606764,36.633624769236945,24.439980643136163,23.787566856556,33.499312767615685
1971-08-01,23.331403107622304,36.01204336506047,23.71341909681048,23.45480566239434,31.962453402005707
1971-09-01,23.57741068544346,34.90539707549631,23.773546900068013,23.417389737831435,31.540782635028545
1971-10-01,24.634576156149784,35.076015942717255,24.063636234828405,24.092231149458808,31.837486853966347
