,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,27.184753,26.305084,26.989655,29.059845,23.863647
1965-02-01,27.350403,26.962708,27.71463,29.240967,26.042633
1965-03-01,26.715729,27.160278,27.79596,29.11023,27.355377
1965-04-01,26.613922,28.55539,27.917725,29.447021,27.774017
1965-05-01,25.665405,29.042389,26.802032,29.575775,27.303009
1965-06-01,24.840607,28.643219,25.852997,29.32779,26.59845
1965-07-01,23.390137,28.340332,25.446869,28.848297,24.801208
1965-08-01,22.762451,28.565369,25.360046,29.08081,23.26239
1965-09-01,23.130676,28.180664,25.46283,28.991974,23.29184
1965-10-01,23.741913,28.75946,26.17035,29.095276,23.617676
1965-11-01,24.95337,28.980011,26.75113,29.507416,23.674042
1965-12-01,25.784668,28.652191,27.566956,29.243958,24.172516
1966-01-01,26.842194,28.50586,27.722687,28.761047,25.19165
1966-02-01,27.39038,28.600159,27.915833,29.32788,25.875488
1966-03-01,26.903717,29.035889,27.971313,29.23407,26.35202
1966-04-01,26.562317,29.307709,27.932495,29.480164,26.215881
1966-05-01,25.487183,28.829132,26.792786,29.639526,25.023224
1966-06-01,24.581451,28.754486,26.230988,29.550262,24.591553
1966-07-01,23.782166,29.033356,25.709045,29.307709,23.98941
1966-08-01,23.746857,27.679321,24.940002,29.430237,22.497711
1966-09-01,23.476044,27.604706,25.090302,29.407532,21.572845
1966-10-01,24.092804,27.22345,25.43927,29.621857,21.652008
1966-11-01,24.795288,27.175049,26.241608,29.376282,22.067047
1966-12-01,25.575928,27.57898,27.074677,29.626404,22.718597
1967-01-01,26.92279,26.831146,27.392548,29.456451,23.785126
1967-02-01,27.390045,26.901245,27.486206,29.297699,25.81195
1967-03-01,27.215271,27.034454,27.736633,29.442932,27.109589
1967-04-01,26.234161,28.01059,27.379547,29.787994,26.77304
1967-05-01,25.195953,28.589539,26.91977,29.818054,25.770386
1967-06-01,24.489288,28.178864,26.217133,29.45697,24.170258
1967-07-01,23.44104,28.2034,25.275574,29.192017,22.549072
1967-08-01,23.548737,27.188232,24.621979,29.033264,20.759644
1967-09-01,23.69345,27.01593,25.345673,29.241608,20.223755
1967-10-01,24.596954,26.453522,25.559052,29.359802,20.674988
1967-11-01,25.45337,27.061523,26.220123,29.560638,21.517883
1967-12-01,26.41043,26.94934,26.738495,29.317719,22.112366
1968-01-01,26.716919,26.217865,26.98352,29.539185,23.158203
1968-02-01,27.011719,26.366241,27.575562,29.253296,25.242493
1968-03-01,27.239716,26.156525,27.31491,29.394745,25.78656
1968-04-01,26.696655,27.302032,27.28128,29.542145,26.165924
1968-05-01,25.811798,27.7482,26.992432,29.73059,24.694458
1968-06-01,24.830475,27.740753,26.50177,29.957611,23.672577
1968-07-01,24.370483,27.75708,25.689117,29.577759,22.670502
1968-08-01,23.976776,27.811981,25.379486,29.297302,22.178864
1968-09-01,23.525696,27.514221,25.395813,29.56488,21.784668
1968-10-01,23.849182,27.828796,26.02893,29.579742,22.111115
1968-11-01,25.445282,28.2052,26.795074,29.447662,22.641815
1968-12-01,26.37909,28.534119,27.636902,29.879944,23.356537
1969-01-01,27.000763,28.632843,28.149323,29.177887,24.292908
1969-02-01,27.106903,28.399017,28.286713,29.343506,25.66452
1969-03-01,26.94281,28.513885,28.259033,29.304016,27.380188
1969-04-01,26.41571,28.750244,28.369781,29.556305,27.694
1969-05-01,25.71991,29.166107,27.612457,29.521423,26.238281
1969-06-01,24.982574,28.7005,26.58902,29.311707,25.339935
1969-07-01,24.007812,28.053436,25.590698,29.543976,23.545837
1969-08-01,23.532501,27.442749,25.285095,29.34967,22.5224
1969-09-01,23.595581,26.826935,25.571198,29.4404,21.628662
1969-10-01,24.296509,26.931,25.998322,29.643982,21.979889
1969-11-01,25.589142,27.479645,26.524414,29.407593,23.409454
1969-12-01,27.181244,27.34018,27.081238,29.30606,23.641205
1970-01-01,27.76477,26.856659,27.342743,29.289124,24.810547
1970-02-01,27.721375,26.741974,27.730164,29.157928,25.92633
1970-03-01,27.901642,27.192932,27.922302,29.403809,26.456299
1970-04-01,26.53949,27.890808,28.025635,29.386261,26.796204
1970-05-01,25.556976,28.262726,27.798859,29.913147,24.837921
1970-06-01,24.323425,27.925415,26.666565,29.70755,22.542328
1970-07-01,23.794983,26.762634,25.590027,29.65744,21.10785
1970-08-01,23.834259,26.375214,25.049194,29.623352,20.558228
1970-09-01,24.08789,26.1474,24.661255,29.676544,20.263763
1970-10-01,24.836365,26.097809,25.185059,29.692566,20.764832
1970-11-01,25.922699,25.609161,25.98108,29.573761,20.95752
1970-12-01,26.725433,25.611206,26.72699,29.38263,21.581512
1971-01-01,27.239563,25.479462,26.727661,29.420197,22.880829
1971-02-01,27.608704,25.383118,26.900604,29.413269,24.459076
1971-03-01,27.429321,25.498749,27.181274,29.545685,26.099121
1971-04-01,26.432648,26.680695,27.111084,29.564484,26.936676
1971-05-01,25.317871,27.184723,26.503326,29.356934,25.182007
1971-06-01,24.279724,26.993011,25.747772,29.57782,23.773224
1971-07-01,23.375458,27.404114,25.082672,29.334686,22.334808
1971-08-01,23.543457,27.110596,24.510956,29.05304,21.078705
1971-09-01,24.222382,26.277496,24.472412,29.335693,20.342438
1971-10-01,24.807434,26.220184,24.999664,29.076752,20.617676
1971-11-01,26.318024,25.911835,26.062042,29.35791,21.249695
1971-12-01,26.629822,25.780396,26.872925,29.118256,22.008667
1972-01-01,27.138702,26.116241,27.393616,29.23819,23.912018
1972-02-01,27.024414,26.588745,27.911072,29.184631,26.145416
1972-03-01,27.275482,27.117188,27.610748,29.176971,27.472992
1972-04-01,26.408905,28.409882,27.637512,29.57727,27.393616
1972-05-01,25.35965,28.968933,27.01294,29.18512,26.756134
1972-06-01,24.06363,28.968933,26.451477,29.003845,26.029663
1972-07-01,24.036377,29.075104,25.638947,29.176971,25.092804
1972-08-01,23.589691,29.371613,25.647095,28.783875,24.937378
1972-09-01,23.426605,29.077026,25.832642,28.849396,24.080841
1972-10-01,24.075592,29.171234,25.819244,29.08899,24.00003
1972-11-01,25.491638,29.191803,26.669556,28.97995,24.63034
1972-12-01,26.656158,28.976593,27.173615,28.93164,25.76474
1973-01-01,27.465515,28.868896,27.41211,29.127625,26.096588
1973-02-01,28.110657,28.228607,27.852875,29.32132,26.534454
1973-03-01,27.870361,28.24704,28.022797,29.34317,26.972809
