,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6
1965-01-01,-0.05003934,0.22797327,-0.4948005,-0.09007077,0.08477254,-0.29434896
1965-02-01,-0.055926286,0.22973938,-0.32643297,-0.21369728,-0.039001226,-0.071673974
1965-03-01,-0.0813875,0.17410739,-0.14481969,-0.35557353,-0.067700244,0.093014285
1965-04-01,-0.08830468,0.10493541,-0.11759241,-0.005592632,-0.07020221,-0.096252106
1965-05-01,-0.06122459,0.09242557,0.017366588,-0.00014717579,-0.048567582,-0.024872493
1965-06-01,-0.0019132614,0.076677896,0.014423108,0.035174705,0.0341445,-0.035763405
1965-07-01,-0.0038265348,0.00073587894,-0.06387372,0.025461173,-0.012656999,-0.021487499
1965-08-01,0.015894841,-0.0047095777,0.009566355,0.026491404,-0.0213403,0.009566331
1965-09-01,-0.0025019646,0.06946635,0.11803391,-0.02060442,-0.08918772,0.045624066
1965-10-01,-0.009419179,-0.3705853,-0.24666438,-0.1165622,0.096546456,-0.09463318
1965-11-01,-0.011038089,-0.04842038,-0.14099312,-0.111411095,-0.36160773,-0.06961354
1965-12-01,-0.030612301,-0.010302258,-0.115384795,-0.09669366,-0.26668015,-0.2150219
1966-01-01,-0.013454055,0.29135904,-0.4619213,-0.2883211,-0.0062206266,-0.2615577
1966-02-01,-0.018083358,0.10806613,-0.4299499,-0.3162418,-0.06857209,0.0049186707
1966-03-01,0.02039802,-0.18965825,-0.20195493,0.122098826,0.041519403,0.009692669
1966-04-01,0.005063343,0.10575149,-0.076962784,-0.087089494,-0.015623999,-0.123979494
1966-05-01,-0.001012659,-0.05425005,-0.14423284,-0.014321995,0.023725366,-0.037179373
1966-06-01,-0.004774022,0.08274946,0.018662024,0.0024593354,0.040651392,-0.017504692
1966-07-01,-0.0052080154,0.028933382,-0.007233334,-0.004050684,-0.032550048,-0.017070675
1966-08-01,-0.017504692,0.034864713,-0.029801369,-0.0067993165,-0.023002028,-0.013309335
1966-09-01,-0.025461365,0.03674536,-0.232335,-0.07783075,0.05989208,0.03674538
