,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6
1965-01-01,0.06253711971235863,0.35755465979929324,-0.947588925458947,-0.07648632784647152,2.4826425573100215,-8.53441311762883
1965-02-01,-0.031867124515857714,0.9741669451748882,-1.0681697300502233,0.11694498528215222,2.7643392915311065,-7.560055530988253
1965-03-01,0.021436649332505192,1.0109861691792805,-0.6539433586354159,-0.09883546123379154,2.6672586150791333,-6.172095353786761
1965-04-01,0.010528965707515738,2.1817951290695756,-0.3262960789154987,-0.2747274263012678,2.2418592287146524,-4.9854778326474705
1965-05-01,0.05753062121232841,4.108400698061343,-1.0092773607798986,-0.30957700726681187,2.71961352099543,-2.8733436877910905
1965-06-01,0.03217621878893287,4.442314748410825,-0.5483242321987541,-0.3882912092639091,2.312582472096319,-1.3695285870478704
1965-07-01,0.011392510323612777,3.1805376211802163,-0.35318756590084155,-0.2546303478398717,1.8656597189281297,-2.334327193406912
1965-08-01,-0.006187486236171467,3.1630992889404297,-0.1933808533512816,-0.2731724453151674,1.5898333943408467,-2.355824984036959
1965-09-01,0.05539782626033136,3.337945099230166,-0.5919475944674745,-0.2977863850450157,0.7928620214047639,-1.1833534790919378
1965-10-01,0.021462822562934438,0.6326229483992964,-0.638004833338212,0.015925744870551546,0.4655836393003878,-2.271359471174387
1965-11-01,0.02872389027419588,0.6535494217166193,0.4101554349977143,-0.20249533586035992,0.9825661778450012,-4.349410992402297
1965-12-01,0.010716926245164479,1.8577981878209995,-0.21592304110527039,-0.2608208055783035,2.2676001424374785,-6.224159552500798
1966-01-01,0.0468391787122797,0.7986240364887096,-0.7082741479484402,-0.11212834458153946,2.6488026847010073,-6.091057795744676
1966-02-01,0.010335198776037604,0.6615006261401706,-0.5766258556015638,-0.01793172686619866,2.9436482035595435,-7.171042148883526
1966-03-01,0.01323982544335318,0.9470609603104767,-0.5767239599811788,-0.1080655373800966,2.736599808153899,-5.909982552895179
1966-04-01,-0.014364000394511123,1.7947764308364302,-0.8491287426072724,-0.0006813079790961473,2.514358188795007,-3.979081373948317
1966-05-01,0.05955475443828498,2.711915086816858,-0.5050911891217135,-0.24380309689313845,0.9116862131201702,-1.2818744549384484
1966-06-01,0.04479778708253868,3.6712494161393905,-0.5742496373702068,-0.33143941397057436,0.766544627106708,-0.6192640043221987
