,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6
1965-01-01,-0.3724846,-0.36205634,-0.012383461,0.6133121,-0.39268914,-0.6380798
1965-02-01,-0.22225189,0.044646073,-0.44645995,0.7469242,0.047253035,-1.5991089
1965-03-01,0.8042797,-0.49338722,0.051163483,0.4200634,-0.09874268,-1.669825
1965-04-01,0.29524994,-0.38454247,0.463406,-0.20107003,-0.45330352,-0.30274564
1965-05-01,0.29492417,-0.6432934,0.81992227,0.15740165,-0.0009777069,-0.16228981
1965-06-01,0.3190399,-0.14338875,0.09613571,0.33859253,0.49110565,-0.7309559
1965-07-01,-1.4325825,-0.45525894,0.1968338,0.26038057,0.28351822,-0.2923172
1965-08-01,-0.51196253,0.08994369,0.17336997,0.017923355,0.39268953,-0.27993393
1965-09-01,-0.6765337,-0.21508293,0.1958557,0.1547947,0.020856475,-0.85576934
1965-10-01,-0.00879879,0.118621446,-0.21117249,0.44776344,-0.14860268,0.4018139
1965-11-01,-0.2284443,-0.20693569,0.19487838,0.0009777069,-0.31415138,0.3418518
1965-12-01,-0.11829605,-0.7716915,0.49078026,-0.1981369,-0.051163863,-0.14501801
1966-01-01,0.61379015,-0.1673973,0.2560192,0.32429084,-0.11159821,-1.1297668
1966-02-01,-0.4362175,-0.03774643,-0.2143341,0.28785744,-0.26783562,-0.40076867
1966-03-01,0.30558205,-0.022319412,-0.04824982,-0.016083146,-0.49529877,-0.15426788
1966-04-01,0.21695976,-0.4391716,0.22746353,0.10142288,-0.34726754,-0.8133537
1966-05-01,0.76871455,-0.5842493,0.7588676,0.06433334,0.03905945,-0.24059257
1966-06-01,0.8166361,-0.39617348,0.24650078,0.34496957,-0.19464035,-0.5632423
1966-07-01,-0.85799295,-0.22680703,0.09518661,0.05186043,-0.010831451,-0.058753204
1966-08-01,-0.21925735,0.051860046,0.11750641,0.114552304,0.0128005985,-0.018052673
1966-09-01,-0.18610649,-0.17035142,0.18807563,0.064661026,0.120788574,0.00787735
1966-10-01,0.5573343,-0.343985,0.38895264,-0.019365693,-0.023960877,-0.0009845734
1966-11-01,0.24518776,-0.8031788,-0.015755082,0.2694767,-0.15361175,0.92954713
1966-12-01,0.4667429,-0.41947803,-0.37844905,0.54978484,-0.4949707,-0.6036148
1967-01-01,0.023184586,0.45389634,0.27984828,1.1177607,0.56100273,-0.98061216
1967-02-01,0.82582986,-0.45422286,0.10743294,1.4652035,-0.3213194,-0.7288467
1967-03-01,-0.21747819,-0.3983841,0.38205662,0.2599291,0.1329033,-0.31838036
1967-04-01,0.5482666,-1.0031435,0.3464632,0.30891076,0.20245704,-1.1647829
1967-05-01,0.8287689,-0.7889303,0.47152978,0.4630394,0.0760849,-0.23184624
1967-06-01,0.019919205,-0.83432007,0.11004524,0.038858794,-0.15412827,-0.51202124
1967-07-01,-0.8548924,-0.07412567,0.57439077,0.28442,0.15543517,-0.27723616
1967-08-01,-0.7095806,-0.07902374,0.21845818,-0.17306824,0.080329895,0.2566635
1967-09-01,0.13323002,-0.19559975,0.26841888,0.238377,0.065309145,0.11396389
1967-10-01,0.07445183,0.115269855,0.04212456,0.14400558,-0.07249298,-0.17763977
1967-11-01,0.26058197,-0.5796158,0.27462348,0.31511497,-0.3317688,-1.2617661
1967-12-01,0.68541604,-0.56557465,0.33731994,0.5877794,-0.53259337,-0.86730117
1968-01-01,0.34279633,-0.43797684,0.37853488,0.5087246,0.17103347,-0.64547884
1968-02-01,-0.9317501,0.26986083,0.034279633,0.55977935,-0.5656141,-0.5652496
1968-03-01,0.05360756,0.5327934,0.00802269,-0.07220612,-0.2859066,0.5616024
1968-04-01,0.3785347,-0.76582223,0.24725112,0.5174767,-0.4511055,-0.71257937
1968-05-01,0.5900475,-0.46532783,0.26512033,-0.03974991,0.12107315,0.23084107
1968-06-01,-0.13383675,-0.5605087,-0.007293701,0.25016862,-0.12909546,-0.5214882
1968-07-01,-0.38838083,0.16848068,0.33659706,0.14149475,0.17103347,0.67757
1968-08-01,-1.0043209,-0.21917038,0.2760605,-0.078770444,0.022975158,-0.511277
1968-09-01,0.32128066,-0.41135558,0.09846268,-0.0018234253,0.14185944,-0.36394805
1968-10-01,0.29210624,-0.25490952,0.24725112,0.12143783,-0.20312576,0.9561836
1968-11-01,0.68960416,-0.1728569,0.14623566,0.35373688,-1.1676964,-0.03683243
1968-12-01,-0.09408645,-0.024068832,0.10794449,0.53644025,-0.36103058,-0.055430986
1969-01-01,-0.27467042,-0.35329017,0.10913849,0.27599755,0.35892946,-0.2872761
1969-02-01,0.6113747,-0.39442405,0.4196356,0.28263205,-0.35196304,0.14065285
1969-03-01,0.55531234,-0.31646842,0.03848038,0.47204858,0.002653885,-0.79150236
1969-04-01,0.09188843,-0.29590112,-0.16088791,-0.10084496,-0.06070633,-0.083927155
1969-05-01,-0.00033187866,-0.058052443,0.035826873,0.030518722,-0.14562874,0.040470887
1969-06-01,0.7470509,-0.60838854,-0.06070595,0.22557488,-0.21495895,-0.19306564
1969-07-01,-0.6030811,-0.32011718,0.11212387,0.015259552,0.4209625,-0.49891853
1969-08-01,-0.25178146,-0.21396446,0.037817,-0.059379578,0.28561783,-0.36589584
1969-09-01,-0.2368534,-0.75534403,0.21694985,-0.13600807,0.07629776,-0.10217209
1969-10-01,0.42427978,-0.34300652,-0.059379198,-0.01724968,-0.27367553,-0.39575157
1969-11-01,0.8585113,-0.71420974,0.07961464,0.27168503,-0.36523247,-0.11046524
1969-12-01,-0.007298088,0.24979076,0.10184059,0.65715253,-0.5848362,-0.7052528
1970-01-01,-0.2615761,0.22297211,-0.37272912,0.46624452,-0.70885104,-1.0439743
1970-02-01,-0.48022193,-0.31648713,-0.084862515,0.5770645,0.09218407,-0.9477974
1970-03-01,1.1501358,-0.61666715,-0.0242939,0.6003601,-0.14143753,-1.6955849
1970-04-01,0.67357445,-0.5620888,0.77041817,0.5068449,-0.33911705,-1.0190147
1970-05-01,1.1215153,-0.18170547,-0.021631623,0.029951096,-0.30583763,0.14742775
1970-06-01,0.18769607,-0.3384514,0.22563438,0.10815811,0.15508194,-0.5793945
1970-07-01,-0.57273865,-0.016306687,0.072216034,-0.15474968,0.09850693,-0.035276033
1970-08-01,-0.6392971,-0.34377632,0.12346649,-0.33778572,-0.11348267,-0.06988678
1970-09-01,-0.43329772,-0.2742222,-0.027954865,-0.059569933,0.2615761,-0.09784126
1970-10-01,0.058904458,0.03361206,0.24460335,0.096843146,-0.42797318,-0.49752694
1970-11-01,0.26889762,-0.16806069,0.114814,0.10050373,-0.7710835,-0.46591148
1970-12-01,0.34776992,-0.5108387,0.1031662,0.8955482,0.15042305,-0.49053803
1971-01-01,0.3847603,-0.30114517,0.53402674,0.5510109,-0.5183487,-1.0905899
1971-02-01,1.2009882,0.20969124,-0.3935791,0.5451317,-0.91944027,-1.1049607
1971-03-01,0.22046967,-0.066957094,0.13848762,0.31127053,-0.8733864,-0.26619643
1971-04-01,0.014044571,-0.058465578,0.04344082,0.37692183,0.10321274,-0.2697897
1971-05-01,0.9370777,-0.4722952,0.47654113,0.39096624,-0.13946763,-0.74535066
1971-06-01,0.016984368,-0.091127396,0.009145355,-0.15612526,0.0016330719,-0.18094845
1971-07-01,-0.72085416,0.08002243,0.2332077,-0.20119897,0.32694778,0.14567336
1971-08-01,-0.57910043,0.07708244,0.33838043,-0.15089913,0.2756691,0.12607574
1971-09-01,-0.07218323,0.22308274,0.17833558,-0.049972914,-0.21948929,-0.25803146
1971-10-01,0.5869392,-0.7319595,0.53729284,0.16690369,-0.1535118,-0.1861744
1971-11-01,1.1274986,-0.70354307,0.012738419,0.2609709,-0.4628231,-0.62874717
1971-12-01,0.47948074,-0.9305452,0.10386582,-0.09537353,-0.020903777,-0.37496167
1972-01-01,0.4062748,-0.48775902,0.19682522,0.39795417,-0.03213482,-0.5210415
1972-02-01,0.46681404,-0.5244843,-0.35749856,0.5990831,-0.21346626,-0.3391365
1972-03-01,0.4194727,0.4140213,0.109028436,0.22063942,-0.5428473,-0.52017975
1972-04-01,0.73881185,-0.46767464,0.4461561,-0.085214235,-0.11648865,0.1555088
1972-05-01,0.7631996,-0.43754882,0.41344756,-0.1532135,0.067425534,0.14403228
1972-06-01,-0.09640388,-0.27056274,0.37270546,0.09984741,0.16956787,-0.58444995
1972-07-01,-0.72532654,-0.54772455,-0.102716446,0.18477479,0.20600624,-0.21719627
1972-08-01,-0.314748,0.15895195,0.34372672,-0.023814011,0.2593731,-0.3253641
1972-09-01,-0.4794384,-0.33540612,0.15321389,0.08091049,-0.08865738,-0.3308155
1972-10-01,-0.0054512024,-0.48058644,0.09181366,0.070008084,-0.23584595,-0.560923
1972-11-01,0.76291275,-0.44730377,0.027257156,0.2653984,0.37299234,-0.6226101
1972-12-01,-0.19912033,-0.41516876,-0.048488997,0.16239509,-0.19079971,-1.2084945
1973-01-01,0.011148835,0.07900162,-0.023254776,0.3733452,0.18348733,-0.08505402
1973-02-01,0.09174347,-0.43068504,0.15895863,0.3086792,0.016564941,-0.14589843
1973-03-01,0.71865845,-0.22426224,0.06211815,1.0929592,0.10639725,-1.3535366
1973-04-01,1.3067089,-0.44724998,0.02739563,0.2854244,-0.13793373,-0.62054366
