,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6
1965-01-01,-0.20628203637897968,0.17857465051835583,0.11162404394285246,0.744986092602765,-0.22381677015407664,-0.5363932939676138
1965-02-01,-0.4168017767369747,-0.07151708487541444,0.16746109520847147,0.9229250528194286,-0.06397266645689267,-0.082970720071059
1965-03-01,-0.30233000094691914,-0.006323108269322303,0.18704306249591438,0.7386643577505041,-0.05923346087739274,-0.5953323841094971
1965-04-01,-0.28646007801095646,-0.06180051113328626,0.11853262443434108,0.4199537138144175,0.01677312988888573,0.07895224369489229
1965-05-01,-0.19927917358775935,-0.190023313606939,0.09593884248963812,0.2468335959646437,0.11336916201823466,-0.19076917033929092
1965-06-01,-0.1687922204534213,-0.001696944236755371,-0.03955778665840626,-0.06832063060115884,0.11533622000668499,-0.31300058731665975
1965-07-01,-0.14067993809779486,0.0742606348508308,-0.15818681567907333,0.06000729346716845,0.08199061292248803,0.08939588872285989
1965-08-01,-0.24816131529708704,0.12046335204955069,-0.11419105682183396,0.1959169766417256,-0.012160907121928962,0.28852657629893375
1965-09-01,-0.1762667049964269,0.01635892016272391,-0.051234203221445736,-0.19652121872813613,0.11132283488640914,-0.4067230224609375
1965-10-01,-0.01313891843892634,0.08837116581778372,-0.01681507882577452,0.5183876112655357,0.0001998869953928767,-0.0788563833786891
1965-11-01,-0.09476166063298783,-0.0820331347565497,0.05344386154320091,0.2598665654659271,0.04469992039171425,0.2529447583051828
1965-12-01,-0.2570084451387326,-0.06378292917243895,0.12128986841575666,0.5312464855335377,-0.024134597262820683,0.07419389027815598
1966-01-01,-0.2606230477492015,0.1575943971833875,0.14738860032097859,0.6930043299992878,-0.13527631356909467,-0.6255876559477586
1966-02-01,-0.266877468675375,0.0013564527034759521,0.016667592783712527,0.7000449630949231,-0.03983150664213541,0.24563252925872803
1966-03-01,-0.13135746121406555,0.05094484155697207,0.0065247585057064,0.4800246269614608,-0.03619098129707413,-0.1663229098686805
1966-04-01,-0.28031474600235623,-0.025311208239966822,0.07481090724468231,0.622497609368077,-0.030384076557852125,-0.16559305099340585
1966-05-01,-0.06365408577645819,-0.02560283868543563,0.06646126593378457,0.2203675055945361,0.038019727311424306,-0.13641116710809562
1966-06-01,-0.14097079013784727,0.03590878339544419,0.018970449243418196,-0.13541210856702593,0.027596287026598644,-0.32384698207561785
1966-07-01,-0.1829144700119893,0.09912579290328487,-0.10612586894157258,-0.0552962706596763,0.07274950689296364,0.1334973367360922
