,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6
1965-01-01,65.93384,74.00276,78.50406,48.43642,46.4757,57.827236
1965-02-01,64.72497,63.905956,85.278946,27.068348,58.8379,17.69719
1965-03-01,79.79483,68.28277,76.01262,44.844227,57.735504,28.208416
1965-04-01,84.69417,62.98047,76.82344,61.316235,53.191616,42.07432
1965-05-01,82.721985,75.41474,83.92921,34.957092,67.94861,13.392452
1965-06-01,83.42306,63.507915,84.930046,37.469826,61.740482,23.726772
1965-07-01,85.11514,63.791294,85.785095,31.409122,64.946106,52.34967
1965-08-01,71.36062,67.892914,84.15362,35.360046,65.09025,58.516846
1965-09-01,69.45723,72.597336,82.15359,29.44185,69.260666,60.98699
1965-10-01,74.09613,73.87499,84.4845,34.74742,52.510197,38.591873
1965-11-01,70.92982,74.52202,81.89314,67.71764,53.51431,47.022804
1965-12-01,69.03626,71.20337,84.877625,60.228584,50.26282,61.52099
1966-01-01,72.964066,72.63247,82.04867,43.968548,59.04661,45.398376
1966-02-01,77.91676,69.79579,86.09192,50.36421,54.28106,44.77457
1966-03-01,83.232254,73.11182,84.30422,40.755943,48.348328,20.510132
1966-04-01,80.78956,65.248566,85.64705,27.365438,61.19382,20.21136
1966-05-01,64.27017,73.32686,80.03607,40.004093,69.04558,39.587128
1966-06-01,67.32847,77.50637,83.91352,33.283394,58.056732,29.20731
1966-07-01,71.72795,66.20069,85.07577,30.477907,67.85542,51.265446
1966-08-01,60.906544,65.64255,79.66342,21.751179,72.39444,63.298347
1966-09-01,53.947815,67.097,74.56791,40.72311,69.05707,59.571922
1966-10-01,60.91311,74.56791,77.54413,26.012764,53.892,49.208523
1966-11-01,57.754677,75.14903,81.45277,57.332787,56.324844,43.57292
1966-12-01,67.42204,72.276245,75.88283,44.612053,50.68268,40.338978
1967-01-01,70.0583,68.55333,79.51375,33.05567,48.941444,25.397392
1967-02-01,70.67143,69.62083,80.13196,27.54083,47.00914,25.96999
1967-03-01,81.15047,64.83904,82.12169,62.058823,46.526066,33.58773
1967-04-01,70.88932,64.7377,81.21127,73.7388,56.008545,29.064379
1967-05-01,71.55313,69.296524,83.76178,39.44545,54.929226,19.203545
1967-06-01,73.3199,68.81175,83.6503,30.268692,65.10254,44.313374
1967-07-01,63.153347,66.271385,79.92251,16.154758,58.287113,51.647346
1967-08-01,68.10234,66.63116,81.95447,18.00599,65.264694,61.319008
