,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6
1968-10-01,8.489440828321753,4.694217141550017,8.305192189425718,6.469124150896539,4.498991428239904,2.8259106899423134
1968-11-01,8.63360191936547,5.002859019064234,8.448974576449004,5.707979623415465,4.258406923310525,2.8816092539687324
1968-12-01,8.680889973769576,5.568256522445251,7.522823197170663,4.879962039427157,4.073597713931817,3.4737431397691947
1969-01-01,8.310732803733664,6.54508070311051,7.14234640147344,5.510952416518686,3.8144230613860657,2.6652207290258745
1969-02-01,8.233531432278397,6.645074450816712,6.449340485813643,4.845025958683616,4.876053487390175,4.210083209020903
1969-03-01,8.153907765081305,7.6611171655307135,6.960927184273301,4.313193908648196,3.310876276363083,3.02833271872842
1969-04-01,8.47583337390438,7.5360424086780124,6.78838051530361,3.7066826537500353,3.4936720059376225,2.885407095219021
1969-05-01,8.604274683889054,7.231958596397045,6.556146644263376,3.569279661147346,2.7266754158511946,2.286827773561365
1969-06-01,8.477047896743663,6.832237990970642,7.028137234330879,3.494501187217973,2.848071170948262,2.356477060952793
1969-07-01,8.575167002378336,4.635913872407235,7.524836232953806,5.561645808464048,3.1223328896810765,0.0
1969-08-01,8.285013025818216,2.950891147435793,7.862927858756964,6.158256660666869,3.8817599910901253,0.0
1969-09-01,8.402302029422021,2.757187510577002,7.990135848940889,5.9953691333510815,3.452444860171389,0.0
1969-10-01,8.73941887122725,2.671328505898486,7.973752279795701,6.009772741238881,3.617402957470947,2.636362332347157
1969-11-01,8.302095231516235,2.78479056607488,7.752110501286601,5.877245511223237,3.7002572867821395,2.984049236033735
1969-12-01,8.174144523341305,4.514562029610611,7.005262319996172,4.940998486750543,4.233722822379661,3.2144018576082107
1970-01-01,8.05200731287259,4.804239977308471,6.678353844344419,5.331629589376774,3.3113228334698848,2.6085975786331006
1970-02-01,7.619550668303202,5.302065254487462,5.594553863264988,4.602377547466579,3.6869461725730406,3.2638707186360665
1970-03-01,8.025408769226221,5.930265259050856,6.683462425889792,3.360694952928575,3.1687552113121384,2.651012303334775
1970-04-01,8.216488079910903,5.9804314110770935,7.364186588555093,4.047304411306185,3.9957556090093456,3.5211362800745083
1970-05-01,8.301945620878548,5.398509148715052,7.190077636565182,4.058271076135549,2.888030761455842,0.0
1970-06-01,8.464303842652098,2.785246167042629,7.187358771726475,3.818623923332656,3.0388160492590335,0.0
1970-07-01,8.372492640433704,2.5966835043360414,7.512635447101109,5.943836925643753,3.3401094200423613,0.0
1970-08-01,7.9729914944709686,1.8657672508438277,7.970882227200385,7.280969834217661,4.364422503350905,0.0
1970-09-01,8.000600029575269,1.9518380245838687,8.033475593292355,7.5462013547598685,4.188134012897476,0.0
1970-10-01,8.447293405879906,2.080878435883418,8.296861988386521,7.209097366065912,5.213601994510177,2.583118263815138
1970-11-01,8.435310354920954,2.1295048786621544,7.989935148079944,6.182219913840658,5.094901999573206,2.866331953382308
1970-12-01,8.170984800645442,1.7588959289391484,7.527407262898543,5.327651425282234,4.67843100163589,4.182747016059292
1971-01-01,8.100266422558446,2.619340002407605,6.97167642322056,4.188957400162845,2.99402031224803,2.488581999228381
1971-02-01,7.990823602265258,4.447574816154884,6.451079888975279,3.907395207628918,2.766305839119325,2.6108577466499963
1971-03-01,7.739311197668377,5.67130080986714,6.540228486074139,4.48165231301666,3.2546509973687043,2.7645392376040263
1971-04-01,8.206191536653574,6.944030963924059,7.5267919821053715,4.085824075439635,3.6111900642680657,3.1776470494818545
1971-05-01,8.373776409827611,5.755814809708968,7.337754189712639,3.9405251364712273,2.8879386233461335,2.758187586867623
1971-06-01,8.467434110093988,5.027573151635748,7.299816620546727,5.488230335803064,2.913939623389149,0.0
1971-07-01,8.56671470213229,4.021242244578947,7.820338720124792,6.7553247372464025,3.370156755980949,0.0
1971-08-01,8.090634857504593,2.8430042346179305,8.102869455111216,6.923907433788873,3.755686439361035,0.0
1971-09-01,8.02000035737554,2.5177775857331604,7.906495814570338,6.735247114187154,3.2776058792924347,0.0
1971-10-01,8.259571301900904,2.714098255780395,8.110604297286637,6.2841006056987645,3.636206563692868,2.990069365995445
1971-11-01,8.146873292640976,2.818171988465817,7.698597933534703,6.040879914976866,3.8418310468957255,3.0955986995517413
1971-12-01,8.306068976636853,2.5618844865909987,7.24424152178975,6.138147158294503,4.659735197711225,3.8389085441211193
1972-01-01,8.301801521147723,3.8525235476989113,6.669911751827549,5.724177156184899,2.9762246185212886,2.685992109787468
1972-02-01,8.053977962801635,6.202547612081269,6.876358005761094,5.346662648708415,2.663709770750184,2.2791854282839408
1972-03-01,8.151342587366367,7.33518105545667,6.311283736565217,4.19589099321495,0.0,0.0
1972-04-01,8.325456891028919,7.693112570633609,6.755540302228476,5.071447111148568,3.9722631419946026,3.0100445248784657
1972-05-01,8.397767462584707,7.853503825254719,7.27950745613395,4.790053076920127,3.266338748843222,2.337221098702031
1972-06-01,8.524560150787405,7.909977530017036,7.44816382901891,5.060902594627579,2.9073639677016283,0.0
1972-07-01,8.581135236156827,7.727767227745105,7.503892346500742,6.613745126289869,2.609991368807595,0.0
1972-08-01,8.553354467689454,7.661005473452766,7.500974320480304,6.597982882419116,3.438321096731141,0.0
1972-09-01,8.611515513206392,6.69282244615286,7.775726567730979,6.8139462652699025,4.629431100801129,2.8975304848925054
1972-10-01,8.624585907078353,6.546305437481544,7.594326129329943,6.6175731379673435,4.315541035237834,3.7213722311343336
1972-11-01,8.69409409790258,6.586948289555681,7.358963105164402,6.062933009923808,3.957350554664055,3.1782773003995692
1972-12-01,8.598556633220038,7.218263368312049,6.5402596988618145,5.66545854948787,3.651571306424043,3.2768461952751577
1973-01-01,8.211396554686173,7.421357753916582,5.795144393396879,4.936986175023245,3.9460235717139502,3.1945269773487586
1973-02-01,7.9516528338327666,7.419210363032756,5.686804170591983,4.9310955354772155,4.401803752213263,3.401296572729267
1973-03-01,8.003081507895331,7.100879893239921,6.376494063942658,3.4678722805406887,3.434704253466437,3.4236711500647856
1973-04-01,8.47919122353078,6.678306889020515,6.771270342162191,3.689858213133086,2.815898848614065,2.4255046594450658
1973-05-01,8.61640019839433,6.005301029655939,6.788612687980645,3.8113477945543934,2.675121979239599,0.0
1973-06-01,8.472563914222306,4.6371025754116095,6.841395201064508,3.960633336386204,2.678827473881525,0.0
1973-07-01,8.220925736877502,3.4100353004595063,7.433879084675978,6.19283889611636,3.1185759662930184,0.0
1973-08-01,8.08324237993084,2.395544851454878,7.780162376523313,6.899625717553764,3.5197155189860916,0.0
1973-09-01,7.810650049349082,2.44567590866521,7.6085325189198185,6.403128899228064,3.3023339893299917,0.0
1973-10-01,8.136532938591545,2.5248425492909217,8.159410428551494,6.3307787516024145,4.232429074320041,2.4360011900291396
1973-11-01,8.059917557639913,2.0545443322142622,7.8149831343730645,5.488903337080802,4.655042663913423,3.4203835588001925
1973-12-01,7.925765136534043,2.492898327931633,7.265891738903082,4.035120062719091,2.8836637382286976,2.614015691798536
1974-01-01,7.890044262097453,3.2874019545280837,6.825333265811941,4.402803554183513,3.489369875906649,2.8235705793840236
1974-02-01,7.620895262131425,5.70316989865348,7.106731791789483,3.782748488502575,3.3206694528833776,2.601409729005061
1974-03-01,7.6687889504551325,6.907333327989966,7.121566482538315,3.8753717590754078,3.202856399134774,2.9328958411967845
1974-04-01,7.9743840914651605,7.0004664360310525,7.710677137766546,3.976912884167836,3.4104880798623474,2.9405000263448
1974-05-01,8.14636452940248,6.675280257883829,7.745098210809738,3.999531226066165,3.21567005845493,2.5217741359098205
1974-06-01,8.416936946668146,6.173752828748458,7.8201104233505045,5.1469560532988385,2.5760009767418492,0.0
1974-07-01,8.205802651009947,4.698130672357043,7.9063067331451355,6.3397955327450575,2.7339670854055615,0.0
1974-08-01,8.159164853368537,3.0991039932581743,8.154461355902718,7.12511232602606,3.066508700563317,0.0
1974-09-01,8.327971126809524,3.3895365080317768,8.455698583625413,7.229689307132418,5.0798108600620555,0.0
1974-10-01,8.408387192897399,2.8295529594487747,8.345684733490073,6.72603775788253,4.771273041209682,2.979528659032378
1974-11-01,8.514656378157907,2.78441650326814,8.01938044734891,6.275722822258404,4.420753450452329,3.1124796453268564
1974-12-01,8.345776898025184,2.3666853073120753,6.883944494212352,4.613854820050753,3.956142881685423,3.268407198487645
1975-01-01,7.943354331319859,4.79024811094671,6.934920812326061,4.720810304570067,2.928900850477837,0.0
1975-02-01,7.83205543179958,6.9104848064877125,7.011003217676739,5.130457754613374,3.5507911123219222,2.8140467003285607
1975-03-01,7.548426877499186,7.396732149444287,7.103592432577969,4.156937815602767,3.4620159084940925,3.243446575247245
1975-04-01,7.943788208231419,7.270080802357444,7.460996387968952,4.896025163241581,3.7429252643273423,3.696945128800637
1975-05-01,8.300612445410527,5.491999827500946,6.874956276219347,4.209610587227185,2.4740962383889227,0.0
1975-06-01,8.336645222095663,4.653748969065545,7.279829141351631,5.971296435691888,2.7658654498894113,0.0
1975-07-01,8.107555326894676,4.940088104403557,7.617887170373079,6.454406401029387,3.212745717326561,0.0
1975-08-01,7.834342082713678,3.0109854756160925,7.519060180567719,7.37950408281765,3.4928137557242054,0.0
1975-09-01,7.895177304741855,2.4358458811501547,7.921092873351532,7.2385335126232615,4.2801288405538624,0.0
1975-10-01,7.91715248616634,2.167014613926097,7.890248173977658,6.504736083677635,4.266252782636194,2.906971315245212
1975-11-01,8.043819337439139,2.1448174963316067,7.497649181791256,6.1850901779094185,3.8945959325883157,2.708244705831793
1975-12-01,7.991739608781126,2.3206089261037532,7.367525785274869,5.907353728534047,2.8502064219874956,2.425263898193047
1976-01-01,7.652961096315218,2.9848113740303575,6.864320715604526,5.238925085596759,2.923839830101166,0.0
1976-02-01,7.577531795554606,5.454300010860946,6.95718688643456,4.880569382948361,3.4881552283160335,3.284537173136655
1976-03-01,7.606763044577372,6.493720529039721,7.3341885445174695,5.362505906248127,3.4639096680877954,2.999263511525403
1976-04-01,7.888469277635458,6.780388852346658,7.172842519742408,5.068437529846598,3.5706438041289195,3.0159036523690967
1976-05-01,8.284493419381937,6.9931748886782925,7.141804298981246,4.8919026247363355,3.009462587386236,0.0
1976-06-01,8.488655379515873,7.058247173870763,7.442802697827966,5.5266464920390215,2.762162036276485,0.0
1976-07-01,8.105779824201473,5.558338734310369,7.2775827923387215,6.428999638378147,3.0081059881488055,0.0
1976-08-01,8.035468288627749,5.508105319376554,7.294498671363365,6.580778032665028,3.508457084022019,2.5707879767661383
1976-09-01,8.273868281868136,5.2024646622724635,7.7445466909588045,6.704319287864418,3.542152927677833,2.362556665241259
1976-10-01,8.551535437051792,3.350769046463408,7.966555244782374,6.3038892358580805,3.6517501891364446,2.856116660896776
1976-11-01,8.513739731235516,3.2243542537849774,7.597802436292057,5.681443037839209,3.3777139068296314,0.0
1976-12-01,8.42355521240399,2.9405311364788433,7.029984876826596,5.173725114816096,4.198545044748448,2.913789516063605
1977-01-01,8.445565527102305,4.963264024287355,6.084043364042278,4.629379811586541,3.2218141900476236,3.3055201749403444
1977-02-01,8.309819092731773,6.244840474418335,6.199835205605778,3.930853959499783,3.4926877215875,0.0
1977-03-01,8.191779925940148,6.874424878711636,6.863724373252446,3.7789064530147676,3.7552805714038304,3.778381890509361
1977-04-01,8.317606935465538,6.327413000344394,7.179973677051681,4.040157860133041,3.3611720253869666,2.6066263331166435
1977-05-01,8.53974054263169,5.958258206102801,7.390447280001388,3.308528822204786,3.3519809040466373,3.120132339627397
1977-06-01,8.644838782855869,5.013742160451147,7.248948219225334,3.8884353596517838,2.788351299543941,0.0
1977-07-01,8.487195292980086,2.760335448451249,7.638893370281883,6.390315171399905,3.028267308191481,0.0
1977-08-01,8.525144578394958,2.7001595037277424,7.638805388768843,6.649166557090197,3.6332762447270968,0.0
1977-09-01,8.497693950984084,2.889312810823535,7.786311353427745,7.219922628929971,5.560531234332397,2.347514416412904
1977-10-01,8.647361821763859,2.857934937139981,7.68658963269341,6.165083134661704,4.302053057268304,2.861754275638031
1977-11-01,8.54035651849602,2.7492213272030894,7.547624361525867,5.371614311065957,3.265930622862473,2.380754626720701
1977-12-01,8.403209232724386,2.469522237294929,6.902073361466914,5.570526851427404,3.9252441352574485,2.27570109696921
1978-01-01,7.879676195545576,4.833599634880467,6.053454242037993,4.634426628272558,3.682975563928635,3.102569309633737
1978-02-01,7.84305083437955,5.8417383430763135,5.770565746980407,4.389785926629497,3.6974174395883703,3.3788621956129696
1978-03-01,7.5296882355692265,6.051731258883486,6.409145921686354,3.7372479695491503,3.3930743028640427,2.7518940071575875
1978-04-01,7.945944077806883,5.2074350366620985,7.375425645098357,3.5731471929035195,3.8362846003458757,3.613081956761994
1978-05-01,8.319024199458713,2.5503995042895005,7.23517124754108,3.4792160028060075,2.9764596400574845,2.367331374426963
1978-06-01,8.552121896225895,3.5898122116073674,7.275033715759041,4.369281481443421,3.406418408374375,0.0
1978-07-01,8.604370162352883,4.260709364669116,7.178746713989696,5.379725362358733,3.1170937418111624,0.0
1978-08-01,8.251598338624998,2.7114000053188048,7.5250856129651735,6.310972133910469,3.309885046739403,0.0
1978-09-01,8.373186331925913,2.7330064510437437,7.937218433159137,6.516186092766875,3.7793571206633048,2.4412118826128744
1978-10-01,8.415976442427617,2.509634399639215,7.836766809508711,5.824665382532337,3.867228517027808,0.0
1978-11-01,8.313488653170245,2.613782644643785,7.579973889411103,5.237465097983648,3.961350610372357,3.454645853218986
1978-12-01,8.217806733313285,2.586618998052219,7.037975149620914,5.675321916006805,4.653812738148201,3.1557664162893753
1979-01-01,7.9652181528283545,2.851304158725069,6.558347964467963,5.4764535389071325,4.802889719308096,3.65151906141625
1979-02-01,7.94008089336735,5.37520709579269,6.562671714229756,4.3341026351531475,4.204343608935006,3.0228478101173404
1979-03-01,8.002784487893429,6.514148127178659,6.426540240248985,3.7648300414597125,3.597968221495382,3.162770034144344
1979-04-01,8.205608210216319,6.87566396126824,6.981612237876641,3.861774967875787,3.751943609168967,2.7910140789836
1979-05-01,8.342790291474325,5.981118116183371,6.693412091301759,3.5961067752611586,2.9220046488449163,0.0
1979-06-01,8.629008132996763,4.821884071652643,7.374928705613997,5.225128334055333,3.3017727370695185,0.0
1979-07-01,8.607433719122628,2.791421874271311,7.195828624048558,5.443297779457806,3.2013472848844926,0.0
1979-08-01,8.394763902879523,2.9778890198407058,7.766499026288118,6.676415168592657,5.217351594382853,0.0
1979-09-01,8.540227548406325,3.1367418081048597,7.831716118560674,6.654177239460806,3.894247642909601,2.3015314169750987
1979-10-01,8.554854927926126,2.640518366461341,7.960819110621989,5.774751113727997,4.5934964518592905,3.3162242663343733
1979-11-01,8.288935269862906,2.5893370522753814,7.949060046187506,5.612086113817892,4.6791773599492785,3.7014022378172764
1979-12-01,8.079513279944504,2.889298403726072,6.85419159568259,4.378622257271217,4.0220674029683146,3.1514819196208577
1980-01-01,8.198438011334668,4.981484444365796,6.608451279162281,4.126599845048858,3.0880809968967795,3.1900173056823546
1980-02-01,7.996217408151426,5.778090058579579,5.509918387731239,4.590102810539695,3.7315678341924907,2.9180847736351576
1980-03-01,7.939193861012934,6.885471120253561,6.551338156858889,3.2286067878454814,3.7530040227252073,4.3190306507532386
1980-04-01,8.294577063858485,7.20442879272256,6.523009964011723,3.423909163057911,3.646666765582109,3.1291596584981325
1980-05-01,8.31079237858961,5.947582892403002,7.094731649322615,3.604668442959196,3.3303356113987777,3.1240880553528387
1980-06-01,8.586278630797892,4.636329435695468,6.859447509620748,4.733270455212032,3.4762445314155257,2.586834420485756
1980-07-01,8.34391309683492,3.1460519114750656,7.239582565831674,4.728648669378918,2.8631505048594614,0.0
1980-08-01,8.229237703997,2.6591968627138742,7.28243198814814,5.818076552056957,3.070807615847794,0.0
1980-09-01,8.63980145102399,2.8754179878106076,7.704804855405244,5.9705144705021995,3.1427016478308283,2.2973163606475446
1980-10-01,8.432119674292693,2.7306780201891616,7.8123584695037644,5.523074553222276,3.6580491908082244,0.0
1980-11-01,8.406512195322035,2.734514844809973,7.342148696925152,5.0416050981210665,3.948154948462424,2.6080032614643587
1980-12-01,8.116908308346524,2.5387197357262354,6.927976791541485,5.234410183888868,3.0050076843852778,2.622054364717627
1981-01-01,7.658740236458496,2.05749927612128,5.994348313353489,4.7393542477444095,3.978628525210043,3.596352831236098
1981-02-01,7.695849751200552,4.504263638940178,6.324294668759503,3.5431065545737566,3.3941059188377483,2.752527731626819
1981-03-01,7.822145483110397,5.849005354495245,6.2558627770534585,3.784772126092777,4.329602497007159,3.6404089578502417
1981-04-01,7.946729323322404,5.410756526647582,7.376886690065694,3.466530895989701,3.618014565355322,2.7356664655242344
1981-05-01,8.318940559987665,5.420188751392355,7.005034335888614,3.2864190259990678,3.2021276629176922,2.298654834171519
1981-06-01,8.44069523103757,5.247890621421794,7.92031719067829,3.4779847032261664,2.7351054456410884,0.0
1981-07-01,8.459269345510554,3.3031267335463257,7.873482414967301,5.903712755299397,3.2030489149332557,0.0
1981-08-01,8.641873805976337,2.694061908634457,7.617685445000522,5.766246918895165,3.199179827333401,0.0
1981-09-01,8.392653786747214,2.7746150747658853,8.164266263182832,6.433007812450382,3.792049972002459,0.0
1981-10-01,8.443745649354646,3.033359219779822,8.195747753610023,6.504048158891935,4.240208386140798,3.2479029926857987
1981-11-01,8.367406852209875,2.769340456190226,7.530759853946094,5.4083503043000745,4.91834325825642,3.397120996983711
1981-12-01,8.322887112089571,3.5738189093151322,6.57590777235587,3.730802790840814,3.2722068617227045,2.5840457809771875
1982-01-01,8.017474056853677,5.425292346470773,6.5080909885272265,3.220092394600083,3.479526860536951,3.4577724133658547
1982-02-01,8.09257482953248,6.6796791504777815,6.70785832037986,4.483699553046171,3.2683381409450423,2.4676997340859086
1982-03-01,8.225148695377008,7.172272920850826,6.921407731387059,4.469914695681019,4.55777365551806,3.7630500213184255
1982-04-01,8.360314842187739,7.9165600880915985,6.54792773034654,4.164299818674331,3.859883286211166,2.943627181160573
1982-05-01,8.468814408030713,7.653093497990392,6.37194163257991,3.544000317936064,2.8963608278942594,0.0
1982-06-01,8.491051794539091,7.304799629206128,6.920353747819879,3.6141873820811012,2.8081840830313394,0.0
1982-07-01,8.379026506992828,5.611198932629935,6.875538424513594,4.947450271101503,3.1329468920537487,0.0
1982-08-01,8.326617217303161,5.887645234607334,7.243173131317639,6.733023874010599,4.347550248076683,0.0
1982-09-01,8.436786462810142,6.846816442639552,7.450742296924278,6.637952061446298,3.868221243731665,2.507809962829285
1982-10-01,8.680748340906105,7.938064071040056,7.829419123673042,5.796393437566561,3.684947243573383,2.687268462150707
1982-11-01,8.711356886646199,8.062419375773429,7.436977379016243,4.859390959805348,3.97163343524048,3.764757958636849
1982-12-01,8.70857249170121,8.439024054300864,6.852083974929736,4.417549368959556,3.094065656381804,3.223728380842602
1983-01-01,8.271009961574618,8.519473051174202,5.862311132516656,4.4054160479980125,2.7385985680181206,2.4018459439263635
1983-02-01,7.918222151577783,8.844880020372548,5.826321926697018,3.959817897519787,3.4275306946291684,2.5915042008109603
1983-03-01,7.672628851672804,8.55483481309977,6.213874689647866,3.3904183943623267,3.6646495860315746,3.4431502754210093
1983-04-01,7.979812303798738,8.634453954025995,6.9608025744135675,3.4699221420045565,4.221746660326137,4.074097482496291
1983-05-01,8.202371324446359,8.144022409319483,6.748920222361572,3.311394411301011,2.9474492101561305,2.5691634348096257
1983-06-01,8.503496053019939,7.187199560324514,6.931671669306104,3.1112075107256527,3.0633002565946854,2.284309708434476
1983-07-01,8.37806100415003,5.952149612849158,7.199921001297488,3.249052903183927,3.0821627005485963,0.0
1983-08-01,8.216055855009802,4.580546529458066,7.068891906224822,5.3311983530571965,3.7156146680898394,0.0
1983-09-01,8.19888548417049,2.2031800351941264,7.467346071387268,4.9698142853172484,3.3044601603740755,2.2889119922078227
1983-10-01,8.425081278889287,0.0,7.668998436693464,5.688113845974756,3.4184202695368615,3.134514721310767
1983-11-01,8.33611891172312,0.0,7.307986266047924,3.6137526923686805,3.7757547902734885,3.642329635592503
1983-12-01,8.13998018113545,1.9156376327778717,7.444244959311265,4.388485427665895,2.7353451425669424,3.1225740290523554
1984-01-01,8.191002452448839,3.1857035411024253,6.985870771181146,4.195828006617503,2.1408273967877034,2.9533331368705995
1984-02-01,7.897951606649635,6.514076904068385,6.674093729488545,3.694361846768892,3.332476923408522,3.4119430379193316
1984-03-01,7.918402288877886,7.495628489943675,7.07502612295572,2.9875351177563663,2.8797330633427474,2.328756543277284
1984-04-01,8.115910131250436,7.434773449792509,7.530519634554189,3.7300242313609258,3.751083062984379,3.1811276310679504
1984-05-01,8.295700990930282,5.6555051710443225,7.716235206899975,4.2149132524272925,2.7669879296609063,0.0
1984-06-01,8.359147850583897,2.3247779185061104,7.925716337029165,5.649044969654509,2.964170962028165,0.0
1984-07-01,8.53629544331257,2.5538757219386485,8.088643053280164,6.680589160843637,3.0295620653781055,0.0
1984-08-01,8.41969052850145,2.9214836598884855,8.10942073321309,7.176370021335957,4.959809143919817,0.0
1984-09-01,8.591703940179594,2.838983787403777,8.136081899096492,7.04637769276016,4.694476187628995,0.0
1984-10-01,8.330677998674647,2.420749882532739,8.242943166184176,6.075330077730856,3.963508082649332,2.995767369112089
1984-11-01,7.994989673760667,2.3982481119045227,8.257820116852768,6.43102394560914,5.207107882451333,3.5886961809635465
1984-12-01,7.887244789751789,1.6657235066376945,7.832336625342238,5.6625153906060275,4.10723639706289,4.91844720123499
1985-01-01,8.252587819214801,2.762898548297571,6.853494683663031,5.486956814928278,3.1718786051881054,3.1299241147008714
1985-02-01,7.921027101665217,4.110392658947746,7.236639785981485,4.026926890051959,3.023356864292493,2.613036495947567
1985-03-01,7.970888315315232,6.146308623911955,7.0107582738035195,5.1980278595018135,4.0927481120228535,3.4467718208084293
1985-04-01,8.333119225574315,6.241170825751091,6.935791322307767,4.893462543016167,2.420407603605441,0.0
1985-05-01,8.299481818689406,5.341412990745557,6.9782774839641615,4.922038797261879,3.474810991531366,2.899737455348056
1985-06-01,8.581650378262902,4.820631537515878,7.217078510504997,4.504965026912818,2.5619193337336954,0.0
1985-07-01,8.475563396088056,2.7372019107065575,7.6196379266006105,5.562234639417249,3.2544214713383965,0.0
1985-08-01,8.27251946219831,2.8521086300377316,7.629549599908543,6.512264151173976,3.7919653710847885,0.0
1985-09-01,8.18020059559044,2.555457703192813,7.949328153235389,6.233749468974772,3.575031717756575,3.0760183587177634
1985-10-01,8.32025947277705,2.700062162702858,8.091247574692943,5.954775160269753,3.669000994853892,3.027236492754321
1985-11-01,8.335547004086935,2.657026319479626,7.640544972587004,5.467524278998336,4.075529702376042,3.245466971166302
1985-12-01,8.298859127239046,2.7697731129313325,6.468993167663308,5.349259513691449,3.3000436669164346,2.5142538365457963
1986-01-01,7.995546234684671,4.225061640788582,5.646183247736186,4.794444567666855,3.8758874069823137,2.1329261826448356
1986-02-01,8.120373107092988,6.487398029028181,6.18820098960395,4.451140452815402,2.9172932684253334,2.3988969220550125
1986-03-01,8.066455213895688,6.847937771267541,6.641091626755256,3.6934576536557207,3.50208560719222,2.5802527805789817
1986-04-01,8.218576021417617,7.088963120385116,7.103796743884898,3.3002184138584187,3.604958307360086,3.1444722807039787
1986-05-01,8.379945123886477,5.972786982194412,6.975727324975959,3.377759393102517,3.0416619590801486,2.471516407044431
1986-06-01,8.36070289952292,6.005727328227192,6.9917438607063405,3.355141122590616,3.029091462121751,0.0
1986-07-01,8.43202853783822,4.433636631901285,7.444437667333826,4.523176890884463,3.0106890006331484,0.0
1986-08-01,8.309077022083518,2.734818938459186,7.71568654455941,6.217771208382761,3.056073837239364,0.0
1986-09-01,8.377350645155644,3.810830954554014,8.160557386318608,6.76034571316273,4.297751155110164,2.963381249391106
1986-10-01,8.668016503554549,5.512286206151624,8.433429643806939,6.172125698475543,4.831537983200838,2.816894692906619
1986-11-01,8.611794213649867,5.536935031835047,7.784253646432125,5.080118785369182,4.089484262354721,2.5925764022728877
1986-12-01,8.474665267470158,5.597178139972713,6.579203633399296,4.5640304467574655,4.1997899651627835,3.1157424075349915
1987-01-01,8.286364960482885,6.591898339588731,6.433526110089343,4.7606629104878335,4.269644436426765,3.2240729187613724
1987-02-01,8.287204209474787,7.847873039360812,5.932878873704754,4.5561648615435955,3.5343653349605897,3.1816698933530208
1987-03-01,8.51118910669041,8.127687457465687,6.412195528987654,3.5233788253442975,3.557773583196609,3.0597226982457206
1987-04-01,8.244463938948687,8.20497033048821,6.265621599514886,3.6375388593881692,3.68451687873518,2.4665726584589667
1987-05-01,8.464776653893246,8.015677684671685,6.436334121690373,3.556182730754726,3.1877756982056886,2.3303023839492365
1987-06-01,8.522761638838396,7.0417628761732285,6.4414220927298995,3.307096218615389,3.207271882936405,0.0
