,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1563.8799579326922,1189.106876148897,1532.7387530104556,1092.987519951277,1428.4125529544456,2341.3611123728197
1965-02-01,1569.2579064002402,1187.7675015318628,1530.239340416471,1094.9527863533265,1427.685546875,2367.640153751817
1965-03-01,1569.116680438702,1189.188232421875,1529.2702581649435,1094.59471343666,1428.9983615069323,2353.8203749545787
1965-04-01,1571.1505596454326,1189.3162387025122,1527.3965247591634,1095.0155278687835,1428.6070058043574,2371.776492096657
1965-05-01,1575.6231219951922,1188.4787645526962,1526.7329395265506,1095.9864462575604,1427.3554842237018,2374.8712584029795
1965-06-01,1575.597393329327,1189.5384306066178,1526.59604639039,1096.3575793850805,1427.9052734375,2371.597644894622
1965-07-01,1573.1818096454326,1188.646240234375,1528.1015037593984,1094.8726530997983,1426.9578530754843,2380.319710664971
1965-08-01,1570.1229154146633,1189.2591289445465,1526.9701047051221,1093.3759135584676,1425.8156789860257,2373.6673044603926
1965-09-01,1569.2416616586538,1189.3111165364585,1525.993633987312,1091.918682795699,1425.1917449521347,2361.3966830941135
1965-10-01,1565.3538161057693,1189.3251426547183,1529.2551141036183,1093.9678889448924,1426.67343784386,2371.0696198219475
1965-11-01,1565.4543832632212,1189.0645584405638,1530.3304801309914,1092.8600024151544,1427.0221549020687,2377.226789607558
1965-12-01,1571.9725623497595,1187.910275926777,1531.3242059004933,1095.1458674605174,1427.4859791070644,2374.2207371911336
1966-01-01,1568.2483849158652,1187.5322409237133,1532.686804291001,1095.2408985425066,1427.988358618508,2349.5716183684594
1966-02-01,1567.865741436298,1188.0029057521447,1532.8207603970864,1095.226066343246,1428.5113267495599,2376.532834075218
1966-03-01,1567.1681565504807,1187.8387331495098,1531.0648294319783,1095.168706422211,1428.3856888891946,2359.9755575490553
1966-04-01,1568.3611591045672,1188.7469362745098,1527.6276782042996,1094.957052251344,1427.7327846473372,2367.9991256359012
1966-05-01,1573.199932391827,1190.0048588771447,1527.0327919407894,1094.7833973874328,1427.7960119113118,2374.550468977108
1966-06-01,1573.1080979567307,1190.1641007965686,1527.3909260455825,1095.809116158434,1427.3583640514964,2366.487724836483
1966-07-01,1574.9981219951922,1188.6551441865809,1526.1902773290647,1094.315920593918,1426.1824057135784,2379.2222133902615
1966-08-01,1573.9747032752402,1189.9037080652574,1527.3332409392622,1093.7002530661962,1426.3036593584948,2379.4087254723836
1966-09-01,1567.1751990685095,1190.0044041053923,1526.0093746328712,1092.6924510668682,1425.6102655974912,2363.395371547965
1966-10-01,1570.4427396334133,1189.8324046415441,1528.0992550957471,1093.6522781207996,1426.4278358137105,2368.0356047874275
1966-11-01,1568.1638746995193,1189.261905445772,1532.2708015155074,1092.5773374495968,1427.0784619828346,2368.691661746003
1966-12-01,1567.6625413161057,1188.9261402803309,1532.3337182066493,1095.1923329343078,1428.34795025033,2352.907402570858
1967-01-01,1568.5208834134614,1189.019823261336,1533.5020595923402,1095.716053952453,1429.5432077327246,2359.9542662154795
