,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6
1965-01-01,0.046065617,0.15011787,-0.13790245,0.049744964,-1.206242,1.6336367
1965-02-01,2.1630232,-1.005496,-0.89673406,-0.15924278,0.16719016,-0.58546007
1965-03-01,0.24077758,-0.07137962,-0.5669161,-0.06755309,0.9473621,-0.5782486
1965-04-01,0.32275352,0.37294015,-0.9189574,0.0862442,-0.52570724,-0.019574165
1965-05-01,0.5177599,-0.36764184,-0.26373672,0.045329668,-0.6237254,0.41753405
1965-06-01,-0.1886776,0.024578094,-0.3189271,0.3402674,-0.33173126,-0.5686822
1965-07-01,-0.75618255,0.07976856,-0.28802043,0.32834625,0.12583418,-0.19220981
1965-08-01,-1.1410438,0.039737083,-0.6013549,0.005886984,-0.14217055,-0.24725313
1965-09-01,-0.24813633,0.1570352,-0.7008449,0.13569483,-0.35616225,0.5841354
1965-10-01,0.08477249,0.1292192,-0.7798775,0.13348722,-0.042827796,-0.819026
1965-11-01,-0.7529446,-0.05577912,-0.4906798,0.14320078,0.16733742,0.41164702
1965-12-01,0.21899548,0.3641096,-0.43004385,0.0213403,-0.58398837,0.83506805
1966-01-01,0.977948,0.6029717,-0.42676735,-0.031826712,0.31812245,-0.2916483
1966-02-01,1.4550593,0.30727243,-0.81838053,0.123979494,-0.3175438,-0.1439434
1966-03-01,-0.050922774,-0.07378006,-0.42401856,-0.09215279,-0.21555361,-0.48289794
1966-04-01,0.6401509,0.48130664,-0.28383636,0.098228835,0.101266816,-0.21208167
1966-05-01,-0.83284724,0.44730997,0.79378706,0.13482952,-0.08535347,0.010416031
1966-06-01,-0.57968014,0.31016573,1.5943735,0.06669142,-0.47407332,-0.062062073
1966-07-01,-1.410936,0.06582341,-0.16810289,-0.06466611,-0.47928128,-0.7584883
1966-08-01,-0.9182005,-0.04774008,-0.3623905,-0.10936818,-0.20557165,-0.02256813
1966-09-01,-0.6661909,0.08289409,-0.011573362,0.23146701,-0.3807632,-0.19009228
1966-10-01,-0.70120037,0.32130513,0.019819355,0.015190005,0.53931797,0.4108538
1966-11-01,-0.7259383,-0.53729284,0.05699873,0.14105019,-0.21743426,0.77252114
1966-12-01,0.6755942,-0.041808702,-0.21020098,0.21728961,0.16897091,0.4841999
1967-01-01,1.0359714,-0.42964238,-0.57851857,-0.12889275,0.21915102,-0.34438008
1967-02-01,0.33139092,-0.25828514,-0.26011696,-0.18717757,0.92389804,0.12939234
1967-03-01,-0.35420522,-0.093588784,-0.3380521,-0.40166578,0.030308152,0.21598701
1967-04-01,-0.6258129,-0.062614635,-0.34571236,-0.10441313,0.1738553,-0.5185685
1967-05-01,-0.6268117,0.055120803,0.08776035,-0.040632855,0.48942608,0.24679461
1967-06-01,-0.7661959,0.40383068,1.081267,-0.015154064,0.06444635,-0.44046682
1967-07-01,-1.3715255,-0.0574522,-0.5380523,-0.1262283,0.38351423,0.52123296
1967-08-01,-0.6346386,0.13788527,-0.5337225,-0.35637015,-0.10674451,-0.18967551
1967-09-01,-1.0000012,0.45878497,-0.11990024,0.24163227,-0.30291462,-0.009825135
1967-10-01,0.36269817,-0.06611166,0.3981687,0.15020832,-0.39017528,-0.36736107
1967-11-01,-0.9293934,0.035137463,-0.5082438,-0.29941756,0.47010884,-0.16802685
1967-12-01,1.2076616,0.78601253,-0.572024,0.3094092,-0.52772754,1.8336407
1968-01-01,0.80677634,0.7379759,-0.5202497,0.08465562,-0.270813,0.6987626
1968-02-01,-0.1630824,0.23966865,0.28468618,0.038080834,-0.3781189,0.41832313
1968-03-01,1.093586,-0.21503648,-0.7522739,0.016421413,-0.36806777,0.3472578
1968-04-01,1.1152455,0.24858733,-0.9136575,0.28468627,0.087628365,0.26274377
1968-05-01,-0.026189422,0.2525511,0.5281773,-0.15671197,-0.29558676,-0.6622389
1968-06-01,0.15402222,0.45470524,0.2202744,0.1490674,0.016138364,0.18261826
1968-07-01,-0.4936355,0.26387626,-0.06639378,-0.055210173,0.34272775,-0.28751755
1968-08-01,-0.5399272,0.08635435,-0.31611362,-0.08592968,-0.63477534,-0.047707178
1968-09-01,0.67030805,0.1533143,0.530867,-0.095414475,0.012316108,-0.173275
1968-10-01,-0.39694697,0.13972417,0.31158358,0.030436372,0.598818,0.13009778
1968-11-01,1.001569,-0.23584652,-0.17978688,-0.19210309,0.38250738,0.5107648
1968-12-01,1.163802,0.25368366,-0.531858,-0.30039993,-0.13576038,0.019960593
1969-01-01,0.26982087,0.5559947,0.3711173,-0.101296425,-0.57764685,0.23166446
1969-02-01,-0.026648998,0.544487,-0.18941975,0.29525852,0.22999886,0.30131516
1969-03-01,0.4618147,0.16822167,-0.54539555,-0.15928821,0.660925,-0.3471939
1969-04-01,0.5502408,0.22151956,-0.011356068,-0.3341721,-0.033916853,-0.19290228
1969-05-01,0.45091277,0.1268855,0.12249446,-0.10417326,-0.4351657,-0.05874882
1969-06-01,-0.28087416,0.06359415,0.6719782,-0.043304585,-0.21743147,0.5420645
1969-07-01,-0.7263361,0.23121014,-0.112046815,-0.22560783,0.026648998,-0.69423616
1969-08-01,-1.2246417,0.40488282,0.061322927,-0.08146107,-0.11250107,-0.63412446
1969-09-01,-0.710286,0.2590705,0.8339919,-0.15943964,-0.033765484,-0.15716848
1969-10-01,0.9626943,0.032857038,-0.6350331,0.0569319,0.25059122,-0.1922966
1969-11-01,-0.4092738,-0.4351657,-0.025740528,-0.22106536,-0.16882733,1.0050905
1969-12-01,1.0162952,0.7941698,-0.2428691,0.08252101,0.22227666,-0.14550953
1970-01-01,0.6452626,0.12061844,-0.20063782,-0.17012303,0.22434244,0.35674763
1970-02-01,-0.1367271,-0.21504393,-0.22499713,-0.047671128,-0.5822686,-0.21582976
1970-03-01,0.9625899,-0.11813011,-0.69843435,-0.32308972,1.6823715,-0.17339715
1970-04-01,0.9885212,0.100449845,-0.8608304,0.25145206,0.07189961,-0.08394833
1970-05-01,0.30069476,0.2099363,-0.16920626,0.0,0.35858113,0.43283805
1970-06-01,0.11184378,0.35674763,-0.20365,-0.3001709,0.0048457147,0.14825192
1970-07-01,-1.4661489,0.17627835,-0.20993622,0.027109683,-0.18793423,0.3042308
1970-08-01,-1.13232,0.45916194,-0.60937834,0.13201234,0.0074650287,-0.06875648
1970-09-01,-0.39734668,0.5029042,0.18924388,-0.08499606,0.03653915,0.20168552
1970-10-01,0.79705065,0.16383672,-0.8795584,0.14314432,-0.6042707,-1.0750884
1970-11-01,-0.3354004,-0.862271,0.05971987,-0.06168432,-0.017549252,-0.93259895
1970-12-01,-0.55856407,-0.5533255,-0.39302483,0.19906616,0.49046245,0.49321276
1971-01-01,0.9318417,0.048946,0.009933186,-0.28806043,-0.0904058,0.50313413
1971-02-01,0.6748762,-0.3332633,-0.5468973,0.011228728,-0.6054886,-0.04592266
1971-03-01,-0.106385134,-0.50817263,-0.26646665,-0.2195363,0.20298108,-0.07975292
1971-04-01,0.36277476,-0.3453558,-0.40279514,0.2761119,-0.20168552,-0.49147338
1971-05-01,-0.049809456,0.03685329,-0.31814775,0.37717056,0.5215607,-0.16281672
1971-06-01,0.2905077,0.20902734,0.26603484,-0.122076556,0.20197336,-0.43086705
1971-07-01,-0.5905167,0.28446147,-0.34693938,-0.3444921,-0.0048945905,-0.6410459
1971-08-01,-0.34607562,0.2810065,-0.51277924,-0.14021531,-0.018426633,-0.5110517
1971-09-01,0.7353386,0.30562335,-0.3047596,0.1127193,-0.0202981,-0.64334935
1971-10-01,0.6280897,0.26416335,-0.17591695,0.30332,-0.09285307,0.42107773
1971-11-01,0.32261047,-0.4433915,-0.2396905,0.2674744,0.3525537,0.77478325
1971-12-01,0.5529432,-0.49305686,-0.47535008,0.17001466,0.21075484,2.1346126
1972-01-01,0.56976354,0.5451685,-0.47427687,0.12560578,0.11376862,0.39772972
1972-02-01,0.051031493,-0.5769976,-0.14599189,0.44442087,0.12507968,0.13362877
1972-03-01,0.40180692,0.13244514,-0.31052905,0.13560161,-0.49610978,-0.33394042
1972-04-01,-0.31092358,0.011311054,-0.058528326,0.14507142,0.047217272,0.53793466
1972-05-01,-0.18216114,0.3328882,0.3267067,-0.20399432,0.17492743,0.13310261
1972-06-01,-0.5881771,0.04774337,0.065499164,0.3010593,-0.91067475,-0.45546895
1972-07-01,-1.0402263,0.12494817,-0.028540801,-0.16269568,-0.6052752,0.25331602
1972-08-01,-0.54964036,0.17597961,-0.4402121,-0.3011908,0.045244385,-0.45560044
1972-09-01,-1.0503538,-0.004866409,0.04879551,-0.028014684,1.1244018,1.5435699
1972-10-01,-1.1390011,0.29961252,0.16966648,0.25555187,-0.26370636,1.9724712
1972-11-01,0.82584155,-0.22267076,-0.46414953,-0.2559464,0.4265336,0.10535107
1972-12-01,0.84728014,-0.28369808,-0.8634577,-0.027488614,-0.3226293,0.0013153076
1973-01-01,0.85837996,-0.18782687,-0.70088786,0.21372923,-0.077430084,0.04723377
1973-02-01,-0.47219896,-0.10014667,-0.32966655,-0.017591428,-0.42510372,-0.2543142
1973-03-01,0.99911135,-0.077291586,-0.9560331,-0.036429547,0.35432243,-0.66764414
1973-04-01,0.8438357,0.07493682,-0.78718287,-0.039753914,0.29212895,0.34545738
1973-05-01,-0.32357195,0.06274748,-0.40571156,-0.03587551,-0.012189364,-0.11372113
1973-06-01,-0.15638387,0.16981986,0.5295443,0.019392157,0.39864725,0.079230785
1973-07-01,-0.2629022,0.19253635,-0.35002834,-0.12410978,0.046818208,-0.5918762
1973-08-01,-0.8261058,0.11607587,0.3216327,0.041416097,0.21566844,-0.05637579
1973-09-01,0.40127912,0.20957375,-0.21289816,-0.069673225,0.39282966,-0.2617941
1973-10-01,0.44504994,0.11358257,-0.066348866,0.072028,0.13380587,-0.21885434
1973-11-01,0.14183979,-0.671107,-0.5699908,0.25542235,0.42912063,0.28243285
1973-12-01,0.7071211,-0.61902535,-0.3350687,0.40058652,-0.11704551,-0.6722153
1974-01-01,1.1968007,0.041254424,-0.6070301,-0.15337124,1.3193014,-0.35515338
1974-02-01,0.16543886,-0.6457588,-0.36792254,0.32821164,0.3385954,-0.02539816
1974-03-01,0.44846708,-0.16796455,-0.37255317,-0.3937417,0.2840104,-0.16459695
1974-04-01,0.46825227,0.12404404,-0.737529,0.025538445,-0.028625537,0.4352769
1974-05-01,-0.5552516,0.19546764,-0.2217077,0.20514974,0.45029125,-0.6106785
1974-06-01,-0.9470288,0.42671728,-0.18690804,0.021328831,-0.3454712,0.1643163
1974-07-01,-1.0782292,0.19504668,-0.43401393,0.33143902,-0.1577212,-0.034799695
1974-08-01,0.5393952,0.23840599,-0.14144391,-0.04560443,-0.22381254,-0.053883456
1974-09-01,-0.34603244,0.13400689,-0.3767628,0.022591759,0.10285554,-0.15477447
1974-10-01,-0.4880376,-0.38377887,0.33494702,-0.25762996,-0.17694521,-0.15856314
1974-11-01,0.6470218,0.6627377,0.061039735,0.121377945,-0.50136817,-0.16810493
1974-12-01,1.1639655,0.5667578,-0.80881226,-0.10790713,0.7525434,0.106784545
1975-01-01,1.2233038,0.7175533,-0.85862124,0.32374465,0.8406354,0.5699086
1975-02-01,0.962241,-0.33663005,-0.31636238,0.22267513,0.29233658,-1.0974029
1975-03-01,0.38347358,-0.61044395,-0.7419819,0.43662572,-0.47286576,-0.37944695
1975-04-01,0.30132943,-0.15032919,-1.0080107,-0.09180822,-0.25931787,-0.10643844
1975-05-01,0.80667704,0.27300853,-0.61071223,-0.03261604,0.9273432,-0.1299274
1975-06-01,0.27005568,0.101203725,0.042682745,0.33501932,0.78627527,0.37891006
1975-07-01,-0.9970047,0.11650512,-0.21448755,-0.1139549,-0.5544731,0.54789627
1975-08-01,-1.1908219,0.28549126,0.015704036,-0.17703947,0.91821605,-0.1322091
1975-09-01,-0.5962163,0.12053175,-0.9179476,0.25636494,0.34830734,-0.41139182
1975-10-01,-0.6542004,-0.27743787,-0.58104914,-0.20079684,-0.028723622,0.10617001
1975-11-01,0.317302,-0.10603571,-0.58923686,0.14106789,-0.08804996,0.15771142
