,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,13.485748,23.793304,22.014984,18.812653,24.217926,26.577515
1965-02-01,12.885498,24.627563,21.230133,18.020294,23.556274,26.664825
1965-03-01,13.047638,25.854523,20.914795,17.651062,23.536835,26.874878
1965-04-01,13.233276,27.138336,21.389282,17.560272,23.915527,27.680206
1965-05-01,14.126404,27.834381,22.318878,18.46936,24.899994,27.988556
1965-06-01,16.112762,27.665741,23.344238,20.10196,25.928345,28.028992
1965-07-01,19.05716,27.171265,23.884094,21.391785,26.493683,28.079376
1965-08-01,18.978302,26.30658,24.942413,23.190552,27.085938,27.754547
1965-09-01,19.781128,26.197296,25.315125,22.628723,27.881805,27.839874
1965-10-01,18.333649,27.16977,25.435394,22.16269,27.4422,28.37378
1965-11-01,15.790436,26.60794,23.848175,20.779572,25.70633,28.349823
1965-12-01,13.473267,26.373932,21.759521,18.382538,24.517303,28.007538
1966-01-01,11.926727,26.485657,20.685791,17.162292,24.120026,27.560822
1966-02-01,11.541443,27.07367,20.370605,16.743744,23.378723,27.373718
1966-03-01,11.102203,27.529053,20.380707,16.301453,23.612701,27.355072
1966-04-01,12.157196,27.4393,20.8497,17.38974,23.963715,27.912811
1966-05-01,13.401276,26.692444,21.608154,18.015564,24.789215,28.1922
1966-06-01,14.739685,26.86087,22.577911,19.72409,26.410034,28.44284
1966-07-01,17.16632,27.040405,23.929901,21.257172,26.87146,28.340973
1966-08-01,19.876404,25.168457,24.210815,21.794739,27.100403,27.861877
1966-09-01,19.746307,24.77005,24.661652,22.31366,27.504333,27.843231
1966-10-01,18.639374,24.78418,24.487152,22.140686,27.3591,27.9794
1966-11-01,16.400818,24.579437,23.594055,20.951569,26.483643,27.675293
1966-12-01,13.769409,24.719635,22.478058,18.981293,25.251678,26.991974
1967-01-01,12.401367,24.82434,21.491333,18.006104,24.391602,26.556671
1967-02-01,12.0347595,24.95105,21.357117,17.258362,24.48227,26.582733
1967-03-01,11.660645,25.646667,20.948456,16.774567,24.050049,27.236786
1967-04-01,11.301544,26.779053,20.797699,16.595276,23.76709,27.770172
1967-05-01,12.718384,26.767029,21.688171,17.377563,24.911957,28.068176
