,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6
1965-01-01,-0.33598557,-0.2466938,1.0144745,0.68696177,-0.13328628,0.29492417
1965-02-01,-0.20009232,0.19846268,0.9378918,-0.6126606,1.3204787,0.40507278
1965-03-01,-0.3688999,-0.24408646,1.7770411,0.3454361,-0.379002,-0.08798847
1965-04-01,-0.028025817,0.0026069642,0.75930786,0.21247597,0.7039076,-0.09483223
1965-05-01,0.15446892,0.41941148,0.9496239,-0.058984756,0.42397404,0.7332371
1965-06-01,-0.24799652,0.6618687,0.33109742,-0.34967232,1.643429,1.2605164
1965-07-01,-0.44483033,0.67425233,0.25451508,-0.309589,1.2621456,-0.018249512
1965-08-01,-0.21931954,0.55269814,0.2835186,-0.027700042,1.3019031,0.24278298
1965-09-01,-0.13296051,0.6019066,0.1766285,-0.08570709,0.013361359,0.32946777
1965-10-01,0.2512558,0.30795938,0.70553744,0.16489677,1.2057676,0.8261139
1965-11-01,0.13165665,0.1277462,1.2885422,0.259729,0.70847,0.17304382
1965-12-01,-0.093854144,-0.0029331208,0.85446584,-0.14990616,0.9502754,0.7782089
1966-01-01,-0.06597404,0.43162233,0.7299833,0.69617575,0.31378785,1.1074479
1966-02-01,-0.13358955,0.21794471,0.90492994,-0.07844696,0.53140414,-0.47757453
1966-03-01,-0.1473755,0.14803162,0.99125403,0.95547754,-0.11422386,0.44311047
1966-04-01,-0.13227654,0.19693795,0.82713926,0.36302224,-0.14770336,0.10569
1966-05-01,0.18249588,0.5238552,0.7736381,0.0049236296,0.9590877,-0.22450943
1966-06-01,0.034792326,0.4578808,0.4779026,-0.04398308,1.0742966,2.513913
1966-07-01,-0.36794585,0.5872036,0.3692585,-0.16444321,1.5702518,-0.119147494
1966-08-01,-0.29278105,0.43654594,0.3902653,0.091576,1.710078,-0.017396163
1966-09-01,-0.21827316,0.36597633,0.5212288,0.3587555,1.271891,0.8317345
1966-10-01,0.100766756,0.43195075,0.12144508,0.200877,0.76116526,0.846505
1966-11-01,0.013785553,-0.12013207,0.66302454,0.1838089,0.26192743,0.7913624
1966-12-01,-0.09551468,-0.119147494,1.1543849,0.86751175,-0.2031742,1.6861172
1967-01-01,-0.2099678,0.107759476,0.9270588,0.6785587,0.20180435,1.5723099
1967-02-01,-0.09894295,0.0068572997,1.3760569,0.4545494,0.8006859,1.1043723
