,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,0.52998924,0.04701501,0.036298573,0.025161922,0.14503866
1965-02-01,0.58236307,0.045176387,-0.19951516,0.026737869,0.164738
1965-03-01,0.23991051,0.050744712,0.049799144,0.03115052,0.052478254
1965-04-01,-0.048854947,0.0018379092,0.0028885603,0.026265085,0.0032562613
1965-05-01,-0.3749177,0.035983384,0.060252905,0.023796082,-0.008825958
1965-06-01,-0.23718017,-0.00078862906,0.111733735,0.013079643,-0.09497756
1965-07-01,-0.10474837,-0.005253792,0.095921755,0.0004721284,-0.039346695
1965-08-01,0.0072486997,0.013604999,0.09135157,0.00456959,-0.05463338
1965-09-01,-0.030679047,0.020434082,0.0945034,0.005410075,-0.059886515
1965-10-01,0.1465621,0.02810365,0.11399257,0.018070161,0.023848593
1965-11-01,0.11357236,0.018858135,0.08268386,0.031675816,0.15055448
1965-12-01,0.22131437,0.02847141,-0.05972892,0.026160002,0.1615861
1966-01-01,0.085334,0.041885138,0.13220227,0.030168056,0.12805343
1966-02-01,0.3188547,0.037417173,-0.047109842,0.030897558,0.14619896
1966-03-01,0.17556,0.026201606,-0.19783598,0.033268332,0.14939037
1966-04-01,-0.066167176,0.025198579,-0.10724527,0.03614056,0.064453006
1966-05-01,-0.3336081,0.024879456,-0.0053934455,0.023694038,-0.026228845
1966-06-01,-0.47758663,0.0065515637,0.12153381,0.0016732812,-0.069404185
1966-07-01,-0.12730563,0.0073722005,0.07644367,-0.009359896,-0.020119548
1966-08-01,0.0023115277,0.00035113096,0.095683336,0.0021291971,-0.066349566
1966-09-01,0.0062324405,0.019408464,0.03992468,0.012979984,-0.03826505
1966-10-01,0.047584116,0.02857238,0.039468765,0.021232128,0.0008981824
1966-11-01,0.1579616,0.013663888,-0.02955705,0.024514735,0.07252276
1966-12-01,0.21376583,0.04389119,-0.07651651,0.036596477,0.14820498
1967-01-01,0.53152645,0.034124553,-0.09655595,0.028003812,0.13404435
1967-02-01,0.6928629,0.016547024,-0.16922009,0.034856915,0.17129195
1967-03-01,0.16266012,0.009170771,-0.03838277,0.024603367,0.0521729
1967-04-01,0.07691741,0.019005775,-0.0046402216,0.00932765,0.022196949
1967-05-01,-0.17753804,0.025335789,-0.00066435337,0.012048006,-0.024205565
1967-06-01,-0.0053203106,-0.022531629,0.09156537,-0.004221678,-0.05810511
1967-07-01,-0.12710738,-0.010499358,0.075766504,0.0024222136,-0.036028624
1967-08-01,0.102812886,-0.014998317,0.055416346,-0.0015536547,-0.04173088
1967-09-01,-0.07432246,0.012257218,0.09679675,0.0045148134,-0.0046924353
1967-10-01,0.04940021,0.022144616,0.05933988,0.02135992,-0.004797101
1967-11-01,0.21377093,0.013826668,0.030357897,0.0085430145,0.07111055
1967-12-01,0.24840283,0.05238211,-0.062499523,0.036374032,0.16417724
1968-01-01,0.5399619,0.04957527,-0.07279819,0.02908051,0.14784601
1968-02-01,0.3222561,0.017326713,-0.1323111,-0.02031523,0.1447216
1968-03-01,0.39608935,0.03372997,-0.046538115,0.029712856,0.030382365
1968-04-01,-0.014401108,0.013123602,0.0104827285,0.025621325,0.011598587
1968-05-01,-0.13160437,0.03815624,-0.016112119,0.019521266,-0.013471216
1968-06-01,-0.13789046,-0.01317367,0.14263862,0.002522856,-0.061527908
1968-07-01,-0.035453826,-0.021989018,0.10767478,-0.0012338758,-0.045422226
1968-08-01,-0.10835719,0.01435107,0.082939714,0.015504122,-0.026080519
1968-09-01,-0.026973218,0.009404063,0.095400244,0.0090321,-0.050518036
1968-10-01,0.07516584,0.029378086,0.02647683,0.025844514,0.06895417
1968-11-01,0.04291728,0.033097655,0.0079906285,0.033134848,0.09264776
1968-12-01,0.3720238,0.05444792,-0.14187038,0.033469588,0.20096129
1969-01-01,0.5548818,0.053708136,-0.13874537,0.030587256,0.23246229
1969-02-01,0.29973704,0.025239885,-0.2328077,0.029415905,0.23444849
1969-03-01,0.059513867,0.017091572,-0.012700796,0.034712374,0.040518045
1969-04-01,0.21300817,0.033286393,-0.07691985,0.040263414,0.051620126
1969-05-01,-0.17668611,0.01658231,0.031453013,0.0138831735,-0.010918319
1969-06-01,-0.30461496,0.012864649,0.0778476,0.009452522,-0.05048871
1969-07-01,-0.08099407,-0.01117295,0.10967708,0.007262647,-0.07111418
1969-08-01,0.07738924,0.010827541,0.09073216,0.017346203,-0.029455781
1969-09-01,0.1319322,0.011693299,0.06435192,0.0024755,0.0043597817
1969-10-01,0.079375446,0.032420635,0.086505234,0.023457468,-0.008779407
1969-11-01,0.15892357,0.034050286,0.019383311,0.030281663,0.09200537
1969-12-01,0.20857751,0.043726444,0.059666634,0.039856017,0.11446422
1970-01-01,0.27124518,0.042045653,-0.051044166,0.04258454,0.15673524
1970-02-01,0.30487967,0.038767517,-0.06577331,0.03989017,0.12642378
1970-03-01,0.23972127,0.056774795,-0.15266615,0.03818375,0.14047933
1970-04-01,-0.15095973,0.03840828,0.062208414,0.014697969,-0.033441067
1970-05-01,-0.2935807,0.03445655,0.09669608,0.01388967,-0.056522727
1970-06-01,-0.22788346,0.004908502,0.10181534,0.012587428,-0.023786306
1970-07-01,-0.10915238,-0.0060036182,0.10724896,0.015730858,-0.06456083
1970-08-01,-0.033979952,-0.020148933,0.06342083,-0.006228149,-0.050864577
1970-09-01,0.118026376,0.011285126,0.06858504,0.012273073,-0.021316528
1970-10-01,0.19584823,0.024397671,0.09463042,0.024622202,0.02960676
1970-11-01,0.06292689,0.027855396,0.111694634,0.02206254,0.06324124
1970-12-01,0.33608925,0.017931223,-0.026705205,0.016045153,0.17460775
1971-01-01,0.27291936,0.05119878,-0.07938194,0.03313923,0.123951584
1971-02-01,0.6203081,0.06270826,-0.12069428,0.028367043,0.13368315
1971-03-01,0.012833953,0.02453059,0.12820914,0.044601917,0.033419967
1971-04-01,0.13695818,0.0138632655,0.0670594,0.02598095,-0.011260986
1971-05-01,-0.38503724,0.01882261,0.1204426,0.018261194,-0.004289806
1971-06-01,-0.17360967,0.008763552,0.108231366,0.0118047,-0.05991882
1971-07-01,0.05419314,-0.004289806,0.04712838,0.009886444,-0.02758944
1971-08-01,-0.053789794,0.0038042068,0.07487267,0.014565051,-0.05322838
1971-09-01,0.15394163,0.017231882,0.083060324,0.01746583,0.010120392
1971-10-01,0.19848225,0.021816969,0.060041428,0.025653422,0.0797385
1971-11-01,0.074404836,0.0216766,0.099856615,0.030706346,0.13377672
1971-12-01,0.26388958,0.029536724,0.08549321,0.038893998,0.15464345
1972-01-01,0.6554346,0.015511155,-0.19229954,0.022189856,0.25589344
1972-02-01,0.39871517,0.05465871,-0.34298164,0.039708674,0.20184726
1972-03-01,0.5044443,0.025066853,-0.14390457,0.03123182,0.09920055
1972-04-01,0.004516959,0.0072398186,-0.034784675,0.023474216,-0.001853466
1972-05-01,0.03195107,0.040838897,-0.01027894,0.030461192,-0.032781065
1972-06-01,-0.2488631,-0.036223173,0.08024329,0.002975762,-0.06673974
1972-07-01,-0.060985804,-0.02368772,0.056302667,0.024501741,-0.053433716
1972-08-01,0.0581522,0.014175415,0.060977757,0.030461192,-0.02240336
1972-09-01,-0.06201327,0.022806346,0.081270814,0.010990202,-0.03966528
1972-10-01,-0.098386586,0.024707258,0.036934435,-0.0070423484,0.035701454
1972-11-01,0.09688872,0.030461192,0.09848136,0.02527237,0.17184442
1972-12-01,0.41114783,0.015768051,-0.25215107,0.032413423,0.2493175
1973-01-01,0.53966916,0.04095465,-0.36329013,0.034537315,0.19293201
1973-02-01,0.5113133,0.050904095,-0.07903528,0.034885526,0.13806099
1973-03-01,0.23511755,0.03916377,-0.16519725,0.031850934,0.11398339
1973-04-01,-0.032521784,0.04488468,-0.034113705,0.034736276,0.0023509264
1973-05-01,-0.283446,0.027373731,0.023443699,0.0062809587,-0.02491045
1973-06-01,-0.2981214,-0.009986341,0.15691513,0.0045895576,-0.12316096
1973-07-01,-0.08714408,-0.035407126,0.084135115,0.0043905377,-0.0410285
1973-08-01,0.07035518,-0.0075487494,0.06140071,0.014737964,-0.048789084
1973-09-01,0.015832365,0.013942003,0.07358873,0.021304548,0.018170536
1973-10-01,0.09264189,0.028020442,0.07707107,0.020856857,0.069410026
1973-11-01,0.14308542,0.028318882,0.10632235,0.021901548,0.085130095
1973-12-01,0.19969761,0.046775103,0.046974063,0.027622461,0.069260776
1974-01-01,0.71032685,0.01733017,-0.15490097,0.019463181,0.1986751
1974-02-01,0.58552617,0.023574054,-0.30650008,0.03656608,0.21988887
1974-03-01,0.116612256,-0.004038751,-0.03677082,0.016942322,0.09241223
1974-04-01,-0.15168208,0.06576896,0.047037244,0.031640768,-0.02284807
1974-05-01,-0.2711308,0.027529836,0.014886916,0.020122468,-0.049025953
1974-06-01,-0.3554818,0.006316066,0.041724086,0.017291367,-0.027967274
1974-07-01,-0.11879486,0.0086429715,0.084694624,0.004997492,-0.035723686
1974-08-01,-0.056627214,0.0018561482,0.09322667,0.0055404305,-0.03580123
1974-09-01,-0.11041796,0.0146154165,0.09353691,-0.0036897063,-0.035956383
1974-10-01,0.1223132,0.02310872,0.013800979,0.022876024,-0.005318582
1974-11-01,0.07802409,0.028344274,0.08438438,0.020665407,0.04909265
1974-12-01,0.54205143,0.0326491,-0.1137144,0.026288807,0.1973953
1975-01-01,0.5020852,0.02879262,-0.08539611,0.019938529,0.14916465
1975-02-01,0.5337331,0.045915484,-0.19087714,0.03303677,0.15410393
1975-03-01,0.21213129,0.032012343,-0.19808483,0.035927176,0.10123539
1975-04-01,0.08663708,0.013938248,-0.028759062,0.030987859,0.052281618
1975-05-01,-0.3039317,0.028170645,0.0031449795,0.010974646,-0.041089
1975-06-01,-0.14397234,0.003071785,0.03793943,0.011852741,-0.053126216
1975-07-01,-0.11254388,0.00354743,0.07372177,0.0003643632,-0.05565071
1975-08-01,0.10544291,0.003986478,0.06863612,0.009072125,-0.010831356
1975-09-01,0.0306952,0.012767434,0.06684339,0.0130601525,-0.0017576814
1975-10-01,0.21472898,0.024658263,0.052574337,0.020560503,0.01799941
1975-11-01,0.2073018,0.023670435,0.044305623,0.030329287,0.12315112
1975-12-01,0.43911853,0.019206762,-0.0044285655,0.03914684,0.11301646
1976-01-01,0.39487144,0.030959427,-0.040035367,0.0317508,0.12113434
1976-02-01,0.6203321,0.018389821,-0.28984374,0.027374744,0.19529474
1976-03-01,0.5390955,0.013315439,-0.15697879,0.03030765,0.14520276
1976-04-01,0.04920852,0.027002335,-0.012894392,0.03868735,0.030074894
1976-05-01,-0.22955638,0.0080548525,0.06429201,-0.0014421344,-0.047670186
1976-06-01,-0.10092789,-0.0049802065,0.08193594,0.0024684072,-0.08337706
1976-07-01,-0.14543343,-0.0049336553,0.10376972,0.010568798,-0.02625537
1976-08-01,0.08403087,0.0056340694,0.07695466,0.012244701,-0.042688906
1976-09-01,-0.005957842,0.012849927,0.102047265,0.018482924,-0.02360183
1976-10-01,-0.10251069,0.025838494,0.076675355,0.021974504,-0.014197886
1976-11-01,0.13766098,0.043482423,-0.045016587,0.031657696,0.13156241
1976-12-01,0.27667105,0.027514398,-0.09748286,0.03258878,0.194224
1977-01-01,0.49901503,0.03242436,-0.2162964,0.02673024,0.229058
1977-02-01,0.2519278,0.045959562,-0.08710536,0.04567951,0.14336625
1977-03-01,0.060801595,0.01898253,0.04455936,0.020802766,0.035971522
1977-04-01,-0.048460066,0.03009072,-0.03338465,0.017022252,-0.0015069544
1977-05-01,-0.3839461,0.03013739,0.032937765,0.014128536,0.06388202
1977-06-01,-0.37899873,0.017022252,0.0671958,-0.020082831,-0.010094792
1977-07-01,-0.11804959,-0.029277414,0.06948277,0.0022268891,-0.07361683
1977-08-01,-0.060641736,0.0028336346,0.07060292,0.022482991,-0.057327956
1977-09-01,0.11442894,0.018375784,0.064022034,0.023883194,-0.020689577
1977-10-01,0.10285401,0.022576362,0.12152326,0.001760155,0.06868935
1977-11-01,0.1250704,0.03233102,0.049553394,0.030044049,0.06724247
1977-12-01,0.404222,0.024023205,-0.020456225,0.026916951,0.13029778
1978-01-01,0.44481796,0.07248151,-0.103019714,0.03156483,0.16535336
1978-02-01,0.18594438,0.04934323,-0.16925061,0.032997727,0.16641474
1978-03-01,0.24485165,0.03692484,-0.09548378,0.034908295,0.11143458
1978-04-01,-0.12684798,0.0289644,0.054968596,0.040427446,0.018562794
1978-05-01,-0.42133117,0.021269321,0.0950892,0.010761619,-0.051223755
1978-06-01,-0.081048846,-0.019169688,0.10718906,-0.0053715706,-0.03206563
1978-07-01,0.07869065,-0.008237362,0.063194394,-0.0012851954,-0.0896461
1978-08-01,0.079539776,-0.007600546,0.06462729,0.012512922,-0.0381155
1978-09-01,0.004499316,0.012247562,0.081662536,0.016705394,-0.039548397
1978-10-01,0.06616628,0.0353328,0.11881125,0.030185103,-0.05403638
1978-11-01,0.3991781,0.027743816,-0.061731458,0.029548168,0.10246587
1978-12-01,0.19050837,0.062079906,0.04663658,0.039313078,0.16848445
1979-01-01,0.2913286,0.04183793,-0.09980893,0.013155103,0.18466294
1979-02-01,0.42595202,0.038983226,-0.04443705,0.039753556,0.09911293
1979-03-01,0.3124895,0.022534788,-0.23932612,0.029241085,0.105955124
1979-04-01,-0.1366027,0.044148862,0.042064488,0.02892387,-0.010362089
1979-05-01,-0.027218342,0.036717653,-0.05091673,0.017142653,0.027383268
1979-06-01,-0.31739962,-0.030979276,0.11279732,-0.0051057935,-0.11643863
1979-07-01,-0.059390187,-0.0029761195,0.10790354,0.0042285323,-0.05920893
1979-08-01,0.11859733,-0.009183943,0.07197076,0.0129285455,-0.047518313
1979-09-01,-0.0033839345,0.014922321,0.0816676,0.00685668,-0.035283923
1979-10-01,-0.007960498,0.023214519,0.09163636,0.016780138,-0.029483914
1979-11-01,0.16345668,0.04528171,-0.092966735,0.03137076,0.08905357
1979-12-01,0.4160739,0.013427019,-0.043440163,0.031461358,0.12018323
1980-01-01,0.5900551,0.041288793,-0.124195516,0.030698895,0.19563782
1980-02-01,0.69813573,0.028199136,-0.1802811,0.018154621,0.16968578
1980-03-01,0.29212874,0.04447031,-0.085244656,0.03451675,0.112372994
1980-04-01,-0.13355821,0.029880822,0.01015538,0.03583479,-0.016887486
1980-05-01,-0.43143922,0.021063447,0.04851544,0.022745132,-0.06820083
1980-06-01,-0.23454875,-0.020568967,0.13050765,0.008700967,-0.04183966
1980-07-01,0.13446182,-0.0043432117,0.067195475,0.0034287572,-0.06992793
1980-08-01,-2.5451183e-05,-0.030477107,0.07687634,0.009337306,-0.069791555
1980-09-01,0.06837714,0.016700268,0.10391927,0.010519028,-0.012796998
1980-10-01,0.0144277215,0.031698823,0.11146402,0.009382725,0.035380304
1980-11-01,0.1484605,0.037243724,0.114509165,0.02469951,0.07792169
1980-12-01,0.28540206,0.057832718,0.02651751,0.034062207,0.09523827
1981-01-01,0.47663328,0.06780821,-0.057581842,0.03556359,0.117328584
1981-02-01,0.41562992,0.043509424,-0.13093966,0.0495072,0.17966479
1981-03-01,0.25722623,0.024029315,0.0032164454,0.017211318,0.06724435
1981-04-01,-0.11140841,0.022491455,0.13424551,0.022388935,0.002806306
1981-05-01,-0.10956293,0.029822111,0.10917771,0.011521101,-0.036051333
1981-06-01,-0.32876486,-0.00067961216,0.116457105,0.0030113459,-0.035948813
1981-07-01,0.022952795,-0.025132239,0.0826233,-0.00442183,-0.036000073
1981-08-01,0.025157154,-0.007907689,0.080675304,0.0052669644,-0.02431196
1981-09-01,0.077650785,0.007676363,0.097233355,0.002601266,0.006446004
1981-10-01,0.0125463605,0.042432904,0.0850327,0.018082798,0.04955846
1981-11-01,0.17802441,0.03469211,0.07078147,0.019723237,0.11850768
1981-12-01,0.19540268,0.036383808,0.0122388005,0.025618494,0.15346926
1982-01-01,0.429276,0.056947052,-0.15868253,0.03355062,0.17620182
1982-02-01,0.6695932,0.024408937,-0.16622311,0.02172327,0.18079847
1982-03-01,0.6283266,0.045274615,-0.05977696,0.019450724,0.14634937
1982-04-01,-0.06669778,0.05018121,-0.06855708,0.02652651,0.032465994
1982-05-01,-0.18238884,0.04754716,-0.0010534525,0.01392442,-0.0033775568
1982-06-01,-0.27272087,0.010618985,0.10983437,0.011238754,-0.08606571
1982-07-01,-0.17360872,0.0026652217,0.09780043,0.003801465,-0.08864808
1982-08-01,-0.03374648,-0.029872894,0.054726183,0.008294821,-0.0061149
1982-09-01,0.015060663,0.015887022,0.08540499,0.014182687,-0.02073127
1982-10-01,-0.04361123,0.030038536,0.016093612,0.011393666,0.017488122
1982-11-01,0.25408667,0.030090213,0.01991558,0.018107891,0.10141581
1982-12-01,0.3960148,0.024667144,-0.14592552,0.048425138,0.15600753
