,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5
1965-01-01,0.20595817,0.06485061,0.32751235,0.03975754,0.13230857
1965-02-01,-0.06419907,0.12448768,0.3454361,0.27211267,-0.021508407
1965-03-01,0.41159058,0.10330506,0.23202896,0.36303407,0.37183267
1965-04-01,0.28351822,0.07951546,0.14958039,-0.0065174103,0.09776497
1965-05-01,0.23887253,0.054748535,-0.052466966,0.6452488,-0.0042366027
1965-06-01,-0.93821776,0.006191635,-0.184124,0.8433859,-0.3646633
1965-07-01,-0.59734404,-0.062244035,-0.120902635,0.79319954,-0.35912323
1965-08-01,-0.20335121,-0.036173247,-0.0071697235,0.75930786,-0.23985004
1965-09-01,-0.48165512,-0.008147049,-0.004562378,0.3636856,-0.13817444
1965-10-01,-0.21606064,0.030307388,-0.043994524,0.064524844,0.32066917
1965-11-01,-0.040409468,0.11405907,-0.091573335,0.025093079,-0.022485733
1965-12-01,-0.14632186,0.10949707,0.105586246,0.22974738,0.039432146
1966-01-01,-0.09649964,0.13293305,0.12899438,0.22943306,0.028227996
1966-02-01,0.09124794,0.112911224,0.22582206,0.033807755,-0.049891282
1966-03-01,0.46181947,0.05481453,0.29343757,0.09059143,0.16378708
1966-04-01,0.49595565,0.077790454,0.251424,-0.18216781,0.3886242
1966-05-01,-0.11717834,-0.014113998,0.039059065,0.22450943,0.34135896
1966-06-01,-0.6000042,-0.035448838,-0.16017608,0.76838607,-0.73523504
1966-07-01,-0.54354894,-0.03643341,-0.18873215,1.034909,-0.5678377
1966-08-01,-0.25372162,-0.040700532,-0.084683225,0.85700834,-0.46116313
1966-09-01,-0.5488003,-0.021991348,0.022319412,0.43490487,0.061050795
1966-10-01,-0.04496727,0.040372085,-0.10700302,0.1920147,-0.0065647126
1966-11-01,0.25962982,0.033807755,0.05547104,0.10962868,-0.08435516
1966-12-01,-0.003938675,0.051860046,0.25667572,0.23205872,0.067287065
1967-01-01,0.012082291,0.0767376,0.29911423,0.2142128,0.10220833
1967-02-01,0.09633064,0.060084153,0.34581032,0.15151672,0.09730987
1967-03-01,0.23576507,0.07477836,0.19298744,0.0091434475,-0.013061523
1967-04-01,0.24229583,0.026123429,0.048654936,-0.12245407,0.41242522
1967-05-01,0.36083144,0.04669609,-0.037226103,0.12996444,0.4552025
1967-06-01,-0.24588776,0.011429215,-0.15021019,0.92379344,-0.36605588
1967-07-01,-0.43234444,-0.021551896,-0.11722946,0.9606926,-0.3663826
1967-08-01,-0.648843,-0.068574145,-0.067921065,0.8130949,-0.45226344
1967-09-01,-0.30825767,-0.02253151,-0.0058776857,0.5469616,-0.058124542
1967-10-01,-0.26580697,0.052247237,0.030042266,0.12865868,0.14792442
1967-11-01,-0.42450753,0.107759856,-0.022858048,0.0055511473,0.05551224
1967-12-01,0.029715348,0.117556,0.1727417,0.3014,-0.003918457
1968-01-01,0.026621629,0.13237762,0.23922844,0.22427674,-0.029903412
1968-02-01,0.11159134,0.093357466,0.35884207,-0.06090088,-0.008751678
1968-03-01,0.27204895,0.089710616,0.14842339,-0.17395096,0.074394226
1968-04-01,0.24688645,0.0725708,-0.009846496,-0.10210953,0.20531388
1968-05-01,0.010940552,0.061994933,-0.04996071,0.021516036,0.36467704
1968-06-01,-0.41719055,0.010211182,-0.069288634,0.64037323,-0.18197365
1968-07-01,-0.5109127,-0.03318558,-0.08788719,0.8099476,-0.38947526
1968-08-01,-0.4937729,-0.028080368,0.0036468506,0.72607195,-0.17942123
1968-09-01,0.069288634,0.009117126,-0.0014587402,0.40661508,-0.078770064
1968-10-01,-0.23157005,0.06381874,-0.019327927,0.22354698,0.05214882
1968-11-01,0.06637116,0.060536195,-0.00036468505,-0.06746521,0.06965332
1968-12-01,-0.028809357,0.07184143,0.21187706,-0.20203094,-0.076582335
1969-01-01,0.014264298,0.09985008,0.3572708,0.08857117,-0.14197922
1969-02-01,0.46043816,0.029855346,0.48830336,0.17117158,0.029855346
1969-03-01,0.41499138,0.04644203,0.17316207,0.32011718,0.18842125
1969-04-01,0.2866127,0.06070595,0.21429634,0.19737816,0.24979095
1969-05-01,0.3672226,0.022889327,-0.04843216,0.13667183,-0.03848038
1969-06-01,-0.56460077,0.0029857636,-0.12373467,0.6229847,-0.277656
1969-07-01,-0.53905755,-0.031513978,0.01890869,0.9029627,-0.4027176
1969-08-01,-0.24249306,-0.06269646,-0.014264298,0.7772381,-0.53839415
1969-09-01,-0.4428566,-0.06501846,0.034499742,0.4047081,0.0033172606
1969-10-01,-0.20434418,0.028528595,0.063028336,0.016254807,0.18510437
1969-11-01,0.020898819,0.004975891,0.1801281,0.13700333,0.16918106
1969-12-01,-0.13965721,0.044783402,0.28793985,0.06833611,-0.1797966
1970-01-01,0.08120193,0.08153458,0.30916557,0.059570312,-0.03461075
1970-02-01,0.24726601,0.10948906,0.2745552,0.20999297,-0.25824815
1970-03-01,0.3976887,0.0855278,0.3630783,0.03327942,0.20666504
1970-04-01,0.229628,0.087524794,0.038936615,-0.14376716,0.19002533
1970-05-01,-0.08386383,0.050584413,-0.017970657,0.31748542,0.06189995
1970-06-01,-0.18436775,0.014310074,0.0053245546,0.9557842,-0.58538455
1970-07-01,-0.6479496,-0.029618453,-0.08353157,0.82166827,-0.44161758
1970-08-01,-0.12379913,-0.05790634,-0.07254906,0.8066925,-0.4086708
1970-09-01,-0.33112985,0.0009983063,0.035609055,0.51716197,-0.3271366
1970-10-01,-0.4329647,0.010982513,-0.025957871,0.20733032,-0.017971039
1970-11-01,-0.24526939,0.04259758,0.14110489,0.09584465,-0.03361244
1970-12-01,-0.0905201,0.059570312,0.31216088,0.14942399,-0.10616112
1971-01-01,0.18846054,0.062384795,0.2805683,0.22667542,-0.14567336
1971-02-01,0.08394165,0.08818779,0.3370739,0.20642471,-0.07642937
1971-03-01,0.16723022,0.09145393,0.16821022,0.14991951,0.28873366
1971-04-01,0.07185707,0.028416062,0.0045726774,-0.38051453,0.47686806
1971-05-01,0.14926605,0.027109528,-0.060098268,0.15547219,0.008492279
1971-06-01,-0.4703352,-0.007185745,-0.093087,0.7241205,-0.18519458
1971-07-01,-0.50463086,-0.064344406,-0.043767165,0.81263506,-0.53892595
1971-08-01,-0.2890602,-0.062384415,-0.06989708,0.728693,-0.28383446
1971-09-01,-0.2191635,-0.028416062,0.09570046,0.43440667,-0.08655472
1971-10-01,-0.33446044,0.042134095,0.15285873,0.12411652,-0.009798432
1971-11-01,-0.047359847,0.095047,0.26652336,-0.035928346,0.022210311
1971-12-01,-0.27011603,0.07936935,0.3004921,0.17017022,-0.10484581
1972-01-01,0.056809615,0.062260818,0.42721978,0.15206604,0.0057384493
1972-02-01,0.15493545,0.08693619,0.43554002,0.18391418,-0.11562767
1972-03-01,0.21920471,0.07345085,0.24014969,0.12566987,0.37069702
1972-04-01,0.35692483,0.09353485,0.09439583,0.018362809,0.51071244
1972-05-01,-0.09382172,0.03959465,-0.07230301,0.010042191,0.3339714
1972-06-01,-0.21117096,0.004877472,-0.112184525,0.71844065,-0.24990483
1972-07-01,-0.58272856,-0.008607483,-0.31273994,0.751149,-0.4607889
1972-08-01,-0.44127864,-0.07545929,-0.12825203,0.5210415,-0.14661464
1972-09-01,-0.25793877,0.0,0.05221901,0.26166877,-0.020084381
1972-10-01,-0.15177917,0.051358033,-0.020944977,0.13255577,0.24789658
1972-11-01,0.08062363,0.1015686,0.24301872,0.051071547,0.1953907
1972-12-01,0.03442993,0.10501175,0.3463089,0.090091705,0.0017211915
1973-01-01,0.27140808,0.05733948,0.294981,0.022298813,-0.23445587
1973-02-01,-0.07804565,0.13506699,0.21916541,0.21980247,-0.20546722
1973-03-01,0.35455093,0.09875183,0.07103767,0.14462356,0.30485648
1973-04-01,0.12551041,0.08473511,0.008919525,-0.009875107,0.41220894
1973-05-01,0.043642044,0.007963943,-0.1156353,0.3749382,0.16501121
1973-06-01,-0.28606147,-0.017520523,-0.05383568,0.8043493,-0.43610057
1973-07-01,-0.7116501,-0.06466637,-0.07677154,0.8661486,-0.39245874
1973-08-01,-0.12837715,-0.06594048,-0.14111939,0.94960994,-0.38768044
1973-09-01,-0.3516838,-0.032492448,0.031536866,0.4685932,0.11181259
1973-10-01,-0.07804604,0.026439667,-0.016246032,0.2765053,0.03695221
1973-11-01,-0.24847221,0.07613449,0.099069975,0.14526062,-0.056702804
1973-12-01,-0.12423591,0.08441696,0.2178913,0.16660385,-0.08664665
1974-01-01,0.10748978,0.13082886,0.32411346,0.20840606,0.03813095
1974-02-01,0.35041085,0.08776703,0.44902533,0.30702057,0.05226593
1974-03-01,0.29781646,0.06968765,0.21925354,-0.047006987,0.34778136
1974-04-01,-0.010190201,0.070344925,-0.06245575,-0.21432266,0.21366501
1974-05-01,-0.23075828,0.031227876,-0.144635,0.2665886,-0.07198868
1974-06-01,-0.2064331,0.019065475,-0.027283479,0.566048,-0.13970414
1974-07-01,-0.33759078,-0.013806152,-0.1475933,0.83263624,-0.57229364
1974-08-01,-0.5575012,-0.035830308,-0.16600113,0.7350079,-0.3195116
1974-09-01,-0.0036159516,-0.0003288269,-0.06146965,0.59563255,-0.22812843
1974-10-01,-0.15153809,0.043390654,0.12721291,0.13115731,-0.029584121
1974-11-01,-0.10946236,0.061798476,0.20018768,0.15186653,0.20084496
1974-12-01,-0.08579483,0.06541443,0.3461376,0.19295654,-0.22484131
1975-01-01,-0.0427536,0.09785728,0.3065567,0.3043396,0.040219497
1975-02-01,0.049403764,0.11242523,0.31225738,0.1637291,0.22516708
1975-03-01,0.43608323,0.05795441,0.30972368,0.23150101,0.25556946
1975-04-01,0.24131814,0.09690742,0.2720375,-0.15676193,0.53679085
1975-05-01,-0.051303864,0.054787446,0.0066505433,0.26507035,0.08582306
1975-06-01,-0.5554756,0.0022167205,-0.08772316,0.8040783,-0.33664244
1975-07-01,-0.1716465,-0.032936096,-0.12635955,0.6976698,-0.508289
