,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5
1965-01-01,-0.45138416,0.039737128,-0.19721384,0.4138546,-0.31877995
1965-02-01,-0.3748533,0.82182217,0.9999033,0.522175,-0.59061116
1965-03-01,-0.060930204,0.9999033,0.87539375,0.7255701,-0.61003816
1965-04-01,-0.46315804,0.53689253,0.3281992,0.49185705,-0.11509047
1965-05-01,0.7208606,0.6359409,0.0029435158,0.17734528,-0.60356253
1965-06-01,0.27403888,-0.25505337,-0.40693736,-0.12141895,0.024578143
1965-07-01,-0.007358742,-0.070496604,-0.7301326,0.090070724,-0.06505108
1965-08-01,0.04179754,-0.1551219,-0.25299293,-0.12553997,-0.39207292
1965-09-01,0.21708238,-0.53468484,0.26991805,-0.17131099,-0.47022247
1965-10-01,0.2934659,0.39266157,0.84404564,0.2677103,-1.0043186
1965-11-01,0.6012076,0.052099776,-0.2685934,0.7620694,-0.44446698
1965-12-01,0.4329873,-0.22135039,-0.47831696,0.48773623,-1.1812223
1966-01-01,-0.19747028,0.8017437,-0.9273146,1.0080386,-0.98431337
1966-02-01,-0.44919062,-0.022568036,0.03558805,0.34199247,-0.2735649
1966-03-01,-0.26285973,0.48304272,0.10039878,0.51646066,-0.226259
1966-04-01,-0.093020774,0.31074443,0.07016344,0.43414527,-0.41360253
1966-05-01,0.6488309,0.8124491,-0.4068032,-0.011428642,-0.15450421
1966-06-01,0.19356427,0.9361393,-1.2073896,-0.30134106,-0.5168945
1966-07-01,0.042098094,-0.40969658,-0.74648106,0.01649208,0.40839452
1966-08-01,0.020976687,-0.6867335,0.23797703,0.10329227,0.113129474
1966-09-01,0.27819437,0.22293162,0.257941,0.43776208,-0.56622607
1966-10-01,0.63074756,-0.7446004,0.31566316,0.5339654,-0.7068423
1966-11-01,0.7362096,-1.2750938,-1.5570494,0.43906394,-0.94409597
1966-12-01,0.78800046,0.13830146,-0.33475915,0.6282882,-1.1923443
1967-01-01,-0.16236487,0.26761064,0.49575415,0.6299756,-1.2694438
1967-02-01,-0.10874281,-0.24030009,0.48576245,0.23180723,-0.22847652
1967-03-01,-0.31157407,0.3027481,0.90941,0.69891846,-0.43547097
1967-04-01,-0.1730227,0.23497114,0.26278138,0.19217344,-0.3218988
1967-05-01,0.12822665,-0.40466326,0.70674527,0.1646963,-0.48692816
1967-06-01,0.14787695,0.39400548,-0.045795225,-0.011323929,-0.037302304
1967-07-01,0.19400525,0.016153216,-0.7818495,0.13921757,0.3625317
1967-08-01,-0.06944223,-0.31373897,-0.7097427,-0.056785963,1.0401345
1967-09-01,0.10091605,0.2810994,-0.2557872,0.06777696,0.025811862
1967-10-01,0.33122438,0.0947545,0.09375529,0.3119071,-1.221317
1967-11-01,0.42331442,-0.56869346,0.36403045,0.6241473,-0.7605339
1967-12-01,0.27826843,0.46794397,-0.61632043,0.5373862,-0.32889318
1968-01-01,-0.21022329,1.0089304,0.48981333,0.61892,-0.8277278
1968-02-01,0.14354649,-0.57305324,-0.37358886,0.027180385,-0.37457982
1968-03-01,-0.37118226,0.5971192,0.9112509,0.33706513,-0.10744753
1968-04-01,-0.20640108,-0.5100571,0.8515107,0.54771316,-0.47240075
1968-05-01,-0.21418715,-0.4423892,0.30011684,0.5448819,-1.0577701
1968-06-01,0.5696556,0.15713663,0.11367631,-0.3592909,0.0975379
1968-07-01,-0.00509634,-0.055351723,-0.8090412,-0.35787526,0.28454477
1968-08-01,-0.14878435,0.2606203,-0.2093739,-0.23428936,-0.22154853
1968-09-01,-0.033550836,-0.48315972,0.076020144,-0.1466608,-0.28412002
1968-10-01,0.35164633,-0.061297417,0.37259778,0.28369534,-0.9013413
1968-11-01,0.28638506,-0.07049914,-0.2805809,0.349806,-0.7042836
1968-12-01,0.06696002,0.16067581,0.030861044,0.6589829,-0.6313779
1969-01-01,-0.16670756,-0.22151956,0.4362256,0.3977663,-0.19275084
1969-02-01,0.04027631,-0.005905175,-0.30555478,0.36930037,-0.44591618
1969-03-01,0.046484303,0.8426226,0.4911891,0.64926594,-0.6301878
1969-04-01,-0.6089897,0.64805466,1.2927783,0.21697721,-0.8282381
1969-05-01,0.21394889,0.095542625,0.24983415,-0.008630658,-0.38822716
1969-06-01,0.3568843,-0.18866265,-0.083580874,-0.14157267,-0.30192083
1969-07-01,0.14111844,0.08918323,-0.31221694,0.021652222,-0.059657384
1969-08-01,0.02695179,-0.44228214,0.23030166,-0.105687425,-0.25513363
1969-09-01,0.19169092,-0.45575804,0.09675398,-0.06541109,0.09281717
1969-10-01,0.31660804,0.09372566,0.2180371,0.43107754,-0.7177054
1969-11-01,0.55145216,-0.8153679,-0.8948606,0.9551236,-0.30040663
1969-12-01,0.37384278,0.4727165,-0.6801546,0.73330116,-0.74738276
1970-01-01,0.19945912,-0.15558597,-0.111188985,0.17732611,-0.26612005
1970-02-01,-0.12061839,0.30239725,0.2768592,0.22290173,-0.56576717
1970-03-01,-0.10477173,-0.11852298,-0.32413742,0.33304292,-0.97463876
1970-04-01,0.009953308,0.20928141,0.07949553,0.2834074,-0.53341895
1970-05-01,0.843674,-0.19199428,-0.2875983,-0.12415447,-0.47029394
1970-06-01,0.18518393,0.103462,-0.5496586,-0.09678288,-0.06928029
1970-07-01,0.08971076,-0.74833184,0.090365574,-0.15610981,0.32138717
1970-08-01,-0.005500555,0.18623169,-0.3621172,0.3570095,0.04596857
1970-09-01,0.2248663,0.009953308,-0.296111,0.19291086,-0.36211714
1970-10-01,0.22486623,0.051992916,-0.20941238,0.30894554,-0.6595378
1970-11-01,0.85166293,-0.34103185,0.34207955,0.044266034,-1.3254929
1970-12-01,0.32911405,-0.6777418,-0.10018794,0.048064042,-0.19487539
1971-01-01,-0.20758772,-0.3354227,-0.6046246,0.4733346,-0.29525834
1971-02-01,-0.04376335,0.21492966,0.25797322,0.3087904,-0.59469146
1971-03-01,0.03311043,0.46167403,-0.4186305,0.8371173,-1.2679842
1971-04-01,-0.023609161,-0.14712524,1.3330532,0.52746296,-0.6181567
1971-05-01,0.26905793,-0.034981918,-0.18944903,0.5643162,-0.77363145
1971-06-01,0.22068799,0.91917336,-0.6141258,-0.038580798,-0.59094846
1971-07-01,-0.090261795,-0.64997137,0.13690424,-0.06622076,0.014395833
1971-08-01,0.18066761,-0.4492936,-0.22587046,0.27855912,0.59972996
1971-09-01,0.061182212,-1.0284376,-0.19765463,0.47304678,0.07255497
1971-10-01,0.24041024,-0.4527487,0.11588635,0.36853305,-0.3475152
1971-11-01,0.43561763,-0.030231286,-0.08882222,0.67185307,-0.7966649
1971-12-01,1.0422575,-0.54171485,-0.10796861,0.3633505,-0.013676072
1972-01-01,-0.15993364,-0.21740985,0.5046589,0.024989605,0.17650566
1972-02-01,-0.08075599,-0.63947153,-0.43784466,0.28711772,0.2558149
1972-03-01,-0.14283547,-0.13231353,0.5775236,0.5871248,-0.14664969
1972-04-01,-0.077730894,-0.41851053,-0.030908203,0.68103325,-0.4000972
1972-05-01,0.06102729,0.1812406,0.38536644,0.09325085,0.036037683
1972-06-01,0.48453584,0.4145648,-0.2429255,0.4671747,-0.21714672
1972-07-01,-0.27094024,-0.830445,-0.6998411,0.3515648,0.75416076
1972-08-01,-0.099563934,-0.8642467,1.1488653,0.4361349,0.1870277
1972-09-01,0.03196039,-0.14664967,-0.42968997,0.40417433,-0.2763327
1972-10-01,0.67682445,-0.014204597,-0.903704,0.7136513,-0.582653
1972-11-01,0.51281357,-0.33459798,-0.047085665,0.72220033,-0.8838438
1972-12-01,0.06168499,-0.44981346,-0.41522235,0.69142365,-0.1010107
