,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5
1965-01-01,-0.16998652,0.6151894,-0.08447814,0.3333502,0.19206269
1965-02-01,0.20722166,0.60989106,-0.0853612,0.30980226,0.3022964
1965-03-01,-0.26726884,0.44417256,-0.04694865,0.24887201,0.07079091
1965-04-01,-0.022517705,0.29022807,-0.030759478,0.17940569,-0.21943717
1965-05-01,-0.28228062,-0.045771264,0.037087966,0.2537288,0.24136615
1965-06-01,-0.18956074,-1.2974901,0.05195259,0.30921358,0.40031463
1965-07-01,-0.5560252,-1.4462836,0.012656999,0.021781826,0.1630693
1965-08-01,-0.45167845,-1.207125,0.028846193,-0.063137844,-0.28389958
1965-09-01,0.20236492,-0.71762276,0.08580271,-0.04415233,-0.08050442
1965-10-01,0.260646,0.3845669,-0.031642534,0.08462532,0.019721365
1965-11-01,0.33173126,0.6397675,-0.07196832,0.2843411,0.51628804
1965-12-01,0.07608919,0.56632733,-0.11891699,0.3493922,0.68230087
1966-01-01,0.25938767,0.56883013,-0.13830149,0.4195339,0.4225719
1966-02-01,-0.02502737,0.38278848,-0.08824678,0.2061503,0.39277056
1966-03-01,-0.024014711,0.38669452,-0.07204411,0.19472161,0.31291443
1966-04-01,-0.1601462,0.56781745,0.006654692,0.1206522,-0.20354629
1966-05-01,-0.11370816,-0.1601462,0.0601814,0.2204723,-0.08188148
1966-06-01,-0.4447059,-1.2691624,-0.040506743,0.12007351,0.3366398
1966-07-01,-0.3502385,-1.421786,0.011139369,-0.054105423,0.08000078
1966-08-01,-0.22206369,-1.4405925,0.010416007,-0.11457612,-0.031971358
1966-09-01,-0.034864713,-0.50387466,0.061194085,-0.048029423,0.0600368
1966-10-01,0.11992886,0.08434081,0.0067993402,0.039494038,0.48448938
1966-11-01,0.10271344,0.20079765,-0.0059313537,0.30683845,0.33635044
1966-12-01,0.33721846,0.57186806,-0.04759538,0.29179305,0.53816074
1967-01-01,0.082931,0.6304754,-0.08526237,0.39250675,0.52889323
1967-02-01,-0.06444635,0.7520409,-0.106744505,0.26494622,0.26161566
1967-03-01,-0.043963432,0.31257328,-0.071773626,0.22980878,-0.22431335
1967-04-01,-0.24845996,0.46161595,-0.07110751,0.22897616,-0.27177387
1967-05-01,0.026644504,0.21848483,-0.025978375,0.1878437,-0.21199028
1967-06-01,-0.36636183,-1.0852636,0.037468813,0.1373857,0.07676945
1967-07-01,-0.38434687,-1.5320585,-0.006161547,-0.001998329,0.008159876
1967-08-01,-0.69375604,-1.407995,0.024812698,-0.08059959,0.13821831
1967-09-01,-0.17701936,-0.6551216,0.07327237,-0.05628649,0.37502128
1967-10-01,0.23563728,0.12839316,0.025312256,0.09725241,0.25645328
1967-11-01,0.026477957,0.5590348,-0.018318081,0.266778,0.27360564
1967-12-01,0.090424776,0.7250633,-0.15786865,0.3620321,0.51956767
1968-01-01,0.13731757,0.70088595,-0.14920902,0.3759954,0.3086107
1968-02-01,-0.047282577,0.4589522,-0.13392004,0.36622748,0.38194114
1968-03-01,0.09102599,0.63958853,-0.10036925,0.24688855,-0.0058041574
1968-04-01,-0.1182064,0.44932586,-0.06752628,0.20201257,0.031427335
1968-05-01,-0.0069366693,0.20300356,-0.025481606,0.1680371,-0.11891425
1968-06-01,-0.12174549,-0.9923674,0.0070782183,0.20017223,0.61523944
1968-07-01,-0.6618142,-1.6019443,-0.012316108,-0.11891421,-0.12684181
1968-08-01,-0.4095462,-0.8624112,0.037656166,-0.060731184,0.2099402
1968-09-01,-0.05917399,-0.7089552,0.08946879,-0.034258626,0.18007012
1968-10-01,0.25439146,0.2422169,-0.016987741,0.09371571,0.34046265
1968-11-01,0.22919297,0.4926445,-0.037231468,0.29289705,0.5277526
1968-12-01,0.02236719,0.6489318,-0.0399212,0.40246797,0.35985702
1969-01-01,0.099328,0.7331497,-0.15050615,0.4185101,0.5179895
1969-02-01,0.055417776,0.5896086,-0.11038127,0.35173622,0.15262595
1969-03-01,0.18805699,0.503908,-0.08206674,0.25271103,0.027557468
1969-04-01,0.14974909,0.69983846,-0.031342827,0.09281719,-0.11628644
1969-05-01,-0.121585965,-0.16216509,0.011961758,0.12052605,0.004996681
1969-06-01,-0.29389587,-0.7523793,0.019986738,0.1344562,0.06874223
1969-07-01,-0.26406714,-1.4423758,0.027557468,-0.005602336,0.37838525
1969-08-01,-0.5357051,-1.1495402,-0.021198045,-0.09251435,0.102356315
1969-09-01,-0.020743823,-0.60232747,0.12249444,0.02362069,0.2596761
1969-10-01,0.502091,0.3638494,0.03285698,0.05314653,0.34689093
1969-11-01,-0.110078454,0.6703127,0.0043910267,0.26134166,0.5644738
1969-12-01,0.21712863,0.55917436,-0.034219705,0.28950483,0.5703789
1970-01-01,0.028943181,0.71755517,-0.07792397,0.32597095,0.4501254
1970-02-01,0.2504043,0.5755895,-0.10175948,0.29257494,0.23049775
1970-03-01,-0.19854236,0.42222992,-0.093246795,0.22381854,0.28052622
1970-04-01,-0.057100583,0.44514877,-0.1457636,0.17575452,0.0051076175
1970-05-01,-0.10490265,-0.24961857,-0.022656893,0.13764383,0.064696506
1970-06-01,-0.33946028,-1.4028931,0.02435944,0.056183815,0.15702657
1970-07-01,-0.34234148,-1.3801053,-0.037324954,-0.018727947,0.19736366
1970-08-01,-0.45444727,-1.3471023,0.03784878,-0.069935106,0.24333224
1970-09-01,-0.20993629,-0.958399,0.088401124,-0.075042725,0.04780208
1970-10-01,0.0237046,0.08538892,0.11983261,0.0214782,0.4291711
1970-11-01,0.3386745,0.54219353,0.036015272,0.26651302,0.7483318
1970-12-01,0.17942154,0.80215836,-0.04898076,0.34823492,0.5855428
1971-01-01,-0.12884259,0.9210448,-0.039732456,0.42942744,0.47794133
1971-02-01,0.16137712,0.75088614,-0.11732595,0.34506792,0.18225113
1971-03-01,0.16152112,0.58202314,-0.109120324,0.2847494,0.1564826
1971-04-01,-0.081336424,0.61441374,-0.048945807,0.111279726,-0.17490926
1971-05-01,-0.08464744,-0.36335057,0.045202874,0.21507359,0.045346856
1971-06-01,-0.54617757,-1.2079536,0.008925414,0.0011516571,0.24904776
1971-07-01,-0.38235313,-1.2570434,0.026056457,-0.09299703,0.0454908
1971-08-01,-0.52055293,-1.1865038,-0.012092471,-0.10796869,-0.161953
1971-09-01,-0.32376203,-0.4330263,0.082919955,-0.07816932,-0.138056
1971-10-01,0.23897068,0.15245175,0.13604054,0.039012693,0.50846046
1971-11-01,0.27553603,0.65342635,-0.0064781187,0.12653928,0.5340851
1971-12-01,0.34938657,0.7382179,-0.084071614,0.2464565,0.42741197
1972-01-01,0.04655962,0.6534131,-0.10048461,0.3128965,0.1840026
1972-02-01,-0.08654304,0.779282,-0.0868061,0.40220156,0.50886786
1972-03-01,0.09995852,0.6734048,-0.0878583,0.24200484,-0.10416732
1972-04-01,0.053135872,0.31105518,-0.04287696,0.18544938,-0.41627464
1972-05-01,-0.12376447,0.11140118,-0.012757873,0.081808165,-0.21819894
1972-06-01,-0.042350866,-1.01984,0.032749604,0.21556845,0.28356656
1972-07-01,-0.2648901,-1.3379974,0.03169737,0.062342573,0.083781004
1972-08-01,-0.5062373,-0.955393,0.02104392,-0.07325907,-0.10127375
1972-09-01,-0.26291722,-0.42850646,0.074048236,0.08220272,0.014862275
1972-10-01,0.14835949,0.25647253,0.0024989606,0.1553303,0.30079627
1972-11-01,0.1069293,0.8396517,0.0038141727,0.24713428,0.4986089
1972-12-01,-0.12481661,1.0123432,-0.081282094,0.3271011,0.67287874
1973-01-01,0.5902141,0.89951885,-0.126049,0.3503054,0.48203355
1973-02-01,0.1738368,0.56389606,-0.09599116,0.3174773,0.12618752
1973-03-01,-0.17896187,0.53162205,-0.10651833,0.26691914,0.13574508
1973-04-01,0.08781874,0.50045615,-0.068565115,0.18394843,-0.3910289
1973-05-01,-0.4034953,-0.12992743,-0.03795321,0.12286315,-0.08961944
1973-06-01,-0.7816423,-1.4666009,-0.002354753,0.18256328,0.2670576
1973-07-01,-0.65670145,-1.4915336,0.019946218,-0.078538224,0.30681157
1973-08-01,-0.76695967,-1.3393052,0.049865536,-0.032412603,0.29254448
1973-09-01,-0.08712618,-0.6975635,0.09211273,-0.056237243,0.01592927
1973-10-01,0.32107866,0.14627226,0.09612967,0.08380181,0.17120497
1973-11-01,0.27633822,0.56431174,0.019115124,0.19128975,0.6184712
1973-12-01,0.017452931,0.6414648,-0.033105172,0.42094827,0.6179172
1974-01-01,0.06384623,0.6645619,-0.09303305,0.3300358,0.38869014
1974-02-01,-0.1789097,0.7136744,-0.1379359,0.34757596,0.36918545
1974-03-01,-0.32316008,0.6466008,-0.07380903,0.30000705,-0.27390727
