,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5
1965-01-01,0.45965694043101096,0.27657866046048596,-0.029959824156735548,-0.13008800475564722,3.3723243258216162
1965-02-01,0.7516091575427931,-0.14277930924857873,-0.029995273700151495,0.013514879886826424,2.644664320078763
1965-03-01,0.5240627697535923,-0.1415812126968218,-0.03625321837644729,0.017842393980859076,2.926702391017567
1965-04-01,0.3947940407967081,0.29011822265127435,-0.08471122888660935,-0.03927370456800069,4.486067186702382
1965-05-01,0.7428239194714293,-0.27467817931935407,-0.04038323190004107,-0.03404853074517969,2.8402220119129526
1965-06-01,0.5826374705956907,-0.4360117342161096,0.0005525830029337494,-0.23223741413795784,10.060315782373602
1965-07-01,0.4046392988185493,-0.501715748206429,0.010938882315284991,0.052054629546322236,2.281757105480541
1965-08-01,0.0001645442520087699,-0.3178212089815002,-0.04086815333240247,0.0805515081506886,4.655927419662476
1965-09-01,0.6198619701424424,-0.272899153439895,-0.054328604823067075,-0.05012986900871747,4.0910422801971436
1965-10-01,1.1007470743996757,-0.17273020053255386,0.020115226310081585,-0.3098496835525722,6.668571450493553
1965-11-01,0.5371740886143276,0.09429966625959978,-0.04694147685927058,-0.17773051784463126,6.09334490515969
1965-12-01,0.39596667095106475,0.009854419318878134,-0.09036685657938795,0.08231299891047282,1.2001568620855159
1966-01-01,0.7881723496378684,-0.003565187174556912,-0.1241622206868318,0.11708618026890168,1.3085947795347734
1966-02-01,0.11163699839796339,0.1856816419656726,-0.014206224057094131,-0.05701454228734317,2.2257653149691494
1966-03-01,0.40946633231883145,0.13361836689105933,-0.04656595774192028,-0.045666925302923544,1.9649111411788247
1966-04-01,0.28549098238653065,0.0778663579536521,-0.08118446699525944,0.06663009320219902,0.6969787857749246
1966-05-01,0.6580153898316987,0.05181491159010625,-0.14792885335664901,-0.07727613596067037,5.3267598152160645
1966-06-01,0.6286253126300111,-0.43356582738351135,-0.0010815128762886007,-0.07881713546302221,5.526977777481079
1966-07-01,0.42377175117025573,-0.42261027771493664,0.009160744588053417,-0.03359038637925501,3.3172030340541494
1966-08-01,0.20822408247967156,-0.28797474460325384,-0.018765197120725163,0.08945843740685346,2.5642470879988237
1966-09-01,0.6973905222756522,-0.3360393686570983,-0.0343593547031993,-0.005096180543099365,2.631810849363154
1966-10-01,0.4414625617922569,-0.05482468700063402,-0.06466886353871179,-0.19168506746422756,6.185260686007413
1966-11-01,-0.12478068166849565,0.11062314328940019,-0.14922649220184045,0.1606219435391361,-1.2663934718478809
1966-12-01,0.4987597769620467,0.07595783234506415,-0.10880384613912573,0.043962712157262517,1.9406714222647927
1967-01-01,0.6321049466425059,-0.09295697445454805,-0.021935511373042588,-0.04116727983298367,1.846345310861414
1967-02-01,0.4127174311754655,0.3514298278352489,-0.010763670357249717,-0.27761124584772817,7.5985870578072285
1967-03-01,0.5288887388852178,0.06109314660231273,0.0013590923377445766,-0.16098270473414905,3.7244821136648003
1967-04-01,0.3457332448083527,0.21942363701004913,-0.07130278757324926,-0.1063035979662856,7.227316227826205
