,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,-1.2164615e-05,7.056675e-06,-0.00012966394,4.1900865e-05,0.00021056723
1965-02-01,-2.2555956e-05,-1.3112003e-07,-0.00010985041,7.273389e-05,0.00021356437
1965-03-01,-1.6830847e-05,3.099347e-06,-8.49399e-05,6.665882e-05,0.0001772575
1965-04-01,-1.6139886e-05,5.046604e-06,-6.0819068e-05,3.6678273e-05,0.0001702761
1965-05-01,-1.14287905e-05,-1.2976816e-06,-9.122596e-06,-2.9223287e-05,0.00018433761
1965-06-01,-5.066562e-06,-1.2169185e-06,-8.61603e-05,2.713942e-05,3.546685e-05
1965-07-01,-6.636925e-06,-2.3655302e-06,-3.480482e-05,1.4567515e-05,-6.440847e-05
1965-08-01,-4.1063904e-06,-1.8001956e-06,-3.146667e-05,3.1608233e-05,-4.8839407e-05
1965-09-01,-7.911163e-06,3.4852055e-06,-5.6090015e-05,7.626049e-05,-1.0284712e-06
1965-10-01,-2.5256988e-05,6.410577e-06,-0.00011257835,6.830995e-05,3.1796677e-05
1965-11-01,-2.4350666e-05,1.306893e-05,-0.00011295525,6.4846165e-05,0.000117377174
1965-12-01,-2.330973e-05,9.856412e-06,-4.0296618e-05,3.0253232e-05,0.00020634069
1966-01-01,-2.1167776e-05,8.331794e-06,-0.00013206205,3.5770223e-05,0.00018018858
1966-02-01,-1.7135113e-05,6.482467e-06,-8.441141e-05,5.269113e-05,0.0002254115
1966-03-01,-1.7990526e-05,4.47021e-06,-0.0001305386,9.0190864e-05,0.00019278354
1966-04-01,-1.8186052e-05,2.8897302e-06,-8.744202e-05,8.032509e-05,0.00022960709
1966-05-01,-1.5008794e-05,-1.3710487e-06,-8.245617e-05,7.523333e-05,0.00016844904
1966-06-01,-2.144996e-06,-6.1339597e-07,-4.4410604e-05,2.7949292e-05,4.5896697e-05
1966-07-01,-3.7091813e-06,-4.2601823e-07,-5.004819e-05,3.740773e-05,-1.6206377e-05
1966-08-01,-5.645161e-07,-2.8130344e-06,-2.6324706e-05,4.586411e-05,-1.4259291e-05
1966-09-01,-4.026908e-06,-9.555624e-07,-1.9408071e-05,4.290682e-05,2.4804627e-05
1966-10-01,-2.6235088e-05,1.132167e-05,-7.528699e-05,9.076929e-05,0.000104830666
1966-11-01,-2.4752371e-05,8.877629e-06,-3.4707766e-05,-1.2336644e-05,0.00023526912
1966-12-01,-2.1037427e-05,1.1207612e-05,-0.00013285229,4.6393652e-05,0.00025702108
1967-01-01,-1.744146e-05,8.352312e-06,-9.124565e-05,4.5511064e-05,0.00023422428
1967-02-01,-1.5829351e-05,6.587812e-06,-0.00016315703,0.000102135455,0.00025535817
1967-03-01,-1.4513997e-05,3.8207545e-06,-8.00491e-05,2.6935699e-05,0.00020479725
1967-04-01,-1.5412286e-05,5.513073e-06,-6.6446424e-05,7.881198e-05,0.00015335406
1967-05-01,-1.6318598e-05,2.7700771e-06,-4.202415e-05,3.0456677e-05,0.00016241717
1967-06-01,-6.8223853e-06,1.839704e-06,-7.047269e-05,6.261869e-05,0.00010138955
1967-07-01,-7.054976e-06,-2.3630128e-06,-9.6964235e-05,4.3850832e-05,-4.1799576e-05
1967-08-01,-2.8362192e-06,-1.5529477e-06,-8.3281346e-05,4.8919755e-05,-0.00013036942
1967-09-01,-5.875969e-06,2.272809e-06,-9.970724e-05,7.4801756e-05,-4.2144457e-05
1967-10-01,-2.1908854e-05,5.8499318e-06,-5.706249e-05,6.559428e-05,8.161111e-05
1967-11-01,-2.3400658e-05,8.544801e-06,-8.369842e-05,8.2782106e-05,0.00013638279
1967-12-01,-2.1483771e-05,1.4054851e-05,-6.8964844e-05,1.2458782e-05,0.00025969723
1968-01-01,-1.9774081e-05,7.314622e-06,-0.00010384118,1.8583742e-05,0.00022412659
1968-02-01,-1.7429062e-05,5.5651617e-06,-0.00010472521,3.7418344e-05,0.00030893812
1968-03-01,-1.6265854e-05,5.974609e-06,-0.00011044817,6.7121924e-05,0.0001919663
1968-04-01,-1.736392e-05,5.518632e-06,-9.786696e-05,6.6805536e-05,0.00014300007
1968-05-01,-1.5921549e-05,6.104885e-06,-3.3257944e-05,3.303539e-05,0.00017398782
1968-06-01,-4.968817e-06,-6.230839e-07,-8.235446e-05,6.620067e-05,-7.356064e-05
1968-07-01,-3.0704687e-06,-1.6374033e-06,-7.068521e-05,1.6080525e-05,-3.61613e-05
1968-08-01,-2.8099093e-06,-1.2558667e-06,-5.509826e-05,2.9127023e-05,-3.5407546e-05
1968-09-01,-5.1642346e-06,8.565112e-07,-7.494719e-05,8.3211366e-05,3.8134876e-05
1968-10-01,-2.1616594e-05,8.077681e-06,-8.8077424e-05,6.722429e-05,8.890641e-05
1968-11-01,-2.7618727e-05,1.4312456e-05,-9.92628e-05,5.6792673e-05,0.00015794492
