,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5
1965-01-01,0.1482769,0.32881624,0.6657791,0.12676887,-0.45265198
1965-02-01,0.6322136,0.48686942,0.8072128,0.091573335,-0.74431723
1965-03-01,0.15088387,0.10949669,0.74431723,0.0029331208,-0.7492054
1965-04-01,0.8688046,0.12253227,0.3020939,-0.036498643,-0.6351463
1965-05-01,0.29785728,-0.6432934,-1.2018573,-0.008147049,-0.48361054
1965-06-01,0.73258555,-1.8409141,-0.58496016,0.16033478,0.965592
1965-07-01,0.5758358,-2.017543,-0.45167428,-0.050186157,0.86684954
1965-08-01,0.29948655,-1.822339,-0.44743767,-0.10004616,0.6905464
1965-09-01,0.7974361,-1.3507859,-0.2867771,-0.14566994,0.081796646
1965-10-01,0.68696177,-0.3829128,-0.14208527,-0.008147431,-1.0001354
1965-11-01,0.85707283,0.13784866,0.2424572,0.14078179,-0.83295745
1965-12-01,0.40865746,0.07169418,0.25614396,0.15055808,-0.75963366
1966-01-01,0.60000455,0.148032,0.5635708,0.14113884,-0.8924572
1966-02-01,0.45853728,0.26553804,0.7555851,0.119147494,-0.5182751
1966-03-01,0.54289246,0.11586533,0.7775768,0.039715577,-0.6607269
1966-04-01,0.34496957,0.19037323,-0.12965088,0.035776902,-0.7267014
1966-05-01,-0.032494735,-1.1330494,-0.7434406,0.11619339,0.44475135
1966-06-01,0.8008808,-2.0964046,-0.62462157,0.100766376,1.0802044
1966-07-01,0.6265911,-2.2237577,-0.7086487,0.079431534,1.2581055
1966-08-01,0.2665226,-1.9303204,-0.541251,-0.047264863,0.45984992
1966-09-01,0.33709222,-1.2275798,-0.5543804,-0.061050795,0.25667572
1966-10-01,0.18183975,-0.5067867,-0.5343586,0.063020326,-0.14868812
1966-11-01,-0.108644105,0.11553688,0.17494659,0.18840408,-0.3905937
1966-12-01,0.4962837,0.19234276,0.479216,0.11947556,-0.64267427
1967-01-01,0.59561616,0.32131958,0.819952,0.15086326,-0.861097
1967-02-01,1.059309,0.50189817,0.72002983,0.061389923,-1.0495129
