,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5
1965-01-01,10.69874382019043,32.443302154541016,35.86181640625,16.403331756591797,31.302711486816406
1965-02-01,-6.229255676269531,47.16019058227539,44.92626190185547,10.364715576171875,25.479177474975586
1965-03-01,3.688997268676758,34.766849517822266,36.803619384765625,9.623331069946289,19.305320739746094
1965-04-01,2.8563671112060547,24.374433517456055,28.123720169067383,6.84843635559082,23.665637969970703
1965-05-01,-13.292776107788086,28.061803817749023,11.930583953857422,-11.634029388427734,24.336957931518555
1965-06-01,-38.86320114135742,33.948883056640625,-5.905004501342773,-29.961700439453125,29.17795181274414
1965-07-01,-38.98866653442383,19.258068084716797,-15.974796295166016,-32.29176712036133,21.472444534301758
1965-08-01,-35.8243408203125,15.17963981628418,-12.728998184204102,-24.41353988647461,19.530179977416992
1965-09-01,-24.361398696899414,32.774070739746094,2.763490676879883,-24.785045623779297,28.71356964111328
1965-10-01,-9.893815994262695,41.9737548828125,12.999482154846191,-6.625205993652344,23.281097412109375
1965-11-01,-0.1613140106201172,32.83599090576172,29.678184509277344,6.353092193603516,28.519668579101562
1965-12-01,-5.129400253295898,32.73170471191406,36.028018951416016,-1.3002758026123047,42.06011199951172
1966-01-01,11.67021369934082,25.52972412109375,35.330665588378906,14.858967781066895,33.563148498535156
1966-02-01,-1.0043830871582031,35.80824279785156,36.4466552734375,8.350170135498047,32.17474365234375
1966-03-01,0.5842494964599609,36.14632034301758,31.288515090942383,10.112764358520508,32.25843811035156
1966-04-01,2.2303218841552734,21.61722183227539,30.105249404907227,11.954133987426758,23.61614227294922
1966-05-01,-8.374786376953125,26.466819763183594,14.568485260009766,-16.122652053833008,31.275388717651367
1966-06-01,-29.86235809326172,18.364463806152344,-6.554752349853516,-31.08173179626465,26.13530921936035
1966-07-01,-35.62443542480469,16.14891242980957,-14.363340377807617,-29.703166961669922,23.1123104095459
1966-08-01,-31.64136505126953,18.5909423828125,-19.762723922729492,-28.119455337524414,16.20963478088379
1966-09-01,-25.58716583251953,25.789026260375977,5.371482849121094,-19.004512786865234,20.693254470825195
1966-10-01,-19.802108764648438,31.885896682739258,26.243623733520508,-5.442052841186523,27.566389083862305
1966-11-01,-6.976528167724609,22.670841217041016,33.6468505859375,-6.315143585205078,49.22792434692383
1966-12-01,0.008205413818359375,34.142478942871094,42.213653564453125,-0.5497856140136719,40.39854431152344
1967-01-01,-3.219724655151367,47.96442794799805,41.516815185546875,1.7143573760986328,37.709312438964844
1967-02-01,0.39348602294921875,44.76593017578125,41.588653564453125,11.189033508300781,33.23076248168945
1967-03-01,-0.8163604736328125,35.16553497314453,39.12977600097656,13.435656547546387,22.93155860900879
1967-04-01,5.987186431884766,28.874662399291992,27.56358528137207,10.220829010009766,24.58550453186035
1967-05-01,-9.98082160949707,33.972015380859375,13.334426879882812,-9.097517013549805,22.6213436126709
1967-06-01,-27.84931182861328,28.59056854248047,-5.678600311279297,-25.140628814697266,26.25741195678711
1967-07-01,-36.38027572631836,16.379451751708984,-17.835838317871094,-28.915477752685547,20.89719009399414
1967-08-01,-33.84792709350586,16.417003631591797,-17.267650604248047,-33.63567352294922,18.874248504638672
1967-09-01,-25.01164436340332,28.121976852416992,-5.288381576538086,-26.833759307861328,29.085281372070312
