,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,76.21773806485263,27.467369079589844,273.66976737976074,77.27468714994542,406.8800735473633
1965-02-01,76.75725763494317,27.886001586914062,232.58848190307617,78.72707142549402,387.50804901123047
1965-03-01,79.02275432239878,28.367839813232422,259.2890739440918,80.12252134435316,411.3542175292969
1965-04-01,83.34326310591264,29.359418869018555,300.1880407333374,84.84129064223345,447.50755310058594
1965-05-01,87.56445104425603,29.347654342651367,437.576961517334,85.8585189370548,526.5298843383789
1965-06-01,87.42908708976977,28.805973052978516,559.4605922698975,80.49198038437787,592.1131896972656
1965-07-01,84.64723644834577,28.393125534057617,640.0067329406738,77.33926773071289,625.0637054443359
1965-08-01,81.48833766128077,28.210220336914062,639.5666122436523,76.68097439934225,655.7978057861328
1965-09-01,82.920554189971,28.6789608001709,612.3907089233398,78.83359123678768,656.4667510986328
1965-10-01,87.25520625258936,28.869367599487305,544.5231914520264,82.673802095301,629.5711517333984
1965-11-01,85.66771998549952,28.72711944580078,432.0934295654297,83.90454684986787,555.984001159668
1965-12-01,80.89935418331261,28.17091178894043,354.8370838165283,81.04361926808076,475.50487518310547
1966-01-01,78.18458441532019,28.06841278076172,314.24896717071533,79.80819028966566,425.1933288574219
1966-02-01,78.34311398592862,28.411806106567383,267.9647445678711,80.90087105246151,416.3124465942383
1966-03-01,79.38206990559895,29.025653839111328,313.91711235046387,82.57785123937269,444.0711212158203
1966-04-01,84.31664091168028,29.717649459838867,341.3919687271118,86.8632484884823,476.69288635253906
1966-05-01,87.8443111072887,29.611309051513672,462.7472400665283,86.15344552432789,547.3990249633789
1966-06-01,87.87585749770655,29.253795623779297,575.0834941864014,82.20084134270162,600.9049224853516
1966-07-01,85.51138097589666,28.86720848083496,666.5425300598145,78.86104022755342,633.5337448120117
1966-08-01,82.41546515262488,28.53409194946289,690.2124404907227,76.7439281239229,671.5070343017578
1966-09-01,84.16679266727331,28.589101791381836,642.1170234680176,78.81207746617933,662.2187042236328
1966-10-01,87.27897297252308,28.62322998046875,566.3033962249756,81.73373727237477,615.0727844238281
1966-11-01,82.92521852435488,28.387975692749023,503.8151741027832,82.3029405930463,554.3350982666016
