,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,19.724762,27.520538,28.466064,16.722015,15.849823,26.409363
1965-02-01,18.303223,27.495605,28.393219,15.253571,14.171326,26.631378
1965-03-01,17.636597,27.298492,27.863342,15.134796,13.229279,27.127869
1965-04-01,18.150024,27.924713,28.937103,14.891327,14.342468,28.885193
1965-05-01,20.925262,28.068909,28.580353,16.602753,16.914612,29.213531
1965-06-01,23.923523,28.170685,28.481049,18.956848,20.02414,29.090271
1965-07-01,27.048035,28.39972,28.668152,22.374237,22.761932,28.742493
1965-08-01,27.609344,28.866241,28.385742,24.64154,26.203278,28.652191
1965-09-01,27.240112,29.014435,28.922638,24.676453,24.000854,28.622742
1965-10-01,26.01117,28.93509,29.266418,23.783813,22.053406,29.229004
1965-11-01,23.488922,28.788422,29.506409,20.555023,20.569489,29.211517
1965-12-01,22.071869,27.69519,28.793396,18.16101,17.626617,28.666656
1966-01-01,19.768494,27.489227,29.163483,16.08612,15.393738,27.584015
1966-02-01,19.160797,26.992981,28.672272,15.02713,14.596466,27.761536
1966-03-01,19.072052,27.472565,28.62741,15.379608,14.777985,28.651093
1966-04-01,19.492126,27.73227,29.24414,15.077057,15.300934,29.978394
1966-05-01,21.746826,28.353577,29.618835,17.694336,17.332733,29.766602
1966-06-01,23.833588,29.211365,29.733826,19.54358,19.788666,29.643036
1966-07-01,27.354553,29.247192,30.110535,22.952087,23.001007,29.154388
1966-08-01,27.64151,29.49881,29.55832,24.91983,27.567871,28.706573
1966-09-01,28.08731,29.58908,28.903748,25.011108,25.074646,28.69751
1966-10-01,26.987457,29.542694,29.047974,23.432678,22.54007,29.270386
1966-11-01,23.633392,28.977875,29.267853,21.116455,20.483582,29.124634
1966-12-01,21.815918,28.597137,29.167511,18.1734,17.519348,28.269348
1967-01-01,20.22174,27.899384,28.255981,16.698456,15.235535,27.165192
1967-02-01,19.19806,27.522278,27.857819,15.602142,13.518219,26.675385
1967-03-01,18.424286,27.402557,28.404724,14.720184,13.534729,27.018951
1967-04-01,19.16101,27.538788,29.1109,15.3377075,14.948059,28.979156
1967-05-01,20.53778,28.5094,30.014374,17.965515,17.951996,29.817047
1967-06-01,23.731537,29.061798,29.528564,20.103546,21.494354,29.17398
1967-07-01,26.55017,29.46997,29.687836,23.39096,24.384094,28.68869
1967-08-01,27.270355,29.512543,29.502045,26.092926,27.928436,28.421753
1967-09-01,28.199371,29.089844,29.462982,26.409424,26.062866,28.470825
1967-10-01,26.63031,28.80487,28.506378,23.778595,22.324707,28.759308
