,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,-0.00026333332,0.05263585,-0.017703772,0.015863836,-0.026476502,0.038977683
1965-02-01,-0.010979712,0.033987164,-0.0016816854,0.06776494,-0.086099744,0.033934653
1965-03-01,-0.017073393,0.04533398,-0.010296822,-0.0050436854,-0.030468881,0.025897324
1965-04-01,0.027998626,0.03283149,-0.015760124,0.008089185,-0.07722193,0.04291755
1965-05-01,0.03183341,0.07286048,-0.023324609,-0.028945506,-0.04654354,0.039030194
1965-06-01,0.026842892,0.061618745,-0.061304867,-0.027474642,-0.00021076202,0.027368248
1965-07-01,0.017912567,0.034249842,-0.06555992,0.021327138,-0.034934103,0.003518939
1965-08-01,0.006880939,0.05232066,-0.03719294,-0.022641718,-0.018859446,-0.025583506
1965-09-01,0.022272646,0.044125736,-0.037350535,-0.013501227,-0.013816416,-0.0142892
1965-10-01,-0.0065671206,0.036035895,-0.0015240908,-0.015707552,-0.080058575,-0.027789831
1965-11-01,0.07984716,0.0667668,0.00456959,0.030047357,-0.07512063,0.026475191
1965-12-01,0.04123652,0.018070161,0.020486593,0.010032833,-0.026581585,0.04528147
1966-01-01,0.05013722,0.010518074,0.01229614,0.07954389,-0.083400846,0.032630026
1966-02-01,0.014530122,0.055152297,0.024013221,0.031535804,-0.085133314,0.03919524
1966-03-01,0.010654807,0.070151985,0.025608897,0.0060044527,-0.2352668,0.026748717
1966-04-01,0.026201606,0.048587143,0.005502999,-0.00758183,-0.12625706,0.030396044
1966-05-01,0.03217411,0.05150497,-0.01250577,-0.025271416,-0.021350563,0.024697065
1966-06-01,-0.004709542,0.039240837,-0.04961741,-0.039860785,-0.06548327,0.018268645
1966-07-01,-0.041000545,-0.021441698,-0.13095295,0.017493606,-0.102366984,0.012843251
1966-08-01,-0.018295884,-0.014830947,-0.032429338,-0.009907007,-0.051805794,-0.01515007
1966-09-01,-0.024222791,-0.0017005205,-0.016745806,0.02063942,-0.032155752,-0.011685073
1966-10-01,-0.037079692,0.035867035,-0.027323067,0.016216993,-0.0059405565,-0.018295884
1966-11-01,0.069376945,0.043617606,-0.05299115,0.04224986,-0.020347536,0.015259564
1966-12-01,0.0042263865,0.012615263,-0.02253592,0.010609269,-0.093841314,0.037189186
1967-01-01,0.015134513,0.042285502,-0.009243846,0.042180896,-0.0070465803,0.029939413
1967-02-01,0.043017924,-0.0030183792,0.023243189,0.055939496,0.0051949024,0.033235192
1967-03-01,-0.0035939217,0.029050052,0.0048810244,0.07069206,-0.010447025,0.009693861
1967-04-01,0.05478859,0.02397561,0.0029976368,0.011106372,-0.037807226,0.05269599
1967-05-01,0.018273354,0.017017841,-0.026925921,-0.0302217,-0.053763032,-0.002129078
1967-06-01,0.0068689585,0.031142652,-0.010133147,-0.030064821,-0.09200466,0.01455909
1967-07-01,0.008595228,-0.0031753778,-0.02096212,-0.002129078,-0.03717947,-0.0008212328
1967-08-01,0.005037904,-0.059046745,-0.027187467,0.0051425695,-0.034877658,-0.053815365
