,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6
1965-01-01,-0.2000101,-0.008830452,-0.18514547,0.25431746,0.33452758,-0.049744986
1965-02-01,-0.035616256,0.40899783,-0.091542505,0.27521628,0.6446241,-0.22105598
1965-03-01,-0.051658273,0.19353442,0.009124803,-0.10743735,0.47243005,-0.078296855
1965-04-01,0.114354566,0.070938155,-0.040472973,0.07873833,0.5183485,-0.3202517
1965-05-01,-0.13363442,-0.26564994,-0.0426806,0.19000225,0.3311425,-0.568535
1965-06-01,-0.17925854,-0.12127175,-0.043269277,-0.35086393,-0.12215483,-0.6552208
1965-07-01,0.020015765,0.077855304,0.033114243,0.33349735,0.42327365,-0.41841704
1965-08-01,-0.052688457,0.009124803,0.056073476,-0.34689027,0.07299852,0.47139987
1965-09-01,-0.026638592,-0.31657228,0.013981581,0.4117941,-0.40943947,-0.74794066
1965-10-01,-0.083595134,0.023695087,-0.092278436,0.35380745,0.10993934,-0.15394446
1965-11-01,0.21266708,-0.15041237,-0.07123244,0.5516099,1.084823,-0.40502414
1965-12-01,0.09934278,0.2993528,0.18823615,0.42562848,0.7656017,-0.07123246
1966-01-01,0.09620347,0.23797698,0.0881021,0.11877151,0.07450342,0.2585197
1966-02-01,0.035009384,0.2902018,0.025461387,0.29584378,0.6530262,-0.2711057
1966-03-01,0.036022045,0.06813808,0.0912848,0.28296843,-0.10633016,-0.3132038
1966-04-01,0.0571434,0.11197214,-0.066980764,-0.16029087,0.08752346,-0.2802197
1966-05-01,0.066112734,0.04774008,0.18806691,0.0036167144,0.60181415,-0.49215668
1966-06-01,0.22119565,0.25432435,0.04311075,-0.29584375,-0.5604394,-0.26662105
1966-07-01,0.0309587,-0.029078055,0.12745151,0.123256184,0.3207264,-0.35501248
1966-08-01,-0.1983383,0.010705328,0.046438076,-0.4190999,0.035154033,0.20528226
1966-09-01,-0.215409,0.11153813,0.02705269,0.4842,-0.13106823,-1.0517281
1966-10-01,0.06958475,0.16419688,-0.11573348,0.1717196,0.04267664,-0.23436034
1966-11-01,0.59530413,-0.24029164,0.08520875,0.6689396,0.66488886,-0.10792148
1966-12-01,0.21077962,0.24824834,0.061772726,0.26589766,0.26936972,-0.069729425
1967-01-01,0.055620383,0.5493762,0.18834327,-0.0014987945,0.2792677,-0.17185697
1967-02-01,-0.20283127,0.099417254,0.19866803,0.14271459,0.31823522,-0.21015847
1967-03-01,0.18184868,0.048792742,-0.03380521,0.22431335,0.64696175,-0.524397
1967-04-01,0.45079154,-0.008659458,-0.08376364,-0.02497921,0.49442187,-0.42547932
1967-05-01,0.13905098,0.18134911,0.021315599,-0.1302249,-0.08159877,-0.3295591
1967-06-01,0.18068299,0.01498754,0.03763535,-0.17402187,-0.11373869,-0.16169879
1967-07-01,-0.059950113,-0.28959236,0.1114073,0.21915098,0.7991684,-0.10108256
1967-08-01,0.029975032,-0.089259066,0.06544554,0.32439676,0.5676943,0.15503764
1967-09-01,0.10691104,0.11207342,0.06011665,0.06744385,-0.45961756,-0.1194006
1967-10-01,0.3375525,0.10657797,-0.07260625,0.3030812,0.0064945696,-0.88493043
1967-11-01,0.5643637,0.0063280584,-0.032972563,0.113905236,0.4416325,-0.55303985
1967-12-01,-0.058118343,-0.28010026,-0.0539551,0.40233174,0.73322326,-0.59667015
1968-01-01,0.10051079,-0.012599182,0.14623618,0.75892746,0.96617794,-0.047424126
1968-02-01,0.31158358,-0.24547291,0.0058041094,0.13137189,0.23839466,0.024207544
1968-03-01,0.08281527,0.43431997,0.2853941,0.34258622,0.26415944,-0.31512266
1968-04-01,-0.082532145,0.3836399,0.063704036,0.22834358,0.01259923,-0.29799336
1968-05-01,0.105040886,0.30195716,0.07233949,-0.2242382,-0.20498542,-0.14963372
1968-06-01,-0.09230008,0.11721543,0.023216581,-0.5116142,-0.6933831,-0.079983965
1968-07-01,0.16223297,0.19521749,0.16619678,-0.15232344,0.22055754,0.0011325121
1968-08-01,0.07106539,0.082249,0.1919615,-0.045725346,0.24971986,-0.23414774
1968-09-01,0.24405725,-0.26939732,0.077152684,0.29190612,-0.048839808,-0.25708118
1968-10-01,-0.020668412,-0.3120082,-0.13604352,0.36014023,0.49717465,-0.6269893
1968-11-01,0.37557065,0.025623191,-0.1500584,-0.14411268,-0.11565819,-0.20668423
1968-12-01,0.01613834,0.2055517,0.14482053,0.6017908,0.26415944,-0.06016493
1969-01-01,0.39716053,0.31100568,-0.015292883,0.7101346,1.0032734,-0.2171286
1969-02-01,0.34901077,0.12052603,0.079946935,0.5169296,0.39473796,-0.49588293
1969-03-01,0.0651083,0.45257846,-0.045878638,0.19789895,0.18745136,-0.45030713
1969-04-01,0.1891169,0.41457334,-0.16065094,-0.19744463,0.33916873,-0.2657327
1969-05-01,0.05193522,-0.1601967,-0.041033365,-0.0873663,0.066773914,-0.08055258
1969-06-01,-0.15610847,0.06798518,0.04088197,0.13778734,-0.22257948,-0.1271883
1969-07-01,0.3335665,-0.080098346,0.0039367797,-0.11310673,0.19835317,0.1465694
1969-08-01,0.11462089,0.15459433,0.08963747,0.09932804,0.831872,0.072679
1969-09-01,0.19290225,0.09751101,-0.0072679045,-0.064805485,0.12688541,-0.3558244
1969-10-01,-0.084489346,0.15459435,-0.052540876,-0.04905834,-0.4675685,-0.2988925
1969-11-01,0.44621897,-0.4219927,-0.10432468,0.20910358,0.7442031,-0.2280304
1969-12-01,0.292836,0.21167767,0.089031816,0.009539127,0.105535984,-0.2678525
1970-01-01,-0.021347236,-0.07163763,0.21700838,-0.107390955,0.3980015,-0.37914258
1970-02-01,0.31667244,0.019382764,0.029467035,0.12611894,0.26363176,-0.40599036
1970-03-01,0.20142353,0.38294053,-0.2231637,0.042301558,-0.12153511,-0.17339706
1970-04-01,-0.032610226,0.38202375,0.15270475,-0.26821548,-0.16973019,-0.7420455
1970-05-01,0.16724178,-0.011917782,0.071506694,-0.103200056,-0.14104886,-0.10372398
1970-06-01,0.29296786,0.12913111,0.120225504,-0.32950696,-0.026061917,-0.8126354
1970-07-01,0.2741089,0.16593218,-0.013358379,0.1043788,0.124285415,0.056969546
1970-08-01,0.011917782,-0.11708236,0.14772809,0.28445512,-0.013096476,-0.3969537
1970-09-01,0.056052852,0.2748947,0.04714725,0.17103979,-0.22931905,-0.16318187
1970-10-01,0.025276184,-0.07792392,-0.08407929,0.61317635,0.062732026,-0.3723324
1970-11-01,0.26991802,0.3026592,-0.070589945,0.34155577,0.78356135,0.038372613
1970-12-01,0.1622651,0.5928768,0.28432417,0.24739209,0.5467774,-0.3351384
1971-01-01,0.21780881,0.24242565,0.12092491,-0.10681696,0.606784,-0.37126827
1971-02-01,0.10019493,0.036133528,0.13157782,0.15749033,0.1995261,-0.1523078
1971-03-01,-0.10652907,0.49665588,0.012668324,-0.1117116,0.56575584,-0.05945482
1971-04-01,0.16900697,0.286045,-0.2605644,0.35428125,0.19664688,-0.49953502
1971-05-01,0.2565336,0.16224092,-0.020586025,-0.12207661,-0.14986052,-0.113870956
1971-06-01,0.26085234,0.16296072,-0.042035807,0.009069348,0.067084506,-0.18138736
1971-07-01,0.32620937,0.20096569,-0.10811263,0.2615721,0.008637523,0.30202436
