,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5,vws_u500-250_cluster6
1965-01-01,4.254405975341797,6.432933807373047,33.484500885009766,13.990165710449219,-1.2758331298828125,27.796207427978516
1965-02-01,3.2083187103271484,6.6366119384765625,24.956134796142578,19.999454498291016,-2.6836471557617188,32.69097900390625
1965-03-01,4.6470947265625,7.8733367919921875,25.164701461791992,14.399148941040039,-0.9092140197753906,34.501251220703125
1965-04-01,5.471578598022461,7.495314598083496,18.462915420532227,18.262496948242188,3.7395095825195312,15.489227294921875
1965-05-01,4.865436553955078,3.887786865234375,12.42918586730957,14.1775484085083,-2.763490676879883,4.256033897399902
1965-06-01,3.0812244415283203,-1.3768558502197266,20.32207489013672,16.28438377380371,-6.208074569702148,-0.5654077529907227
1965-07-01,2.955760955810547,1.00860595703125,9.607037544250488,17.038803100585938,-11.946878433227539,-3.330526351928711
1965-08-01,-0.1824951171875,-0.7609367370605469,6.276511192321777,13.750640869140625,-4.353797912597656,0.265594482421875
1965-09-01,0.6419906616210938,-1.1405925750732422,5.22227668762207,20.680545806884766,-6.820735931396484,0.9743900299072266
1965-10-01,-2.196453094482422,3.3924427032470703,8.751593589782715,15.600028038024902,0.11243057250976562,7.905925750732422
1965-11-01,-0.2509307861328125,7.874967575073242,18.275529861450195,16.281124114990234,0.35358428955078125,16.184988021850586
1965-12-01,10.10726547241211,6.204816818237305,23.942638397216797,23.142597198486328,0.4236488342285156,24.022480010986328
1966-01-01,8.619319915771484,9.259366035461426,30.33829116821289,20.245220184326172,2.148263931274414,31.679107666015625
1966-02-01,7.655963897705078,8.06460952758789,20.28788948059082,17.627588272094727,1.1931171417236328,35.93132400512695
1966-03-01,5.033405303955078,11.391218185424805,18.925739288330078,18.40056800842285,-0.28556060791015625,21.978275299072266
1966-04-01,1.3342533111572266,10.322831153869629,19.3261775970459,18.84039878845215,2.7538490295410156,14.8934326171875
1966-05-01,7.669092178344727,2.732513427734375,12.796043395996094,19.674100875854492,-2.6061458587646484,11.381373405456543
1966-06-01,4.609989166259766,-0.9272499084472656,16.07177734375,11.017038345336914,-0.4496746063232422,0.7811880111694336
1966-07-01,5.6012420654296875,-0.018053054809570312,4.01589298248291,11.586515426635742,-2.588092803955078,-3.0607452392578125
1966-08-01,4.567319869995117,-5.443693161010742,1.5771446228027344,5.169620513916016,-4.160312652587891,0.01641082763671875
1966-09-01,-0.7549285888671875,-0.4496746063232422,3.2100887298583984,17.043338775634766,-7.632986068725586,2.1170825958251953
1966-10-01,1.6099681854248047,4.992376327514648,16.889070510864258,17.37320899963379,-0.1329326629638672,10.739684104919434
1966-11-01,5.80803108215332,4.4524383544921875,22.95804214477539,24.554882049560547,-0.7779045104980469,16.811935424804688
1966-12-01,6.5957794189453125,6.100153923034668,30.14299774169922,24.645143508911133,0.5186004638671875,23.964065551757812
1967-01-01,6.197807312011719,4.449162483215332,31.69110107421875,28.70975685119629,-0.6155357360839844,24.285079956054688
1967-02-01,5.0402069091796875,7.019065856933594,30.05185317993164,18.340347290039062,0.19266128540039062,31.493541717529297
1967-03-01,1.9168148040771484,9.827343940734863,18.928131103515625,17.664403915405273,1.3910789489746094,26.312925338745117
1967-04-01,4.587944030761719,9.179154396057129,17.195812225341797,20.629423141479492,2.996042251586914,14.905105590820312
1967-05-01,7.182336807250977,2.4556121826171875,14.829999923706055,17.03580665588379,4.125885009765625,11.726197242736816
1967-06-01,3.531574249267578,-3.1642112731933594,13.517292022705078,17.72481346130371,-7.201929092407227,5.128375053405762
1967-07-01,0.45063209533691406,-4.1405792236328125,1.2686243057250977,15.109195709228516,-7.52520751953125,1.9527320861816406
1967-08-01,-0.1420459747314453,-0.22858047485351562,2.8833847045898438,5.685132026672363,-10.891878128051758,-2.5568389892578125
1967-09-01,-6.480268478393555,-1.314340591430664,6.756197929382324,14.888776779174805,-8.375856399536133,2.6123523712158203
1967-10-01,-0.19755935668945312,0.8000335693359375,12.958900451660156,25.08185386657715,-0.8441162109375,6.547208786010742
1967-11-01,3.9854698181152344,7.750522613525391,23.197689056396484,23.336471557617188,3.347078323364258,13.998947143554688
1967-12-01,6.744768142700195,8.862405776977539,34.00140380859375,11.678848266601562,5.352056503295898,21.739673614501953
1968-01-01,5.459217071533203,6.452960968017578,30.756866455078125,21.063751220703125,-0.7694664001464844,30.90821075439453
1968-02-01,0.08569717407226562,5.344343185424805,32.66595458984375,17.318513870239258,-3.927570343017578,36.823272705078125
1968-03-01,7.696512222290039,15.23073959350586,17.497211456298828,14.04736328125,3.6577110290527344,20.261459350585938
1968-04-01,2.660318374633789,11.345104217529297,13.788442611694336,11.959585189819336,4.728038787841797,17.32033920288086
1968-05-01,8.20523452758789,2.7861328125,20.33257293701172,22.8689022064209,4.250310897827148,12.05622673034668
1968-06-01,0.5725440979003906,-3.4407272338867188,23.860822677612305,8.522504806518555,0.4540252685546875,4.724391937255859
1968-07-01,4.5238189697265625,-4.483705520629883,8.063013076782227,11.658727645874023,-4.129966735839844,1.801504135131836
1968-08-01,-1.1797294616699219,-0.08934593200683594,6.2870330810546875,19.016088485717773,-11.40892219543457,0.8898124694824219
1968-09-01,-0.3482666015625,2.7533130645751953,9.729585647583008,25.144487380981445,-6.768407821655273,3.7671146392822266
1968-10-01,-1.6775131225585938,3.156280517578125,15.143217086791992,18.85563087463379,0.9736862182617188,6.93980598449707
1968-11-01,1.022918701171875,6.473020553588867,31.353116989135742,14.295341491699219,-0.06928634643554688,23.79700469970703
1968-12-01,5.061717987060547,9.556364059448242,14.820476531982422,19.338829040527344,2.2172393798828125,32.629486083984375
1969-01-01,6.039104461669922,11.338455200195312,24.726987838745117,18.382692337036133,3.3554248809814453,29.731098175048828
1969-02-01,7.780673980712891,7.00443172454834,20.05128288269043,19.981616973876953,0.9155693054199219,32.668548583984375
1969-03-01,7.684473037719727,13.627374649047852,19.15727424621582,15.738824844360352,4.05537223815918,26.02735710144043
1969-04-01,1.728302001953125,15.864879608154297,10.809347152709961,14.791741371154785,3.715351104736328,12.565847396850586
1969-05-01,3.8049163818359375,3.892824172973633,15.72886848449707,14.065256118774414,3.0170631408691406,6.33931827545166
1969-06-01,2.620647430419922,-1.8095760345458984,8.245092391967773,17.158618927001953,-4.821660995483398,-0.4378814697265625
1969-07-01,4.154890060424805,-0.5672531127929688,3.8579931259155273,11.632034301757812,-6.533378601074219,-2.119739532470703
1969-08-01,5.762113571166992,-4.785173416137695,5.024017333984375,12.124650001525879,-1.9571914672851562,-1.726644515991211
1969-09-01,1.07977294921875,-3.0104293823242188,12.997093200683594,21.787879943847656,-6.362537384033203,3.323911666870117
1969-10-01,1.3700370788574219,3.0104293823242188,19.40938949584961,13.665523529052734,-0.8226833343505859,10.976871490478516
1969-11-01,3.3338623046875,5.3391571044921875,28.10065460205078,17.042510986328125,-0.1824493408203125,13.869537353515625
1969-12-01,6.966281890869141,7.594905853271484,31.266998291015625,18.079164505004883,-0.5440330505371094,21.824371337890625
1970-01-01,6.4678497314453125,9.90228271484375,27.813251495361328,16.163801193237305,1.8569889068603516,38.01338195800781
1970-02-01,-0.301177978515625,6.219918251037598,33.83349609375,20.521738052368164,-0.7155075073242188,33.83182907104492
1970-03-01,6.808963775634766,9.32155704498291,28.289146423339844,25.237428665161133,0.57073974609375,30.510547637939453
1970-04-01,5.426204681396484,12.127010345458984,20.06414222717285,16.19874382019043,3.302978515625,17.263683319091797
1970-05-01,8.73084831237793,-1.221353530883789,12.556314468383789,18.681386947631836,3.9219741821289062,7.625972747802734
1970-06-01,7.045248031616211,3.2464046478271484,22.382055282592773,18.58321189880371,-1.6939220428466797,1.3611268997192383
1970-07-01,3.487680435180664,-2.204761505126953,5.822230339050293,10.075336456298828,-7.373048782348633,4.26142692565918
1970-08-01,3.9419422149658203,-1.8636455535888672,-1.554147720336914,9.311573028564453,-7.657587051391602,0.3960247039794922
1970-09-01,5.050148010253906,4.1665802001953125,4.151602745056152,22.463590621948242,-5.625881195068359,-1.4060554504394531
1970-10-01,6.176654815673828,2.106586456298828,12.110371589660645,21.004287719726562,-4.041780471801758,11.253427505493164
1970-11-01,8.62934684753418,4.119989395141602,24.4836483001709,22.55510711669922,-2.0034217834472656,19.871124267578125
1970-12-01,7.591028213500977,6.720772743225098,27.07444953918457,20.215566635131836,-0.12646102905273438,24.917945861816406
1971-01-01,4.438789367675781,6.236843109130859,29.371463775634766,14.627756118774414,0.4638042449951172,34.77705001831055
1971-02-01,4.992414474487305,7.004404067993164,27.20595932006836,18.276121139526367,-4.556373596191406,34.40470504760742
1971-03-01,2.2308273315429688,6.51773738861084,29.915287017822266,22.128623962402344,-5.439888000488281,24.210838317871094
1971-04-01,3.295614242553711,6.271137237548828,14.572229385375977,18.341445922851562,-0.238433837890625,17.77802085876465
1971-05-01,5.111629486083984,5.41212272644043,13.732810974121094,17.438335418701172,-3.204160690307617,9.344649314880371
1971-06-01,6.844358444213867,-2.915102005004883,15.901580810546875,22.917415618896484,-3.9521217346191406,1.851944923400879
1971-07-01,2.5999107360839844,-0.5209617614746094,2.670132637023926,6.303798675537109,-10.478025436401367,-3.859037399291992
1971-08-01,5.537872314453125,-6.171518325805664,3.3560380935668945,10.073016166687012,-3.019620895385742,-1.231363296508789
1971-09-01,0.4066448211669922,-0.3053932189941406,8.908609390258789,25.6038818359375,-6.0702667236328125,-1.2787227630615234
1971-10-01,7.061563491821289,1.4616336822509766,12.676189422607422,25.612045288085938,-2.679931640625,3.7790136337280273
1971-11-01,10.722990036010742,3.1029052734375,28.66269302368164,20.439987182617188,-1.889505386352539,13.300039291381836
1971-12-01,15.01317024230957,7.1317853927612305,32.7715950012207,13.474781036376953,2.025054931640625,20.5592098236084
1972-01-01,4.220550537109375,10.742176055908203,21.81574249267578,16.31841278076172,-0.0803375244140625,30.47920799255371
1972-02-01,5.607795715332031,9.607419967651367,20.926298141479492,20.510272979736328,-0.7875881195068359,29.31145477294922
1972-03-01,1.1691875457763672,10.415092468261719,20.63364601135254,18.115947723388672,-4.752780914306641,24.17563819885254
1972-04-01,4.201900482177734,12.77068042755127,10.095179557800293,13.394725799560547,4.737001419067383,12.3216552734375
1972-05-01,0.46050262451171875,2.192047119140625,12.541147232055664,19.60218048095703,-0.5551834106445312,8.408105850219727
1972-06-01,1.4460620880126953,-4.82451057434082,11.88123893737793,18.521936416625977,-3.708404541015625,2.8218297958374023
1972-07-01,-3.698362350463867,-0.9826908111572266,3.5649452209472656,11.212722778320312,-15.33572006225586,3.204864501953125
1972-08-01,2.012723922729492,0.9984703063964844,0.8349285125732422,8.765317916870117,-10.082269668579102,-1.6239509582519531
1972-09-01,-1.8750038146972656,4.9708404541015625,10.674753189086914,19.79441261291504,-3.5075607299804688,2.5879926681518555
1972-10-01,-9.101011276245117,4.587804794311523,20.211877822875977,17.58228302001953,0.6656475067138672,6.647870063781738
1972-11-01,2.596599578857422,5.376827239990234,26.12954330444336,18.995349884033203,-1.1562767028808594,14.858003616333008
1972-12-01,3.1718692779541016,9.288941383361816,25.704906463623047,15.014371871948242,1.4101982116699219,24.735126495361328
1973-01-01,0.28510475158691406,8.178876876831055,25.755102157592773,17.052202224731445,-0.6546287536621094,31.428552627563477
1973-02-01,0.8903579711914062,8.941814422607422,20.604080200195312,19.438173294067383,1.4510154724121094,33.070701599121094
1973-03-01,7.683525085449219,7.329931259155273,25.239044189453125,23.754581451416016,1.4398651123046875,32.84133529663086
1973-04-01,7.280555725097656,10.257442474365234,17.36279296875,21.019794464111328,5.767421722412109,8.768203735351562
1973-05-01,7.301259994506836,-1.366598129272461,12.637042999267578,27.034099578857422,5.788129806518555,7.237548828125
1973-06-01,6.044565200805664,-3.6872634887695312,24.98579216003418,18.67205047607422,-3.8306121826171875,3.03741455078125
