,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,-7.708790825634468,0.7805931084864848,6.253446737925212,-37.72280075970818,-56.40064648219517,-2.2466908003154553
1965-02-01,-9.367534590930473,0.26390471973934687,4.991358518600464,-42.45192303377039,-63.85229655674525,-2.2723729986893506
1965-03-01,-9.99405093309356,0.058390900895402234,3.649691343307495,-44.371848947861615,-67.57276398794991,-2.23801663047389
1965-04-01,-9.627774866615853,0.22748576628195272,3.819130261739095,-45.19352071425494,-62.57219995771135,-0.8946674121053596
1965-05-01,-6.85593093313822,0.6720235702153798,3.330286542574565,-39.33215702281279,-49.46881021772111,0.5431689086713289
1965-06-01,-3.1653959576676534,1.5591617532678552,5.056628386179606,-32.33364890603458,-31.96048395974295,1.4174516577469676
1965-07-01,0.34484161836345023,2.1074193877142826,7.168943881988525,-22.090841742122873,-17.980085100446427,2.2251636103579875
1965-08-01,1.505646909155497,2.657833228240142,7.515039443969727,-13.904805744395535,-6.050507511411394,2.5248366908023234
1965-09-01,0.8853174564315052,2.3621211180815824,8.569091161092123,-14.40317771014045,-13.893466336386544,1.8929696083068848
1965-10-01,-1.73304706085019,1.974104610649315,8.218052387237549,-18.710976488449994,-25.574987275259833,1.170974656155235
1965-11-01,-3.665760959066996,1.5439476515795734,8.39479923248291,-27.466757157269644,-36.175349780491416,0.6956207752227783
1965-12-01,-5.675892132084544,0.8053043484687805,6.358474493026733,-33.58408984015969,-48.41981274741036,-0.49219426355863877
1966-01-01,-7.824133663642698,0.28687071155857397,6.703155835469564,-39.53094482421875,-60.10473796299525,-1.3946193142941123
1966-02-01,-8.790122590413908,-0.09151587615141997,5.357738733291626,-43.840599060058594,-64.75351878574915,-1.6690742342095626
1966-03-01,-8.83221975186976,-0.20939179368921226,4.683380126953125,-42.52731940325568,-64.24057143075125,-1.0483378485629433
1966-04-01,-8.634970827800473,-0.06648904568440205,5.124015808105469,-44.28293564740349,-60.86222784859793,-0.18024342624764694
1966-05-01,-6.39121009082329,0.7075028886666169,6.877447764078776,-37.56276579464183,-47.985972676958355,0.663287827843114
1966-06-01,-3.4314995858727433,1.8166149629128945,7.494858105977377,-31.020759133731616,-33.46669673919678,1.5830991142674498
1966-07-01,0.492589212045437,2.408938536772857,9.530559380849203,-21.050394282621493,-18.84015457970755,2.4085564362375362
1966-08-01,1.7451116224614587,2.968251898482039,9.192990461985271,-9.987695778117459,-4.62807970387595,2.89774217103657
1966-09-01,1.4980656344716143,2.9718718657622465,8.244795004526775,-10.088571380166446,-9.630446774618965,2.2264239662571956
1966-10-01,-0.2509565978515439,2.7765726398777315,8.226195176442465,-16.66581350214341,-21.694917338235037,1.6616232771622508
1966-11-01,-3.3067270023066824,1.9811703063346244,8.377784887949627,-24.566442826214956,-35.174390247889924,0.6685272016023335
