,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,24.631058297506193,29.449428867649385,94.64904149373373,40.27330454658059,38.308896337236675,25.66771055522718
1965-02-01,23.343144393548734,29.261476671373522,94.40053939819336,36.43853243659524,31.94324629647391,25.96210278962788
1965-03-01,22.948479070896056,29.261501415355784,93.69263331095378,35.077785043155444,28.901788166591096,26.196596246016654
1965-04-01,23.951358329959035,29.994920266641152,95.60206095377605,35.79141392427332,35.766645840236116,28.08941489771793
1965-05-01,26.614482228348898,30.343093872070312,94.816099802653,41.39060413136202,48.55168546949113,29.433427107961556
1965-06-01,29.75429441870713,30.742014292124153,95.03708521525066,47.06085990456973,64.44715772356305,29.832338031969574
1965-07-01,32.72495502378882,30.81194903399493,95.67461013793945,56.002375658820654,76.84739657810755,30.174325641832855
1965-08-01,33.75419523657822,31.245744035050674,95.66109975179037,63.871120004092944,88.39169910975865,30.36043267501028
1965-09-01,33.31977332510599,31.114827748891468,97.22325007120769,63.821085761575134,81.09314101082937,29.88903045654297
1965-10-01,31.0527685211926,31.038279146761507,97.83262252807617,60.360689724192895,70.44060570853097,29.47030719957854
1965-11-01,29.362929739603185,30.823436427760768,98.67322285970053,52.19066844267003,60.551520756312776,29.204599480879935
1965-12-01,27.263213366996954,30.005379754143792,96.39204661051433,45.85728645324707,48.04472242082868,27.939457140470807
1966-01-01,25.154162616264532,29.521690574852194,96.8438466389974,40.004949008717254,36.47457190922328,27.070864627235814
1966-02-01,24.40057149747523,29.3315804971231,96.07895533243816,36.20753849253935,32.447787693568635,26.979733517295436
1966-03-01,24.551707942311356,29.385004816828545,95.93275705973308,37.98683671390309,33.5266283580235,27.76725969816509
1966-04-01,25.130678967731757,29.866307232830973,97.41679509480795,37.15186680064482,38.02289962768554,28.964853788677015
1966-05-01,27.174070404797067,30.46266916635874,98.62252553304037,43.38878743788775,50.31234196254185,29.63542737458882
1966-06-01,29.771106999094894,31.250279400799723,98.24864069620769,49.05610365026137,63.769490378243574,30.242189106188324
1966-07-01,33.23716884706079,31.43656034727354,99.03241475423178,57.921813516055835,77.05467769077845,30.672292207416735
1966-08-01,34.04472862801901,31.601424346099027,97.47861862182617,67.91138929479261,89.96365410940987,30.77741522538035
1966-09-01,33.76493686582984,31.576007121318092,96.44088109334311,67.73151509902056,84.86536570957728,30.077833878366572
1966-10-01,32.35614357925043,31.68233098210515,97.35226313273112,61.974839603199676,73.79730088370187,29.80671330502159
1966-11-01,29.539338553824077,31.09876065640836,98.15703709920248,54.650531095616955,61.01766995021274,29.01986975418894
