,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6
1965-01-01,6.932945152151486e-06,-0.000232247051220232,-1.6199086908804398e-06,-6.282127381981388e-07,-1.2827409490002302e-06,0.009896350820781663
1965-02-01,8.247259951791161e-06,0.00010615845490570388,-4.240489517967519e-07,-9.706644316504869e-06,-2.9252209605422775e-07,0.010404252680018544
1965-03-01,-5.253956000420398e-10,6.353959381360457e-05,3.501748902966607e-06,-5.036151666966517e-06,-7.13749477020552e-07,0.006772666529286653
1965-04-01,2.3304893050278352e-06,0.0002428197856513887,2.81577551693583e-06,-8.795817537735807e-06,-4.479274874358788e-07,0.004320202424423769
1965-05-01,1.7674621436266792e-06,2.9990173465598167e-05,-3.373657204679443e-06,-3.3568426260899287e-06,-2.623182919661503e-06,0.00648641143925488
1965-06-01,7.202385556108007e-06,0.0001127992214201691,7.115144186385593e-06,1.5556117998086138e-06,-5.615644713004863e-06,0.002497679633961525
1965-07-01,1.4517484357514019e-05,0.00012647699097417193,6.637685748808201e-07,9.024742899871454e-06,-5.877101207245303e-06,0.002888028393499553
1965-08-01,7.2982824609165875e-06,0.00016043387505406927,-4.027257599265393e-06,1.896366883578949e-06,-2.8939610215766216e-06,0.00527588308614213
1965-09-01,1.091390610478508e-05,-1.7689636422346666e-07,-7.550805141316279e-06,9.00121249731278e-06,-4.583708395732636e-06,0.0031626179406885058
1965-10-01,5.0587636039944344e-06,5.309893822413869e-05,-9.754748807845081e-06,-4.077516730764573e-07,-1.7836254871822518e-06,0.004147911022300832
1965-11-01,1.0835763619286895e-05,-0.00042083281894317933,-1.2817315121526019e-05,-3.7703147920804373e-07,-2.4359335677490572e-06,0.011704515782184899
1965-12-01,7.626704462468513e-06,-0.000494920742413443,-3.15488622701113e-06,-7.905083937036646e-06,-1.570712402574507e-08,0.015205086674541235
1966-01-01,1.7741508600011002e-05,-0.0003626950072228081,9.00258310611644e-07,-1.0873767811373421e-05,-6.940788218268041e-07,0.01599274983163923
1966-02-01,1.171524824409668e-05,-0.0003509713375630478,-5.103511402803751e-06,-9.641607681348942e-06,-4.633420758182183e-07,0.013295342796482146
1966-03-01,6.364785869144335e-06,-1.5417991032033267e-06,3.3571915118010145e-06,-9.13737605470687e-06,-4.0162064986120814e-07,0.006393372314050794
