,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6
1965-01-01,-0.17263564,-0.97753286,0.12465668,-0.2151691,0.7208605,-0.7220379
1965-02-01,0.36234355,-0.0173666,-0.11965275,-0.22620717,-0.4836154,-0.70629036
1965-03-01,0.36278507,-0.3267273,-0.25888005,-0.0011773587,0.051363897,-0.82991695
1965-04-01,-0.08388944,-0.17484327,-0.20324798,-0.081828974,-0.32437253,0.17484322
1965-05-01,-0.7866476,-0.889081,-0.32731605,0.2560836,1.4621785,-0.23547916
1965-06-01,-0.5261488,-0.52291095,-0.18529272,0.03105383,0.98018205,0.51437473
1965-07-01,-0.36646444,0.51982015,0.13363437,0.18485108,-0.04415234,-0.47816998
1965-08-01,-0.11244126,-0.40369955,-0.08477249,0.042533398,-0.11862264,-0.07049656
1965-09-01,-0.8021008,-0.84581167,-0.17440176,0.07859125,1.5045646,-0.53998315
1965-10-01,-0.36896628,-0.99489945,-0.4839097,0.4404932,0.41826993,0.055190373
1965-11-01,-0.86170655,-0.20942935,-0.39104256,0.2290035,-0.37573642,1.316623
1965-12-01,0.0104494095,-0.69304454,-0.32510847,-0.06711157,-0.051511098,0.1913269
1966-01-01,0.38177586,-0.3539999,-0.4350132,0.03804741,0.03689003,-0.71089303
1966-02-01,-0.003472042,-0.4765327,0.040361978,-0.02546134,0.17229815,0.15233421
1966-03-01,-0.16448621,-0.15247889,-0.08954878,0.14958553,0.06307478,-0.1304895
1966-04-01,-0.41591722,-0.1934197,-0.044702053,0.088825464,-0.098228835,0.00043411256
1966-05-01,-0.20889893,-0.5284681,-0.16897087,0.047595404,0.769917,0.16535434
1966-06-01,-0.4557007,-0.12296686,0.038191985,0.06336407,0.7229004,-0.122098826
1966-07-01,-0.17779556,0.24578896,0.10314751,-0.06900616,0.12152014,-0.21931496
1966-08-01,0.18777761,-0.026763344,0.40188462,0.045280743,-0.42633328,-1.0210587
1966-09-01,-0.43414527,-0.4567133,0.08636618,0.16318417,0.7064082,-0.55769074
1966-10-01,-0.5260088,-0.52441746,-0.10358145,0.11197214,0.45107126,-0.27110577
1966-11-01,-0.664889,-0.6397169,-0.10618548,-0.10980215,0.33085307,0.6155575
1966-12-01,0.14567956,-0.5155927,-0.17186423,-0.06321943,-0.014611388,-0.26517448
1967-01-01,0.412157,-0.14987525,-0.15920076,-0.19883451,-0.2962535,-0.34388047
1967-02-01,-0.15154056,-0.33788553,0.32189885,-0.11823492,0.08726082,-0.060782813
1967-03-01,0.091423914,-0.1202333,0.22897606,-0.08276443,-0.462282,-0.4191513
1967-04-01,-0.4111579,0.59683686,0.02447958,-0.16736075,-0.6359708,0.4782687
1967-05-01,0.4452961,-0.687095,-0.44962588,-0.052622892,-0.29275638,0.12839317
1967-06-01,0.24546242,-0.26594537,0.2564533,0.022814369,0.29125768,-0.13072455
1967-07-01,-0.23680297,-0.06944227,0.023813486,0.19600359,-0.2611161,0.08093262
1967-08-01,0.019650316,-0.5255627,0.28043333,0.20882626,-0.13771872,0.7512082
1967-09-01,-0.7580358,-0.29542086,0.021815157,0.04762707,1.1545393,-0.48526287
1967-10-01,-0.22131577,-0.52306473,-0.27577052,0.22298113,0.7034147,-0.43463832
1967-11-01,-0.57135785,0.4393011,-0.30291462,0.03597007,-0.8411335,-0.24629502
1967-12-01,-0.443631,-1.3435488,-0.19167385,-0.24779382,1.5207345,-1.4391361
1968-01-01,-0.15501317,-0.5808393,-0.20824146,0.08281517,-0.062429905,-0.24363251
1968-02-01,-0.39907035,-0.83155,0.45399746,-0.3297038,0.3236166,-0.2909151
1968-03-01,0.06030655,-0.6882868,-0.30846912,-0.30606252,0.23881936,0.14425421
