,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,-6.793915,1.0018616,1.9473877,-9.796661,-10.668854,-0.109313965
1965-02-01,-8.519531,0.67285156,1.5704651,-11.569183,-12.651428,-0.19137573
1965-03-01,-9.376282,0.285614,0.85046387,-11.878082,-13.7836,0.114990234
1965-04-01,-9.384857,0.38983154,1.4022217,-12.643555,-13.192413,1.3503113
1965-05-01,-6.5204773,0.62316895,1.134613,-10.842987,-10.531128,1.7677917
1965-06-01,-3.0706177,1.1765442,1.486908,-8.0372925,-6.970001,2.0961304
1965-07-01,0.4963379,1.8480225,2.116455,-4.1774597,-3.7897644,2.190796
1965-08-01,1.1655273,2.4224243,1.941925,-1.8022766,-0.24053955,2.208374
1965-09-01,0.64385986,2.4181824,2.3263855,-1.9197998,-2.595398,2.0264893
1965-10-01,-0.87319946,2.0507202,2.3820496,-3.1005554,-4.830963,2.344635
1965-11-01,-3.5946045,1.704895,2.422882,-6.5285034,-6.514038,2.1279907
1965-12-01,-4.938202,0.6851196,1.7833252,-8.84906,-9.383453,1.6565857
1966-01-01,-7.273712,0.44702148,2.1212769,-10.956085,-11.648468,0.5418091
1966-02-01,-8.0555725,-0.22338867,1.4559021,-12.1892395,-12.619904,0.545166
1966-03-01,-8.302765,0.0977478,1.252594,-11.995209,-12.596832,1.2762756
1966-04-01,-8.195709,0.044433594,1.5563049,-12.610779,-12.386902,2.2905579
1966-05-01,-5.776703,0.8300476,2.0953064,-9.829193,-10.190796,2.2430725
1966-06-01,-3.3925476,1.9852295,2.5076904,-7.682556,-7.4374695,2.4169006
1966-07-01,0.5039978,2.396637,3.2599792,-3.898468,-3.8495483,2.303833
1966-08-01,1.1558228,3.0131226,3.0726318,-1.5658569,1.0821838,2.2208862
1966-09-01,1.628479,3.130249,2.4449158,-1.4477234,-1.3841858,2.238678
1966-10-01,0.24963379,2.8048706,2.3101501,-3.3051453,-4.197754,2.5325623
1966-11-01,-3.3003845,2.044098,2.334076,-5.817322,-6.4501953,2.190857
1966-12-01,-5.104004,1.6772156,2.247589,-8.746521,-9.400574,1.3494263
1967-01-01,-6.553406,1.1242371,1.480835,-10.076691,-11.539612,0.39004517
1967-02-01,-7.678131,0.64608765,0.9816284,-11.274048,-13.357971,-0.20080566
1967-03-01,-8.710083,0.26818848,1.2703552,-12.414185,-13.59964,-0.11541748
1967-04-01,-8.3324585,0.045318604,1.6174316,-12.155762,-12.54541,1.4856873
1967-05-01,-6.9765015,0.9951172,2.5000916,-9.548767,-9.562286,2.302765
1967-06-01,-3.3042297,2.0260315,2.4927979,-6.9322205,-5.5414124,2.138214
1967-07-01,0.01260376,2.9324036,3.1502686,-3.1466064,-2.153473,2.151123
1967-08-01,1.0205078,3.2626953,3.2521973,-0.15692139,1.6785889,2.1719055
1967-09-01,1.8972168,2.7876892,3.1608276,0.10726929,-0.23928833,2.1686707
1967-10-01,0.26757812,2.4421387,2.1436462,-2.584137,-4.038025,2.396576
1967-11-01,-2.6262817,1.81604,2.3844604,-5.3638,-7.0816345,2.0659485
1967-12-01,-5.293701,1.3878174,2.5627441,-7.9951477,-9.843689,0.85842896
1968-01-01,-7.3007507,1.1684875,2.3224182,-10.18927,-11.998566,0.17529297
1968-02-01,-9.340881,0.57803345,2.1227112,-11.2881775,-14.379974,-0.06744385
1968-03-01,-9.031677,0.36590576,1.4624634,-12.346069,-14.391296,0.5583191
1968-04-01,-8.344513,0.4269104,1.3098145,-12.3993225,-12.79599,1.6515808
1968-05-01,-6.4719543,0.86016846,1.7380981,-10.380859,-10.740448,2.3924866
1968-06-01,-3.7833862,1.9095764,1.9837646,-9.103912,-7.56369,2.8923645
1968-07-01,-0.43969727,2.3073425,2.4067688,-4.712158,-3.9707336,2.6733704
1968-08-01,0.86224365,2.7803345,2.4499207,-0.996521,-0.92974854,2.4890137
1968-09-01,0.1972351,2.47937,2.3552246,-2.3772278,-2.1818542,2.290924
1968-10-01,-1.3400574,2.1959229,2.5634155,-4.3047485,-4.8236084,2.1014404
1968-11-01,-2.9588623,1.7344971,2.2404785,-6.607605,-7.5681458,1.6113281
1968-12-01,-5.5747375,1.2533569,2.7396545,-8.704651,-9.809113,1.0861816
1969-01-01,-7.2480774,0.3375244,2.9002686,-10.236389,-12.177673,0.6041565
