,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6
1965-01-01,0.02346344,0.12644272,-0.19552994,0.07951546,-0.16326733,-0.18379784
1965-02-01,0.087336734,0.14501801,-0.40507278,-0.011405945,-0.14501801,0.029329682
1965-03-01,0.10297928,0.10884514,-0.07625656,-0.08864021,-0.22029705,-0.05963669
1965-04-01,-0.008473205,0.2046547,-0.24506417,-0.21475716,0.050185777,-0.032262422
1965-05-01,0.12481308,0.16717796,-0.35260564,-0.19846268,-0.23919792,-0.13784866
1965-06-01,0.39920712,0.13687095,-0.33109722,-0.046275713,-0.10167541,-0.1785839
1965-07-01,-0.03454361,0.05963669,-0.6481819,-0.14892845,0.15577202,-0.4125679
1965-08-01,0.29916078,0.17043686,0.10949669,0.056051634,-0.040409468,0.013360977
1965-09-01,-0.15968266,0.11894722,0.14632186,-0.15023232,-0.17467347,-0.045949556
1965-10-01,0.43440247,-0.0029327392,-0.1958557,-0.00032577515,-0.44548225,0.34478417
1965-11-01,-0.16098595,0.27113494,-0.7071665,0.059310913,-0.0029331208,-0.106889725
1965-12-01,-0.0074954988,0.27569732,-0.5432472,-0.21703835,-0.1590313,-0.10917091
1966-01-01,0.29212457,0.025601959,-0.13129196,-0.25634766,-0.15722218,-0.14868851
1966-02-01,0.06203537,0.12571183,-0.5337021,-0.044311143,-0.14343643,-0.12833786
1966-03-01,0.034792326,0.047265243,-0.148032,-0.12735328,-0.112911224,-0.018709183
1966-04-01,0.3282299,0.2136776,0.08271408,-0.012800979,-0.08435516,-0.02067871
1966-05-01,0.24617234,0.18315239,-0.5304195,-0.23468438,-0.017396163,-0.22516556
1966-06-01,0.26028633,0.103392795,0.119147494,-0.20645675,-0.06564598,0.024617385
1966-07-01,-0.13293305,0.119147494,-0.17855683,-0.02494545,-0.0045951842,-0.26980513
1966-08-01,0.3997837,0.075164035,-0.10831604,-0.10634651,-0.5911419,-0.08369865
1966-09-01,-0.27571297,-0.11061363,0.025273513,-0.16903839,-0.33545113,-0.14704704
1966-10-01,-0.06794357,0.036105346,-0.05973778,-0.15229873,-0.14803162,0.06498985
1966-11-01,-0.40733337,0.2977043,-0.33380985,-0.26816407,0.113895796,-0.09945373
1966-12-01,0.08533974,0.2425621,-0.18446502,-0.2560196,-0.17921333,-0.1631302
1967-01-01,0.21911125,0.23805085,-0.3334015,-0.3350342,-0.0682476,-0.15674058
1967-02-01,0.25731698,0.24131584,-0.21813126,-0.08065605,-0.1554348,-0.24719353
1967-03-01,-0.10384102,0.07641105,-0.29748154,-0.368668,-0.047675323,0.069553755
1967-04-01,-0.02938881,0.12245407,-0.5427162,-0.19331436,-0.035919953,-0.012408447
1967-05-01,-0.16425171,0.026449967,-0.0009796142,-0.12669945,-0.2667862,0.015021133
1967-06-01,0.2824606,0.07151337,0.019919205,-0.1727417,-0.047022246,-0.016980361
1967-07-01,-0.17208862,-0.018286133,-0.11918869,-0.24098969,-0.052573778,-0.35789222
1967-08-01,0.02253151,0.023184586,-0.20800896,-0.18906899,0.16686401,-0.2965023
1967-09-01,-0.027103042,-0.1364952,0.21290664,-0.089473344,-0.25339812,0.052246857
1967-10-01,0.09763642,-0.021225357,-0.0120821,0.14923057,-0.18547706,0.16849709
1967-11-01,-0.037552644,0.11167793,-0.22662163,-0.024817277,0.12343369,-0.052573778
1967-12-01,-0.10090218,0.09502411,-0.25372466,0.08130951,-0.27429694,-0.005878067
1968-01-01,-0.06965332,0.2673088,-0.40916786,-0.19838409,-0.023704147,-0.24251023
1968-02-01,0.37160605,0.12982483,-0.11815567,0.14404754,-0.05287819,-0.22208862
1968-03-01,-0.059077837,0.30085832,-0.18343239,-0.1932785,-0.292836,0.0871582
1968-04-01,-0.0145870205,0.2436039,0.07001801,-0.0725708,-0.11633186,-0.16410522
1968-05-01,0.11086197,-0.008386994,-0.0043762205,-0.18635026,-0.11888466,0.0025527955
1968-06-01,0.21224213,0.0043762205,0.12873077,-0.044854738,0.082417294,-0.0153160095
1968-07-01,0.076582335,0.046678923,-0.42010802,-0.3384201,-0.20750122,-0.13967133
1968-08-01,-0.03573837,0.051055145,0.04266701,-0.33623236,-0.048867036,-0.1728569
1968-09-01,-0.0550663,-0.05287857,-0.16592789,-0.13602486,-0.22427598,-0.034644317
1968-10-01,-0.076581955,-0.049230956,-0.49741936,-0.015316772,-0.022975158,0.028809357
1968-11-01,0.19364396,0.040114593,0.11523781,0.18270302,-0.04266739,-0.039385222
1968-12-01,-0.11779098,0.20057221,-0.4704334,-0.32675093,0.09846268,-0.13018951
1969-01-01,-0.092552185,0.15027276,-0.6833588,-0.040802766,-0.013932419,-0.024216462
1969-02-01,0.09222031,0.44584236,-0.5662594,0.17813797,-0.18377686,-0.04345665
1969-03-01,0.22093086,0.1439701,-0.16188316,0.01890869,-0.17913285,-0.19571915
1969-04-01,0.27599716,-0.01227417,-0.36091995,0.1277153,-0.11179237,-0.3148094
1969-05-01,0.1897482,0.04975891,-0.33504504,-0.11577301,-0.46076965,0.0039806366
1969-06-01,0.23784885,0.056726076,0.16719075,-0.2889351,-0.16619568,-0.17946434
1969-07-01,0.19837303,-0.046109773,-0.36423683,-0.2531082,0.07231674,-0.12605667
1969-08-01,-0.0709898,0.08591767,-0.29125708,-0.051086046,-0.061369706,-0.020567322
1969-09-01,0.076629065,0.014596176,-0.4076933,-0.2060028,-0.016918182,-0.32210732
1969-10-01,0.19837323,0.04013901,-0.0069662095,0.0971962,-0.3085068,0.08658066
1969-11-01,0.15359001,0.06700897,-0.3410162,-0.20932007,-0.26637763,-0.12638816
1969-12-01,0.13070068,0.07331161,-0.12240753,-0.06468697,-0.05871582,-0.113119505
1970-01-01,0.22463608,0.18902664,-0.12779275,-0.19135666,-0.18736306,-0.16107254
1970-02-01,0.31881636,0.17604828,0.026290894,-0.093848035,-0.16972503,-0.07687531
1970-03-01,0.21931115,0.16473313,-0.09817429,-0.12346687,-0.093848035,0.06556015
1970-04-01,0.40367907,0.20067444,-0.10017128,-0.1614048,-0.16373482,-0.07554398
1970-05-01,0.1188076,0.068222806,-0.23328857,-0.32813454,-0.06556015,0.10050354
1970-06-01,0.1607399,-0.014310455,-0.09318237,-0.22197342,-0.3025097,-0.28087807
1970-07-01,-0.09185143,0.028287506,-0.31981507,-0.18070678,0.22596702,-0.38803786
1970-08-01,-0.20034179,0.069553375,-0.02296257,-0.27488786,0.07554436,-0.28453904
1970-09-01,-0.20233878,-0.025292207,-0.17871018,-0.25259018,0.0302845,0.011315155
1970-10-01,-0.2802124,-0.021631623,-0.21931115,-0.23728219,-0.013977051,-0.14742737
1970-11-01,-0.09551163,0.23029327,-0.49586296,-0.2169815,-0.112817384,-0.09750824
1970-12-01,0.09917259,0.19202194,-0.56874466,-0.20999297,-0.17405128,-0.034277342
1971-01-01,0.15220566,0.23582077,-0.24561958,0.015678024,-0.13750763,0.053892516
1971-02-01,0.08263512,0.034295656,-0.1391407,-0.35961038,0.09472027,-0.14959335
1971-03-01,0.31225014,0.2766487,-0.40664405,-0.06597786,-0.29069328,-0.0111053465
1971-04-01,-0.12084999,0.03919487,-0.19466648,0.13718109,-0.14730644,-0.0450737
1971-05-01,0.026129913,0.099292755,-0.09668007,-0.14044762,-0.16821022,-0.16853675
1971-06-01,0.072836496,-0.03037567,-0.4798073,-0.3886799,-0.06989708,-0.30800438
1971-07-01,-0.15416546,0.05585251,-0.22112313,-0.18584785,-0.02253685,-0.32498854
1971-08-01,0.021883775,-0.009798432,-0.013718033,-0.3276016,0.13620147,-0.03494835
1971-09-01,-0.11562405,0.10386582,-0.008492279,-0.18486786,-0.15710525,-0.118563846
1971-10-01,-0.32498893,0.023516465,-0.25639802,-0.25770456,-0.18552093,-0.32302895
1971-11-01,0.32106933,0.20511857,-0.39847833,-0.3282551,-0.22406273,-0.14077416
1971-12-01,-0.17735557,0.36352998,-0.46510926,-0.27207565,-0.17114982,-0.258358
1972-01-01,0.09869957,0.27716178,-0.31273955,0.15407448,-0.05164509,-0.19940758
1972-02-01,0.16583785,0.1816185,-0.11935768,-0.20141602,-0.11189766,0.070581816
1972-03-01,0.114766695,0.15120545,-0.018075943,-0.044758987,0.081484415,-0.018362809
1972-04-01,-0.04332447,0.06713867,-0.37442684,-0.21805687,-0.15579605,0.080049895
1972-05-01,-0.02582245,0.019797135,-0.21260548,-0.13743362,-0.100133896,0.053079605
1972-06-01,0.25334778,-0.04705467,-0.35204735,-0.090092085,-0.059391785,-0.039307784
1972-07-01,0.35922033,-0.20772819,-0.102716446,-0.33999673,-0.14345856,-0.026683044
1972-08-01,-0.25879937,0.008033752,-0.1184967,-0.2209259,0.1747326,-0.17501946
1972-09-01,-0.0407423,-0.0832058,0.09898643,-0.102142334,-0.097552106,-0.053653337
1972-10-01,0.090092085,-0.033569336,0.27974415,0.092674255,-0.66851693,0.23498496
1972-11-01,0.23383752,0.18075791,-0.311018,0.05279274,-0.2992546,0.0022953034
1972-12-01,0.18534851,0.2892128,-0.16325569,-0.09841271,-0.060539246,-0.14977074
1973-01-01,0.31250152,0.06052513,0.0984333,0.020387268,-0.22330646,-0.1242363
1973-02-01,0.2051487,0.35455093,-0.094610594,0.008919525,-0.028351212,0.07900162
1973-03-01,0.29912224,0.37302667,-0.15895844,-0.35455093,-0.043642044,-0.089832306
1973-04-01,-0.10161896,0.2704525,-0.24337521,-0.24337539,-0.16692238,0.03695221
1973-05-01,0.17616042,-0.03695221,-0.49885598,-0.28032762,-0.16501121,-0.0044597625
1973-06-01,0.48356515,0.09524765,-0.31791705,-0.22649232,-0.269178,-0.36761132
1973-07-01,0.50681955,-0.025802612,-0.4583992,-0.3516838,-0.04077492,-0.37175256
1973-08-01,0.03344841,0.016564941,-0.07358627,-0.28064615,0.17647895,-0.26758537
1973-09-01,-0.07263031,0.052880097,-0.2542061,-0.32524377,-0.088876724,-0.16628495
1973-10-01,-0.21311264,-0.088876724,-0.23732261,-0.27459335,-0.14143829,-0.16246262
1973-11-01,-0.062436678,0.38067207,-0.3023079,0.043323517,-0.24496803,-0.25165787
1973-12-01,0.4673187,0.17042617,-0.4131649,-0.06562233,-0.42686233,-0.20419312
1974-01-01,0.12589797,0.0065742494,-0.0539093,-0.16304283,0.14627858,-0.37473565
1974-02-01,0.046020128,0.23010102,-0.39215738,-0.13017121,-0.3520546,-0.0016433715
1974-03-01,0.2665882,0.16139945,-0.063771054,0.047992706,0.019394303,0.35632783
1974-04-01,-0.061141204,0.13970414,-0.11176338,0.032871626,-0.051608276,-0.09434166
1974-05-01,0.038459778,-0.00032844543,-0.14266244,-0.17257576,-0.12984276,-0.048321534
1974-06-01,-0.057196427,0.034186937,-0.0082180025,-0.16402893,-0.18933983,-0.2432495
1974-07-01,-0.019722749,-0.06640091,-0.25968552,-0.16665879,0.058840178,-0.3599434
1974-08-01,0.27217636,-0.06903,0.20511857,-0.29683,-0.5312042,-0.24587937
1974-09-01,-0.21333618,-0.08809509,-0.0884243,-0.1505516,-0.08086433,-0.023339082
1974-10-01,0.19065514,-0.07494736,-0.06640091,-0.20774803,-0.058182526,-0.29091302
1974-11-01,-0.07659073,-0.069358826,-0.49307308,0.04569168,-0.23075828,-0.25869903
1974-12-01,0.3343033,0.28762588,-0.11735115,-0.18473816,0.002958679,-0.3070198
1975-01-01,0.026285172,0.2799553,-0.06682167,-0.19159813,-0.18843079,-0.10735855
1975-02-01,0.3179577,0.053837586,-0.091523364,-0.2771042,-0.45413476,0.07885666
1975-03-01,-0.11305885,0.2061657,-0.15549545,-0.38636285,-0.29547232,-0.005067444
1975-04-01,0.26126996,0.26633722,-0.12635975,-0.119075775,-0.13997726,0.016151428
1975-05-01,0.26380348,0.14947815,-0.20933266,-0.17037964,-0.22896767,0.04085312
1975-06-01,-0.08518982,0.08835678,-0.10039101,-0.18431397,-0.12635994,-0.32809144
1975-07-01,-0.12572631,0.05003662,0.16721268,-0.2698204,-0.13174324,-0.0072841644
1975-08-01,-0.21439973,0.09817352,0.28217164,-0.39776382,-0.06682167,-0.29768944
1975-09-01,0.009183884,-0.04750366,0.025018692,-0.1406105,-0.13966103,-0.04211998
1975-10-01,-0.012984276,-0.02280159,-0.22801761,-0.31922418,0.14884491,-0.091840364
1975-11-01,0.17164631,0.053204346,-0.1406107,0.02185173,-0.08518982,0.18019676
1975-12-01,0.24100152,-0.08138962,-0.077272795,-0.1250927,-0.18906441,-0.1383934
1976-01-01,0.21731262,0.25297087,-0.23245049,0.106637955,-0.15440635,-0.0790535
1976-02-01,-0.24994354,0.029602814,-0.32495993,-0.042722322,-0.17324486,-0.023548126
1976-03-01,0.107983395,0.17559929,-0.627718,-0.097891614,-0.23245087,0.23446885
1976-04-01,-0.35994568,0.16348915,-0.20856647,-0.04036789,-0.091163635,0.05651474
1976-05-01,-0.025902558,0.008409882,-0.26979065,-0.12917633,-0.06896172,-0.026911546
1976-06-01,0.010091782,-0.10697403,-0.057860184,-0.3236145,-0.055841826,-0.14027786
1976-07-01,0.21764907,-0.077035524,-0.26945418,-0.15608826,-0.10293808,-0.077035144
1976-08-01,-0.107983395,-0.00941925,-0.14061394,0.054496385,0.28795663,-0.15373345
1976-09-01,-0.28761977,-0.37104645,0.067279436,-0.09688263,0.08241768,0.24422455
1976-10-01,0.005718994,0.113702394,-0.035658263,-0.1507061,-0.2257225,0.07770767
1976-11-01,0.27046356,0.107983395,-0.10966568,-0.13119507,-0.3525444,0.06929779
1976-12-01,0.24691582,0.14162369,0.0030277253,-0.12648544,-0.152388,-0.10428314
1977-01-01,0.0955349,0.054844666,0.11818008,-0.015568542,0.12207222,-0.37541658
1977-02-01,0.49961168,0.12596436,0.18434677,0.013092041,-0.20309982,-0.09199677
1977-03-01,0.20486908,0.3563099,-0.43486023,-0.14400978,-0.08951988,0.0010612488
1977-04-01,0.06793594,0.11570358,-0.2869583,0.05661316,-0.096595764,0.10508843
1977-05-01,0.06545906,0.023706818,0.12596455,0.01662979,-0.004953766,-0.045290373
1977-06-01,0.39204654,0.00884552,0.14967136,-0.018753052,-0.20133133,-0.20769958
1977-07-01,0.28801957,-0.043167114,-0.41646117,-0.2628975,0.0137992855,-0.4341526
1977-08-01,-0.05130577,-0.081381224,-0.13410263,-0.24379082,-0.052721404,-0.20062332
1977-09-01,-0.0955349,-0.016983796,-0.10119629,-0.21654586,0.02830658,-0.13445625
1977-10-01,0.41469193,-0.1390564,-0.09305801,-0.018753052,0.20699234,0.2027462
1977-11-01,-0.08810425,0.21937637,-0.008491898,0.064043425,-0.21229935,-0.133041
1977-12-01,0.1709011,0.18080826,-0.1220726,-0.54101026,0.0067230226,0.06899719
1978-01-01,0.34823838,-0.16493759,-0.17003822,-0.112565234,-0.25845832,-0.065294646
1978-02-01,0.49243087,-0.07447662,-0.035708617,-0.14827308,-0.1931633,-0.1309288
1978-03-01,0.22445068,0.096241,-0.22853164,-0.14555283,-0.09182052,-0.038088225
1978-04-01,0.12310753,0.16867828,-0.2383934,-0.075156786,-0.27036095,-0.0710762
1978-05-01,-0.13705063,-0.002040863,-0.050671387,-0.035027694,-0.19690438,0.060533904
1978-06-01,-0.11936684,-0.001700592,-0.20574608,-0.2849838,-0.06903534,-0.14351197
1978-07-01,0.1475933,-0.10338287,0.039448928,-0.26696014,-0.23057175,-0.10066223
1978-08-01,0.06359444,-0.07345657,-0.048291016,-0.5233776,0.22547074,-0.40367088
1978-09-01,0.17717972,-0.037068177,-0.083998874,-0.23397255,0.110184476,-0.13569069
1978-10-01,-0.08331909,-0.022785187,-0.024825668,-0.14011154,0.0904602,0.022784805
1978-11-01,0.49889222,0.089099884,-0.20234565,-0.24519539,-0.01360321,-0.048971176
1978-12-01,0.23703346,0.21832962,-0.34313735,-0.034687806,-0.27342147,-0.092840575
1979-01-01,0.13379212,0.06778793,-0.01783905,0.013378906,-0.06957169,0.069869235
1979-02-01,0.12576485,0.03894844,-0.43556786,-0.114169315,-0.34667033,0.04697609
1979-03-01,0.42783776,0.053516768,0.13290024,-0.05232773,-0.25688076,0.06659889
1979-04-01,0.10019531,-0.016352464,-0.2985054,-0.10108719,-0.111493684,0.028542329
1979-05-01,0.51138383,-0.02646103,-0.16322632,-0.12754822,-0.3252636,-0.17184868
1979-06-01,0.008919525,0.034488298,-0.4421091,-0.28899115,-0.19771537,-0.3056408
1979-07-01,0.15965863,-0.042218782,-0.5158432,-0.24142036,-0.046678543,-0.37164497
1979-08-01,-0.09246521,-0.14271203,-0.12487259,-0.17749748,0.015460586,-0.09930344
1979-09-01,0.014568329,0.108817674,0.3454811,-0.14390068,-0.052030183,0.0496521
1979-10-01,-0.14895535,-0.0023784637,-0.03894844,-0.07730217,-0.07700501,-0.10495224
1979-11-01,-0.34250793,0.03954315,-0.36480674,-0.18374138,0.017243957,-0.008919525
1979-12-01,0.03419151,0.07878876,-0.28007165,-0.06838264,0.14598235,0.012784576
