,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6
1965-01-01,2.5796914,1.7372833,0.8055832,0.6129864,-0.9294189,-1.3775082
1965-02-01,2.0419838,1.7343506,0.22714081,1.0063274,-0.68044394,-0.73258513
1965-03-01,2.4607444,1.8816494,0.38845292,0.5813755,-1.8950112,-0.8042797
1965-04-01,1.3478531,1.1796974,0.30665627,1.2790916,-1.0496699,-0.01987896
1965-05-01,0.62471807,0.30079,-0.1072155,1.7548811,1.2380302,0.45232582
1965-06-01,1.0317463,0.0039108275,-0.24832305,2.2899811,-0.34511033,-0.19455223
1965-07-01,0.6983677,-1.0118675,-0.13654518,2.0853267,-0.6419899,-0.42104092
1965-08-01,0.13817444,0.026070785,-0.085381314,0.52662694,0.75507146,-0.052466966
1965-09-01,0.08570747,-0.16848183,-0.14273682,1.6668926,1.3791378,0.28971022
1965-10-01,0.09026985,0.3887787,0.3519539,0.36401176,1.7203373,0.29492417
1965-11-01,1.1115875,0.51685107,0.94538724,2.1619096,1.3778343,0.16457137
1965-12-01,1.8774132,1.3041843,0.91214716,2.091844,0.20074387,-0.602232
1966-01-01,2.7929084,2.3232117,1.0158718,0.66039884,-0.85832137,-0.54092294
1966-02-01,1.6194866,2.0074544,0.66958886,1.3703598,0.71947974,0.28030816
1966-03-01,1.3017601,1.1973827,0.5448616,1.7960742,-1.2699215,-0.37057152
1966-04-01,1.6670796,0.5917984,0.3334816,1.5640156,-0.76838607,0.04431095
1966-05-01,0.8402683,0.62429315,-0.042998124,0.5363277,-0.46050662,0.7227623
1966-06-01,1.1609493,0.45427054,0.015755082,1.2722191,-0.5629141,-0.42834014
1966-07-01,-0.19726601,0.20547219,-0.23993607,1.2905998,0.95252305,-0.03643341
1966-08-01,-0.29639167,0.6853439,-0.11553726,-0.61969835,1.0155433,0.93479884
1966-09-01,0.0498909,-0.021991348,-0.097156145,0.85110015,2.0366666,0.28556022
1966-10-01,0.914777,0.22122726,0.41652375,1.1035087,-0.0013130188,-0.41849327
1966-11-01,1.4793323,0.4322792,0.70372504,2.5083327,0.45755252,0.0065647126
1966-12-01,2.799473,1.5567944,0.77232474,1.7875401,0.20153312,0.0049236296
1967-01-01,2.4627955,1.9716733,0.4535698,1.7408066,-0.5616558,-1.1380062
1967-02-01,2.1284142,1.6448028,0.7308056,1.0406959,-0.12669906,-1.1778444
1967-03-01,0.8330139,1.1285362,0.6034538,1.4070784,0.4405079,-0.77717495
1967-04-01,1.2862571,0.3049923,0.4878567,1.8743633,-0.08816681,-0.4284258
1967-05-01,0.815707,0.80068624,-0.20409012,0.24392852,-0.029062461,0.20474319
1967-06-01,1.3959758,0.10416756,-0.11298408,1.385853,-0.5743912,-0.43920174
1967-07-01,-0.58451384,-0.21747856,-0.0656353,0.6429653,1.1252708,-0.046369173
1967-08-01,0.2573166,-0.12637253,-0.15870056,0.8855877,1.0697584,0.89897573
1967-09-01,-0.8310547,-0.36834145,0.040818024,-0.32948303,1.7884821,0.028083038
1967-10-01,0.6119434,0.08326874,0.13551597,1.851505,1.2415206,0.21192722
1967-11-01,1.6304344,-0.06008377,0.68574256,2.8014216,0.5956165,-0.066941835
1967-12-01,2.0666976,1.3296878,1.0968616,1.8279938,-0.1858036,-1.4090378
1968-01-01,2.519919,2.1435723,0.7293541,1.426617,-1.3088264,-1.1166416
1968-02-01,2.4108806,1.9769146,0.40880316,0.6925217,-2.612547,-1.6417767
1968-03-01,1.4722016,1.4160411,0.42229614,1.2964271,-0.037926484,-0.16410466
1968-04-01,1.2818397,0.63709104,0.54956853,1.1567558,-0.24178085,0.3581131
1968-05-01,1.2486546,0.40369758,-0.28007203,0.4033329,-0.74029464,0.25454444
1968-06-01,1.4824127,0.13748321,-0.1549881,2.0699077,-0.8679317,0.48246765
