,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1965-01-01,-5.6999207,2.0958557,3.0413818,-8.702667,-9.57486,0.9846802
1965-02-01,-7.379303,1.8130798,2.7106934,-10.428955,-11.5112,0.94885254
1965-03-01,-8.142639,1.5192566,2.0841064,-10.64444,-12.549957,1.3486328
1965-04-01,-7.9946594,1.7800293,2.7924194,-11.253357,-11.802216,2.740509
1965-05-01,-5.1176453,2.026001,2.537445,-9.440155,-9.128296,3.1706238
1965-06-01,-1.8170471,2.4301147,2.7404785,-6.783722,-5.7164307,3.349701
1965-07-01,1.5773315,2.929016,3.1974487,-3.096466,-2.7087708,3.2717896
1965-08-01,2.2194824,3.4763794,2.9958801,-0.74832153,0.8134155,3.262329
1965-09-01,1.7696533,3.5439758,3.452179,-0.79400635,-1.4696045,3.1522827
1965-10-01,0.34692383,3.2708435,3.6021729,-1.8804321,-3.6108398,3.5647583
1965-11-01,-2.3005676,2.998932,3.716919,-5.2344666,-5.220001,3.4220276
1965-12-01,-3.7046204,1.9187012,3.0169067,-7.6154785,-8.149872,2.8901672
1966-01-01,-6.074768,1.6459656,3.320221,-9.757141,-10.449524,1.7407532
1966-02-01,-6.832123,1.000061,2.6793518,-10.96579,-11.396454,1.7686157
1966-03-01,-6.992157,1.4083557,2.563202,-10.684601,-11.286224,2.5868835
1966-04-01,-6.784729,1.4554138,2.9672852,-11.199799,-10.975922,3.701538
1966-05-01,-4.371277,2.2354736,3.5007324,-8.423767,-8.78537,3.6484985
1966-06-01,-2.0754395,3.3023376,3.8247986,-6.365448,-6.1203613,3.7340088
1966-07-01,1.6913757,3.584015,4.447357,-2.71109,-2.6621704,3.491211
1966-08-01,2.2332458,4.0905457,4.150055,-0.48843384,2.159607,3.2983093
1966-09-01,2.714203,4.215973,3.5306396,-0.3619995,-0.2984619,3.3244019
1966-10-01,1.4316711,3.986908,3.4921875,-2.123108,-3.0157166,3.7145996
1966-11-01,-2.026947,3.3175354,3.6075134,-4.5438843,-5.176758,3.4642944
1966-12-01,-3.8618164,2.919403,3.4897766,-7.5043335,-8.158386,2.5916138
1967-01-01,-5.418701,2.2589417,2.6155396,-8.941986,-10.404907,1.5247498
1967-02-01,-6.574585,1.7496338,2.0851746,-10.170502,-12.254425,0.9027405
1967-03-01,-7.505432,1.4728394,2.475006,-11.209534,-12.394989,1.0892334
1967-04-01,-6.9563904,1.4213867,2.9934998,-10.779694,-11.169342,2.8617554
