,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6
1965-01-01,-5.434471e-06,-3.344084e-05,4.3735854e-06,6.0247185e-06,3.5345147e-07,9.896351e-05
1965-02-01,-3.3795368e-06,-1.88993e-06,-3.105888e-07,6.096503e-06,2.758352e-06,0.00010404252
1965-03-01,-1.9796644e-06,-6.645896e-06,1.1130651e-05,6.069582e-06,1.0444128e-06,6.7726665e-05
1965-04-01,-3.047513e-06,2.839115e-06,5.208123e-06,5.1901807e-06,-5.349284e-07,4.3202028e-05
1965-05-01,-3.2180105e-06,-6.9420275e-06,-6.986891e-06,2.7404094e-06,2.4891488e-06,6.4864114e-05
1965-06-01,1.1520897e-06,-5.6318895e-06,1.5379555e-06,6.6349166e-06,5.486305e-06,2.4976798e-05
1965-07-01,4.06849e-06,-4.3935433e-06,1.8417151e-05,5.0824965e-06,3.2518947e-06,2.8880284e-05
1965-08-01,2.5070985e-06,-6.7625588e-06,1.4661637e-06,2.866036e-06,3.9338847e-06,5.275883e-05
1965-09-01,7.7117365e-06,-1.0576303e-05,-1.2550481e-05,7.873263e-06,4.041569e-06,3.162618e-05
1965-10-01,6.8592562e-06,-1.7656414e-05,-5.461392e-06,4.25693e-06,4.965841e-06,4.147911e-05
1965-11-01,9.605152e-06,-5.5390083e-05,-1.2164615e-05,9.488496e-06,4.911999e-06,0.00011704516
1965-12-01,-5.4434495e-06,-5.466323e-05,-3.6666897e-06,5.019683e-06,2.7493807e-06,0.00015205087
1966-01-01,3.7236532e-07,-4.7669324e-05,4.510941e-06,5.8796068e-06,3.989546e-06,0.0001599275
1966-02-01,2.2868662e-06,-4.282198e-05,-9.069776e-06,3.8754915e-06,1.512919e-06,0.00013295343
1966-03-01,-1.8842984e-06,-1.7078084e-05,1.0726952e-05,5.4804113e-06,-5.9710146e-07,6.393372e-05
1966-04-01,-3.4810691e-06,-6.047314e-06,3.5822086e-06,8.885774e-06,-7.4374475e-07,6.0984574e-05
1966-05-01,-2.9107941e-06,-1.071543e-05,4.6901732e-06,2.995639e-06,2.1320775e-06,2.4926829e-05
1966-06-01,8.307354e-06,-7.1063987e-06,3.4437107e-06,-1.327353e-07,4.4294757e-06,1.1166776e-07
1966-07-01,9.1005495e-07,-6.867158e-07,-9.729669e-06,6.783899e-06,4.9671617e-06,7.283817e-05
1966-08-01,1.03522325e-07,3.7207028e-06,-4.026908e-06,-2.8456197e-06,5.2767427e-06,4.039761e-05
1966-09-01,4.168778e-06,1.5672062e-05,-7.5137395e-06,-7.815168e-06,3.5984995e-06,-1.1342734e-05
1966-10-01,1.0892873e-06,-1.9595449e-05,-4.6949426e-06,9.700456e-06,4.0384293e-06,3.434453e-05
1966-11-01,4.2339525e-06,-8.002843e-05,-5.167458e-06,6.515056e-06,6.295093e-06,0.0001250103
1966-12-01,-1.3384633e-06,-1.766465e-05,-1.2651399e-06,9.977448e-06,3.5251796e-06,0.00011596735
1967-01-01,1.342436e-06,-5.4608237e-05,5.208294e-06,1.1913391e-05,4.165635e-06,0.00012830619
1967-02-01,-6.557708e-06,-1.7882587e-05,4.3100044e-06,1.2948029e-05,4.4543704e-06,8.9928326e-05
1967-03-01,-4.0553277e-06,-4.584679e-06,-1.0904794e-05,7.5101634e-06,1.9199106e-06,8.103365e-05
1967-04-01,2.5856061e-06,-8.410432e-06,-1.5770092e-06,8.456576e-06,1.3023346e-06,1.4768673e-05
1967-05-01,-2.0983389e-06,-4.6889436e-06,2.6769703e-07,5.4890115e-06,3.1582022e-07,3.9158866e-05
1967-06-01,7.5694334e-07,-1.0239095e-05,7.550265e-06,3.0779847e-07,2.4251967e-06,8.4405365e-06
1967-07-01,-9.67455e-07,-7.2153853e-06,-9.613501e-06,7.5101634e-06,3.7485734e-06,3.2558033e-05
1967-08-01,-2.1464584e-06,7.729832e-07,-6.7100955e-06,1.278273e-06,1.4868056e-06,4.741191e-05
1967-09-01,-2.162502e-06,2.7540373e-06,-1.7666032e-05,-8.8724846e-07,4.526555e-06,-5.063811e-05
1967-10-01,1.2948029e-05,-1.4890957e-05,-5.4428674e-06,1.1392061e-05,4.269903e-06,3.1499338e-05
