,vws_v500-250GLB_cluster1,vws_v500-250GLB_cluster2,vws_v500-250GLB_cluster3,vws_v500-250GLB_cluster4,vws_v500-250GLB_cluster5,vws_v500-250GLB_cluster6,vws_v500-250GLB_cluster7,vws_v500-250GLB_cluster8,vws_v500-250GLB_cluster9,vws_v500-250GLB_cluster10,vws_v500-250GLB_cluster11,vws_v500-250GLB_cluster12
1980-01-01,2.254915237426758,-0.6528273224830627,4.8770036697387695,3.268178701400757,5.789210796356201,-0.45677685737609863,-1.896500587463379,-6.138866901397705,7.587347984313965,1.295548915863037,0.6723648309707642,1.6128672361373901
1980-02-01,1.2045977115631104,-1.8035279512405396,5.695564270019531,2.8006224632263184,1.7954434156417847,-0.31529712677001953,-2.4886932373046875,-7.096212387084961,4.354202747344971,-0.15495389699935913,1.6768699884414673,-2.6153512001037598
1980-03-01,2.534505844116211,-0.7754429578781128,4.397994518280029,1.984756588935852,3.605708599090576,1.1803439855575562,-3.9567127227783203,-7.795525074005127,1.2793797254562378,-1.5259584188461304,-0.5618760585784912,1.7482835054397583
1980-04-01,0.26679015159606934,-3.840833902359009,3.188006639480591,0.7895908355712891,0.6043198108673096,0.9472396373748779,-0.2553377151489258,-6.371971130371094,7.240386962890625,2.033263683319092,0.7121139764785767,-1.2652311325073242
1980-05-01,-1.2059451341629028,-1.7590630054473877,-1.373025894165039,0.15764868259429932,0.11587858200073242,-0.510674238204956,-0.02829599380493164,2.4954304695129395,0.720198392868042,-3.952670097351074,-2.2212297916412354,2.2650206089019775
1980-06-01,-1.7152715921401978,-4.538800239562988,-3.6380467414855957,-3.909553050994873,1.0274113416671753,1.449155330657959,-1.1709120273590088,0.18729209899902344,-1.1688909530639648,-1.7011237144470215,7.347506523132324,-1.586592435836792
1980-07-01,-0.291043758392334,-3.7067654132843018,-4.271336555480957,-4.1042561531066895,1.7098817825317383,3.3463292121887207,0.06669759750366211,-5.130993843078613,1.816328525543213,-2.657121181488037,4.771230697631836,1.331929326057434
1980-08-01,0.4399341940879822,-4.5212836265563965,-2.450965404510498,-2.955576181411743,2.6517319679260254,2.7703051567077637,-1.028085708618164,-0.6332896947860718,-1.6263415813446045,-2.104677200317383,4.937637805938721,2.1302785873413086
1980-09-01,-0.6124045848846436,-1.5616650581359863,-1.152048110961914,-3.4393014907836914,3.8704771995544434,-1.0765923261642456,-2.671269178390503,-1.9773458242416382,2.7864742279052734,-4.736871719360352,5.201059818267822,0.5692870616912842
1980-10-01,0.3065391778945923,-4.401362419128418,-0.8623517751693726,-2.2845585346221924,-1.4053640365600586,1.4969888925552368,-3.7296714782714844,-5.255630016326904,1.735482931137085,3.455470561981201,5.135035991668701,-1.58591890335083
