,abs_vo600GLB_cluster1,abs_vo600GLB_cluster2,abs_vo600GLB_cluster3,abs_vo600GLB_cluster4,abs_vo600GLB_cluster5,abs_vo600GLB_cluster6,abs_vo600GLB_cluster7,abs_vo600GLB_cluster8,abs_vo600GLB_cluster9,abs_vo600GLB_cluster10,abs_vo600GLB_cluster11,abs_vo600GLB_cluster12
1965-01-01,-3.1928357e-05,8.508181e-05,1.2192888e-05,-6.391e-05,6.975104e-05,-2.4004052e-05,-4.975071e-05,3.997348e-05,9.811004e-05,0.00021647074,5.4497227e-06,-8.2004495e-05
1965-02-01,-2.7522357e-05,8.3233266e-05,2.4953237e-05,-7.284763e-05,5.4020456e-05,-1.3056355e-05,-4.7480407e-05,3.5002147e-05,9.19542e-05,0.0001595786,5.8714736e-06,-7.8675315e-05
1965-03-01,-3.0169547e-05,8.2542305e-05,2.5339095e-05,-6.20794e-05,6.9876674e-05,-8.749061e-06,-4.8279053e-05,3.2812608e-05,9.153245e-05,0.00017823456,1.2529834e-05,-8.207629e-05
1965-04-01,-3.53383e-05,8.04425e-05,1.6993718e-05,-7.6930584e-05,6.492329e-05,-1.625093e-05,-4.7695776e-05,3.8564638e-05,8.683032e-05,0.00017818969,9.936486e-06,-7.899837e-05
1965-05-01,-3.1668125e-05,7.493275e-05,2.7528635e-05,-7.6499855e-05,6.4357955e-05,-1.2616654e-05,-4.824316e-05,4.015295e-05,9.3802744e-05,0.00011269194,8.90453e-06,-9.459435e-05
1965-06-01,-3.0528492e-05,7.1944574e-05,2.9798937e-05,-8.218907e-05,5.699069e-05,-1.1791088e-05,-4.6574085e-05,5.6359135e-05,8.7655884e-05,8.709945e-05,1.0616654e-06,-8.805265e-05
1965-07-01,-2.3035594e-05,7.320086e-05,2.1534323e-05,-6.9446665e-05,4.9820846e-05,-1.8377656e-05,-4.132457e-05,3.7855727e-05,8.779049e-05,0.00013286443,1.7346842e-06,-8.106227e-05
1965-08-01,-2.784541e-05,7.589292e-05,2.6227475e-05,-7.4032134e-05,5.7914964e-05,-1.7453383e-05,-5.5852706e-05,3.9551724e-05,8.682135e-05,0.00010570156,3.0627648e-06,-9.695438e-05
1965-09-01,-2.584431e-05,8.093604e-05,1.7621865e-05,-7.1250346e-05,5.11579e-05,-2.6579457e-05,-6.116503e-05,4.6793353e-05,8.622012e-05,0.00014431463,1.4116317e-06,-9.201895e-05
1965-10-01,-3.4539655e-05,7.696077e-05,1.9362733e-05,-6.3470296e-05,6.528223e-05,-1.6394506e-05,-5.1339022e-05,4.102338e-05,8.27025e-05,0.00016871365,2.676899e-06,-8.676944e-05
1965-11-01,-3.3202603e-05,8.317045e-05,1.0981463e-05,-7.261432e-05,5.7950856e-05,-1.8000768e-05,-6.1658575e-05,3.836722e-05,8.241535e-05,0.00022419693,4.6331274e-06,-9.090623e-05
1965-12-01,-2.6284011e-05,8.3421706e-05,1.6419412e-05,-6.4789405e-05,6.548862e-05,-1.9517289e-05,-5.351959e-05,3.0820487e-05,9.813696e-05,0.0002539442,3.8614103e-06,-8.263264e-05
1966-01-01,-3.5850866e-05,8.376321e-05,1.5196672e-05,-6.55972e-05,5.536822e-05,-1.9315581e-05,-4.8326794e-05,2.6891503e-05,0.00010041527,0.00025770455,4.0861937e-06,-7.38197e-05
1966-02-01,-3.6445585e-05,8.6467946e-05,1.127806e-05,-6.846488e-05,6.6374545e-05,-1.375946e-05,-5.886061e-05,3.3710377e-05,8.796695e-05,0.00021314967,1.3259496e-05,-8.943712e-05
1966-03-01,-3.2535117e-05,8.4423096e-05,1.5604013e-05,-6.8652254e-05,6.371869e-05,-1.19019915e-05,-4.9646576e-05,4.020338e-05,8.830098e-05,0.00020934513,1.4710727e-06,-8.107035e-05
1966-04-01,-4.0388637e-05,8.580806e-05,1.5188527e-05,-7.354033e-05,5.944162e-05,-1.0085254e-05,-4.8302354e-05,3.0989344e-05,8.355139e-05,0.0001963021,7.516e-06,-7.701325e-05
1966-05-01,-2.8306928e-05,7.886698e-05,2.7262087e-05,-8.2135215e-05,7.316898e-05,-1.7767687e-05,-4.5605764e-05,4.1612777e-05,8.4480125e-05,0.00016378006,7.3775022e-06,-8.6642765e-05
1966-06-01,-3.490584e-05,7.24473e-05,2.651258e-05,-7.784185e-05,5.1742893e-05,-8.146313e-06,-5.865694e-05,4.713631e-05,8.394243e-05,0.00013366133,5.300067e-06,-9.644337e-05
1966-07-01,-2.5072648e-05,7.364488e-05,1.8756824e-05,-6.8847774e-05,5.8333655e-05,-1.6586402e-05,-4.5092514e-05,4.2158612e-05,8.535998e-05,0.000119738455,8.3561963e-07,-8.727007e-05
1966-08-01,-2.5031914e-05,7.410925e-05,2.5404615e-05,-7.090892e-05,5.7518973e-05,-1.9185232e-05,-4.7414353e-05,4.1034353e-05,9.046802e-05,0.00011070365,1.6584468e-06,-8.315593e-05
1966-09-01,-2.6425016e-05,8.193018e-05,2.6675518e-05,-7.034679e-05,5.358407e-05,-2.145819e-05,-5.4143613e-05,5.2016243e-05,8.9881454e-05,0.00012386887,2.6034772e-06,-9.892e-05
1966-10-01,-3.1883374e-05,8.615837e-05,2.445144e-05,-7.422466e-05,6.1087274e-05,-1.8191322e-05,-4.617604e-05,4.4195313e-05,8.71034e-05,0.00017298595,4.3224513e-06,-9.572645e-05
