,mgu250GLB_cluster1,mgu250GLB_cluster2,mgu250GLB_cluster3,mgu250GLB_cluster4,mgu250GLB_cluster5,mgu250GLB_cluster6,mgu250GLB_cluster7,mgu250GLB_cluster8,mgu250GLB_cluster9,mgu250GLB_cluster10,mgu250GLB_cluster11,mgu250GLB_cluster12
1970-07-01,-0.80036926,-0.3201477,-0.06522751,-0.9544533,2.7954688,-0.8845665,1.216362,-2.553195,0.64562035,0.31548843,3.3875096,2.9315817
1970-08-01,-1.1900711,0.20366974,0.40534288,-0.5008545,3.8474305,-0.97941285,2.6217506,-2.5774887,0.54145586,0.27056122,2.1648242,3.452737
1970-09-01,-1.8000824,-0.17371826,0.9757515,-1.5375077,0.43130073,-0.6116749,1.6543186,-3.3182883,0.47755927,0.5820564,2.9588711,2.8959725
1970-10-01,-1.440665,0.03461075,1.7924283,-1.0309951,0.29052886,-0.3124935,-0.03461075,-2.716597,0.22563438,0.8516201,2.460013,1.1707691
1970-11-01,-1.3528076,-0.4409523,3.2430763,-2.658358,1.3714435,0.22197342,-0.85261804,-2.3831372,0.53546524,1.2439839,0.832983,-1.8539951
1970-12-01,-0.5634201,-0.7637619,2.9332454,-1.3275146,-0.7348091,0.3694008,-0.7331451,-1.8027446,0.22430305,1.3990654,1.0406463,-2.5748267
1971-01-01,-0.6930912,-0.12901573,3.5435195,-1.6618512,0.25117224,0.94230384,-0.70093,-0.714975,0.23745422,2.2739406,-4.1774926,-4.1402574
1971-02-01,-1.1176999,-0.060424805,3.6186423,-0.29461288,-0.109745026,0.233535,-0.6725143,-1.0014222,0.83092576,1.1993554,-4.7925215,-2.9879365
1971-03-01,-0.9772518,-0.4618431,2.149498,-0.58106005,0.38051432,0.19629975,-0.40370446,-0.97463953,0.47654113,1.1297843,0.050626375,-0.3752884
1971-04-01,-0.37692147,0.2795883,0.60523033,-0.8181877,1.5063797,-0.28579408,0.43375358,-2.7011619,1.458366,1.027552,2.8389962,-0.1727829
1971-05-01,-1.4015338,-0.2351677,1.5726837,-2.1250012,1.3992475,-0.5761608,-0.1946663,-3.9811928,0.61894834,0.28579408,2.381073,1.2646793
1971-06-01,-1.4005543,-0.09472046,0.09374008,0.5330467,3.2671978,-0.79336435,0.25182572,-2.37552,0.2371273,-0.22308274,2.940249,3.8482575
1971-07-01,-1.8281021,-0.10059967,0.86718065,0.8639145,2.6851573,-1.1510147,0.90212935,-2.8138463,1.2764378,0.27991486,3.179336,2.621793
1971-08-01,-1.7918472,-0.4687027,0.7097496,0.5461117,3.1692111,-0.94165117,1.6755695,-2.8785176,0.3400135,0.18584748,2.1145492,3.257072
1971-09-01,-1.2810104,-0.140448,0.58824617,-0.7675613,1.6255963,-0.811982,1.6674042,-2.393811,0.44583893,0.4775215,3.2861416,1.0357177
1971-10-01,-0.55819666,0.2113243,1.2672924,-0.56701547,0.99587023,-0.30408478,1.9277217,-1.2356102,-0.22896194,0.8381115,2.5953364,-0.43930626
1971-11-01,-0.64736444,-0.11105118,2.854021,-0.3093109,1.9737753,0.23614731,-0.47000846,-2.119122,-0.45955697,0.8466034,1.1457894,-0.891024
1971-12-01,-0.15089913,-0.15645179,3.188155,-1.1219456,-0.34981194,0.6715347,-0.70615613,-1.5266304,0.5154091,1.6295159,0.7927109,-1.3378433
1972-01-01,-0.7471325,-0.41402167,2.1082673,-2.7509618,-0.17989692,0.71270216,-1.1267235,-1.4233961,0.6837236,2.3421044,-0.19912033,-1.2934234
1972-02-01,-0.8515701,-0.5373955,3.4430058,-1.9739898,0.83751106,0.751149,-1.4888132,-1.8216368,1.211364,1.700271,-1.255262,-4.8993974
1972-03-01,-0.8570217,-0.21834412,2.0965035,-0.7032341,-0.9502697,0.34200516,-0.29294243,-2.2112703,1.1075001,1.7625319,-2.8605633,-0.39938888
1972-04-01,-0.47427407,-0.100421146,2.046293,-2.0262089,1.4942646,-0.15149231,-0.59047544,-2.2382407,1.5969808,1.3192447,0.87136745,-0.7827099
1972-05-01,-1.3023169,-0.06713829,1.5014374,-0.28404808,0.90091974,-0.67683756,-0.74139404,-3.3153274,1.2248491,0.5127209,1.7128952,-1.3370339
1972-06-01,-1.710026,-0.46738815,0.79619485,1.9117289,1.6942456,-0.57612956,-0.25965995,-2.8364627,0.9895775,0.7964817,1.4670073,1.6652672
1972-07-01,-1.6311238,0.20514603,-0.5402645,-0.9126835,3.0367305,-1.0030625,-0.08923111,-3.4605076,0.3947979,0.20227662,2.3383746,2.7191136
1972-08-01,-1.3817933,0.31446153,0.6733948,-0.074885175,2.1980722,-1.1324619,1.1732041,-3.4992414,0.6989304,0.07832833,1.9725555,2.0939212
1972-09-01,-1.4337246,0.1692814,0.20830193,-0.79877776,1.0687664,-0.536248,0.509565,-1.8417209,0.60912514,0.48316842,1.2762073,-0.76233864
1972-10-01,-1.1657441,-0.099560164,2.1561825,-2.3710835,0.7916042,-0.14288445,-0.1400158,-2.731451,0.5416996,1.1697613,1.0549942,-1.4053199
1972-11-01,-1.3619957,-0.40943068,2.6224225,-2.1533132,0.31991234,0.053079605,-0.80595016,-2.7851045,1.0257286,1.4773362,1.338755,-1.2492371
1972-12-01,-0.41115227,-0.21490097,3.5204735,-2.3794034,0.9462528,0.92875063,-2.9609847,-1.765975,1.0699142,1.9183279,-1.0535599,-3.0665703
1973-01-01,-0.69635963,-0.37844238,3.922357,-1.4650307,-0.15481758,0.31664315,-0.8690159,-1.131823,0.9942074,2.1091468,-1.7581009,-4.166688
1973-02-01,-1.063652,-0.63997537,3.0801003,0.63965666,0.2605772,0.49758148,-1.9132359,-0.844487,1.3293266,1.5736573,-1.3739235,-1.790274
1973-03-01,-0.7435055,-0.36952248,2.489182,-2.3566632,-0.88558024,0.21789093,0.4020153,-2.0135808,0.35678062,1.9256595,0.2927513,-1.4475101
1973-04-01,-0.7941555,0.07709007,2.831309,-0.94833565,0.35805473,-0.220121,0.6651409,-1.3146728,2.8160186,1.1012417,1.7953705,-0.47369003
1973-05-01,-0.72056925,0.24687919,1.9008125,-0.18922119,0.7141983,-0.05925102,0.3405346,-2.4060395,1.6564815,1.0247886,3.6764336,-0.9715904
1973-06-01,-0.9005524,-0.3707966,0.4055191,-1.1984009,1.8947598,-0.22107658,2.163939,-2.2085357,0.9958004,0.5033153,4.6496162,3.7426925
1973-07-01,-1.3000195,-0.5925102,-0.035359956,0.016883468,2.6181965,-0.927948,1.3347416,-2.7230008,0.49503326,-0.028988648,2.5863411,2.5458846
1973-08-01,-1.9020866,-0.47050476,0.4520279,-0.74541664,2.4662461,-0.78874016,1.8144844,-2.2585487,0.6887142,0.29912263,2.5796514,1.8976271
1973-09-01,-1.3885777,-0.45457688,0.8572296,-0.60716474,1.6564815,-0.97413826,0.8161354,-2.2706537,0.63870126,0.4153946,3.2830188,2.5618126
1973-10-01,-1.3978157,0.062436678,1.7631973,-1.7988751,0.25133896,-0.23859711,1.1614482,-1.8928486,0.5103237,0.7205696,1.9880962,-1.7609673
1973-11-01,-0.7935184,-0.5507801,2.9838967,-1.5166363,-1.5940449,0.17042656,-0.9416458,-1.5408465,-0.2768236,1.1123912,1.3548107,-1.3761536
1973-12-01,-0.41443902,-0.4080677,3.1473148,-1.0324341,0.27841607,0.7976597,-0.38927308,-1.6259003,-0.24528694,1.1506176,1.0684303,-2.9249637
1974-01-01,-1.1297951,-0.040431976,3.515941,-3.4252155,-0.47466508,0.62390214,-1.5212955,-1.1814034,0.060483553,2.2214592,-6.2235703,-2.4834456
1974-02-01,-0.6577595,-0.37900847,3.7674084,-2.0406654,-1.2823188,0.4943878,0.17454796,-0.6998352,0.22582741,2.2056808,-1.5660012,-3.2131944
1974-03-01,-1.115989,-0.26034242,1.6606705,-1.7895272,1.0670106,0.097299956,-0.4667759,-1.312561,0.697863,1.7152374,-3.525145,-0.0742897
1974-04-01,-0.5243015,-0.17947845,2.5350537,-0.98318785,1.1669397,-0.17651978,-0.6432964,-1.8467236,0.87175333,0.57919693,2.3907483,0.040103532
1974-05-01,-1.7816379,0.031885527,1.3013843,0.13280106,0.46743354,-0.669265,1.6909126,-2.9130769,1.1064564,1.0633949,3.4676197,-0.6810986
1974-06-01,-1.6149791,-0.021694947,0.6702507,0.28138047,1.761915,-0.41253814,1.3907951,-3.6326346,0.59563255,0.55783045,2.1169276,0.32608566
1974-07-01,-1.259309,-0.12655564,0.46841964,-0.3895279,2.5774586,-0.63540727,2.928526,-2.8713298,0.5404083,0.11143418,2.6846194,1.810894
1974-08-01,-1.5663288,-0.39117128,0.303405,0.0049308776,3.3463237,-0.71364135,1.2175624,-2.8854644,0.8822727,0.2146515,2.682647,3.657617
1974-09-01,-1.7602714,-0.33594665,1.1531334,0.11833725,2.7073007,-0.4345619,2.2661653,-2.134021,0.7688656,0.36421663,1.9745938,1.2366276
1974-10-01,-1.0367687,0.28598252,1.0571492,-1.7037323,2.017327,-0.07264595,0.78825986,-2.1409237,-0.30373305,0.47006303,3.0771058,-1.6465359
1974-11-01,-1.5196518,-0.08710976,2.4660237,-1.2159188,1.220192,0.35238305,-1.727071,-2.735899,0.67222327,1.4128193,3.1941285,-1.8460662
1974-12-01,-0.85071564,-0.26264343,3.4623604,-1.4713303,0.46118793,0.811927,-3.1234543,-2.3983083,0.61568415,1.5370735,-0.9263199,-2.7454314
1975-01-01,-0.504488,-0.2546192,3.166275,-3.1846433,2.3197606,0.7724091,-1.6094227,-1.4634281,0.5956955,1.9821678,-2.1585648,-3.5874736
1975-02-01,-1.0897328,-0.28597182,3.8319588,-1.3886894,-0.37496203,1.0802326,-1.3288345,-1.6357082,0.6004459,2.1281624,-0.35786134,-2.7520432
1975-03-01,-0.53109056,-0.23435135,3.482966,-0.8221294,-1.1166519,0.1478943,0.7128712,-1.7303989,0.5016384,1.70158,1.6442589,-1.0377957
1975-04-01,-0.67360115,0.031985473,2.123729,-0.11147537,0.13427696,-0.118759155,0.6419323,-2.7913132,1.304133,1.076115,1.2062752,-2.2887244
1975-05-01,-1.1502212,-0.010767365,2.041706,-0.30180627,1.908379,-0.36577836,-0.7112877,-2.9012046,1.3909061,0.41803208,2.8546512,-0.8151623
1975-06-01,-1.4722958,0.029769134,-0.06808853,-0.6438324,2.8872705,-0.98427504,1.9657001,-3.257482,1.0612313,0.060171507,1.5844043,1.1359704
1975-07-01,-1.2224267,-0.0842392,0.4569847,-0.80471116,1.4722958,-0.5899948,0.47693634,-2.641835,0.5130394,0.04718704,2.632651,1.8497913
1975-08-01,-1.0194279,-0.08328934,0.84619826,-0.46870193,3.8867466,-0.68975294,3.2536817,-2.7830791,0.7002033,0.17703018,1.5812374,2.394183
1975-09-01,-1.4194084,-0.41201478,0.17449646,-0.43133277,1.5859874,-0.57194364,1.381089,-1.6293745,0.4259491,0.4183487,2.4752555,3.0148969
1975-10-01,-1.0058098,-0.5687767,1.1328033,-0.76037484,1.0751655,-0.2527195,0.2926224,-2.4857063,0.4180317,0.6349651,3.7002158,0.09849091
1975-11-01,-0.5500919,-0.24480172,2.5601287,-2.0591245,1.0039101,-0.01836815,-1.1464207,-2.1199284,0.16151237,1.3088833,2.3191273,-1.7379997
1975-12-01,-0.4199318,-0.49942094,2.92654,-1.4653282,-1.39534,0.817379,-1.9045788,-0.9241039,-0.867733,1.3361187,-0.7619575,-2.35713
1976-01-01,-0.45178184,-0.45447236,2.2915397,-2.4072604,-1.0071743,0.7380562,0.146669,-0.47061998,-0.055505753,1.6066345,-2.6518219,-1.6961162
1976-02-01,0.037677,-0.23547897,2.6575403,-1.9046825,0.8692511,0.9701706,-0.55303764,-1.0347588,1.0599887,2.0005558,-0.83628386,-2.1660628
1976-03-01,-0.37676543,-0.42655182,2.258573,-2.778307,-0.45009995,0.7942349,-0.13153152,-1.0623436,0.65261114,2.1351151,1.77887,-1.6698776
1976-04-01,-0.8399841,-0.43866235,1.8215923,-0.99640924,1.1790736,0.11605682,0.832584,-2.124014,1.3032039,0.9826172,2.9424691,-0.8248466
1976-05-01,-0.93619424,0.022538757,1.5470924,-1.0051556,0.7175358,-0.5520283,0.0057186126,-2.8146381,1.3146412,0.8631962,2.714728,-0.1046196
1976-06-01,-1.3842758,0.1234581,1.0825272,0.489122,2.2663102,-0.9055824,0.050123215,-2.9330497,1.2554356,0.32395095,1.3590462,2.1596718
1976-07-01,-1.3264157,-0.21394882,1.302195,-0.29703903,2.3261886,-0.80163497,0.6028244,-3.1860206,1.2877293,0.32125932,3.5294824,3.3404274
1976-08-01,-1.7166363,0.12312088,0.3323601,-0.5644749,4.4888887,-0.98766327,0.8705967,-3.4800324,0.8534409,0.4975319,3.2297523,0.5409271
1976-09-01,-1.8881989,-0.3333702,0.7195541,-1.4754394,3.8594887,-1.2433246,0.2018383,-3.5163631,0.6058521,0.74007416,3.4548023,1.7099082
1976-10-01,-1.727401,-0.07770844,2.0005558,-1.6940979,1.5783771,-0.12480354,0.2189949,-3.5247731,1.1074207,1.1094395,3.1254692,0.12009392
1976-11-01,-1.0142384,-0.42688903,2.4341724,-0.12581253,3.4894516,0.1614708,-0.56178397,-3.0517983,0.5782673,1.0673892,2.9616432,-2.9111843
1976-12-01,-0.7548763,-0.43933487,3.135561,-2.7160735,0.96747935,0.6828869,-2.5620034,-1.481831,0.56212044,1.32877,-2.075573,-1.3566914
1977-01-01,-0.9496872,-0.2494522,3.3851173,-2.817924,-0.56613237,0.77524793,-1.0756515,-1.6569989,1.2292149,1.9333423,-5.919267,-2.0069396
1977-02-01,-0.8223068,-0.1295021,3.1278813,-1.8091465,0.19708519,0.66237485,-2.2050858,-1.4468224,0.15533295,1.5165268,-2.5677643,-2.9449496
1977-03-01,0.36657065,-0.2522827,1.6290458,-0.82655334,-0.14754829,0.6457443,-0.024414826,-0.86158293,1.4970661,1.8919436,1.0883896,0.18505478
1977-04-01,-0.69315875,-0.29332733,1.8852208,-2.7471573,0.7840935,-0.022645568,-1.1120962,-2.5882866,1.9729713,1.0565441,2.7425575,-0.87290555
1977-05-01,-1.2164768,-0.15320969,1.9195427,-0.21973038,1.4574372,-0.16594772,0.6379601,-2.9608722,1.5621716,1.16871,1.5759704,-1.131911
1977-06-01,-1.3650868,-0.15497895,1.654876,-1.1963089,2.4623215,-0.26219025,1.3764095,-3.405994,1.6559368,-0.1772705,2.8398614,0.5884237
1977-07-01,-1.640015,0.16984025,0.41893768,-1.2702595,5.2759995,-1.0990051,1.5289112,-2.984579,0.8686592,0.13587189,1.8416996,3.2839215
1977-08-01,-1.4213463,0.05732117,0.526857,-0.41327628,4.0142326,-0.6514061,0.9061653,-2.999794,0.52544135,0.1946083,2.8738294,1.732365
1977-09-01,-1.5197113,0.25192946,0.7533096,-1.5901241,3.073391,-0.47625884,0.9036888,-3.3026745,0.6422062,0.49041215,0.793293,2.0904438
1977-10-01,-1.2819363,0.27563554,1.719627,-1.6396611,0.445829,-0.07182846,0.16488609,-2.4984126,0.5880699,0.5495018,3.630324,0.7575558
1977-11-01,-1.0201,-0.06262817,2.6494994,-2.1233506,-0.38603172,0.1599327,-0.061566927,-1.9956167,0.8276146,1.1690632,0.39770812,-1.2879509
1977-12-01,-0.7550789,-0.32304916,2.627562,-2.0550604,0.9015659,1.3877316,-1.6449684,-1.7213962,0.45078278,1.8010086,-3.1597266,-2.0115387
1978-01-01,-0.348238,-0.21934967,3.360295,-2.0683448,-0.46522465,0.6594078,-1.566732,-0.28736457,-0.14895324,1.8054657,-2.9443831,-2.4560323
1978-02-01,-0.8896397,-0.01156311,3.0059357,-2.6573577,0.72130203,1.2606628,-1.4099569,-1.500077,0.8423691,1.8449147,-3.4612992,-1.5504086
1978-03-01,-0.90664405,-0.14181137,3.3732185,-1.5755742,-0.5288187,0.5934334,-2.2618484,-1.9632614,1.1406162,1.1685024,-0.86651456,-1.8952461
1978-04-01,-0.58017004,-0.3880272,2.4468503,-1.0685203,1.6337273,-0.29246598,-1.450766,-2.3196614,1.1317742,1.2331173,0.9515335,0.5618061
1978-05-01,-1.3402412,-0.36320192,0.83284724,-1.7847214,-0.025845718,-0.97635955,0.8556324,-3.1008172,0.7678925,0.24111442,0.7260628,-1.1066086
1978-06-01,-1.2701858,-0.41557312,0.58119047,-1.1229324,1.8462746,-0.97976,1.419479,-3.1589704,1.0692002,0.2557373,2.1846511,3.3300285
1978-07-01,-1.3235775,-0.20302582,0.0027206421,0.26083833,4.350938,-0.66314924,2.9743085,-3.1249626,0.34041673,0.28940505,1.5252426,1.748333
