,mgv200GLB_cluster1,mgv200GLB_cluster2,mgv200GLB_cluster3,mgv200GLB_cluster4,mgv200GLB_cluster5,mgv200GLB_cluster6,mgv200GLB_cluster7,mgv200GLB_cluster8,mgv200GLB_cluster9,mgv200GLB_cluster10,mgv200GLB_cluster11,mgv200GLB_cluster12
1965-01-01,0.3910425825407041,-0.758299215592165,-0.3135802098988418,-0.1813610174736393,0.9497523909867412,0.7154728778421062,0.27622838637658526,-0.26373970217274545,-0.15940571218046523,-0.2611887469314612,-1.0687220054613034,0.03731682268029111
1965-02-01,0.3232604267713208,-0.6763245571743358,0.016146847318373455,-0.10692562656437797,1.4448606606685754,0.5100008967804582,0.2394066649807609,-0.40022581255525574,0.026530226450840026,-0.2810767866097964,-0.9989425539970398,-0.2342906764364124
1965-03-01,0.27945621076646265,-0.4660931859105666,-0.2135393704651049,-0.18944380242959105,1.186955456781869,0.7442132169253206,0.20355147297506207,-0.2476707549023449,-0.8154762837723011,-0.1607350392553669,-0.9372868168521935,-0.02161758783141673
1965-04-01,0.40403298483598954,-0.571569575265767,-0.0132463070576501,-0.21075331979285813,0.8180936779638733,0.4035717208091527,0.12744115423653032,-0.3625289838116868,0.19656019925161172,-0.03193468619615604,-0.6226887585411609,-0.2699470475648828
1965-05-01,0.46867457712256666,-0.36285498881722517,0.18069469808463023,-0.3336304916611201,0.2447374691866865,0.13687618280926797,0.07059346699030884,-0.41309952511823267,-0.4989739706498066,0.0815363944723056,-0.2394052189578053,-0.2880314901175333
1965-06-01,0.4030583563867031,-0.15132692567804917,0.4844789748234599,-0.22196389954804366,0.4749687332095522,-0.21306067296903428,-0.03935358208882344,-0.44053469161341957,-0.424595910856742,0.2145899555239922,0.04659287342932863,-0.7655786521381539
1965-07-01,0.38962678471267626,-0.1763200297712642,0.47195683413022305,-0.25307001695351256,0.6185426254465123,-0.2469176809265189,-0.0157573510332283,-0.7045047287654159,0.5330732988037226,0.11780746376667267,0.29082535962823414,-0.8179083059798399
1965-08-01,0.43742666208504033,-0.14237136764322372,0.25529070452457053,-0.13135515412763704,0.3483737658972692,-0.39863449661699063,0.016371173848643963,-0.7934932645998503,0.8096106862293855,0.017648749314666465,0.28252286285581724,-0.5036393185111488
1965-09-01,0.5282624655921987,-0.4895144764752311,0.49078304136815093,-0.31491091891431605,0.181225198085862,0.06598810984255517,0.09228982297437531,-0.6601070551047648,-0.27462686518676405,0.05952260719660001,0.16441585391130248,-0.6784902391007757
1965-10-01,0.5556690112856411,-0.656192315453514,0.2812417616625003,-0.2900750197485907,0.1355326386413189,0.36967286508377284,0.1294536508006967,-0.48972538539341515,-0.8079302219944146,-0.2292332891971828,-0.3966454049231301,-0.10456545994831964
1965-11-01,0.44597271304802605,-0.37963097905092696,0.030927512076403527,-0.37789525589925327,0.47871587854443176,0.36563133948469817,0.1627470790993148,-0.41094539981139333,-0.499619020305517,-0.11488293679669882,-0.5131890971056173,-0.17505897250645805
1965-12-01,0.39702568690748824,-0.7075880141181742,0.2380279013928811,-0.394720408106655,1.083143792971216,0.6060036649442699,0.16485886724899598,-0.4979111982467479,-0.48824975281271316,-0.11745232133529125,-0.7811618103107937,-0.04934973127344997
1966-01-01,0.33572289167634595,-0.5538598898260351,-0.15315268389179032,-0.20344152040622404,0.9779739861536507,0.7274580491732244,0.21494646230107778,-0.1868666296726779,-0.8578377598114596,-0.38517644772162807,-0.9391208979445445,0.15438021190704837
