,abs_vo600GLB_cluster1,abs_vo600GLB_cluster2,abs_vo600GLB_cluster3,abs_vo600GLB_cluster4,abs_vo600GLB_cluster5,abs_vo600GLB_cluster6,abs_vo600GLB_cluster7,abs_vo600GLB_cluster8,abs_vo600GLB_cluster9,abs_vo600GLB_cluster10,abs_vo600GLB_cluster11,abs_vo600GLB_cluster12
1982-04-01,-4.0653851881091085e-05,8.577834824277291e-05,2.2112063424557027e-05,-9.406679810895886e-05,6.178519187931152e-05,-1.7630042992567286e-05,-6.737566114419938e-05,3.974986281140115e-05,0.00012902588676585904,0.002571396180428564,3.6636508573419494e-06,-0.00010459557188909298
1982-05-01,-3.7176728905511224e-05,8.347338418547145e-05,2.5047303592511112e-05,-8.70872579401461e-05,6.0268671254203216e-05,-1.770645802160423e-05,-6.399320963759063e-05,4.210549317471575e-05,0.00012184977224382986,0.0021871013034667286,2.40220302526938e-06,-0.00010436187193268853
1982-06-01,-3.417050417435045e-05,8.026923237396302e-05,2.9571288610600895e-05,-9.309597722016072e-05,5.784518677568295e-05,-1.830568386914685e-05,-6.434931059456652e-05,4.309415751115673e-05,0.00011695354489736187,0.0022348505029055688,2.4522422989101855e-06,-0.00010896069711105203
1982-07-01,-3.5436418935811766e-05,7.7639430420949e-05,3.0597053606667233e-05,-9.171666741945704e-05,5.8318804405954295e-05,-1.8255675976669643e-05,-6.342622371102196e-05,4.632068016351786e-05,0.00011601414812900561,0.0020767663954757154,1.5632416085112666e-06,-0.00010761253129538246
1982-08-01,-3.735022168950222e-05,7.780264715383173e-05,3.0472991506220293e-05,-9.064623287911366e-05,6.138876234696652e-05,-1.7454926103676337e-05,-6.22309666401374e-05,4.553399956737037e-05,0.00010470617975072159,0.0014032441997967127,1.2926210273638314e-06,-0.00010273414688857357
1982-09-01,-3.600995253128487e-05,7.909623728546252e-05,2.8411795586998428e-05,-8.843062957806689e-05,5.806058752036513e-05,-1.7836362497258017e-05,-6.464936155853571e-05,4.622143550034158e-05,0.00011627894824726393,0.002243741099456591,1.372645697176794e-06,-0.00010636119102017241
1982-10-01,-3.579864417025376e-05,8.11602089727429e-05,2.7301345397196855e-05,-8.948250137679557e-05,5.820283804588854e-05,-1.895880527795439e-05,-6.255329762574373e-05,4.215093859551236e-05,0.0001196718897555976,0.0021864946964862087,2.1870864974368676e-06,-0.00010693671408268644
1982-11-01,-4.029976082078758e-05,8.133199077312146e-05,2.6260558287676024e-05,-8.875870829869748e-05,5.795595351056819e-05,-2.0342892420793994e-05,-6.360435041382775e-05,4.006163985011445e-05,0.00012223659181955323,0.0027448140567035545,3.921185554691637e-06,-0.00010000500604598794
1982-12-01,-4.0655403392433765e-05,8.34660904333957e-05,2.3383640257574703e-05,-8.421975598596408e-05,5.835576553007886e-05,-2.0311306848776032e-05,-6.395356866137479e-05,3.74809640426283e-05,0.00012618715659727293,0.0030533154910829447,4.992924352940324e-06,-9.913298339005604e-05
1983-01-01,-4.3292939759946116e-05,8.761619779840618e-05,2.1902688789724385e-05,-8.640984637692886e-05,6.078836069242085e-05,-1.9226260616489054e-05,-6.317840979179545e-05,3.464616601986037e-05,0.0001321034190436361,0.002978149443931345,4.849200202858501e-06,-9.925522466274222e-05
1983-02-01,-4.420066086043205e-05,9.030608967093386e-05,2.035227053794016e-05,-8.606654425343935e-05,5.900836708918735e-05,-1.9463480940531652e-05,-6.187648891465783e-05,3.4471341219493994e-05,0.00014120919522934844,0.0029783887189946,4.446946992178917e-06,-9.775113213736555e-05
1983-03-01,-4.290608263718674e-05,9.11604057245827e-05,2.2043758441094476e-05,-8.89385601972457e-05,5.898901544873894e-05,-1.945043158634184e-05,-6.65871794765172e-05,3.576740198710949e-05,0.00014075806231048066,0.003369956227418567,3.8017345779800852e-06,-9.764047709267118e-05
1983-04-01,-3.9725038472429984e-05,8.678887396577603e-05,2.1454969480135712e-05,-9.049182149305922e-05,6.184729949053395e-05,-1.917668273394897e-05,-6.456961706308426e-05,3.886789235073307e-05,0.0001326643624101859,0.0029501501038404444,4.492984561237738e-06,-0.00010347318716099455
1983-05-01,-3.950802957184524e-05,8.222939314968559e-05,2.5537600598080465e-05,-9.004758627197952e-05,5.898196628624123e-05,-1.806102937330757e-05,-6.519681067272489e-05,4.0971770446530106e-05,0.00012146087584137,0.002491265019801046,4.7259844973316694e-06,-0.00010256757239386387
1983-06-01,-3.6139676965484837e-05,8.067169366530952e-05,2.8061611683159156e-05,-9.257627656308018e-05,5.71858480130737e-05,-1.694980116755889e-05,-6.502792876701624e-05,4.259568000138229e-05,0.00011924616617608731,0.002497188065067998,3.332322850826417e-06,-0.00010697153152736466
1983-07-01,-3.572581183453578e-05,7.805060704413336e-05,2.9948239751172733e-05,-9.175233228134446e-05,5.8732260234533087e-05,-1.7601232221514455e-05,-6.491587815357239e-05,4.4273901422900605e-05,0.00011569059641902188,0.0018471897679514116,2.6945092865887605e-06,-0.00010574422265135301
1983-08-01,-3.624450826984165e-05,7.951065645497495e-05,2.856991773729238e-05,-9.010966720386173e-05,6.110022989701261e-05,-1.6460222695968696e-05,-6.336553529503622e-05,4.5852184409664345e-05,0.00010631827058867344,0.001372796603910891,2.0631227541495733e-06,-0.00010759246797188055
1983-09-01,-3.37572599251178e-05,7.908141449898602e-05,2.6870215235852895e-05,-8.964549187705181e-05,5.91071183113713e-05,-1.887630168716391e-05,-6.1028333134128755e-05,4.5225386968900427e-05,0.00011106153328836712,0.0019130642093451958,1.098450830693718e-06,-0.000107695983591182
1983-10-01,-3.8063747134791424e-05,7.896497347404795e-05,2.690356647679816e-05,-8.908382233809125e-05,5.6862891767216656e-05,-1.8920223965324112e-05,-6.506342504594829e-05,4.381575286248892e-05,0.00011713374846895198,0.001951231596259666,2.809419832126216e-06,-0.00010227447919295371
1983-11-01,-3.865969033324204e-05,8.184509011777624e-05,2.5978657244455204e-05,-8.909700412896291e-05,5.320309989839204e-05,-2.033375263063472e-05,-6.402251442306719e-05,3.967307815746758e-05,0.00012586768790039696,0.002435970028662788,3.6779692699004507e-06,-0.00010287217405124737
1983-12-01,-4.203143769354072e-05,8.529468686901964e-05,2.3848789559061906e-05,-8.496747646696255e-05,5.6899541858038634e-05,-1.9501683086505012e-05,-6.263150117731475e-05,3.528729476701384e-05,0.000137005679077291,0.0028538365898254725,4.4381075881757025e-06,-0.00010001178253762814
1984-01-01,-4.3008606077083166e-05,8.497562624182572e-05,2.1937552987396515e-05,-8.360760903857019e-05,6.0934947170293474e-05,-1.863778722795191e-05,-6.273633646612455e-05,3.4712561763859594e-05,0.00014084128843406426,0.003304430200452251,4.290361832306475e-06,-9.972968622942559e-05
1984-02-01,-4.593452190636613e-05,8.695694858666367e-05,2.2062405013840225e-05,-8.4320267367603e-05,5.7911308197619784e-05,-1.6882426347432624e-05,-6.198249875091104e-05,3.4802812200919e-05,0.00014252630367567672,0.003397077047598681,4.2083600209985905e-06,-9.934199693825123e-05
1984-03-01,-4.3579534533256224e-05,8.636236049389244e-05,2.156920289256903e-05,-8.556197831217219e-05,5.6784204044438535e-05,-1.896564448863366e-05,-6.301408142289369e-05,3.448173125690111e-05,0.00013553380230019732,0.0032355986019995593,4.515643742041446e-06,-0.00010317868543147263
1984-04-01,-3.904742853982108e-05,8.400465167537534e-05,2.2076483570436166e-05,-8.942123853766004e-05,5.6695662305273265e-05,-1.92137404324226e-05,-6.393832033306049e-05,3.8953822687959055e-05,0.00013162189193030753,0.0031718279517787907,3.879536598009774e-06,-0.00010165386074753545
1984-05-01,-3.725866034593699e-05,8.029510749822846e-05,2.6771760327448444e-05,-8.823834701362461e-05,5.81093651329051e-05,-1.7858395427470828e-05,-6.393226656308841e-05,3.999925302346391e-05,0.0001217385960824209,0.002560712164267897,3.77300214055009e-06,-0.00010476833181190271
1984-06-01,-3.766392979915032e-05,7.673803022202185e-05,2.7686058495640503e-05,-8.792616137354381e-05,5.9348333894474184e-05,-1.82068841122937e-05,-6.409684092865236e-05,4.5757981804719057e-05,0.00010987988951567766,0.0017783392520089234,2.174296463805191e-06,-0.00010435183249378573
1984-07-01,-3.713405160288814e-05,7.915531292066747e-05,2.8848520545383313e-05,-9.189979711881103e-05,6.302775048358133e-05,-1.8861247023475393e-05,-6.220905907823526e-05,4.4961794358168245e-05,0.000111043279818003,0.0018836947024932927,1.905041662967839e-06,-0.00010896262930122131
1984-08-01,-3.4912223608920436e-05,7.917529214667054e-05,2.788049898166066e-05,-9.411359410003218e-05,6.140853702973422e-05,-1.7821652894175106e-05,-6.35358238858836e-05,4.6727780515110614e-05,0.00010353211451187718,0.0011736536440106907,1.808209920437523e-06,-0.00011030825630887777
1984-09-01,-3.357499580098582e-05,7.848425214077629e-05,2.734679976522268e-05,-9.67157751829155e-05,5.965999296644783e-05,-1.8165860006370673e-05,-6.11364703217987e-05,4.471694259983218e-05,0.00011412546023180932,0.002133832770466272,1.3495798515843266e-06,-0.00011248068269862043
1984-10-01,-3.7804705720017885e-05,7.973324935174668e-05,2.6820375628508252e-05,-8.744202965154634e-05,5.750267338523115e-05,-1.898017587707188e-05,-6.162405302997545e-05,4.355820350580818e-05,0.00011905086440377806,0.0022118491220421022,2.0770317979511877e-06,-0.00010260656012018652
1984-11-01,-3.892646886275283e-05,7.888166375936555e-05,2.538007330648335e-05,-9.07633739867623e-05,5.573738165971119e-05,-2.1503515873283267e-05,-6.271186412916341e-05,4.067763985997674e-05,0.00012148761792895068,0.002558986307121813,4.2371314676754405e-06,-0.00010147334095544122
1984-12-01,-4.155913414987957e-05,8.338839388275316e-05,2.424864995816514e-05,-8.666133025918267e-05,5.867982798068767e-05,-2.0238376847643208e-05,-6.350718259844663e-05,3.8092987456028004e-05,0.00013445871009967595,0.003668322460725903,4.254688897557028e-06,-0.00010372006334087893
1985-01-01,-4.386738388954351e-05,8.661455744320688e-05,2.258459473284758e-05,-8.402812590478545e-05,5.7385743377343975e-05,-1.8878515633062945e-05,-6.129382070087428e-05,3.420716608116357e-05,0.00013749957531856367,0.0029003790197228746,3.817973480896825e-06,-0.00010156311002679417
1985-02-01,-4.671562887129507e-05,8.37680921034442e-05,2.39322327131214e-05,-8.457847608083082e-05,5.6888657543836655e-05,-1.9314042960845485e-05,-6.149707544301193e-05,3.582240912865093e-05,0.0001326610941159566,0.0032606002475534164,5.153153284120469e-06,-0.00010007685137472409
1985-03-01,-4.372461297039297e-05,8.172763678569184e-05,2.3482527614907815e-05,-8.627320316895862e-05,5.787095810646907e-05,-2.0695613624479002e-05,-6.346722979547588e-05,4.022467166112259e-05,0.00013004202958163247,0.003551083916266049,4.399129875598304e-06,-9.912445963163486e-05
1985-04-01,-4.0529585800998446e-05,8.12960360749655e-05,2.3309970659996712e-05,-8.833973802596017e-05,6.242736826861709e-05,-2.023871485545425e-05,-6.428696776440899e-05,4.106090919543751e-05,0.00012432687319091802,0.002572753042581358,3.0652295420221106e-06,-0.00010157893739492497
1985-05-01,-3.8879642878392974e-05,8.285036647462023e-05,2.436287336264518e-05,-8.804686987235105e-05,6.027921861566072e-05,-1.7243195316041238e-05,-6.386516231162074e-05,4.109447631476955e-05,0.00012143010960765255,0.002658881879012499,3.926592890065088e-06,-0.00010491043593039882
1985-06-01,-3.66929290023455e-05,7.889684441223558e-05,2.7742402921462233e-05,-8.48235500616193e-05,5.746055892064371e-05,-1.8710613647743702e-05,-6.315446063083419e-05,4.421871087912178e-05,0.00011849732650217863,0.002220224996563047,3.7781025214616923e-06,-0.0001081620060839865
1985-07-01,-3.5868753218979e-05,7.81125377018369e-05,2.9541227879347893e-05,-9.197719557041684e-05,6.105213359551642e-05,-1.8341761966035443e-05,-6.17432141596163e-05,4.4397852021079004e-05,0.00010720776229370446,0.0016412544937338678,1.362411189831357e-06,-0.00010825030959428082
1985-08-01,-3.5709991477363345e-05,7.842406336314288e-05,2.7724043243377233e-05,-8.860102454165637e-05,6.136988003355505e-05,-1.8968487606967013e-05,-6.026875867281064e-05,4.6839588231547574e-05,0.00010248347359609981,0.0015307146116226378,7.302426457743875e-07,-0.00010644312763549034
1985-09-01,-3.602857032092288e-05,7.880158275087445e-05,2.77097724287314e-05,-9.126080876559168e-05,5.796657307618523e-05,-1.7567081748118786e-05,-6.246513727265188e-05,4.497499105112612e-05,0.00011436042892384949,0.0020009143294633497,1.2595091710485128e-06,-0.00010504659139186214
1985-10-01,-3.6834772063663144e-05,7.918480032062887e-05,2.7163213519060367e-05,-9.147961780635075e-05,5.8798514956456744e-05,-1.8758956238579465e-05,-6.370929657437261e-05,4.352664178471112e-05,0.00011554689036944466,0.002198813516380531,3.0651770970580706e-06,-0.0001061737046282818
1985-11-01,-3.9948520549972143e-05,8.182185055098354e-05,2.527136586446488e-05,-8.92060819552257e-05,5.8559695996033646e-05,-2.1625139525996117e-05,-6.372754190427561e-05,3.846379821737151e-05,0.00012421893706759227,0.0028795053367502983,5.0459640758007255e-06,-0.00010372103462073147
1985-12-01,-4.065290288833369e-05,8.25234229009568e-05,2.4906575616177632e-05,-8.768638599124178e-05,5.568272496233564e-05,-2.100337947349881e-05,-6.32068899687424e-05,3.635706272974903e-05,0.000129207046337058,0.0028791211661882694,5.19735566400225e-06,-0.00010585866776137942
1986-01-01,-4.587833176455682e-05,8.421393036057808e-05,2.315433855871059e-05,-8.54173532701028e-05,5.858537105460705e-05,-1.9478882033278445e-05,-6.228954069748787e-05,3.559238288560228e-05,0.00013527648064193338,0.002886661137121596,6.007635862495524e-06,-9.931221044668817e-05
1986-02-01,-4.4280785091576124e-05,8.62292025609033e-05,1.958145727384359e-05,-8.387860769072353e-05,5.9322987457396076e-05,-1.79347072962291e-05,-6.371126801241189e-05,3.569667486854914e-05,0.00013998186126845652,0.0029055083619563705,5.023533800921065e-06,-0.00010057826163667539
1986-03-01,-4.35672139116962e-05,8.60270100257248e-05,2.0764858419946254e-05,-8.535943881942155e-05,5.91835538197887e-05,-1.855307611246341e-05,-6.239862375964765e-05,3.574095335502797e-05,0.0001325027819935377,0.0032360781915485855,6.132359192491595e-06,-9.905144945837805e-05
1986-04-01,-4.129224232331451e-05,8.532598732689739e-05,2.4430798395039268e-05,-8.544881364205548e-05,6.021790062172134e-05,-1.9817813760406956e-05,-6.366180795815861e-05,3.841570173226651e-05,0.00012952481495581182,0.0031030412563788036,3.334398248514279e-06,-0.00010098375714906092
1986-05-01,-3.7956185267484256e-05,8.216956816993289e-05,2.5818518579363983e-05,-8.692378418598863e-05,6.0084860755009785e-05,-1.7659634623770315e-05,-6.376776755565688e-05,4.228592189057722e-05,0.0001245496046170291,0.002364917392177241,2.402389971616906e-06,-0.00010533494917142721
1986-06-01,-3.507355445652225e-05,7.957208293626773e-05,2.8241374891167724e-05,-9.185033146667282e-05,5.883685536516721e-05,-1.865205271550857e-05,-6.379386312411433e-05,4.3659158921002006e-05,0.00011501542993664477,0.0021086899713346997,2.734070527505737e-06,-0.00010891684607244284
1986-07-01,-3.527875690321837e-05,7.719489313667113e-05,2.9470996628245735e-05,-8.899223033931867e-05,6.048764425339343e-05,-1.8149046354665188e-05,-6.342595779209486e-05,4.495807670461868e-05,0.00010555187207465829,0.0013088816818448582,1.6565910486928254e-06,-0.00010846834118210329
1986-08-01,-3.568587687498491e-05,7.806874948627133e-05,2.9654007680461523e-05,-9.511502106924223e-05,6.0194976726764904e-05,-1.7365068027141172e-05,-6.437793888922204e-05,4.74420720978336e-05,0.00010609981290465613,0.0015636696064445588,1.8897564075479872e-06,-0.0001090240895398616
1986-09-01,-3.485457723616578e-05,7.910852337258605e-05,3.0230161688190753e-05,-9.115764039246579e-05,5.702554181919601e-05,-1.8381768153698495e-05,-6.439023179284829e-05,4.529216267122341e-05,0.00011486086175358075,0.0016534186475577629,1.5244220960957891e-06,-0.00010616200260714032
1986-10-01,-3.678633428145466e-05,8.066684170879181e-05,2.7103301170104522e-05,-8.89513600908396e-05,5.690636607680858e-05,-1.807952516914897e-05,-6.359328143021446e-05,4.2117540597095934e-05,0.00012312592811578084,0.002518583330259259,2.4237216602992186e-06,-0.00011040389972225699
1986-11-01,-3.999652870420721e-05,8.011519758324341e-05,2.8067080941838736e-05,-8.657112286428444e-05,5.7438236727016687e-05,-2.0204297007458753e-05,-6.364137031293163e-05,3.976909749687087e-05,0.00012306905320309054,0.0028211577695661356,3.9345162016842976e-06,-0.00010160247624117324
1986-12-01,-3.910638146667874e-05,8.513715645518538e-05,2.4878846562461223e-05,-8.716221297315012e-05,5.6461855979771385e-05,-2.2035551747076506e-05,-6.316832133008921e-05,3.634955789516237e-05,0.00012878783344453908,0.002666981267144105,4.3677353635202055e-06,-0.00010126885025310739
1987-01-01,-4.360010089363814e-05,8.465399925784288e-05,2.2955124278974894e-05,-8.494896078378019e-05,5.641279417906506e-05,-1.9102410491271895e-05,-6.243867877249916e-05,3.610472116979659e-05,0.0001313550785616414,0.0026721440787826263,5.132941398772078e-06,-9.87339757505645e-05
1987-02-01,-4.462865035748109e-05,8.514565429915977e-05,2.287955176564829e-05,-8.511317842315643e-05,5.85773351019291e-05,-1.954885554503697e-05,-6.433406746336481e-05,3.737184234215563e-05,0.00013150245084617179,0.002663015038706362,3.7583780233638975e-06,-9.791124641127672e-05
1987-03-01,-4.083120750562687e-05,8.642906599878029e-05,2.1083652290527288e-05,-8.706561106127406e-05,5.9267810519794165e-05,-1.950763269767911e-05,-6.358668109723589e-05,3.8243066108196757e-05,0.00013096536744030307,0.0029207781023745023,3.2390443146979825e-06,-0.00010441557921506818
1987-04-01,-4.0137215234738376e-05,8.475761443032356e-05,2.3420740793860055e-05,-8.760919568270205e-05,5.984967977339378e-05,-1.9027319913894406e-05,-6.373392135996947e-05,3.8752380134595545e-05,0.00012824650455272265,0.0030362207326106723,3.937905836040912e-06,-9.887208241301272e-05
1987-05-01,-3.741412192106336e-05,8.388490878923734e-05,2.5000551702121173e-05,-9.110802813521147e-05,6.175935389853198e-05,-1.8450578375416592e-05,-6.658903051478167e-05,4.0990403813188744e-05,0.0001224643081007676,0.0026015959779864973,3.967102610895419e-06,-0.00010198208593570953
1987-06-01,-3.727150830118695e-05,7.971900587385196e-05,2.8459320372306747e-05,-9.046970221992417e-05,5.873416809059452e-05,-1.7703148260908263e-05,-6.711755520969052e-05,4.3602764236303975e-05,0.0001165414996472305,0.002324702135021133,3.4265741184579025e-06,-0.0001037268761258944
1987-07-01,-3.342658358936509e-05,7.982227504291349e-05,3.079457829807953e-05,-9.000278664440085e-05,5.707735570921366e-05,-1.7444589233222088e-05,-6.708152536053343e-05,4.443887850026262e-05,0.00011459280511448733,0.002029172485760812,2.2557603056320386e-06,-0.00010699683146644163
1987-08-01,-3.510239115539229e-05,7.904627439173687e-05,3.0423040231186394e-05,-9.405250682504802e-05,5.8200608973886636e-05,-1.7669660960732638e-05,-6.507282142549575e-05,4.483340677881252e-05,0.00011057849918058124,0.001787359360605478,1.5390758728079328e-06,-0.00010511034675442444
1987-09-01,-3.637625056961995e-05,7.992658024507007e-05,2.7336140417086653e-05,-9.094073359833669e-05,6.003196009982178e-05,-1.657506829731035e-05,-6.483780886074306e-05,4.484057675398625e-05,0.00011072111972321344,0.0022724865370297004,1.1239760614834426e-06,-0.00010588175726107669
1987-10-01,-3.564138231532914e-05,7.944986266564861e-05,2.676138611819189e-05,-9.209201090554453e-05,5.831332892385659e-05,-1.8368927435909023e-05,-6.405124752615978e-05,4.320112836940699e-05,0.00011938365587352814,0.0027440494575005554,2.283010283522834e-06,-0.00010372617445397246
1987-11-01,-3.6662801340710194e-05,8.189999394032739e-05,2.626771344753831e-05,-9.183906459200905e-05,5.66257325767684e-05,-2.0241305441636036e-05,-6.24323738087523e-05,3.938601306694452e-05,0.00012480272081888562,0.002909657944525991,3.1780007079769865e-06,-0.00010647556699996022
