,vws_u850-250GLB_cluster1,vws_u850-250GLB_cluster2,vws_u850-250GLB_cluster3,vws_u850-250GLB_cluster4,vws_u850-250GLB_cluster5,vws_u850-250GLB_cluster6,vws_u850-250GLB_cluster7,vws_u850-250GLB_cluster8,vws_u850-250GLB_cluster9,vws_u850-250GLB_cluster10,vws_u850-250GLB_cluster11,vws_u850-250GLB_cluster12
1965-01-01,30.864398956298828,11.865407943725586,-4.107757568359375,16.299049377441406,43.891578674316406,8.79395866394043,-2.6917953491210938,16.918224334716797,23.092084884643555,-4.920835494995117,16.305566787719727,36.88020324707031
1965-02-01,26.199378967285156,16.228984832763672,-3.3712635040283203,15.295329093933105,41.895545959472656,6.004398345947266,-1.4241104125976562,2.32354736328125,26.003849029541016,-2.4278297424316406,14.408926010131836,49.80473327636719
1965-03-01,27.17214012145996,17.182191848754883,-5.028379440307617,14.562089920043945,40.401371002197266,16.660778045654297,-1.1927337646484375,14.389373779296875,20.68706512451172,-2.9655380249023438,8.163372993469238,35.416988372802734
1965-04-01,30.220779418945312,31.467281341552734,-2.3105106353759766,12.486213684082031,44.14250946044922,24.160982131958008,-2.1540889739990234,5.502538681030273,17.682422637939453,-0.5165252685546875,17.438011169433594,31.358110427856445
1965-05-01,15.261110305786133,38.0892333984375,2.716236114501953,11.62425422668457,26.624658584594727,26.46823501586914,9.214347839355469,5.447137832641602,24.41516876220703,-7.962957382202148,12.370527267456055,22.298559188842773
1965-06-01,-0.7479019165039062,35.167686462402344,0.14175987243652344,9.97039794921875,9.815601348876953,21.2932071685791,10.949676513671875,-9.258342742919922,16.993179321289062,-14.778804779052734,11.40102481842041,22.79715919494629
1965-07-01,-4.651981353759766,43.17137908935547,-7.769054412841797,4.378240585327148,-2.7846717834472656,26.228708267211914,5.450395584106445,-15.551145553588867,19.341169357299805,-15.112833023071289,7.896150588989258,12.495992660522461
1965-08-01,-7.029300689697266,40.49424743652344,-5.559568405151367,-0.6077728271484375,-0.1596813201904297,23.927974700927734,11.907772064208984,-14.413816452026367,25.708925247192383,-10.296281814575195,20.835342407226562,11.660100936889648
1965-09-01,3.9676284790039062,43.554290771484375,-3.6564083099365234,5.875673294067383,12.411261558532715,30.186561584472656,12.515544891357422,-6.478557586669922,27.43284797668457,-13.041845321655273,5.095182418823242,16.488059997558594
1965-10-01,16.224096298217773,35.88788604736328,-2.9313201904296875,10.5390625,27.52409553527832,25.223360061645508,10.58631706237793,-1.802133560180664,20.067888259887695,-7.200389862060547,10.737852096557617,18.798572540283203
1965-11-01,19.649127960205078,41.273109436035156,5.569343566894531,9.698284149169922,32.21681213378906,22.622812271118164,7.23460578918457,8.22854995727539,20.22920036315918,-2.253480911254883,18.73665428161621,19.246662139892578
1965-12-01,20.8630428314209,25.655155181884766,1.124298095703125,16.932889938354492,36.9942626953125,15.332804679870605,9.766719818115234,4.801889419555664,22.070438385009766,-3.817720413208008,16.507614135742188,28.667945861816406
1966-01-01,24.287372589111328,16.444320678710938,-2.9721221923828125,12.636852264404297,37.388671875,5.103975296020508,-0.7155418395996094,17.977153778076172,20.604633331298828,-1.5722198486328125,15.892892837524414,27.994728088378906
1966-02-01,20.767107009887695,21.930683135986328,-2.396078109741211,12.651622772216797,39.180809020996094,3.6893043518066406,7.188234329223633,12.902718544006348,19.798830032348633,-0.7549304962158203,18.156038284301758,20.135265350341797
1966-03-01,25.792306900024414,22.569089889526367,-2.0383071899414062,11.16966438293457,44.818153381347656,13.64944076538086,1.6427898406982422,8.153230667114258,22.58222007751465,-3.3922557830810547,21.359561920166016,37.51831817626953
1966-04-01,20.168087005615234,25.47556495666504,0.60394287109375,10.075017929077148,30.55492401123047,22.4656982421875,1.8036231994628906,13.808631896972656,23.368328094482422,-1.544321060180664,14.156557083129883,23.440540313720703
1966-05-01,12.439913749694824,36.166015625,2.681638717651367,10.944828033447266,29.82953643798828,32.330650329589844,9.827203750610352,2.7932376861572266,20.796648025512695,-7.360557556152344,6.7139434814453125,25.066919326782227
1966-06-01,0.4578819274902344,48.031524658203125,-4.27519416809082,1.0683879852294922,10.655983924865723,25.912111282348633,11.378089904785156,-9.894491195678711,21.499059677124023,-12.769784927368164,15.58271598815918,21.243040084838867
1966-07-01,-4.639530181884766,37.53801727294922,-4.010969161987305,0.35941314697265625,-4.928373336791992,22.810338973999023,9.98147201538086,-14.758857727050781,24.563085556030273,-12.668033599853516,11.553692817687988,7.2210588455200195
1966-08-01,-5.533954620361328,34.487117767333984,-1.3063545227050781,-1.519704818725586,-4.042152404785156,22.21624183654785,13.6116943359375,-16.422983169555664,23.545574188232422,-13.117708206176758,14.707982063293457,10.726554870605469
1966-09-01,2.3090972900390625,37.749725341796875,-5.786691665649414,3.851778030395508,14.71618938446045,26.420867919921875,12.308622360229492,-10.340883255004883,26.527542114257812,-12.180610656738281,7.445896148681641,22.198190689086914
