,mpiGLB_cluster1,mpiGLB_cluster2,mpiGLB_cluster3,mpiGLB_cluster4,mpiGLB_cluster5,mpiGLB_cluster6,mpiGLB_cluster7,mpiGLB_cluster8,mpiGLB_cluster9,mpiGLB_cluster10,mpiGLB_cluster11,mpiGLB_cluster12
1980-11-01,8.390703254942185,3.748811446853171,6.415936284033065,7.957774543003554,5.6597205181427395,8.918970339633008,4.713484565222673,2.1408287285390304,6.881642249865876,2.9927035576844263,2.7339188735522404,4.744087943647746
1980-12-01,8.046985319408654,3.5522181182409165,7.57087173093211,8.466621616328364,6.086874550917637,8.959376595302228,5.887901509679977,0.0,6.901171469114722,3.0180525149602944,2.712125651146151,3.7179136961422454
1981-01-01,7.381416637208478,4.487655002628517,7.679264914150458,8.603669085612248,5.9120398149923075,8.840873281172394,6.885638990295339,2.5989296634412655,6.783235694643434,3.358685715769635,3.177090131655121,3.385830571096043
1981-02-01,7.4414697729878245,5.091741108306398,7.90355138267669,8.560530570464563,5.04545382549636,8.61379202120766,6.99915857780959,2.645765470450391,6.494966632169278,3.3274769765268606,6.416819057123331,4.1788700075534555
1981-03-01,6.354935106397552,5.241193638231271,7.847567973859769,8.808413057093828,4.02634284702573,8.702338676402293,7.295401784307332,3.522307708741502,5.253365152869219,3.085045475755109,7.526745651869306,3.015344908654462
1981-04-01,7.007515648794458,5.534737477458028,7.423705714431085,8.530892540353335,3.1879281678026468,8.892202668214686,6.169154135377601,0.0,6.2586970600622776,3.4741237391793143,6.950922433750413,4.963245940152333
1981-05-01,7.195918924610479,5.881105511095465,7.447508084513996,8.451183473786042,2.362689050212133,8.801954061520682,6.382652388209497,0.0,5.576729696662693,3.9549035367981236,6.381401803918326,3.585434611783588
1981-06-01,8.113434462936556,5.116377069017808,6.571316132137478,8.076440653713549,0.0,8.573182587459787,6.061423783896328,0.0,6.693152419446431,4.737190818794859,4.609430396358883,0.0
1981-07-01,8.158591985162008,4.724051387288224,6.296547808742694,7.397213750430909,6.4133950244424955,8.630836795836993,5.155372509000753,0.0,6.68407453962892,4.053104403586685,2.929364553158244,2.567154769276368
1981-08-01,8.170485067263515,4.659980129806776,5.305459022786453,6.896341829423663,6.590410234543241,8.50509896382379,4.928096263755713,0.0,7.024995575595358,4.022841831503146,2.635340162325516,2.815653065009575
1981-09-01,8.288274288952898,4.1438518719144035,5.6204501041081505,7.066528558395422,7.791045687052497,8.569130271058153,4.507933720196122,0.0,7.562835842860309,3.572478850545031,2.2949184042880995,5.129935449033681
1981-10-01,8.269837446350584,3.5243438244342165,6.06625904644097,7.497868881988845,6.496154497088595,8.75607653939887,4.369851580845256,2.058298610266627,7.7752399329763975,3.128969041451944,2.83467091248047,4.9497008352065635
1981-11-01,8.221069515283135,3.965901579679706,6.909255247684966,8.256063742777922,5.839766324788041,8.857876535262536,5.128051178341275,2.6261512715532986,6.90875878416438,3.382909030585296,2.8174304174506637,5.087262490211302
1981-12-01,7.57615141464811,3.418231991177221,7.381320870454306,8.301560969155013,5.9043985469903415,8.81378932526439,5.937954050108919,2.3233513971161384,6.3786725348866495,3.3868481095590397,0.0,4.5307722927434195
1982-01-01,7.192255062452152,4.965063553883328,7.300795533922181,8.453257996941561,5.758004788516892,8.80645512291327,6.299446697290839,2.7039498879514205,6.082322826266592,3.270428854957041,5.340067615028264,3.224930245409316
1982-02-01,6.7561732964196075,4.859365256127098,7.343186873179503,8.390037533732349,5.402274781137458,8.787913489995068,6.743690211334135,2.1844158779296743,5.452857093495393,4.007875770475174,6.921052008018144,3.8834702489398785
1982-03-01,6.86485180770153,4.987960177341314,7.915087523129866,8.60916140387081,3.8416291404415364,8.840028840085463,6.570215717937331,3.6167486258478574,5.831173097892317,4.483797292629231,7.991951747048139,3.5200055266273234
1982-04-01,7.2776119454162185,4.917318382572987,7.674459881156185,8.680525714629786,3.1957159655852556,8.857538652275434,6.654883523121922,2.436213193162973,5.849472940549666,3.9806159284710967,8.30948151194441,3.6781014036476054
1982-05-01,6.905412456361428,5.22922460733203,7.550592005155969,8.387391024166169,2.7046376840675577,8.852638280295615,6.486138425898676,0.0,5.781267331247673,4.389913625054768,7.266530572321001,3.544619185398895
1982-06-01,7.821229620735457,5.3336770022811395,6.799731039400894,7.95204558086489,2.6907817143932244,8.758868097693886,5.898094974914092,0.0,6.764487575907343,4.902581857032341,6.074150190999819,3.2688028633011394
1982-07-01,8.11064355319715,4.409028678701958,6.30477028690038,7.4702586916112,5.530705148810022,8.416766195186266,5.461057377969953,0.0,7.136994018550428,3.9175351137147985,4.511426330681368,4.028896886965415
1982-08-01,8.212143466047102,3.6453126609812685,5.94773338535686,7.2405427210184925,7.129904965912273,8.157467281512965,5.0300506205020765,0.0,7.054215732779502,3.8861456739047715,3.004429569635118,2.937750762143179
1982-09-01,8.358470591939186,3.2133737114352643,6.478109652681507,7.428101294825529,6.273303044405455,8.330168775359958,5.309694965171542,0.0,7.682910488676947,3.5690225624854963,4.993415101571285,2.9439219448156004
1982-10-01,8.232999552512796,3.620208109763802,6.048479038499457,8.346801303720898,5.899943292867346,8.58928646746437,4.595309158920268,0.0,7.74901926866888,3.162722935869051,6.208540548801162,3.62267271409537
1982-11-01,7.916530625282026,3.415239501994384,6.321025534557136,8.44281413375761,6.035726584183636,8.468188742030412,4.840013908022579,3.410352627139937,7.5602288413843,2.9446462317240822,6.794624137833076,4.738326130057389
1982-12-01,7.542434239166684,4.240485000423283,7.123486091704236,8.633374525249495,4.711385759187282,8.626434938630481,5.073673447776306,2.819607720849041,7.014428915265578,3.028081710912417,7.150732675283263,3.757865919180913
1983-01-01,6.557541889084637,5.4777736868462075,7.7600316279383525,8.676164589138443,5.611356213815064,8.27393664236246,5.777567689185301,0.0,6.6876533923929005,3.1609562645771576,7.936252799308082,3.6362090691227484
1983-02-01,6.392739820595983,5.319031636486064,7.6995730492663235,8.650674499011267,5.007410578222443,8.30198119183856,5.753474394848948,2.7510200079821616,6.149355010085102,3.9325241326307374,8.866313183676438,4.607986872101867
1983-03-01,6.444637700259468,4.353267293906727,8.434500938838744,8.613927345456954,4.557212569346158,8.1402717743931,6.275590069723209,3.7000506357284952,5.762336337027658,3.109771352963884,8.792739015263756,2.978280532335917
1983-04-01,6.600844217208235,5.476460728780466,8.34088390349095,8.589349976057624,3.3130982136562133,7.933477312418364,6.420051841624296,4.073756019365458,6.062439110534484,3.7229051566448024,8.92047069839366,4.669275518056498
1983-05-01,6.892822661486976,5.749459837449892,7.195953756827021,8.05946484721336,2.6355613501465958,8.258391318922643,5.920133754174893,0.0,5.576318676589285,3.8453230002598136,8.50132741991804,3.85226432670631
1983-06-01,7.681267778286405,4.785975766274769,7.162080133384805,7.990554866602741,2.0558933125017465,8.427937472761604,5.855068219977868,0.0,6.041455599117176,3.65050255451845,8.24923245869987,2.3261273690290794
1983-07-01,8.060952448112632,4.050686874862324,6.466212394109623,7.535262224646956,5.395434454820843,8.094299968281451,5.679115312811733,0.0,6.732081308598325,3.6387024901048957,7.133441230964624,3.381522307109528
1983-08-01,8.14216259338776,4.345087669987436,5.3285239141762,6.943987798885466,7.414961036484513,8.265609414238861,4.470917905317803,0.0,6.810121559447673,4.035114402602353,5.023234410091043,3.878168091596494
1983-09-01,8.40206707211058,4.980575316593137,6.167016383165784,7.194328495765939,6.202584474674779,8.464207297071372,4.667279682207123,0.0,7.609812824437517,3.7545239291705297,2.669368117834599,3.84582009467558
1983-10-01,8.531114074409931,3.6537496081524754,5.666754278251485,7.792938674668539,5.923856863204516,8.610041127381697,4.263387257828843,0.0,7.452503732413868,3.664136799003404,2.688178092248524,6.125978927161893
1983-11-01,8.413031534451965,4.097204574277605,6.61844453143362,8.069708465627816,5.684090624264845,8.744794644443305,4.559848821827117,3.4941510254708885,6.70031209544997,3.135082964284626,2.7884496441141655,5.412961773882453
1983-12-01,7.721022053096524,3.605189493089856,6.850741401024555,8.481537433801627,5.213032558984131,8.828307291257047,6.368263095953446,3.0153891226760288,6.2266591058888325,3.0303732589481203,2.791051271513383,4.754943972548598
1984-01-01,7.49546109550602,3.9958574990766933,7.666079221160981,8.673124967004895,5.734559227362099,9.028000405053852,6.8722251557925516,0.0,5.94326477899743,3.173506669973643,5.5852941116245285,3.8911052435964906
1984-02-01,7.515865112684314,4.07640969365901,7.917093919202328,8.533883650064245,4.531980444045658,8.622121259918806,7.151401593868349,2.878195356667287,6.260803722289451,3.4107906602225215,7.303382909055651,3.7518978535260756
1984-03-01,7.013656263684433,3.791215642632288,7.8369084657251635,8.501389141028344,4.597281704860511,8.566761959479473,6.676808543087849,0.0,5.9240646897574925,3.3524685893591477,8.243499702736719,4.387129815648236
1984-04-01,6.813101053540435,5.51848058848498,7.103103181684017,8.65219951781063,3.2160691094574556,8.78386583086902,6.798624724142503,3.0476882365663602,4.952695020713317,4.658969819601808,8.054391889633248,2.417161913425131
1984-05-01,7.643210029767527,5.423491843263539,7.131041704930918,8.59205036622564,2.377344244534114,8.729306541708173,6.225084608831658,0.0,5.890492185361282,4.006335521283155,5.927349631471392,4.127447749641544
1984-06-01,7.790319964057183,4.632906509453244,6.167621526308596,8.17098721578982,3.309875883954093,8.51539404531524,5.671639873802476,0.0,5.555551736290021,4.514220975801365,3.7426989266767827,0.0
1984-07-01,7.9050092103960825,4.571629361627104,5.86787989558969,7.832497939261628,6.037798175591008,8.41339702777542,5.2057150007303195,0.0,6.434674193067118,3.398683631210968,2.855861988569323,3.2431495390270757
1984-08-01,8.158907899613858,4.146864312708841,6.303590164831021,7.084780428752067,6.333557265622303,8.375945525770012,4.277139187898664,0.0,7.27328472820815,3.5470624318613604,2.736390363301323,3.718654870252847
1984-09-01,8.384803216165933,4.606383532281606,6.613909867483634,7.424239535630051,5.65031925725852,8.595612993625911,4.714412759000447,0.0,7.850248856766691,3.4341055831718093,2.669530853891,5.144380678615197
1984-10-01,8.355984985566309,4.084379604326896,5.800004925183852,7.466040662586134,5.865460563833339,8.659739201201242,4.337379395302061,2.2454511683201277,7.501769364880988,3.5166102877256797,2.140654264197172,4.363253045590921
1984-11-01,7.879097125127939,3.292583053563306,6.332781264706785,8.07164018709314,5.384960518950295,8.819835631244143,4.549568721378851,3.145549388966057,7.003350251278121,3.3554006804270564,2.4687092424426083,4.99273683573423
1984-12-01,7.789618248523793,3.7577069070542404,8.03005933024953,8.26216063517625,5.625179276797476,8.856728464779156,6.421423631160652,3.3606505288525836,7.392939955750058,2.97252728082458,2.245013415633665,4.138524128775193
1985-01-01,6.704858695757029,4.638206554453303,7.790480961992961,8.246304008336738,5.5233036624687495,8.835232084260351,7.360912610216311,2.349077802064026,6.320043636044203,3.32573350590024,4.499929504321367,4.654450543030883
1985-02-01,6.9190038208954885,4.882989912069315,7.291809937275587,8.1109497649216,5.166065300377014,8.792034737780517,7.264319361027435,0.0,6.342628320970176,3.584521562082945,6.16526634646895,4.352244213121677
1985-03-01,7.133897826331881,5.007440863233638,7.91724212955187,8.286895018506717,3.5628721541693618,8.803380315921157,7.413835608219811,3.1017084408295217,5.880333393086319,3.543846923192423,7.95836250028831,3.534914340972234
1985-04-01,7.10941209244158,5.349927848199693,8.03899626847894,8.305934289064002,3.2049834254410925,8.714433756224404,6.804860663458293,0.0,5.839870009535924,3.5573454264570805,7.99988571765743,3.963690366138989
1985-05-01,7.530436287118182,4.860254103002385,7.234574451001454,8.18478473877766,2.518663962440271,8.861454303002661,6.447165319872959,0.0,6.14951788876673,4.0086613966483196,5.875683501454406,3.2801699452310547
1985-06-01,8.157458029420306,4.778442294308052,6.403177866162309,7.871718435750527,2.723623988188373,8.725186857167422,5.829563910877404,0.0,6.452976926692981,4.4405260929098835,4.640152012332742,2.7888612535320054
1985-07-01,8.269868687292252,4.79379821197104,6.355774854779652,7.63045859990494,5.6470012204970415,8.410891488758065,5.28917859283541,0.0,6.841327879156447,4.6203475196675425,2.7146181737903077,3.0251402922811357
1985-08-01,8.09022750256957,4.190143826680246,5.765574488108737,7.05971370900332,7.117129523978054,8.298702144660213,5.665541234421918,0.0,7.118526389876074,3.8644691968022986,2.0595919562112095,3.913911652268243
1985-09-01,8.589217050993721,4.168981177045329,5.832930511024493,6.9577624625479775,6.607843459028025,8.389744099775193,5.2191926733195295,0.0,7.849482404701847,3.6271026942674958,2.351765185423577,5.243989470199297
1985-10-01,8.53053330101198,3.8404738725797696,6.522314609863223,7.194177021157975,5.961743946328533,8.678110323309756,4.929456051549617,0.0,7.605186532200589,3.367234677579026,2.4280867858694846,5.306147121263308
1985-11-01,7.839108677744359,3.511139547785895,6.520801093802267,7.521502569828427,5.779614134954974,8.917287929582882,4.474988775905774,2.7400069290372597,6.9664173078961005,3.694967466728514,2.6031773500216677,5.693019516868948
1985-12-01,6.957622831616941,3.744190337832584,6.458627645933629,7.88315591780895,4.839596416106003,8.866775561601802,5.650435446388961,0.0,5.967407574758381,2.8828901577456683,2.777991827528463,5.189920432889418
1986-01-01,7.296491083651271,5.604772627295411,7.383811251184627,8.108208434950892,4.615515913962018,8.799105876575226,6.377749145937808,0.0,6.6423413812730825,3.5324471907118755,5.094059800654817,4.076060566544246
1986-02-01,6.987598442625876,5.64741723622561,7.167355568536042,8.333250675955096,4.943397244786428,8.774638863414207,6.407281712762574,0.0,5.906167674712745,3.4401132967249133,7.581701631072391,4.175900001234528
1986-03-01,6.693281219332961,5.8574021223496615,7.646398788517974,8.236995950742505,3.749816814680428,8.575500652909101,6.177028122339962,0.0,5.637096989890855,3.7596754005391855,8.264429479744713,3.49414663134781
1986-04-01,6.771050393448502,5.282613288902427,8.002808125262336,8.255725922333081,3.605147752277541,8.737105245477107,6.344412152279794,2.745206601304493,5.72146525833395,3.798100295337678,7.7891230332559385,4.50943240263799
1986-05-01,7.390335401538428,5.591437105127532,7.7436155179000155,7.86452186560143,2.7422911092364344,8.521331579244169,6.229263296074101,0.0,5.963805171734213,3.406535724334761,6.305839683508374,2.690941556107253
1986-06-01,8.066698025828755,5.176859989572344,6.803153875093963,7.905619252322663,3.23437524053231,8.685941688274308,5.468414849024335,0.0,6.511944191086803,3.6662791546624454,5.056202668837881,2.3601808603511345
1986-07-01,8.199976999551163,4.663989189934518,6.475200351358043,7.313462739513589,6.464832594778758,8.362040755729428,5.767291276179745,0.0,7.079710650948324,3.9164295881345086,3.44335013663125,0.0
1986-08-01,8.386589482630232,4.849809664260711,5.869481432440379,6.9730461165949595,5.98880104244571,8.344023281143846,5.514429082091615,0.0,7.65259307194183,4.051092407774761,2.5770279774971425,3.580787982683989
1986-09-01,8.58288159219771,4.029499675569788,5.906779491496366,6.959384533287137,6.385954835753435,8.406428141149954,5.00646904011468,0.0,7.9408483475122065,3.3724913133743004,2.667702938459486,4.724673244096486
1986-10-01,8.42963726802598,4.291961116632067,6.271382317789402,7.320502667125186,5.346914553660852,8.768198857313962,5.327745382888195,0.0,7.630133226354685,3.65135262466803,3.1359101593278167,3.3993914268164604
1986-11-01,8.180755492227405,3.7074409423010417,5.9043310129852475,8.174799989253295,5.737588277421911,8.819555667015887,4.59963869315779,0.0,7.444061359675274,3.258901064594467,3.12039354973902,4.431304963330737
1986-12-01,7.750993747709853,3.4053651093836135,6.884924542719254,8.412226919471788,5.160787898225081,8.745135118941224,5.486079347571125,2.3110553202769797,6.700434373550864,3.244441995345363,4.00669970864993,3.6504675335496994
1987-01-01,6.893762766391135,4.127342258059751,7.620904031164986,8.52603413021545,5.125327586328905,8.681478979166418,6.633009075503245,2.934923019311615,5.932403638515367,3.29334679451303,6.105872872244299,3.4890983978515284
1987-02-01,6.821896981658343,4.955577502921481,7.466563244005202,8.4080416032255,5.35574540493136,8.515600689909283,7.455898456588268,2.68931439957747,5.206665902563942,3.47992307446183,7.82815846643299,3.4316153310090294
1987-03-01,6.740384006866211,5.676154485696143,7.851463931732877,8.817172363972867,4.212486193440426,8.632790919137136,7.177146754902061,2.815743970850783,5.4797355898350375,4.3872134837470895,8.297720853328734,2.749646996663179
1987-04-01,6.7706498507718536,5.503690655063694,7.2024225842103,8.724678762815813,3.540756979615257,8.526913073541074,6.722999877099182,0.0,6.104736044442673,3.9402531480721668,8.170685391672285,3.6005116753827884
1987-05-01,7.313222870833907,5.114901594788299,7.674838698555704,8.528010060289624,2.986868759797656,8.819535752061938,6.461858879845773,0.0,6.3425332053733205,3.576678865874196,7.934170874152396,3.4401758246323593
1987-06-01,7.7591790980074755,4.920413658013789,6.500313188109765,7.865848361136044,4.671934054375453,8.508801903777078,5.529358598231773,0.0,6.330445642651963,3.921240755082859,5.608214569832772,3.067678134767558
1987-07-01,8.145955351559493,5.355829131653558,6.570359378323903,7.3472798785034295,5.252379767011615,8.406665751815625,6.138082814439436,0.0,7.441957104234353,3.8347422470734362,4.934919350068148,2.972788190859267
1987-08-01,8.178976289285862,4.1760175862682765,6.161699980289251,6.827801401890446,6.981252016216752,8.415395461781781,5.781099467622239,0.0,7.389846955044267,3.50205964058687,3.236988558626065,2.840159874169519
1987-09-01,8.501773535825048,3.947315354125981,6.334735088983324,7.0668149893139995,6.508517559788825,8.477977799900357,5.42715075459623,0.0,7.708374255048092,3.472171966353241,3.946045516567125,4.659245404709161
1987-10-01,8.4166075740221,3.7912813655564603,5.869294004032987,7.248178196946249,5.838056028984318,8.823945336412207,5.20675604217523,0.0,7.068415724161416,3.445566494285018,3.296616169009101,5.767678066730109
1987-11-01,8.147399769418081,4.117474893413917,6.4235750240333855,7.821164394706906,5.554673110324349,8.731849642783002,5.14606755655011,3.045431948900826,7.189352784362091,3.729336969585035,3.1526509714183875,3.6066078326203095
1987-12-01,7.279603118558985,3.8741998635433816,7.49846670041039,7.97972218222762,4.7123657066740465,8.876350709747333,6.088642456248569,3.59527695520511,5.986048546896763,3.02177178402261,4.117575925702318,3.364782300398518
1988-01-01,6.839123147028624,3.637728563794517,7.826365641669104,8.441739911645804,5.3719878877234715,9.01580243626463,7.076988738786658,2.068336556438055,5.419641018826298,3.033067072142141,5.8443027258589,3.9556917427175162
1988-02-01,6.627733655716902,4.875603462872855,8.35385830037446,8.532792596957544,5.456827367071679,8.674834560530304,6.991359914786778,0.0,6.464602133835916,3.550730099717641,7.369590594847022,3.822894509830599
1988-03-01,6.673190023113524,4.410691966631857,7.690436375512611,8.478388612987201,3.2550598959807258,8.398408903375552,6.038556627634204,0.0,5.361486009519967,3.756125524014349,7.72661241988863,3.054236910940425
1988-04-01,6.665760418453836,4.954810962651683,7.78764060574511,8.588726990512086,3.365957547909182,8.631335486446579,6.529825689662973,2.21446442626104,5.571949128144361,3.4103305133947583,7.355137367956521,3.7820403170547565
1988-05-01,7.055090324223409,5.005071622344724,7.069133974783252,8.054088518084189,1.9400909481350739,8.510327533118183,5.828717065840052,2.2292060518621573,6.131219329358002,4.057932090878359,4.474962786405652,3.97143887394602
1988-06-01,7.516600984263934,4.48581669609979,6.682529056958878,7.534744559511027,3.0843851699218074,8.738982033675173,5.393206949662987,0.0,6.323559368625306,4.358802316548954,2.7158942340212797,3.2677270234366387
1988-07-01,7.817812744938497,3.825712731736481,6.163101072026823,7.213168684813982,6.763925737680654,8.642895180746402,5.170159762979086,0.0,5.975152845181632,3.8225393312495712,2.629991963199279,2.8052090660624516
1988-08-01,8.071480546273326,4.493403700422244,5.823294949782542,6.825508513134956,7.183654796991124,8.618238305356778,5.008963165526889,0.0,7.083430408789246,4.064026511355732,2.4300341762887836,3.121424163762081
1988-09-01,8.378596714142343,4.1744134469495755,5.847166346841674,7.101697673160663,6.446534628232628,8.648142143676354,4.489643416531358,0.0,7.606597389846183,3.415506073455542,2.3554956856389975,3.8479593646886783
1988-10-01,8.42700622822687,4.133654218592348,5.952787936510742,7.4108936710256454,6.377448308970232,8.673198820876845,4.0274444909357285,0.0,7.767384753125257,3.4932813583215685,2.4484742844680256,5.020066298949399
1988-11-01,8.54863401370353,3.5572759877094997,6.494313196040753,7.614997828913104,5.683221616481854,8.70882195140111,4.5925821605387,2.53683985545466,7.101815094685088,3.3550691065453413,2.6420090333029163,4.756696633293405
1988-12-01,7.836372965736818,4.100139454143554,7.101125290463929,8.086933549335614,5.667141810138172,8.975948672114667,6.133564702339002,2.581785829144559,6.810507964567772,3.118710998126574,2.5118784182794953,4.152605646082835
1989-01-01,7.416521017063537,4.062829986936578,7.531272562020515,7.977234317040555,5.24481645470636,8.88678728896615,6.105717655164464,0.0,6.354216102648438,4.195143274186015,4.261429841155871,5.338222594606889
1989-02-01,7.078011720931831,4.682758659202786,7.483308601478428,8.270311247328223,5.0097817451616224,8.649309983553534,6.238063230777258,3.2707982670563585,5.74258400392246,3.8615068691051913,7.881114065566908,3.895173376162609
1989-03-01,7.004623680270425,5.498415243443148,7.405917769422953,8.154106594303887,5.036169613447919,8.730730285578389,6.475792604913413,2.015891523122957,5.865832711695324,4.222725925518669,8.677435911812964,3.4870437903237352
1989-04-01,6.826072067038199,5.055991814403611,6.707255430536133,8.094166656981377,2.9288866103576003,8.780025230501977,5.7500017733869555,0.0,5.386737694444295,3.7047908627934403,7.778603077385588,4.289724404830835
1989-05-01,7.67296254076725,5.919007212765549,7.014055878981915,7.949858338481774,3.228177654285703,8.69147207870919,5.950317717280984,2.2777568246207602,5.816948549552259,3.8877918270209104,6.071461838466056,4.062498309027512
1989-06-01,8.102716185929681,5.540655343212373,6.413714362314333,7.662408667918477,2.7539785304980327,8.499129867509057,5.799310756106794,0.0,6.700255714931087,3.826664651186639,4.831129981802761,3.47323462462655
1989-07-01,8.12818877475817,4.57986089490585,6.368580784496233,7.123391777546538,6.24794468331815,8.403517199323382,5.506241575030712,0.0,6.999076201126858,3.845940777710676,2.9518454523201125,3.2252959944959585
1989-08-01,8.136004285503523,4.412469398988956,5.554376334327776,6.706356460208573,7.383312059207124,8.099348808191694,5.098896428352552,0.0,7.477155941883831,3.8027105364352938,2.6863450439061127,4.8901183707462454
1989-09-01,7.8916225963618505,4.131941515287006,5.907328918890155,6.714317591616755,7.259584543375136,8.50126916554962,3.9801205161736144,0.0,7.689312563913015,3.178982489138116,2.6678956249483656,4.840734618779808
1989-10-01,8.211391102127585,4.366007295572521,5.632843093051423,7.238379795893235,6.76571016345828,8.6656755004651,4.299704108055449,0.0,7.334525385256972,3.4747204349636664,2.6184328560546493,4.752977594490115
1989-11-01,8.01894050232949,3.5414932601027944,6.868207620398533,7.642023502933437,6.264995920707717,8.772869304180832,4.212047039926429,0.0,7.016222271810749,3.118010493237306,2.624782834346841,5.432613947698112
1989-12-01,7.030732081523828,4.262432272314747,6.765981149460315,8.248901831097495,5.707300185700574,8.945105587129424,5.984880936201921,0.0,5.365775425745552,3.059000887329126,2.7667378669311393,4.636428427800056
1990-01-01,7.590229907976642,4.9999871127878,7.429987778567512,8.285164023463816,5.014416885868033,8.812589966893585,5.106948053467924,2.7967604747196724,6.329000997156628,3.1283898557572165,5.208758196603383,4.217978268801921
1990-02-01,6.800785807132279,5.039710375413278,7.561595123137089,8.400182127260665,4.854266961794329,8.858608847306979,6.434812823030395,3.0810183975685788,5.479112093574475,3.4755087369330377,7.494550023319999,2.6539060647763852
1990-03-01,6.894326576224175,5.689478382805721,7.425469112549499,8.46711610018939,4.501283449330795,8.553007997695538,5.227955671916237,0.0,5.714623457101994,3.5915431782849168,7.6072625088552766,3.0949779652857528
1990-04-01,7.1252668553448855,5.982210199904529,7.689757172798995,8.502392282936254,4.179023796383477,8.57018630781056,6.754040216543903,0.0,5.890336635346835,3.9751006612130517,7.8154247802661825,4.03870404913117
1990-05-01,7.254012093521708,4.431595981005965,6.924151372349955,8.287491233739322,2.6362006443912773,8.589423088504525,5.834557922145358,0.0,5.099775042220575,3.518472504683552,6.607947973966498,3.1664358447978547
1990-06-01,7.8242948922319595,5.26795527646091,6.2251029682853485,7.385295266582149,3.1544579964120936,8.521688504848292,5.149125873350907,0.0,6.308909759302186,3.279402103645125,4.504782255384129,3.3316481719893347
1990-07-01,7.920597693940997,4.536033634177371,6.566208120165347,7.031283946956257,6.086627711128572,8.400031288397566,5.6452786357204285,0.0,6.727532927557115,3.8781108108785567,2.762639559368578,2.597787088669888
1990-08-01,8.194957689058757,4.097068104795335,5.860952946954969,6.671919912876954,6.970008821878212,8.144779484319063,5.161647238426279,0.0,7.702679827614387,3.567660253634097,2.5702568694068284,5.560986938433338
1990-09-01,8.612872167913803,3.7643701934577907,5.400096454146098,6.9433690316194125,7.4878657044140535,8.380278162493468,4.184809083881357,0.0,8.128098834286108,3.3032535961754492,2.8320345673910774,6.0942132353230685
1990-10-01,8.435680197406757,4.144100309042416,6.096042228597162,7.713127008639699,6.539504364225945,8.749947578875299,4.3864298605681435,0.0,7.528960745943968,3.326669819049752,2.792930645227598,5.12104898994757
1990-11-01,8.180492728921879,4.236876749629146,6.710701431170676,7.845829622111809,6.1891509040149355,8.703120243939086,4.369126239345718,2.3137852482860426,6.729891607813846,3.0123639230491093,2.650947213094169,4.085770598331844
1990-12-01,8.052034333562396,3.729989453020369,7.465704950940414,8.174991457970602,5.2369478985175935,8.732488620854163,6.1955708681273896,3.005431685717169,6.558503632915753,3.174132400595805,2.6784162705909527,4.532542694044035
1991-01-01,6.95693952611614,4.891365238821717,8.008281250623877,8.262658311616278,5.959061625826173,8.806457753582915,6.776340426503145,0.0,6.60742330639057,3.3442785018099057,4.1587270990517595,4.099351993103363
