,abs_vo1000GLB_cluster1,abs_vo1000GLB_cluster2,abs_vo1000GLB_cluster3,abs_vo1000GLB_cluster4,abs_vo1000GLB_cluster5,abs_vo1000GLB_cluster6,abs_vo1000GLB_cluster7,abs_vo1000GLB_cluster8,abs_vo1000GLB_cluster9,abs_vo1000GLB_cluster10,abs_vo1000GLB_cluster11,abs_vo1000GLB_cluster12
1965-11-01,-0.0001082565048397178,7.376684270520973e-05,-1.591840042379414e-05,3.587739391861692e-05,9.849849994624463e-05,-5.880255556340277e-05,9.825078930216558e-06,-7.738161528120852e-05,-3.829950668766876e-05,5.350350368415176e-05,0.00023449514549650738,-0.002903997665271163
1965-12-01,-0.00010655215613419054,7.314230253651851e-05,-1.5495016175615002e-05,3.337069286590658e-05,9.86068041125059e-05,-5.9036255889914864e-05,1.095707909109216e-05,-7.705860641888446e-05,-3.8684006807777816e-05,5.195261040775333e-05,0.00025004802686769676,-0.001322872321907198
1966-01-01,-0.0001044432233689671,7.38483617783754e-05,-1.373768437323981e-05,3.177825787784175e-05,0.00010145258143688488,-5.9905029939847805e-05,1.1854614705691083e-05,-7.68704921938479e-05,-4.0216803908526136e-05,5.0953501318483645e-05,0.00024449049226899183,0.000680092580296332
1966-02-01,-0.0001072754537567451,7.41426380415693e-05,-1.3725934513370096e-05,3.1222660250997e-05,0.00010203375623718849,-6.0680787049383276e-05,1.0374687653913972e-05,-7.662422204804089e-05,-4.0622293739693754e-05,5.2367092831369546e-05,0.00024988006296790326,0.0009193545338348486
1966-03-01,-0.00010411456658891062,7.445483804363918e-05,-1.489079961416288e-05,3.04268666815579e-05,0.00010466894582777498,-6.0208899327026644e-05,1.145784866624839e-05,-7.67440085635624e-05,-3.908235621387504e-05,5.337738592838797e-05,0.0002501587637791248,-0.0009841075552685652
1966-04-01,-0.00010621146385546592,7.387554267717695e-05,-1.6006351787352123e-05,3.1547556595359003e-05,0.00010440812836687558,-5.9244697660928205e-05,1.0966618492193036e-05,-7.855641241702769e-05,-3.7959604977753346e-05,5.4167434816446e-05,0.0002489653960093046,-0.0025101060600718483
1966-05-01,-0.00010730771996682828,7.380668880988428e-05,-1.5456197713821425e-05,3.672949396554575e-05,0.00010352895186313302,-5.844062815292932e-05,7.595091316230733e-06,-7.862493576895859e-05,-3.8816024778712105e-05,5.836302343665316e-05,0.00025577963084367144,-0.004035361052956432
1966-06-01,-0.00010823759444841616,7.163411148952813e-05,-1.5850562941404465e-05,3.988794249519962e-05,0.00010256514367494436,-5.7460454387045556e-05,6.3299813823013624e-06,-7.820594570754717e-05,-3.8570250777125945e-05,5.896313928306735e-05,0.0002614178336680988,-0.0041561663238098845
1966-07-01,-0.00010885796034083953,7.070895851749999e-05,-1.5984548160764208e-05,4.1935463437777606e-05,0.0001016110538432873,-5.6326093469561906e-05,5.554642148444235e-06,-7.710910803224478e-05,-3.848524547898777e-05,6.060901990841064e-05,0.0002699996516837374,-0.00457726237073075
1966-08-01,-0.00010859562125250061,7.099034987869814e-05,-1.5674438147733172e-05,4.0503085401295256e-05,0.00010032610948079489,-5.7632538335143044e-05,5.20419046235499e-06,-7.698715328135424e-05,-3.799426136253055e-05,6.188453624015211e-05,0.00025510143250753373,-0.005034565037931316
1966-09-01,-0.00010813299812115276,7.232921033592701e-05,-1.551810266841384e-05,4.07903277715906e-05,0.00010007269436738371,-5.7952290588664774e-05,5.161543360889088e-06,-7.804298042578416e-05,-3.788925324425138e-05,5.939422172066784e-05,0.00025123500444865584,-0.00442959790234454
1966-10-01,-0.00010788037864741212,7.33169034709025e-05,-1.5627543497861264e-05,3.980753387206496e-05,9.949093202496289e-05,-5.7631354276003e-05,7.364633693275724e-06,-7.79521360527724e-05,-3.7415819522221664e-05,5.606845300511336e-05,0.0002375896102698196,-0.0038880833017174155
1966-11-01,-0.00010862606669855645,7.375585947395403e-05,-1.532113598156811e-05,3.514604689358973e-05,9.982288136538293e-05,-5.81567175411795e-05,9.04024521308177e-06,-7.765024687008311e-05,-3.826571164787382e-05,5.429157181771806e-05,0.00022905688915077758,-0.0029939732485217974
1966-12-01,-0.00010706370741855809,7.287179282664833e-05,-1.4152810118155546e-05,3.281284616051346e-05,0.0001007586292935614,-5.9398728997209376e-05,1.0923086214510525e-05,-7.757246526630802e-05,-3.919872445597624e-05,5.1656332441724703e-05,0.00024748976853595156,-0.0016781650629127398
1967-01-01,-0.00010452240175942369,7.286620671806445e-05,-1.3744115874388903e-05,3.09188548922182e-05,0.0001005326817741294,-5.9357323993507e-05,1.0358706472370694e-05,-7.735448889434338e-05,-3.9361297168915036e-05,5.1503156871447796e-05,0.00024684534013352317,0.0015106021237443201
1967-02-01,-0.00010249994463775671,7.361540671899608e-05,-1.2937304477241461e-05,3.0411291093412745e-05,0.00010303106969779908,-6.0222950848566266e-05,1.0513629836998153e-05,-7.79947101060922e-05,-4.0322032445521263e-05,5.212819981539821e-05,0.0002589860504604471,0.0014619569810747635
1967-03-01,-0.00010196223539845428,7.328511604049457e-05,-1.4783396406655436e-05,2.983852188496975e-05,0.00010468666944565349,-6.055491229624681e-05,9.887033378994978e-06,-7.820892723328952e-05,-3.9661639069284625e-05,5.401002627731663e-05,0.00026634408403997833,0.0004512675332080107
1967-04-01,-0.00010295007441749388,7.449948596536259e-05,-1.5838587372838166e-05,3.074015544344121e-05,0.00010484620933410026,-6.064303306629881e-05,1.0328102103681753e-05,-7.743272484124948e-05,-3.814230035013501e-05,5.4503813167573624e-05,0.0002459310369728052,-0.0027887654141522944
1967-05-01,-0.00010640581355645981,7.318977737250975e-05,-1.5373531305345704e-05,3.587146344137687e-05,0.00010593861580319144,-5.831718947277141e-05,9.10280308547757e-06,-7.739443551852471e-05,-3.809619324873019e-05,5.689319043765946e-05,0.00025369562259267855,-0.003753475539269857
1967-06-01,-0.00010564495957024941,7.27090476084807e-05,-1.604806273366864e-05,3.955610522319708e-05,0.00010307452561084549,-5.6212543914059425e-05,5.6018138364214e-06,-7.631624531414773e-05,-3.908754782363152e-05,5.911037328413986e-05,0.0002642973729804077,-0.00449244944320526
1967-07-01,-0.00010662649157627419,7.080278923539486e-05,-1.5804294219522392e-05,4.179622319390657e-05,0.00010155902391446082,-5.722841860744048e-05,5.3934811211781155e-06,-7.644863863889541e-05,-3.8921695579797505e-05,6.160932592047869e-05,0.000276795617537573,-0.004701238503912464
1967-08-01,-0.00010614299886894027,7.016499721706195e-05,-1.568300862641029e-05,4.1898990019996726e-05,0.0001009621938494878,-5.725457567506347e-05,5.116044304114635e-06,-7.609594225262602e-05,-3.7975862463045976e-05,6.248548521148396e-05,0.0002741068981223456,-0.004438591349753551
1967-09-01,-0.00010919965350739205,7.262064393602707e-05,-1.5433698854498667e-05,4.027065822307097e-05,0.00010010599980716695,-5.6715407309930706e-05,5.427132329124425e-06,-7.593140051337994e-05,-3.7925606639142715e-05,6.161985592516708e-05,0.000250288149286264,-0.004129063745494932
1967-10-01,-0.00010730510239671099,7.179558420255458e-05,-1.58364837761109e-05,3.9943660749396956e-05,9.877699490979821e-05,-5.7155424278703924e-05,6.841892818064897e-06,-7.678575962523205e-05,-3.7174295179212616e-05,5.652083497550445e-05,0.00024135335242254254,-0.0031042796763358638
1967-11-01,-0.00010671363270375879,7.417871702706352e-05,-1.534960389416185e-05,3.440642007180601e-05,9.81957193391896e-05,-5.891586693425505e-05,9.465085295314646e-06,-7.625865691807121e-05,-3.764095013406511e-05,5.33774463299445e-05,0.00023218298852241233,-0.002714867878239602
1967-12-01,-0.00010612843275672143,7.380923696993185e-05,-1.3270363986529585e-05,3.0245710111786568e-05,0.00010023767414432841,-6.0456403380672816e-05,1.0158188572588825e-05,-7.650387285846389e-05,-4.001275859385108e-05,5.184743810669014e-05,0.00025452430671303654,-0.0007805183486198075
1968-01-01,-0.00010512516870753977,7.511901800738429e-05,-1.2258107101757722e-05,3.08555540609748e-05,0.00010237501743697768,-6.113011930313594e-05,1.010625267396405e-05,-7.658953351589541e-05,-4.035028028096456e-05,5.164648976509338e-05,0.0002539846995521499,0.0019181434254278429
1968-02-01,-0.00010298126343092541,7.647236344733102e-05,-1.1719720890680652e-05,2.878681187315987e-05,0.00010398670524345633,-6.138180840523246e-05,9.674981667869671e-06,-7.684383308514953e-05,-4.022419078882747e-05,5.1606373411766786e-05,0.0002306954348054917,0.002318679980817251
1968-03-01,-0.00010351235332342275,7.347322001829501e-05,-1.3111639210516885e-05,2.9600220603882317e-05,0.00010355298643485761,-6.124326799455855e-05,9.854494541704716e-06,-7.793286931701005e-05,-3.930359668504703e-05,5.315990699988342e-05,0.00025244456913281715,-0.00095714212875464
1968-04-01,-0.00010600534130012754,7.389613899182593e-05,-1.5563647020431034e-05,3.076510168593706e-05,0.00010125741326772639,-5.969430036065257e-05,1.0033769390124565e-05,-7.875309125261588e-05,-3.8517064596960035e-05,5.5802532722542544e-05,0.0002520162524888292,-0.001836502087826375
1968-05-01,-0.00010735955672826982,7.402504313267461e-05,-1.6169334486643977e-05,3.340093847851348e-05,0.00010297019247778914,-5.8469004387624635e-05,8.562822311868994e-06,-7.763255659180383e-05,-3.8290582939653716e-05,5.632283381330389e-05,0.0002541803437254756,-0.0023755395886837505
1968-06-01,-0.00010815914720296861,7.183345461700684e-05,-1.5668466076688006e-05,3.7609009649229466e-05,0.00010268705524832115,-5.772507547418464e-05,6.638903765871201e-06,-7.957328893502968e-05,-3.822686766415798e-05,5.896741113108263e-05,0.0002571011345539971,-0.0030123681426630355
1968-07-01,-0.00010688037103291875,7.06539707040632e-05,-1.535491215894814e-05,3.983216277416979e-05,0.00010216419058720726,-5.701536621309747e-05,5.296765065393399e-06,-7.778039919988562e-05,-3.879958254116241e-05,6.118605958314733e-05,0.00026544316231435084,-0.00408407358918339
1968-08-01,-0.00010840867883128274,7.09612019515286e-05,-1.5614179024742957e-05,4.120266193595819e-05,0.00010213765383757074,-5.7058986265405596e-05,4.616150906167271e-06,-7.742645458266552e-05,-3.8173678274010764e-05,6.211307004204318e-05,0.00025906366594743145,-0.003902698153979145
1968-09-01,-0.00010713012271458512,7.259058730159705e-05,-1.5389063476877354e-05,4.138628623600636e-05,0.00010131727253685885,-5.687915822732667e-05,5.550177597193019e-06,-7.76328848183362e-05,-3.7648823861530344e-05,5.9828372835048354e-05,0.0002547263094406251,-0.004238734618411399
1968-10-01,-0.00010793106190337824,7.331850827627238e-05,-1.6346028390901537e-05,4.0243003866292195e-05,0.00010034878450738783,-5.684486032410894e-05,7.1268106995449734e-06,-7.676527861298787e-05,-3.7589019769916826e-05,5.566564266159348e-05,0.0002444667979548483,-0.003818407276412472
1968-11-01,-0.00010722961877302335,7.165468418093809e-05,-1.5750782839603322e-05,3.5397933684778906e-05,9.938802504791778e-05,-5.781870400686837e-05,9.73837088806888e-06,-7.710924870075865e-05,-3.791856501016346e-05,5.385564684153371e-05,0.00023685187561963886,-0.002428850712021813
1968-12-01,-0.00010821903543262857,7.407244709894884e-05,-1.5902494672630984e-05,3.304786977636279e-05,0.00010000551131744149,-5.8604183443163014e-05,1.041014584885275e-05,-7.721487620276296e-05,-3.976245388199174e-05,5.18137777772046e-05,0.0002409883049751996,-0.0013100980140734464
1969-01-01,-0.0001056111334658387,7.58178028665096e-05,-1.445587487720556e-05,3.2065721278578367e-05,0.00010093087478029266,-5.9463474723809176e-05,1.0953378046816306e-05,-7.744993328944677e-05,-4.0089923334330796e-05,5.186495802943765e-05,0.00023927562363931665,-7.044155836410937e-05
1969-02-01,-0.00010360129214482519,7.508277365921702e-05,-1.3142009673640665e-05,3.0801006356834694e-05,0.00010351737864980116,-6.069224393698123e-05,9.963905742924826e-06,-7.965381761702399e-05,-4.0796296482714004e-05,5.2080327069088246e-05,0.00023001673031578082,0.0017393811504007317
1969-03-01,-0.00010317445430257245,7.466108781876228e-05,-1.5509839378336223e-05,2.918713798255361e-05,0.00010427629177244337,-5.9888226596225616e-05,1.148474236312747e-05,-7.858431167227941e-05,-3.868680198816126e-05,5.278503202912326e-05,0.00023975480871740729,-0.0006847579697932815
1969-04-01,-0.00010525553434712404,7.25458141767069e-05,-1.578486318780867e-05,3.3057734488247944e-05,0.00010198034114366126,-5.898310364672106e-05,1.1954008854658452e-05,-7.747214274584419e-05,-3.881906498766815e-05,5.4865711523470545e-05,0.0002541721345472109,-0.0020230321752023883
1969-05-01,-0.00010752491262548309,7.27557208292283e-05,-1.552065841096253e-05,3.610505241420841e-05,0.00010145403492043644,-5.8602609502520624e-05,1.0030054391045432e-05,-7.891053327411e-05,-3.769608798286166e-05,5.665900735455594e-05,0.000248217664826054,-0.0037815978430444375
1969-06-01,-0.00010586545835305915,7.189785156654016e-05,-1.637939040479037e-05,3.718743473279961e-05,0.00010224396138541628,-5.687448925905387e-05,6.572480540992867e-06,-7.864925201930519e-05,-3.822751572371607e-05,5.911295944273841e-05,0.0002463344888225117,-0.0041869134292937815
1969-07-01,-0.00010823634156400748,7.00271658541925e-05,-1.5614908701727952e-05,4.153312513836219e-05,0.00010319471725715246,-5.760962112789166e-05,6.204248734384584e-06,-7.586194745575388e-05,-3.817403101528922e-05,6.13407195043192e-05,0.0002670684847069661,-0.004597302540787496
1969-08-01,-0.00010663638155475804,7.170253777619475e-05,-1.5973441294917635e-05,4.1576887736273546e-05,0.00010026847399025718,-5.731821010209936e-05,6.501625321803444e-06,-7.686561891912586e-05,-3.821059840893391e-05,5.959651903036043e-05,0.00026562667461921984,-0.004995039853383787
1969-09-01,-0.00010905970667386656,7.175806813668741e-05,-1.5954284464409768e-05,4.1709289437663984e-05,0.00010001044564644321,-5.8390265484428354e-05,5.526469378621498e-06,-7.736073489973528e-05,-3.798883292748703e-05,5.9513055187568265e-05,0.00025012127678011257,-0.0040472048567608
1969-10-01,-0.00010590025695131683,7.370137011086027e-05,-1.543592805306862e-05,3.963077277270345e-05,9.881058728875496e-05,-5.7847632116084604e-05,7.207442474675583e-06,-7.800940107295496e-05,-3.759015110999291e-05,5.560822091518567e-05,0.00023129315472349686,-0.004054199598613195
1969-11-01,-0.000107094892882742,7.470755630477182e-05,-1.576959262608025e-05,3.6319651352086114e-05,9.848432890860967e-05,-5.868433292116091e-05,9.354292811818792e-06,-7.661283113217603e-05,-3.880772341040474e-05,5.36350485544833e-05,0.0002429160857623767,-0.0026683297619456425
1969-12-01,-0.00010695134178826177,7.266995587257176e-05,-1.4713311410928358e-05,3.198239047934296e-05,9.918246216560438e-05,-5.974666117185305e-05,1.081122891551163e-05,-7.708754694451475e-05,-3.9350395715754375e-05,5.1559791314808424e-05,0.00024738730407198483,-0.0001132302372752747
1970-01-01,-0.0001047553246835156,7.473216227052161e-05,-1.3183614373493735e-05,2.97254272909002e-05,0.00010355635797014644,-5.9934574446227964e-05,9.952562267416568e-06,-7.769088390179806e-05,-3.929042470511323e-05,5.10669139192532e-05,0.00022908836557610852,0.0003032943823200185
1970-02-01,-0.00010291978513833318,7.450693358518021e-05,-1.2266601251560269e-05,3.0414216664483887e-05,0.00010219861133223042,-6.205312943938277e-05,1.0246423366234502e-05,-7.85959370356674e-05,-3.897074873070689e-05,5.2632159160899765e-05,0.0002558403692724507,0.0012024205716443248
1970-03-01,-0.00010670392373690337,7.496869388828658e-05,-1.4251840042919496e-05,2.9464506662160494e-05,0.00010407522085457254,-6.021233550097161e-05,1.1099124291118838e-05,-7.827417802117352e-05,-3.913171609633091e-05,5.293379064879508e-05,0.00025442298109460944,-0.00035102218589599943
1970-04-01,-0.00010482039126544828,7.344009078791146e-05,-1.5510543872515972e-05,3.2260274524390626e-05,0.00010229805625150934,-5.956068494959014e-05,1.1091286659073965e-05,-7.588622975163162e-05,-3.8001449937320445e-05,5.478443185650416e-05,0.00025349762164177776,-0.002121844772773329
1970-05-01,-0.00010827794584457014,7.322973686873155e-05,-1.528445639324138e-05,3.532410094062551e-05,0.00010252165531044381,-5.842055474684732e-05,8.85962120403886e-06,-7.820031088259484e-05,-3.7889254670909736e-05,5.7809761147066336e-05,0.00025748019612839687,-0.0031624767871107906
1970-06-01,-0.00010717236408509497,7.198674660236513e-05,-1.57719492995941e-05,3.8695259375153714e-05,0.0001023596491114818,-5.675954491620497e-05,7.3185397361960784e-06,-7.708177953544591e-05,-3.8725939506833793e-05,5.9460970994799556e-05,0.0002559831362146803,-0.004367812653072178
1970-07-01,-0.00010581357190215097,7.102147822073777e-05,-1.518231524735688e-05,4.052112091351886e-05,0.00010106367637849296,-5.658717473468058e-05,5.6739026210128005e-06,-7.591879047039483e-05,-3.9082807037915455e-05,6.146126226584234e-05,0.0002579165005084613,-0.004712823647423647
1970-08-01,-0.00010881701799495737,7.071142399621103e-05,-1.5501205214217743e-05,4.0658593271224996e-05,9.976833388690308e-05,-5.7808478540776056e-05,5.125134709420013e-06,-7.608157466165721e-05,-3.838144859365261e-05,6.165998824672126e-05,0.0002603870835509556,-0.004908968912786804
1970-09-01,-0.00010859923971044582,7.212839469321684e-05,-1.607797283013788e-05,3.834790851788647e-05,9.957916069690559e-05,-5.732830171802802e-05,5.832921646787826e-06,-7.721530467582245e-05,-3.812262459142207e-05,5.974402865692653e-05,0.0002606329634664175,-0.004279823406250216
1970-10-01,-0.00010659161844381654,7.444782194165408e-05,-1.5661588881510573e-05,3.600974523149932e-05,9.881204760419161e-05,-5.873462420290793e-05,7.794442159171044e-06,-7.626070065372105e-05,-3.735395961591755e-05,5.5867988570239604e-05,0.0002498707307613981,-0.0031934388971421868
1970-11-01,-0.00010587392863249635,7.439183486520728e-05,-1.462830549903327e-05,3.38305321363444e-05,9.996692653845979e-05,-5.90224020547708e-05,8.658374120976666e-06,-7.700759710537063e-05,-3.8371265106309466e-05,5.277102719925749e-05,0.0002452518737814187,-0.0020482528270804323
1970-12-01,-0.00010581782745004337,7.239328837173374e-05,-1.3744574888248116e-05,3.318148312482055e-05,0.00010161180022673271,-5.9282457135301434e-05,1.0397615895001492e-05,-7.660644284139077e-05,-4.061620083852105e-05,5.24776978011666e-05,0.00025526775140821445,0.001071221868187422
1971-01-01,-0.00010712286982708043,7.409250480374845e-05,-1.3088515775999612e-05,2.954658315384526e-05,0.00010298619787656909,-6.11821993721983e-05,9.17137519642999e-06,-7.80074009930508e-05,-4.014090568400171e-05,5.1999061981807925e-05,0.00023863568734985006,0.00046688251131854486
1971-02-01,-0.00010142740104972136,7.434963746081021e-05,-1.217926738703665e-05,2.8428773291709545e-05,0.0001030039607777868,-6.263122005928483e-05,8.996698750149686e-06,-7.872595031383551e-05,-4.010890966039334e-05,5.2114751096414966e-05,0.00025596891646273434,0.0014454123629548121
1971-03-01,-0.0001043605738143414,7.265190614308775e-05,-1.3878476962726083e-05,3.14305401850887e-05,0.0001032229278186345,-6.04260427314999e-05,1.0553957701369391e-05,-7.92190484288666e-05,-3.867642340528797e-05,5.365100011957333e-05,0.00025336568954947364,0.0015387920939247124
1971-04-01,-0.0001052733817387645,7.336009147645526e-05,-1.6264770138295884e-05,2.9978561644369877e-05,0.00010282852992463525,-5.940529177369515e-05,1.015974155015519e-05,-7.855458857698573e-05,-3.773907462577792e-05,5.5133535496478203e-05,0.00024126521843161595,-0.002110809327859897
1971-05-01,-0.00010730794179480433,7.23114921192304e-05,-1.518539316890025e-05,3.528606833801797e-05,0.00010210712214313151,-5.8014465705711256e-05,8.37033912052124e-06,-7.827519988899844e-05,-3.746908595192009e-05,5.740391753457543e-05,0.0002478660620829981,-0.0029874188840040006
1971-06-01,-0.00010776496243878928,7.149695181408776e-05,-1.5047649884133203e-05,3.7296618052944906e-05,0.00010360429901575032,-5.763890342523326e-05,6.3813246626793705e-06,-7.69186962214816e-05,-3.837857780037631e-05,5.997246942653513e-05,0.00026578595482177383,-0.0037055106076877564
1971-07-01,-0.00010872758227888859,7.052866202019139e-05,-1.5112311107165647e-05,4.079405116070563e-05,0.00010296624364821074,-5.748907086562436e-05,5.0238432193095866e-06,-7.770291025129457e-05,-3.8233843666852875e-05,6.11749262571644e-05,0.00027022080916061026,-0.004376886863610707
1971-08-01,-0.0001079909306121763,7.283628079889028e-05,-1.551174890096523e-05,3.8711982641976566e-05,9.943113936670999e-05,-5.77797439994888e-05,5.28015505993026e-06,-7.705049776834332e-05,-3.852303337885578e-05,6.059500049885881e-05,0.00026260531740263104,-0.0047346929932245985
1971-09-01,-0.00010691157069409312,7.356571759806856e-05,-1.587148610635946e-05,3.725301019421071e-05,0.00010041056695217136,-5.6711680784092267e-05,6.144512163139445e-06,-7.714823974917333e-05,-3.80756846782021e-05,5.903862248341915e-05,0.00024443095595494884,-0.0045880999095970765
1971-10-01,-0.00010841059542499574,7.31819234329812e-05,-1.5756033870741325e-05,3.649129533764224e-05,9.92064369583345e-05,-5.702883085315028e-05,6.9681904706813575e-06,-7.60098854597244e-05,-3.834860763163306e-05,5.6518263396591955e-05,0.00024694584325239384,-0.0030081071599852294
1971-11-01,-0.00010732220622097575,7.330462726103183e-05,-1.5034604774772305e-05,3.3620197281288534e-05,9.793492408191671e-05,-5.980756162349486e-05,8.568803487783902e-06,-7.74240664516886e-05,-3.938124256605721e-05,5.311577220737067e-05,0.00024248694661883232,-0.0009676913578005042
1971-12-01,-0.00010432463413297494,7.271584480178434e-05,-1.4667833658065528e-05,3.232548279295061e-05,9.992055341048263e-05,-6.009825809533655e-05,1.058135720225576e-05,-7.776443898263905e-05,-4.026761291920682e-05,5.303885394934821e-05,0.0002569494466550405,0.0002644760115799727
1972-01-01,-0.00010489104791237724,7.280690136397846e-05,-1.3292317721367764e-05,3.178778184190839e-05,0.00010029086378564787,-5.993966761655789e-05,9.939746969844686e-06,-7.780436620426674e-05,-4.026129317935556e-05,5.320608641979825e-05,0.00025059086075761235,0.0010694809134292882
1972-02-01,-0.00010286334855198043,7.476735302222916e-05,-1.3394106203917674e-05,2.934101184429592e-05,0.00010387415506061551,-6.181613502602251e-05,8.881245976882128e-06,-7.817739646674859e-05,-3.990012890997106e-05,5.2573359287024e-05,0.00023993685001345432,0.0003615283503677347
1972-03-01,-0.00010493971519569708,7.544819051923948e-05,-1.3767897079616692e-05,3.0007910716767315e-05,0.00010349483855293863,-6.0520980936554176e-05,1.0593835715373462e-05,-7.77733188846873e-05,-3.90239641573691e-05,5.250330250696919e-05,0.00023839646651733503,0.0007677032954234164
1972-04-01,-0.00010553461878571842,7.448632467147043e-05,-1.610704825189283e-05,3.214727490015094e-05,0.00010252523180228514,-5.885444000530285e-05,1.102043538307666e-05,-7.607883081719693e-05,-3.815778315994049e-05,5.53496147751211e-05,0.00024944655824979037,-0.0026281471946276724
1972-05-01,-0.0001067773008821305,7.319115381990257e-05,-1.5846760129690322e-05,3.779067594477036e-05,0.00010156846557964655,-5.812792945982678e-05,8.846402727875364e-06,-7.84388103056699e-05,-3.8376020871938265e-05,5.789146084784537e-05,0.00025982677154546684,-0.0034136301110265777
1972-06-01,-0.00010620464220154668,7.273414651248442e-05,-1.5500308831224487e-05,3.920115249115729e-05,0.000100193360829704,-5.786539986729622e-05,6.598092918076937e-06,-8.028527210828745e-05,-3.8079682888244005e-05,5.981741238248584e-05,0.0002577039160077338,-0.004108152643311769
1972-07-01,-0.00010803284900115304,7.034818204905983e-05,-1.5987056035170696e-05,4.1928753904172186e-05,0.00010319672924730963,-5.792694417254578e-05,5.015450422941793e-06,-7.713865488767624e-05,-3.818390420444e-05,6.222213373074259e-05,0.0002665982047683033,-0.00457463575003203
1972-08-01,-0.00010944560394486095,7.145446541873351e-05,-1.5955201451516403e-05,4.16179983262549e-05,0.00010132492766409518,-5.7262741221457654e-05,5.24124057388231e-06,-7.799115782189701e-05,-3.8285298953768706e-05,6.173843251188455e-05,0.0002644908976356458,-0.004214910222799517
1972-09-01,-0.00010543910675772989,7.296612514465144e-05,-1.6542325235940025e-05,4.3278887531946985e-05,0.00010157136742283586,-5.753925094877387e-05,6.754696729077041e-06,-7.679348022470044e-05,-3.8357510336437354e-05,5.866184382222216e-05,0.00024397551264289928,-0.004398119199322537
1972-10-01,-0.00010559756114295254,7.332411328344747e-05,-1.669311529504683e-05,3.9610246424302495e-05,9.882330825878089e-05,-5.747911241344826e-05,7.060719357336135e-06,-7.707102405321266e-05,-3.795199946205899e-05,5.6051671786459505e-05,0.00022585515145455364,-0.0038995593058643863
1972-11-01,-0.00010729813522363946,7.3235237933655e-05,-1.635398896701034e-05,3.492639373820037e-05,9.91716370436892e-05,-5.854396047927264e-05,1.0307785241575156e-05,-7.851309459915178e-05,-3.788506350532521e-05,5.295024972581411e-05,0.00025593527306741834,-0.003207641566405073
