,mgu50GLB_cluster1,mgu50GLB_cluster2,mgu50GLB_cluster3,mgu50GLB_cluster4,mgu50GLB_cluster5,mgu50GLB_cluster6,mgu50GLB_cluster7,mgu50GLB_cluster8,mgu50GLB_cluster9,mgu50GLB_cluster10,mgu50GLB_cluster11,mgu50GLB_cluster12
1980-01-01,0.06896736236607157,-1.0346268633922258,1.3675147277919473,-0.707600938697015,-0.75041159125399,0.42824179736853446,0.7481642546516301,0.5536950253821038,-0.9794389240203365,0.4927287062445839,1.1415393539597571,1.2942845208777323
1980-02-01,0.15654636658652404,-0.9772956846244782,1.1574498903443957,-0.6697458285157398,-0.7752923679745887,0.6267791745638606,0.7824625316057396,0.5140337335082875,-1.0372708305235832,0.4456185213812105,0.9036719079468573,1.0701408195826743
1980-03-01,0.20092350044628468,-1.1418928544359854,1.2064660688525968,-0.586586469604123,-0.9332844787392734,0.10030324561427337,0.6647605192899175,0.2982670868630017,-1.2996496500507477,0.27218151551026565,0.6713872764192117,1.179514080286026
1980-04-01,0.04049469906140149,-1.1332043257367563,1.1141563554889493,-0.6752292235051431,-0.8118861224040512,0.16442256154937776,0.21879090504212814,-0.3541917511911103,-1.0111461724004438,-0.02732251074861039,0.5991539425053587,1.1601199292474322
1980-05-01,0.3765937092342997,-0.7590690605431439,0.805761325666761,-0.5075620267019477,-0.6981397586420548,0.3468726495098987,-0.9952349699785863,-0.8852757416762315,-1.0864248967939807,-0.07185560784169606,0.6223213984452983,0.30776675945768756
1980-06-01,0.2973854594780662,-0.41896565872953234,0.26891916072300304,-0.07983105637693917,-0.6326827813278545,0.5794370415234806,-1.719740330512138,-1.5695335545065083,-1.5128450624404415,-0.6517228516903553,0.8113100615065822,-0.6033597927954462
1980-07-01,0.13529514000425494,-0.4022016542485036,-0.16139087728878487,0.348792424029921,-0.9250484468523136,0.7897519904756385,-1.741627526124671,-1.9102160548750973,-2.027371391173332,-1.2621451865185747,0.8237567106243111,-1.0213367227050993
1980-08-01,0.006297243213871631,-0.358509383650415,-0.4637076554120782,0.7435186896272884,-1.258522543040189,0.7760089104023044,-1.4839288136382853,-1.6381591945499567,-2.3390629214625203,-1.0972380965620607,0.8019496977209326,-1.2233450180954404
1980-09-01,0.5450678247261823,-0.224951567106038,-0.48673868734378867,0.8563083666627125,-1.2016172251425499,0.7969410230816414,-1.2871656608158628,-1.3977539487731405,-2.4692359278278966,-0.5256794474937103,0.8480451476406045,-1.194931318362554
1980-10-01,1.113142230646397,-0.13793515954240862,-0.17517081664937775,0.9277334617030235,-0.8726666288927567,0.5079248336830524,-1.069569838813562,-0.6699659607627175,-1.7888455237111738,0.08871214321026435,0.7647893198539074,-0.8440700049201648
