,vws_u850-200GLB_cluster1,vws_u850-200GLB_cluster2,vws_u850-200GLB_cluster3,vws_u850-200GLB_cluster4,vws_u850-200GLB_cluster5,vws_u850-200GLB_cluster6,vws_u850-200GLB_cluster7,vws_u850-200GLB_cluster8,vws_u850-200GLB_cluster9,vws_u850-200GLB_cluster10,vws_u850-200GLB_cluster11,vws_u850-200GLB_cluster12
1980-01-01,-3.896333694458008,17.965669631958008,29.008092880249023,18.127735137939453,-10.459997177124023,18.083843231201172,3.7730960845947266,38.232337951660156,13.98661994934082,8.05433464050293,48.444175720214844,19.642040252685547
1980-02-01,-11.094757080078125,20.229528427124023,22.07302474975586,25.476408004760742,-12.053644180297852,10.856721878051758,6.943508148193359,35.78278350830078,16.363584518432617,-1.1614723205566406,50.98152160644531,17.683746337890625
1980-03-01,-9.566949844360352,19.905397415161133,32.85209274291992,23.003217697143555,-10.412727355957031,25.135393142700195,8.135366439819336,26.345823287963867,16.186325073242188,0.6111240386962891,40.83214569091797,9.928218841552734
1980-04-01,10.360395431518555,16.338260650634766,28.580984115600586,32.629249572753906,-4.255914688110352,20.44223976135254,5.55750846862793,23.24294090270996,31.906707763671875,14.839150428771973,34.903236389160156,14.103103637695312
1980-05-01,10.093660354614258,24.458433151245117,23.651479721069336,38.61724853515625,-3.1079483032226562,18.04163932800293,-6.215898513793945,15.016409873962402,34.10303497314453,18.163188934326172,29.160030364990234,3.023540496826172
1980-06-01,4.255914688110352,19.463090896606445,21.240751266479492,48.56909942626953,-9.021665573120117,14.26685905456543,-26.52139663696289,-2.3921585083007812,34.95050811767578,20.3612060546875,14.403600692749023,-0.23297119140625
1980-07-01,-1.745584487915039,20.362895965576172,13.488603591918945,39.376930236816406,-11.130208969116211,8.186012268066406,-29.588829040527344,-9.840435028076172,34.08953094482422,14.717601776123047,-1.7422103881835938,-10.77231216430664
1980-08-01,3.1991119384765625,21.409568786621094,6.992464065551758,36.21495819091797,-12.303495407104492,2.311126708984375,-30.689525604248047,-3.813610076904297,31.753084182739258,19.083248138427734,6.796636581420898,-10.090286254882812
1980-09-01,1.2306861877441406,27.59845733642578,11.315908432006836,38.95488739013672,-8.964265823364258,8.37339973449707,-20.67014503479004,10.849969863891602,28.376710891723633,17.798540115356445,23.023475646972656,-3.9132137298583984
1980-10-01,1.0601806640625,26.767871856689453,15.127832412719727,38.17494201660156,-5.441022872924805,16.252164840698242,-12.215713500976562,20.134990692138672,26.232715606689453,15.723759651184082,29.205612182617188,7.112323760986328
1980-11-01,4.677961349487305,13.026041030883789,13.495355606079102,22.547407150268555,-1.8333702087402344,17.268449783325195,-2.608247756958008,20.85078239440918,12.004688262939453,12.901113510131836,28.000246047973633,10.405977249145508
1980-12-01,3.486103057861328,29.073930740356445,26.205705642700195,24.718412399291992,-7.5934600830078125,17.629722595214844,3.3881893157958984,37.81029510498047,13.208364486694336,13.402505874633789,44.71159362792969,19.674114227294922
1981-01-01,-5.964593887329102,20.99353790283203,29.659635543823242,16.09339141845703,-15.722671508789062,17.908466339111328,7.583292007446289,40.116943359375,0.7304344177246094,5.909536361694336,56.42139434814453,14.26547622680664
1981-02-01,-10.624320983886719,21.353246688842773,37.24843215942383,16.94679069519043,-12.485271453857422,28.886991500854492,9.521326065063477,38.52210235595703,8.532123565673828,-4.74781608581543,50.15214538574219,12.989967346191406
1981-03-01,0.7781505584716797,15.720834732055664,21.311037063598633,15.230819702148438,-3.714567184448242,10.73443603515625,15.54098129272461,26.064359664916992,19.21516990661621,4.059595108032227,42.124717712402344,24.728290557861328
1981-04-01,7.218076705932617,22.882020950317383,32.78507995605469,21.151371002197266,-3.2997989654541016,18.341585159301758,5.700319290161133,22.219491958618164,20.754953384399414,20.70356559753418,29.641281127929688,12.944087982177734
1981-05-01,17.407438278198242,23.166484832763672,24.98889923095703,38.428504943847656,2.3252735137939453,17.92498207092285,-3.5457229614257812,11.872295379638672,31.575647354125977,24.744808197021484,29.437570571899414,2.58404541015625
1981-06-01,4.479869842529297,22.735197067260742,21.784534454345703,46.03565979003906,-12.272382736206055,14.898637771606445,-26.515832901000977,8.500923156738281,33.06037139892578,18.499418258666992,17.3175106048584,-7.834722518920898
1981-07-01,3.0153350830078125,26.34515380859375,8.025590896606445,38.52210235595703,-13.03217887878418,3.9990310668945312,-31.729808807373047,-11.33272933959961,36.27391052246094,16.08605194091797,2.9290771484375,-6.966646194458008
1981-08-01,-3.408079147338867,20.688884735107422,10.325172424316406,38.639556884765625,-19.609752655029297,2.7583961486816406,-29.169618606567383,-3.7714576721191406,27.811525344848633,8.475231170654297,6.377527236938477,-13.230388641357422
1981-09-01,8.644075393676758,27.765644073486328,1.6902732849121094,37.85774230957031,-6.704202651977539,3.3273258209228516,-22.93707847595215,6.896905899047852,26.585573196411133,20.485170364379883,20.092424392700195,-12.378829956054688
1981-10-01,6.272916793823242,22.773738861083984,17.948843002319336,34.79102325439453,-4.345893859863281,11.60251235961914,-12.86517333984375,19.729042053222656,35.493927001953125,21.305530548095703,31.505905151367188,1.3085403442382812
1981-11-01,2.9198970794677734,17.482685089111328,13.127613067626953,39.58655548095703,-7.509881973266602,9.369001388549805,-8.488075256347656,29.744054794311523,22.716848373413086,18.014909744262695,44.88311767578125,6.753753662109375
1981-12-01,-1.5434532165527344,19.2353572845459,28.956727981567383,27.962017059326172,-8.466053009033203,22.88568878173828,7.100620269775391,27.394922256469727,22.197467803955078,9.21116828918457,34.187217712402344,16.504493713378906
1982-01-01,-1.7778167724609375,24.971935272216797,28.42241859436035,21.542478561401367,-11.255731582641602,20.793498992919922,6.917146682739258,42.048030853271484,9.473060607910156,5.3415374755859375,46.49014663696289,18.441410064697266
1982-02-01,-5.406244277954102,18.59994125366211,32.833797454833984,23.705299377441406,-11.991767883300781,24.840904235839844,8.529960632324219,39.21064376831055,11.980445861816406,0.5483894348144531,54.18377685546875,17.894638061523438
1982-03-01,-4.411378860473633,14.191797256469727,35.551475524902344,25.805030822753906,-7.153326034545898,17.82831573486328,1.8409042358398438,39.699180603027344,14.97636604309082,7.734067916870117,55.04437255859375,11.940003395080566
1982-04-01,-0.7117729187011719,12.363832473754883,33.914398193359375,31.251718521118164,-3.492544174194336,18.646852493286133,8.119071960449219,28.066530227661133,22.479108810424805,10.833518981933594,42.62392044067383,20.335697174072266
1982-05-01,6.701995849609375,27.273876190185547,25.112668991088867,41.55302429199219,-2.094881057739258,18.360525131225586,-0.3995628356933594,20.495847702026367,41.394493103027344,19.192007064819336,37.439292907714844,1.5400199890136719
1982-06-01,3.489309310913086,21.11056137084961,23.59206199645996,47.876487731933594,-8.822757720947266,15.451961517333984,-24.203540802001953,7.596567153930664,32.35334777832031,17.25404167175293,24.577220916748047,-12.075889587402344
1982-07-01,-8.220985412597656,17.155364990234375,14.55900764465332,42.25832748413086,-13.277816772460938,16.07961654663086,-29.67125701904297,-1.7664928436279297,29.017719268798828,10.225275039672852,7.142002105712891,-16.9644775390625
1982-08-01,-3.4051895141601562,23.317062377929688,6.077577590942383,37.97959518432617,-10.772048950195312,5.009916305541992,-31.570398330688477,-7.944364547729492,32.508644104003906,17.165069580078125,3.193277359008789,-10.35954475402832
1982-09-01,-2.1288490295410156,21.88542366027832,9.518356323242188,43.956878662109375,-9.283794403076172,10.471160888671875,-22.66190528869629,9.683357238769531,30.146852493286133,12.129270553588867,19.573776245117188,-2.1482620239257812
1982-10-01,-1.609579086303711,22.102191925048828,9.759387969970703,35.360595703125,0.8751583099365234,14.910041809082031,-2.648122787475586,21.403358459472656,24.33780860900879,7.044940948486328,28.514625549316406,2.6788578033447266
1982-11-01,0.5483894348144531,26.565336227416992,36.63531494140625,35.616188049316406,5.906105041503906,29.47228240966797,-2.085174560546875,27.67828941345215,24.771343231201172,6.367137908935547,39.89168167114258,11.407791137695312
1982-12-01,11.766914367675781,29.93817138671875,39.988739013671875,29.080808639526367,-0.9900131225585938,28.233150482177734,1.9589958190917969,33.50836181640625,24.028833389282227,19.950693130493164,45.69425582885742,21.9404239654541
1983-01-01,-4.397417068481445,24.158950805664062,34.6473503112793,25.083009719848633,-3.1040592193603516,28.208219528198242,12.43901252746582,42.68244171142578,26.454456329345703,4.589385986328125,56.38227081298828,30.251562118530273
1983-02-01,-4.208702087402344,21.017473220825195,31.527023315429688,23.303220748901367,-5.606178283691406,20.734397888183594,7.187490463256836,40.10060119628906,11.832191467285156,4.429954528808594,49.897586822509766,26.233203887939453
1983-03-01,-2.287372589111328,13.844625473022461,28.46526336669922,32.5893669128418,-9.297534942626953,16.553356170654297,8.511758804321289,38.05888748168945,25.0732479095459,6.1918487548828125,49.730018615722656,26.41866683959961
1983-04-01,5.472774505615234,16.870594024658203,28.419710159301758,38.808876037597656,-6.365924835205078,19.08638572692871,4.0395050048828125,29.755367279052734,30.355680465698242,11.269296646118164,39.633697509765625,16.839683532714844
1983-05-01,4.8496856689453125,23.35527992248535,27.996728897094727,38.686859130859375,-2.8291187286376953,21.386770248413086,-1.4674320220947266,18.84723663330078,27.947919845581055,18.0045166015625,27.419189453125,3.7922229766845703
1983-06-01,10.01986312866211,26.47723388671875,21.211071014404297,44.85755920410156,-6.494447708129883,10.787744522094727,-19.95187759399414,9.365863800048828,39.11309814453125,21.751190185546875,20.45294952392578,-12.303983688354492
1983-07-01,1.8692684173583984,27.184921264648438,13.395608901977539,47.706199645996094,-9.273130416870117,11.332746505737305,-27.508665084838867,-6.515598297119141,37.77418518066406,15.979070663452148,4.96031379699707,-14.051237106323242
1983-08-01,11.632087707519531,28.911026000976562,12.788787841796875,36.209144592285156,-11.887506484985352,10.945550918579102,-27.88935089111328,-9.206430435180664,27.035247802734375,25.860652923583984,4.997732162475586,-6.496074676513672
1983-09-01,9.949907302856445,27.03199577331543,14.523027420043945,39.280662536621094,-7.254190444946289,10.735685348510742,-25.44417381286621,2.1604766845703125,32.06063461303711,20.60750389099121,14.893953323364258,-3.556325912475586
1983-10-01,11.848461151123047,20.628652572631836,19.182369232177734,37.414649963378906,-3.133342742919922,15.663459777832031,-18.074472427368164,16.15314483642578,24.425756454467773,23.825443267822266,32.73578643798828,-0.9256858825683594
1983-11-01,9.468355178833008,15.383638381958008,19.04245948791504,36.03343963623047,-5.799776077270508,20.319547653198242,-2.349193572998047,23.639982223510742,17.27730941772461,18.817951202392578,33.49390411376953,11.698787689208984
1983-12-01,-4.363252639770508,24.555904388427734,25.566190719604492,27.959308624267578,-8.744400024414062,23.563518524169922,1.7228507995605469,33.13599395751953,20.067384719848633,3.3253135681152344,39.26765060424805,17.32611656188965
1984-01-01,-8.007404327392578,23.4859619140625,30.733966827392578,17.30872344970703,-15.672300338745117,22.792299270629883,-3.0669937133789062,32.36347198486328,10.031309127807617,6.327733993530273,44.75773620605469,12.00851058959961
1984-02-01,-8.938053131103516,24.70030403137207,31.484712600708008,20.908506393432617,-16.641006469726562,22.072689056396484,-3.3472328186035156,35.475440979003906,6.947013854980469,-2.9805049896240234,46.89234924316406,8.490028381347656
1984-03-01,-6.9106903076171875,20.30479621887207,25.58424949645996,24.44256019592285,-11.818229675292969,15.49931526184082,11.053642272949219,27.40749740600586,22.025983810424805,3.9959182739257812,46.81969451904297,16.28293228149414
1984-04-01,2.7763843536376953,20.63173484802246,18.920928955078125,33.117679595947266,-6.710025787353516,12.489404678344727,-2.9424476623535156,24.215951919555664,27.72232437133789,10.147207260131836,41.00053405761719,10.398033142089844
1984-05-01,8.235740661621094,25.646522521972656,29.04218864440918,45.38739013671875,-6.012905120849609,15.980209350585938,-10.82876205444336,10.949851989746094,34.78696823120117,15.260597229003906,19.00568962097168,2.0688819885253906
1984-06-01,8.874052047729492,26.352296829223633,19.919042587280273,42.43975830078125,-9.745885848999023,12.745420455932617,-28.34333610534668,2.093099594116211,30.379350662231445,12.115760803222656,10.937744140625,-9.467384338378906
1984-07-01,6.324274063110352,23.771385192871094,11.762872695922852,36.80741882324219,-6.410764694213867,4.168901443481445,-26.328079223632812,-7.158052444458008,28.44193458557129,19.24440574645996,0.6642570495605469,-9.557336807250977
1984-08-01,3.0548877716064453,22.731754302978516,13.876729965209961,35.29900360107422,-18.061203002929688,7.09058952331543,-32.09534454345703,-2.5549659729003906,32.77863311767578,17.95914077758789,7.042154312133789,-13.790239334106445
1984-09-01,6.722137451171875,28.428096771240234,11.231813430786133,37.001155853271484,-7.780794143676758,4.8106689453125,-19.464096069335938,8.303203582763672,28.99375343322754,16.04940414428711,19.438148498535156,0.2560138702392578
1984-10-01,8.041999816894531,19.32916831970215,23.157291412353516,34.029300689697266,-11.214513778686523,15.871231079101562,-13.115606307983398,27.310623168945312,24.769498825073242,19.972665786743164,34.942657470703125,4.215606689453125
1984-11-01,3.893857955932617,21.735368728637695,13.236692428588867,31.89122772216797,-1.7972984313964844,8.47964859008789,-5.147987365722656,27.83649444580078,21.49319076538086,11.80265998840332,39.91592788696289,6.355411529541016
1984-12-01,-2.9908828735351562,24.404502868652344,38.807106018066406,22.896085739135742,-9.275371551513672,23.939180374145508,-4.962896347045898,40.953826904296875,11.250843048095703,8.628414154052734,52.220237731933594,14.430280685424805
1985-01-01,-5.40313720703125,21.542190551757812,22.41632843017578,17.47049331665039,-9.735139846801758,9.801979064941406,13.340749740600586,38.71543884277344,17.106412887573242,2.450054168701172,43.86002731323242,19.6444091796875
1985-02-01,-5.84636116027832,26.77471923828125,25.638511657714844,21.867572784423828,-12.96963882446289,22.412813186645508,-6.943874359130859,23.78470230102539,14.902593612670898,1.23822021484375,34.68946838378906,14.668669700622559
1985-03-01,-7.733589172363281,16.839069366455078,39.99235534667969,19.514257431030273,-5.31871223449707,25.4503173828125,10.424606323242188,34.05628967285156,12.9168701171875,5.170969009399414,45.98645782470703,23.76007843017578
1985-04-01,4.1719512939453125,18.803686141967773,30.536863327026367,35.72190856933594,-7.021263122558594,20.991676330566406,-0.05628204345703125,30.951948165893555,24.9033203125,8.591899871826172,42.01676940917969,15.122447967529297
