,vo600GLB_cluster1,vo600GLB_cluster2,vo600GLB_cluster3,vo600GLB_cluster4,vo600GLB_cluster5,vo600GLB_cluster6,vo600GLB_cluster7,vo600GLB_cluster8,vo600GLB_cluster9,vo600GLB_cluster10,vo600GLB_cluster11,vo600GLB_cluster12
1966-05-01,-1.2491433e-05,1.1500899e-05,-1.122868e-05,0.00016430233,6.6980625e-05,9.138326e-06,4.762382e-05,1.0241129e-06,-9.664494e-06,1.0159638e-06,1.4070101e-06,3.4355653e-06
1966-06-01,-1.2418113e-05,9.089446e-06,-3.9848397e-05,5.750589e-05,0.00014616754,8.266619e-06,3.0425921e-05,-1.125312e-05,-6.97605e-06,-1.0614713e-06,-5.0748713e-07,2.8734357e-06
1966-07-01,-6.8538466e-06,1.3562039e-05,-2.6292117e-05,4.6841727e-05,0.00011800405,-5.884376e-06,3.4768167e-05,-8.418032e-06,-9.3060335e-06,-5.525919e-06,1.6269732e-06,6.8327827e-06
1966-08-01,-7.518902e-07,1.07839805e-05,-4.1103005e-05,-8.6787295e-06,9.78733e-05,6.6535504e-06,2.0934896e-05,-4.6134774e-06,-1.0454733e-05,-4.7030917e-06,1.6677077e-06,4.1280437e-06
1966-09-01,-2.0716725e-06,1.2486664e-05,-3.22067e-05,1.5617989e-06,0.00010333165,9.798216e-06,2.5448224e-05,-1.550575e-05,-4.6949426e-06,-3.7580612e-06,-7.570634e-08,2.3764806e-06
1966-10-01,-4.026908e-06,1.2820681e-05,-4.473648e-05,0.00016646122,9.2023896e-05,4.9427217e-06,4.6776553e-05,-2.7071255e-06,-3.5462435e-06,-2.0390871e-06,-5.88956e-07,2.066903e-06
1966-11-01,-6.9027265e-06,2.501656e-07,-5.334765e-05,5.8483507e-05,8.7143955e-05,7.761515e-06,5.4524164e-05,-8.491355e-06,-6.7479377e-06,3.03637e-06,2.5638583e-06,1.789911e-06
1966-12-01,-2.4871624e-06,9.122032e-06,-4.4492073e-05,0.00010529503,8.9229536e-05,1.0107797e-05,8.140861e-05,-1.13834685e-05,-1.2515873e-05,2.2705717e-06,6.2787985e-06,1.3744248e-06
1967-01-01,-1.2749497e-05,5.4168268e-06,-3.164568e-05,0.00014258259,3.3087385e-05,1.3637789e-05,6.628403e-05,-1.7609891e-05,1.4386824e-06,3.9972074e-06,5.328602e-06,6.6069697e-07
1967-02-01,-6.3491752e-06,8.376373e-06,-4.1887797e-05,0.0002910171,5.090081e-05,1.2931989e-05,8.169934e-05,-1.8564322e-05,7.1813265e-06,-5.410784e-06,5.777747e-06,-1.8898063e-06
1967-03-01,-5.547132e-06,7.333714e-06,-5.142412e-05,0.00014111484,4.89759e-05,1.2170047e-05,7.365483e-05,-7.103099e-06,-1.6892955e-06,1.775541e-06,7.4299605e-06,-8.150637e-07
1967-04-01,-1.0075564e-06,8.031493e-06,-5.8121193e-05,0.0001809765,3.996893e-05,9.314765e-06,6.402227e-05,-7.608389e-06,-5.531092e-06,2.9175862e-07,-1.8176215e-06,-3.9800216e-07
1967-05-01,-1.1920274e-06,1.22021265e-05,-4.187176e-05,0.00017351747,0.00015146926,7.911185e-06,4.0859202e-05,-3.93502e-06,-1.1434142e-05,3.219222e-06,1.4146208e-06,7.0882015e-07
1967-06-01,-1.978031e-06,1.5490514e-05,-3.3666838e-05,9.652114e-05,0.00010746103,2.7780989e-06,2.4521541e-05,-4.2397987e-06,-1.0174932e-05,-4.6729037e-06,-2.8843424e-06,2.0803163e-06
1967-07-01,8.291281e-07,1.6308599e-05,-2.6215836e-05,1.1897351e-05,0.00011979649,3.7325299e-06,5.3860356e-05,-1.25088845e-05,-1.0808548e-05,-2.9404837e-06,3.7998325e-07,4.3019827e-06
1967-08-01,1.7996026e-06,1.5362186e-05,-4.0251623e-05,-2.8525727e-05,9.719486e-05,7.758797e-06,4.4075405e-05,-1.8497049e-06,-9.164356e-06,-5.675458e-06,5.152153e-06,5.3767253e-06
1967-09-01,-1.0476579e-06,1.1159471e-05,-5.310039e-05,9.114254e-06,0.00012993434,6.6118737e-06,4.2968582e-05,-1.0359403e-05,-6.3491752e-06,-3.6142046e-06,1.1041266e-08,2.721954e-06
1967-10-01,-4.0553277e-06,8.889681e-06,-5.3140495e-05,0.00010118904,0.000108728265,-1.2080673e-06,3.7041467e-05,-1.1875269e-05,-8.137737e-06,-3.100893e-06,2.890385e-06,5.9541962e-06
1967-11-01,-6.2689724e-06,1.4226425e-06,-7.3039235e-05,0.00017452805,6.2057254e-05,3.2673452e-06,5.6170247e-05,-1.700034e-05,4.0404484e-07,-6.4614615e-06,4.847374e-06,1.5541082e-07
1967-12-01,-5.851907e-06,-5.0659037e-06,-5.665345e-05,9.882301e-05,4.530253e-05,1.4680449e-05,5.266531e-05,-1.6615355e-05,4.3612454e-07,-1.7534585e-06,9.162377e-06,1.895849e-06
1968-01-01,-5.6295175e-06,7.3518386e-06,-4.0190644e-05,0.00012152266,3.565027e-05,2.1822103e-05,6.692651e-05,-9.919415e-06,5.071961e-06,-3.787005e-06,6.886563e-06,-7.533672e-07
1968-02-01,-5.824935e-06,6.3375264e-06,-6.644184e-05,0.0001795619,3.3268032e-05,1.2953831e-05,8.804099e-05,-1.3418336e-05,8.096293e-06,-2.1305968e-06,6.830727e-06,4.9696027e-06
1968-03-01,-8.4863495e-06,-1.6094855e-06,-4.479693e-05,0.00013370372,6.6405395e-05,6.384056e-06,5.3786953e-05,-1.5930855e-05,4.6904315e-06,1.7684579e-06,3.1363888e-06,-4.8350194e-07
1968-04-01,-1.1454846e-05,5.1091847e-06,-5.9360253e-05,8.418846e-05,5.4633765e-05,7.603092e-06,5.1544295e-05,-9.910109e-06,1.0705407e-06,-1.516426e-06,-1.2093442e-06,-1.7862913e-06
1968-05-01,-5.6574354e-06,6.6166976e-06,-4.1307314e-05,0.00013576959,4.6882175e-05,1.2897999e-05,1.830457e-05,-1.0756921e-05,-1.1147757e-05,3.117777e-06,-2.3818502e-06,1.5858677e-07
1968-06-01,-5.5794953e-07,1.1483542e-05,-4.1065374e-05,8.3471925e-05,0.00011145396,9.808529e-06,1.2116325e-05,-1.2748329e-05,-7.4441195e-06,-2.6424095e-06,8.84429e-07,8.5894935e-06
1968-07-01,7.2122566e-06,1.7039005e-05,-2.2612301e-05,-1.6824197e-05,0.00011503663,4.308902e-06,2.9117717e-05,-4.8664588e-06,-3.0983865e-06,-4.7175636e-06,2.7176357e-06,2.7641654e-06
1968-08-01,-1.7304556e-06,1.6164275e-05,-3.6198522e-05,2.218502e-05,0.00012115974,7.286704e-06,4.6668145e-05,-7.6267315e-07,-5.7970174e-06,-3.2844982e-06,-1.981709e-06,3.3597244e-06
1968-09-01,4.039037e-06,1.0757703e-05,-4.7355978e-05,2.0686814e-05,0.00010677323,5.230155e-06,4.1084764e-05,-9.38899e-06,-2.54935e-06,-1.6653212e-06,-1.5908736e-06,7.175033e-06
1968-10-01,2.2244349e-06,8.245181e-06,-4.2954416e-05,8.237386e-05,0.00012658493,9.064075e-06,4.5942303e-05,-1.33625e-05,-9.193573e-06,-7.2544935e-07,9.4025745e-07,2.7920833e-06
1968-11-01,-1.3954559e-06,-5.38757e-06,-8.839383e-05,9.738385e-05,6.862013e-05,3.117777e-06,4.132671e-05,-6.5228596e-06,-4.782705e-06,9.0303365e-07,1.0348256e-05,6.393362e-06
1968-12-01,-7.39759e-06,6.2258623e-06,-7.8250676e-05,0.000109862696,6.600525e-05,6.1514147e-06,7.2696e-05,-1.4879319e-05,1.7033235e-06,1.9638828e-06,6.4771084e-06,2.4384644e-06
1969-01-01,-1.0131247e-05,2.651781e-06,-5.003308e-05,0.00022154312,3.770581e-05,8.619001e-06,0.00010115153,-7.016737e-06,8.823772e-07,1.6406921e-06,1.0388405e-05,-1.7536659e-06
1969-02-01,-1.0059026e-05,1.0514788e-05,-6.621047e-05,0.00015832309,6.739747e-05,1.0848809e-05,9.816341e-05,-1.5349178e-05,1.014466e-05,-1.6724225e-06,9.10649e-06,5.053116e-06
1969-03-01,-5.328584e-06,3.0309384e-06,-5.461908e-05,0.00014811291,8.021661e-05,7.5898606e-06,6.140317e-05,-2.5857262e-05,-7.6966535e-07,1.035849e-06,1.136338e-05,4.610767e-06
1969-04-01,-9.255571e-06,8.664141e-06,-4.583526e-05,0.00015277113,9.299061e-05,7.3280607e-06,6.200801e-05,-1.3293757e-06,2.8684444e-06,-2.1779633e-06,5.351023e-06,7.892959e-08
1969-05-01,-1.8078354e-06,8.312065e-06,-3.4632052e-05,8.340334e-05,0.0001298321,4.1294697e-07,3.8951614e-05,3.292742e-06,-6.0778693e-06,-2.3855973e-06,2.7240021e-06,5.212787e-07
1969-06-01,3.5996782e-06,1.2509881e-05,-2.4846173e-05,0.00013142095,0.00013551945,7.373197e-06,8.176652e-06,-8.238276e-07,-1.2270779e-05,-5.0848394e-06,2.5615082e-06,3.1212185e-06
1969-07-01,7.896797e-06,1.1011307e-05,-2.0332394e-05,2.1823507e-06,0.00012568844,7.0482056e-06,4.608339e-05,-5.0848394e-06,-8.199349e-06,-6.186201e-06,2.399007e-06,-9.863288e-07
1969-08-01,-1.1849334e-06,1.09210305e-05,-3.4975106e-05,1.552509e-05,0.00010084459,2.859415e-06,4.6904897e-05,-8.307681e-06,-4.8591537e-06,-7.034796e-06,2.3358152e-06,3.7982827e-06
1969-09-01,4.3038235e-06,8.086376e-06,-4.6404e-05,-8.036855e-06,9.166356e-05,4.9447845e-06,4.9911076e-05,-7.0799288e-06,-1.5006131e-05,-2.3765679e-06,1.288623e-06,2.7962233e-06
1969-10-01,-4.4467015e-07,9.909942e-06,-4.7722024e-05,7.357232e-05,8.695117e-05,-1.9522777e-06,6.075318e-05,-5.7077414e-06,-5.3646945e-06,-3.2612734e-06,1.9386061e-06,6.0252205e-07
1969-11-01,-6.6646608e-06,6.9127927e-06,-7.484082e-05,9.6466225e-05,0.00010147652,5.1524185e-06,7.755348e-05,-6.944516e-06,-6.3848056e-06,-3.7307036e-06,1.6045815e-06,3.9788356e-06
1969-12-01,-6.339673e-06,1.41619275e-05,-5.6090576e-05,0.00018427733,3.4771852e-05,9.485648e-06,6.5962086e-05,-1.754288e-05,-5.536218e-06,-2.6925336e-06,6.6871035e-06,-1.2571545e-06
1970-01-01,-6.5990534e-06,4.023983e-06,-5.2048796e-05,0.00015096384,8.357926e-05,1.1195139e-05,6.824838e-05,-1.6938484e-05,4.161735e-06,4.04019e-06,1.208647e-05,3.4000514e-06
1970-02-01,-8.803072e-06,2.3871762e-06,-4.5639325e-05,0.00014037322,2.6331549e-05,1.748307e-05,8.1869526e-05,-6.9717935e-06,5.652688e-06,7.289491e-06,5.296155e-06,-9.5126234e-07
1970-03-01,-1.1225868e-05,8.2861625e-06,-5.6343386e-05,0.00013613534,5.3849348e-05,1.5449217e-05,8.699063e-05,-1.6168698e-05,-9.55665e-06,-4.484169e-06,6.762799e-06,-1.6400154e-06
1970-04-01,-8.057596e-06,9.06405e-06,-4.6028268e-05,0.00012225489,4.23917e-05,1.58498e-06,5.0859337e-05,-1.8907514e-05,9.169391e-06,-2.9202893e-06,7.0626083e-06,1.9577164e-06
1970-05-01,-3.0985575e-06,1.3310024e-05,-4.0769417e-05,0.00013641085,0.000113057984,5.442009e-06,4.3890755e-05,1.1069023e-06,-5.4808406e-06,-4.4193475e-06,9.40272e-08,3.2947137e-06
1970-06-01,7.354316e-06,1.4711843e-05,-3.8678845e-05,6.160392e-05,0.00012452374,1.0887226e-05,3.632255e-05,-5.1810275e-06,-1.1631018e-05,-5.59428e-06,4.99178e-07,7.022092e-06
1970-07-01,-1.2834826e-06,1.3528805e-05,-3.9083992e-05,6.50558e-05,0.00012242506,1.8604806e-06,2.1323893e-05,-6.258728e-06,-8.090006e-06,-3.471294e-06,3.6350393e-06,5.158403e-06
1970-08-01,1.9658182e-06,1.1243757e-05,-3.299053e-05,-3.250435e-05,0.00010102503,9.995896e-06,3.6873556e-05,-2.4341098e-06,-1.4264493e-05,-7.231087e-06,-3.2086973e-09,3.2298885e-06
1970-09-01,-2.7060742e-07,1.13328915e-05,-3.195335e-05,2.7757676e-05,9.628477e-05,-2.3819666e-07,6.1020502e-05,9.934593e-07,-8.827381e-06,-3.1633826e-06,-9.1074617e-07,1.682216e-06
1970-10-01,-1.5913974e-06,8.829062e-06,-3.4627337e-05,5.7601035e-05,9.327046e-05,1.9009967e-06,4.3185795e-05,-2.3935972e-06,-5.7482393e-06,-5.3430886e-06,2.3871762e-06,4.939622e-06
1970-11-01,-2.6528905e-06,3.4000514e-06,-7.209562e-05,8.050822e-05,5.9869875e-05,6.0659404e-06,5.7803612e-05,-1.0431773e-05,5.887672e-06,1.0096664e-06,7.746785e-07,2.4276924e-06
1970-12-01,-5.1324096e-06,1.06036205e-05,-3.0794617e-05,0.00021001042,5.5486154e-05,1.429859e-05,6.639279e-05,-1.3405577e-05,7.119328e-06,-5.9346094e-06,9.906762e-06,4.667636e-07
1971-01-01,-7.869454e-06,5.52203e-06,-6.7496796e-05,6.32671e-05,5.1235496e-05,1.3449124e-05,6.8499314e-05,-1.661745e-05,2.6778944e-06,-1.658791e-06,6.251721e-06,6.629525e-07
1971-02-01,-1.14515715e-05,2.528639e-06,-6.505068e-05,0.00017689985,3.612758e-05,1.7561928e-05,8.680792e-05,-1.8632396e-05,1.0115764e-05,-5.145048e-07,3.4324585e-06,-1.7334205e-06
1971-03-01,-5.4150405e-06,-6.1400715e-07,-4.679182e-05,8.1061604e-05,5.6815974e-05,6.8238623e-06,9.296883e-05,-1.6575992e-05,2.2632958e-06,3.7273276e-07,5.480568e-06,-2.4879846e-06
1971-04-01,-1.4967358e-05,2.4457186e-06,-7.066432e-05,0.00013763751,5.6956935e-05,9.41924e-06,6.715602e-05,-6.1613136e-06,8.702518e-07,2.7856877e-06,-1.7914608e-06,4.2248575e-07
1971-05-01,2.6530179e-06,9.958218e-06,-3.34418e-05,0.00012234718,6.9734815e-05,3.905101e-06,4.1310042e-05,-7.637282e-06,-1.04233695e-05,-2.8113718e-06,1.7372804e-07,-1.5427031e-06
1971-06-01,1.1367847e-05,1.8921804e-05,-4.392281e-05,5.71974e-05,0.00010622764,3.0178635e-06,5.4560565e-05,-1.05726285e-05,-1.7914608e-06,-1.4680772e-06,1.7657803e-06,-2.123139e-06
1971-07-01,4.891841e-06,1.2910146e-05,-3.582988e-05,6.5170607e-06,9.391412e-05,1.3001358e-05,4.2114363e-05,-5.0156814e-08,-5.108239e-06,-4.9009395e-06,-3.0518386e-06,3.1505333e-06
1971-08-01,1.9067411e-06,7.86865e-06,-4.1634237e-05,-1.0224365e-05,6.694872e-05,-2.9108742e-06,2.5115884e-05,-7.612405e-06,-7.89433e-06,-4.1629573e-06,-3.0720548e-07,5.2649775e-06
1971-09-01,-6.3354455e-06,6.1853825e-06,-3.9818304e-05,1.4341022e-06,0.00010368202,9.676292e-06,5.3499196e-05,-8.640607e-06,-9.9673125e-06,-4.5112174e-06,9.697542e-07,3.7558457e-06
1971-10-01,1.2019264e-06,1.1658063e-05,-4.6352354e-05,3.0298346e-05,6.398021e-05,1.2433884e-06,3.1152416e-05,-7.396815e-06,-5.274076e-06,-2.5377376e-06,2.3379253e-06,5.289854e-06
1971-11-01,-2.172892e-06,6.8901973e-06,-4.5473404e-05,0.000119287455,2.9477445e-05,-8.710558e-07,4.0804236e-05,-1.2645614e-05,-4.1862222e-08,5.7640136e-08,2.8105642e-06,6.4636697e-07
1971-12-01,-4.6190144e-06,9.5519135e-06,-4.9785216e-05,0.0002164524,5.2943637e-05,8.714425e-06,4.4253684e-05,-1.7280807e-05,2.732304e-07,-3.8561557e-06,1.0405984e-05,-1.6624108e-07
1972-01-01,-7.022303e-06,-1.1100492e-06,-4.5411834e-05,0.00016455795,1.2052078e-05,1.659105e-05,6.508402e-05,-1.472696e-05,6.344926e-06,2.8107024e-07,9.9029785e-06,3.52411e-07
1972-02-01,-7.4592535e-06,3.9699808e-07,-5.4400596e-05,0.00018323104,1.516426e-05,1.0705546e-05,8.1706115e-05,-1.543144e-05,-1.3329845e-06,1.7524508e-06,-1.8858627e-06,-5.1257666e-07
1972-03-01,-1.16147785e-05,4.3295877e-06,-6.711686e-05,0.00019538548,7.8656354e-05,1.34075235e-05,7.037206e-05,-7.0401366e-06,2.394503e-06,-3.1343006e-06,6.300339e-06,-1.1457159e-06
1972-04-01,-8.1994e-06,1.0393436e-05,-3.536189e-05,0.00014094458,4.189871e-05,6.933471e-06,4.7882306e-05,-1.27027015e-05,-4.9177906e-06,-3.9547085e-06,-1.190303e-06,-7.798117e-06
1972-05-01,-1.859109e-06,1.16597075e-05,-4.201429e-05,0.00014910405,0.00011681403,7.3525953e-06,2.3965764e-05,-8.157731e-07,-2.68843e-06,-2.269313e-06,1.0479707e-06,-1.7342682e-06
1972-06-01,7.3169213e-06,1.561905e-05,-2.9075105e-05,9.9425044e-05,0.00011998863,4.392008e-06,1.9578387e-05,-1.0045311e-05,-6.478338e-06,-3.3037359e-06,-2.0374573e-06,-1.850196e-06
1972-07-01,-2.1979722e-06,1.5458536e-05,-2.7541304e-05,5.9269863e-05,0.00010736156,1.041127e-05,2.9646166e-05,2.4569235e-06,-1.3326928e-05,-2.7597707e-06,-1.7788552e-06,8.431598e-06
1972-08-01,-1.6480044e-07,1.3059747e-05,-3.7858772e-05,-4.9406844e-05,0.00010877942,3.2951648e-06,3.0850017e-05,-6.7012734e-06,-6.014634e-06,-4.436246e-06,2.519344e-06,4.4900953e-06
1972-09-01,3.5181001e-06,1.6662387e-05,-4.341433e-05,2.6709458e-06,0.00013151887,9.180665e-06,3.6842528e-05,2.9384682e-06,-5.4528355e-06,-2.8846189e-06,-1.7342682e-06,4.222573e-06
1972-10-01,-3.3037359e-06,1.2132332e-05,-4.149708e-05,5.170788e-05,0.00010910937,1.1638986e-06,5.6790817e-05,-1.9750369e-06,-2.8072827e-07,-2.4565816e-06,-1.0654621e-06,8.672374e-06
1972-11-01,-5.399328e-06,5.9882295e-06,-5.819051e-05,0.00012200397,0.000107673666,3.7677892e-06,5.2563955e-05,-1.5440353e-05,-4.400579e-06,-1.18139e-06,6.2824984e-06,-7.1767863e-07
1972-12-01,-8.966301e-06,6.166578e-06,-4.6241148e-05,0.00017316325,6.347889e-05,9.492775e-06,6.8588575e-05,-1.6216174e-05,-6.820119e-07,-5.1139723e-06,1.0375603e-05,4.7130306e-06
1973-01-01,-9.652991e-06,9.839288e-06,-7.538307e-06,0.00017991674,6.278609e-05,1.2360986e-05,6.2883424e-05,-1.3201061e-05,4.0084196e-06,-5.5651835e-06,6.070015e-06,-4.768859e-06
1973-02-01,-1.2227778e-05,5.592221e-06,-3.381705e-05,0.00014767441,6.5918306e-05,1.4236775e-05,8.4888554e-05,-9.989213e-06,2.0795414e-06,-1.2119417e-06,7.2822004e-06,-1.7959101e-06
1973-03-01,-9.936128e-06,9.299558e-06,-5.062836e-05,0.00016844965,6.637841e-05,1.5236608e-05,7.555384e-05,-8.5381325e-06,-1.3269673e-06,7.7002915e-07,3.0705196e-06,1.3186072e-06
1973-04-01,-5.087393e-06,6.229282e-06,-3.9701008e-05,0.00016529975,9.560355e-05,9.131443e-06,5.881331e-05,-1.475832e-05,3.7695208e-06,-2.9373114e-06,3.984096e-07,-2.8288923e-07
1973-05-01,4.8578295e-06,1.2290202e-05,-5.5539036e-05,0.00017474062,0.00013370332,4.866677e-06,6.2272906e-05,-8.122275e-06,-2.6984126e-06,2.2299573e-06,8.319621e-07,4.167683e-06
1973-06-01,5.264843e-06,1.61922e-05,-5.1088464e-05,9.0931775e-05,9.319688e-05,1.2573342e-05,5.8715985e-05,-4.565358e-06,-4.93697e-06,-2.5634654e-07,4.0725718e-07,2.9024086e-06
1973-07-01,4.3269465e-06,1.513043e-05,-3.571938e-05,1.7484017e-05,0.0001486123,4.51495e-07,4.6479116e-05,-7.794901e-06,-1.0546646e-05,-1.990571e-06,1.6725317e-06,4.2030733e-06
1973-08-01,4.424277e-06,1.4528763e-05,-4.1700667e-05,-3.7391663e-05,7.215619e-05,1.7787024e-06,5.7990444e-05,-8.7571243e-07,-9.582203e-06,-3.4504992e-06,2.9555013e-06,7.434792e-07
1973-09-01,2.9201037e-06,1.1024931e-05,-3.2480988e-05,-7.556002e-06,0.000117051255,1.4955658e-06,5.887525e-05,-1.2050812e-05,-8.493895e-06,-3.600915e-06,-1.4331381e-06,2.530789e-06
1973-10-01,-2.0082662e-06,5.6541576e-06,-7.9809266e-05,9.88353e-06,0.00010310671,5.636459e-06,4.896542e-05,4.2915563e-06,-8.874362e-06,-2.946159e-06,-7.0760143e-07,5.769183e-06
1973-11-01,-2.6630223e-06,5.0967283e-06,-4.8080125e-05,8.3941806e-05,6.209594e-05,7.4060736e-06,3.6808182e-05,-1.6333273e-05,-5.9102604e-06,-1.3800527e-06,5.247144e-06,5.9638405e-06
1973-12-01,-8.4319545e-06,8.812916e-06,-5.5397468e-05,7.7668534e-05,4.700115e-05,9.211079e-06,4.178964e-05,-1.0219264e-05,4.957401e-07,-1.7693674e-06,5.592221e-06,1.5840487e-06
1974-01-01,-1.0659627e-05,6.7050823e-06,-5.7374746e-05,0.00023096029,2.8633083e-05,1.6130489e-05,6.832963e-05,-1.6604019e-05,1.2439479e-05,1.3341341e-06,8.724237e-06,-7.3805277e-06
1974-02-01,-6.072114e-06,5.5501296e-06,-3.3112614e-05,0.00015336827,5.3339438e-05,1.0339558e-05,7.4443626e-05,-1.666863e-05,9.6207405e-06,-5.296759e-06,5.4612865e-06,-2.65571e-06
1974-03-01,-9.8196615e-06,1.0433796e-06,-6.3666426e-05,0.00017941534,3.8640006e-05,7.440056e-06,7.717352e-05,-9.2219925e-06,7.3673655e-06,-9.577365e-06,-8.1423786e-07,1.624896e-06
1974-04-01,-7.695511e-06,5.2028336e-06,-3.102077e-05,0.00015523397,3.8849998e-05,5.218986e-06,4.1547588e-05,-8.947391e-06,-1.0053882e-05,-4.820242e-06,-2.2730092e-08,3.2805983e-06
1974-05-01,6.0024176e-06,8.7646185e-06,-9.003925e-06,0.00015617892,0.000107703105,1.30209955e-05,1.8610008e-05,-5.0544622e-06,-3.6975907e-06,-7.738563e-07,-2.3245666e-06,-2.534558e-06
1974-06-01,1.2856763e-06,1.536321e-05,-5.7915888e-05,8.810117e-05,0.00012226524,1.24475555e-05,2.8891536e-05,3.4071127e-07,-6.597096e-06,-3.8429716e-06,-1.2019154e-06,1.7918501e-07
1974-07-01,-6.9120797e-06,1.2730237e-05,-3.6819773e-05,1.5710506e-05,0.00012280638,1.0598011e-05,2.7082373e-05,-1.1216915e-05,-9.068535e-06,-3.2129974e-06,1.06490916e-07,2.101413e-06
1974-08-01,3.649402e-07,1.7794271e-05,-4.1746505e-05,3.7380054e-05,6.492937e-05,6.610935e-08,2.0298019e-05,-6.645554e-06,-5.619826e-06,-5.2563773e-06,-2.405337e-06,3.2402168e-06
1974-09-01,5.103211e-07,8.16695e-06,-3.9468905e-05,3.621702e-05,9.420709e-05,4.941685e-07,6.397634e-05,-4.3921827e-06,-1.4181031e-05,-2.9141593e-06,-1.2180753e-06,4.1044113e-06
1974-10-01,3.7894279e-06,9.911499e-06,-5.891738e-05,5.275792e-05,7.394287e-05,1.7460479e-06,3.9286133e-05,-1.3796016e-06,-7.3724514e-06,-2.187262e-06,1.2129894e-06,6.293176e-06
1974-11-01,-2.9949297e-06,4.362868e-06,-3.9791965e-05,6.527667e-05,7.256177e-05,2.198336e-06,3.677431e-05,-6.3063344e-06,-9.9408135e-06,3.649402e-07,-7.6578e-07,3.7328937e-06
1974-12-01,-8.592018e-06,3.0302253e-06,-4.3248758e-05,0.00017053915,5.741005e-05,9.782274e-06,6.656085e-05,-2.4115267e-05,-2.736473e-06,1.549488e-07,1.5161295e-05,-3.899506e-06
