,r50GLB_cluster1,r50GLB_cluster2,r50GLB_cluster3,r50GLB_cluster4,r50GLB_cluster5,r50GLB_cluster6,r50GLB_cluster7,r50GLB_cluster8,r50GLB_cluster9,r50GLB_cluster10,r50GLB_cluster11,r50GLB_cluster12
1965-01-01,7.450915742736353,4.77646550135826,6.753599909931495,1.7767781949747463,5.252582778341522,4.816152955767369,6.829221195225974,6.740913528086253,2.8217805943018957,5.064919383026832,5.84357983220822,3.2193191865179016
1965-02-01,7.500154437221049,4.7078154692009315,6.778218787597959,1.7938438850113108,4.806186885907383,4.362264678988394,6.886536770344409,6.717574104158412,2.5904333927262,5.375211183414903,5.791074132162428,3.209901709545199
1965-03-01,7.228588151387842,4.591207290763285,6.623310841638456,2.0492040406802534,4.469945992281999,3.9212030094263333,6.714922511687549,6.486418174456009,2.394332768211902,6.368204050285872,5.465824894173435,3.3258213917224673
1965-04-01,6.500058210394682,4.2733425880546,5.392546038473806,2.1447536563068503,3.7292138950244804,3.3117091291335994,6.363818893633655,5.636888004076972,2.0165592432022095,6.006396463675093,4.949821996941138,3.2281138162908802
1965-05-01,5.515424198977395,3.7550508442209725,4.6800758347617775,2.048309015322335,3.026659792454547,2.676492434922264,5.818165149613332,4.5907337318845025,1.7142271911594231,6.144704190335532,3.9993088081400234,3.0859361684976725
1965-06-01,4.935759555250973,3.4321019898599654,4.172547638564192,2.007117678847494,2.926242581665746,2.604061651438084,5.3410994990855185,4.027483536054245,1.505109961603729,5.2319273468135865,3.5047471207916425,2.965991479969252
1965-07-01,4.6122031066807505,3.1693585950936844,3.9346917983024348,1.867392420265745,2.6752916081991898,2.4835171137314176,5.092365279970433,3.659251647962916,1.4974600832227252,4.783390843591024,3.035029343196324,2.7796514847967106
1965-08-01,4.396536685668017,2.8678123274845864,3.6055137146791214,1.7371838605856593,2.5647405031565076,2.3974184906638865,4.9007704763701465,3.439465673436382,1.5258960740666994,4.000549353370371,2.8223802803685425,2.5167921277958905
1965-09-01,4.93682115250214,2.863741846226934,3.7876525528673497,1.551779010627843,2.71592361126167,2.4697710332912126,5.545067567285027,3.76424408472633,1.6597714222652813,3.7970173266506935,2.992075839370647,2.317035596524332
1965-10-01,5.880270983329744,3.0812823594506105,4.105046901750209,1.5429171831798956,3.022534230501035,2.9610204904881106,6.7120018055630615,4.396885558561534,2.2652516062830537,4.009743254314097,3.478947644511228,2.350002228502442
1965-11-01,7.605203566895692,3.797097277285448,5.379969251362916,1.8426631070390531,4.044855607522501,3.8453222882799705,8.426275429204205,5.6889025484424085,2.8735987737145225,4.95863348938698,4.295223289065891,2.8749092666516725
1965-12-01,10.45770917101958,5.081549473662874,7.764521307744104,2.14811719419584,6.248300692289493,6.274787619644898,11.206355239405777,7.935822930327437,4.190240947293564,7.948138362677522,5.98774271667319,3.795569153560374
1966-01-01,10.610105782860586,5.378893240174251,7.901126279428638,1.951169414359306,6.143056287728682,5.5931003853743775,11.230178375646217,8.292063348383193,3.2441517836611036,7.073719926582751,6.406989425578446,3.7300254962893824
1966-02-01,11.356126763521493,5.550748910476912,8.01070570649935,2.2119855830438024,6.095143174572802,5.5723855589154505,12.168892193217523,8.789273095944196,3.0872731141641108,7.656049728393555,6.8317362871119585,3.8962417115459576
1966-03-01,9.248820729128761,4.8647457094334845,6.692159737901711,2.2048052353195,4.873531389420558,4.428462378322818,9.66619333259673,7.140988892669951,2.6818584388410542,7.20986802448598,5.606472807586509,3.738611353325673
1966-04-01,6.874490056201079,4.295354245313957,5.2762491235662035,2.2359518310691735,4.137974632292641,3.73157788572353,6.430723921583575,5.7819922907776204,2.3146749802038706,5.42247591092605,4.916729498161841,3.3170834361511083
1966-05-01,5.065189024341424,4.471986329377587,4.47308112019049,2.306840364440081,3.280919306987041,2.929220137117211,4.278377205015643,4.862857121753521,1.8680870113238484,6.009579628937004,4.796723587803109,3.514980017996631
1966-06-01,3.949017715091488,5.086612274397665,3.823867861745375,2.558521027303446,2.8309813797704044,2.5850867600420155,3.222467305631977,4.129121590345509,1.5282308131876128,5.050711299097815,4.777845756086723,4.077653042740923
1966-07-01,3.1666357254347424,4.883200019153196,3.382724035466575,2.6764169523987587,2.4819704556557203,2.354402781573966,2.6235173028134233,3.420820056429029,1.4312737004857667,4.767550239267275,4.270823355074282,4.0548269959224434
1966-08-01,2.83336430901357,3.599596664087096,3.1444748341297686,2.3619647016002157,2.4154497389627703,2.2718701300142112,2.386304323852298,2.9491414287573985,1.4071534636994483,3.99742606998414,3.3192027182806108,3.1471570522517744
1966-09-01,2.943620618305279,3.1405311556004767,3.157543485277048,1.932776929959969,2.530087743486677,2.3401650278849373,2.4989005291100703,2.9760166815410183,1.5781486538094536,3.6205099534618763,3.0947337074885293,2.593432918084265
1966-10-01,3.8228344554683558,3.4277911684406335,4.0265125908863455,1.744588140696916,3.2789761495406107,3.050253797306244,3.2511930691866064,3.796969367528946,2.1650326503834254,4.021179953286814,3.738413601325303,2.5258381497603892
1966-11-01,5.521469787046484,4.916871056627871,6.158322909333865,2.117692820633514,4.606206352646287,4.3177045588930625,4.752019208724634,5.452469135743283,3.0724287033081055,7.199272259261257,5.296913908902931,3.634547845845006
1966-12-01,6.39636688812604,5.3134986535826725,7.113769805756751,2.0867598459187437,5.60808108119891,5.5394637012065235,5.552902397587994,6.262369601045947,3.537706757935,7.142612361168676,5.827640982531997,3.6640040914312464
1967-01-01,6.794308074980181,5.614024916691567,7.950329129808297,2.043943415211223,6.4487403884357475,5.12841830607585,5.95684491284437,6.765453862544664,2.607127478424932,7.238247597864432,6.282127723492012,3.780116556936915
1967-02-01,6.005066701214576,5.252188212835967,7.179238364359285,2.1220291717142996,5.5716223698325145,4.803471898407915,5.245872040196998,6.079299146011873,2.601550750329461,6.72541108242301,5.8354918918912375,3.65097158564019
1967-03-01,5.171848159325894,4.24140802070276,5.449940726419832,2.080056662297953,4.2460996671993305,3.899306189024813,4.606002624169954,4.981913729244759,2.192762913838239,5.282695348872695,4.6727474404390525,3.194970447294467
1967-04-01,4.7778927781282725,4.069214863563651,4.632739038680386,2.190418560293656,3.426616992729511,3.1620061033157283,4.2988011017147265,4.53321946587554,2.090059283753516,5.322290021319722,4.258429814898779,3.2784742501015307
1967-05-01,4.971654061582152,3.7647933390603137,4.348380394076591,2.1564167260117673,3.056705872524659,2.8377834886442623,4.610616510564631,4.480242343950528,1.843721346116402,5.8195934739223745,4.147227857478712,3.071891777839751
1967-06-01,4.2112863109138985,3.4560145193071508,3.879039163329169,2.006726652258056,2.727553374979027,2.59841383804921,4.00137753668824,3.8165725968256456,1.679532376813217,5.909215017806652,3.6196482244622774,2.865188389234156
