,vo600GLB_cluster1,vo600GLB_cluster2,vo600GLB_cluster3,vo600GLB_cluster4,vo600GLB_cluster5,vo600GLB_cluster6,vo600GLB_cluster7,vo600GLB_cluster8,vo600GLB_cluster9,vo600GLB_cluster10,vo600GLB_cluster11,vo600GLB_cluster12
1965-11-01,-3.2845681291313928e-06,7.4793848872776945e-06,-0.0006238913391081786,0.004173556711369505,0.0016407626389991492,8.268523218533013e-06,0.0003732424934591668,-9.264698739040167e-06,-9.900114776937082e-06,-2.5624410297507743e-06,1.4950726534071188e-07,2.557157992943626e-06
1965-12-01,-6.398956819930206e-06,7.474478135116453e-06,-0.0005940174477555873,0.005755541981973996,0.0015441718278452754,1.1364489867042938e-05,0.00047803125478542194,-1.3275425752490967e-05,-6.484151237785582e-06,-9.8573102570369e-07,3.863937980719102e-06,2.1917366910318526e-06
1966-01-01,-8.35610334754371e-06,1.1720786031173983e-06,-0.0007225015989123759,0.00505575347536554,0.0010473766451468691,1.1283316441960653e-05,0.000449550917927319,-1.417462384225071e-05,-3.4692126233895288e-06,9.71736437977247e-08,7.473746309323591e-06,2.185037598261739e-06
1966-02-01,-6.6008102857661645e-06,2.654231700955663e-06,-0.0006317734501366926,0.006633743275112162,0.001296009577345103,1.0680756858999486e-05,0.0004398188488826585,-9.988224023741733e-06,-5.229957562316825e-06,-1.4114860043376837e-06,4.391322092026291e-06,1.3193854250471344e-06
1966-03-01,-6.827945679120779e-06,4.2070965289849765e-06,-0.0006609689576593651,0.005699239651827763,0.0015168223762884736,1.0935661999212582e-05,0.0004631008778233081,-1.2145069337822447e-05,-3.878653577600236e-06,-1.8512121932617404e-06,6.611127066289147e-06,2.2369558560004386e-06
1966-04-01,-5.957927696137837e-06,9.820264099487204e-06,-0.000512189283406108,0.006374332103102158,0.0019930840062443167,6.771197354236279e-06,0.00044398900802032306,-1.1200169529639685e-05,-2.9643996124107972e-06,-2.971055002280312e-06,3.631518119849471e-06,3.0767081833345546e-06
1966-05-01,-1.4861304866881917e-06,1.268650092197559e-05,-0.00037609775476580995,0.005046822964989891,0.0020555937953758985,4.992292999717381e-06,0.000324236568233643,-8.948820397149633e-06,-1.2673441017533938e-05,-4.476917268538174e-06,1.0593889329295812e-06,4.48321257502236e-06
1966-06-01,2.7502587938937287e-06,1.4612953338474873e-05,-0.0002780013098593124,0.0022008006150523824,0.0026168095064349473,6.7856714323413964e-06,0.00016834921832644165,-1.0143415144735362e-05,-2.1999499888082382e-05,-4.516489189333454e-06,-1.2344283411710306e-06,3.972047579736682e-06
1966-07-01,4.271178776202704e-06,1.7219956067006785e-05,-0.00028311779632614076,0.0018790868731836479,0.0023861019872128963,6.827183448796919e-06,0.00018451653606741904,-4.926561830113662e-06,-2.1385444520323507e-05,-6.200945170851894e-06,-3.8873908902506125e-06,4.953024309001851e-06
1966-08-01,2.9767147357914824e-06,1.687153062391997e-05,-0.00022027664024128833,0.0010909810953307897,0.0020559990662150085,6.6605495121546666e-06,0.00016469390315111153,-4.365090326011785e-06,-1.886536727212488e-05,-5.804076465598947e-06,-3.3320591160530177e-06,3.576808312377572e-06
1966-09-01,3.118356890746485e-06,1.5801501492505116e-05,-0.000272777188828596,0.001409157145341548,0.0021262797235976905,5.879411969684384e-06,0.00020057600172899233,-5.440552550961923e-06,-1.869329549909877e-05,-5.1786799180849e-06,-3.9326146213455495e-06,3.6871587370721263e-06
1966-10-01,-6.330696952715922e-07,9.429531335468788e-06,-0.00041064350542993367,0.004347903692784409,0.0020725533249787986,6.74535076792448e-06,0.0003466098860371858,-8.299375310027573e-06,-1.1573789279128058e-05,-3.0337903269038277e-06,-2.534714787646292e-07,3.328414561316067e-06
1966-11-01,-2.6790483102301183e-06,4.359185279963922e-06,-0.000455582663893107,0.006059791970377168,0.0016132013115566224,6.9161876767338055e-06,0.0004438642813161445,-9.344477721125481e-06,-6.566109716960316e-06,-2.110199216713333e-06,2.348839337821743e-06,3.4283114534235713e-06
1966-12-01,-7.06295768322005e-06,5.1238261622523885e-06,-0.0007098624667957087,0.006891993204286943,0.001600330142537132,1.0385014848704575e-05,0.0005205628650191311,-1.5855316379229445e-05,-4.7858075589120144e-06,-4.0222325913348856e-07,5.179502578873475e-06,2.43274810916215e-06
1967-01-01,-8.98623542901037e-06,5.183700147387318e-06,-0.0005601397953631187,0.006863449622566502,0.0013721809955313802,1.1783553407194687e-05,0.0004881514961687991,-1.587534321835784e-05,-5.05498918354826e-06,-6.300400728034693e-07,7.756934520778065e-06,2.600129614183418e-06
1967-02-01,-9.339429687735481e-06,4.113940792719986e-06,-0.0007682761695997959,0.008089657058008015,0.001314553082920611,1.0431273627743184e-05,0.000527891153559232,-1.600659286717998e-05,-3.0600532608779327e-06,7.882262719099774e-07,7.721630922855753e-06,1.841248340978463e-06
1967-03-01,-7.355775439946559e-06,5.667301853204013e-06,-0.0006037716626782309,0.006098263838794082,0.0012743912520818412,1.0346380387929723e-05,0.0004156993292361641,-1.1321251281417702e-05,-8.411750301956229e-07,-8.835917792847993e-07,6.033125841827653e-06,1.341542731503294e-06
1967-04-01,-4.869849486689057e-06,6.481876236580743e-06,-0.0005323164011563429,0.005065768588489543,0.0013591376773547381,9.80318523526805e-06,0.00041978282052486274,-1.0096973729977642e-05,-6.033848560530144e-06,-1.1154750613666187e-06,5.135224703179174e-06,2.331743100495669e-06
1967-05-01,-3.692201652288918e-06,1.0912785430309385e-05,-0.0002779907927933064,0.004935882558735709,0.0026327650994062424,6.668044845842622e-06,0.0002747387043200433,-9.402461814188974e-06,-1.27751119272666e-05,-1.8628540206057104e-06,2.2870857067572675e-06,3.937314448694221e-06
1967-06-01,1.5352924380311577e-06,1.7944837184456575e-05,-0.00026857656352645296,0.003927613579435274,0.002409980952506885,7.411148596246191e-06,0.00023367447283817455,-8.773687726552219e-06,-1.7294980923105544e-05,-3.90681395286094e-06,-1.6907153567716256e-07,3.9239648915964694e-06
1967-07-01,2.969840617422938e-06,1.7754108801748752e-05,-0.0003504707737275484,0.0005410161975305527,0.002185229823226109,6.297589984690535e-06,0.00018198220809258949,-4.5068952853937184e-06,-1.6921098441821802e-05,-4.7156107437399145e-06,-2.8559488630061926e-06,4.029340579236274e-06
1967-08-01,3.2748419900290096e-06,1.5738186679899065e-05,-0.0002800424805503677,-0.001442197390133515,0.0024057028349488974,7.098784279965645e-06,9.312776595694371e-05,-2.9542923910748047e-06,-1.627547050502163e-05,-3.990189226510904e-06,-4.2559475216998475e-06,3.754895152799079e-06
1967-09-01,2.8518532068480236e-06,1.5878481886682954e-05,-0.000411906777034429,0.00045668978903753066,0.002366332773817703,8.648504432216277e-06,0.00024784945148544817,-4.640823320483996e-06,-1.9591956423305496e-05,-4.401746881418549e-06,-2.5521883639303676e-06,3.1427262162711274e-06
1967-10-01,-1.5159979060671123e-06,1.1830912846777231e-05,-0.00038351900002453476,0.0037752019125036895,0.0021594262216240168,8.337633098451353e-06,0.0003106951995645291,-9.570242508248098e-06,-1.5010623891134471e-05,-2.7638008766853504e-06,-4.968843114738775e-07,3.9428322288187295e-06
1967-11-01,-3.894139255590203e-06,5.187601230018851e-06,-0.0005603408102284778,0.005004240665584803,0.0016006898658815771,8.151930275552665e-06,0.00040116669529547484,-1.266836458225055e-05,-1.1066337095652965e-05,-1.246822452880332e-07,3.1767546661556943e-06,3.783475816323515e-06
1967-12-01,-6.622380038857321e-06,4.293595194771939e-06,-0.0007137381048365073,0.005666095724639794,0.0009602389036444947,1.1202740605114931e-05,0.0004212031154356037,-1.2409175669667241e-05,-2.4257983915373127e-06,-3.8599655819632794e-07,5.650133075437564e-06,1.915771799321549e-06
1968-01-01,-9.504102080416354e-06,4.92326923466529e-06,-0.0006718713186935267,0.006290605233516544,0.0009147600212600082,1.2518911492003316e-05,0.0003956290479086769,-1.2888035462115484e-05,1.6721318296099603e-06,-5.04955129699982e-07,7.555164241089934e-06,8.927640132875657e-07
1968-02-01,-9.246890442912477e-06,1.5433920311552807e-06,-0.0006187285841654309,0.008129886797784518,0.0009240458166459575,1.0633277236766103e-05,0.0005198662200620255,-1.0453240565180951e-05,6.6074587278046116e-06,-8.2997916259199e-07,9.064596432930991e-06,8.762943823072151e-07
1968-03-01,-6.4419941920668085e-06,3.7408469299452635e-06,-0.0005883512626910074,0.005558581809358051,0.0016478584439028054,1.094939499722788e-05,0.00040239594034993876,-1.2129196605985871e-05,-6.848026194316937e-06,-6.386282345423456e-07,6.4300508453396026e-06,2.0424802798665804e-06
1968-04-01,-4.637200385265828e-06,5.30167827486174e-06,-0.0005652952743482522,0.003772902224833767,0.0015614720177836716,6.894853853409661e-06,0.0003608965366416109,-9.994769360451177e-06,-5.507330179093746e-06,-1.0997222244476238e-06,2.718508136213267e-06,2.5990382612806718e-06
1968-05-01,-3.817771963433099e-06,1.0211888281294067e-05,-0.00026625230847540394,0.005113441147841513,0.001565138081787154,5.967866118393476e-06,0.0003057551321734746,-1.1709501493178596e-05,-5.230545554495313e-06,-1.271015995265677e-06,2.7570535567336727e-06,3.192028698997083e-06
1968-06-01,1.8599064931454209e-06,1.3762844686402927e-05,-0.000311336341176436,0.001202455435607893,0.00225335534196347,3.883955746794617e-06,0.00016527215988249876,-1.13169784128542e-05,-1.6846680193986562e-05,-3.4174618010619796e-06,-8.691093191726449e-07,3.6652464249724158e-06
1968-07-01,4.597322057365502e-06,1.2345546610676538e-05,-0.00024637336702488193,0.0007042935976642184,0.0021506099437829107,4.280017388264762e-06,0.00010218202358093829,-5.5957852066854264e-06,-1.8603189623795285e-05,-4.79648939075827e-06,-2.204980048365691e-06,4.303178944747676e-06
1968-08-01,3.546171139370801e-06,1.8892630651630806e-05,-0.00028269866809502923,0.00041590437831473537,0.002282102796016261,4.452245042806707e-06,0.00015499888552137866,-3.7218307116245926e-06,-2.0271923180405147e-05,-5.91071207785422e-06,-4.904565800521297e-06,4.202184219180282e-06
1968-09-01,3.0894181823668065e-06,1.606027688478591e-05,-0.0003935712646290829,0.0019363181005852919,0.002228304074378684,5.588431949964115e-06,0.00028219040429506166,-5.441482662076421e-06,-1.6717743904845814e-05,-3.904284135509615e-06,-4.273408886723728e-06,3.811939137961322e-06
1968-10-01,-1.0900724842795243e-06,1.0718850372648386e-05,-0.00047073745835487813,0.003951595135731623,0.002331182622583583,6.357530300432521e-06,0.0003649642167147249,-8.75916079315257e-06,-1.2514676770587035e-05,-2.2518183997346487e-06,-4.5234449473029405e-07,3.1331221569957067e-06
1968-11-01,-6.0711264168902065e-06,7.2739930208920644e-06,-0.0006566172735553912,0.004798556619789451,0.0015026424080133438,7.319651859950995e-06,0.00042064183127457416,-1.3624801896719857e-05,-5.551575024922278e-06,-1.7468365098510736e-06,2.79271493042188e-06,3.9367708535459375e-06
1968-12-01,-7.349307165177857e-06,8.549141735185562e-06,-0.0007771253876853734,0.005967909237369895,0.001516750198788941,1.1465131686483786e-05,0.0004852837054596211,-1.36435921353267e-05,-2.694378102174689e-06,-3.2372873064718484e-06,4.4578178288369895e-06,2.5388392306598856e-06
1969-01-01,-7.494169741453388e-06,4.1575360584196774e-06,-0.0008509098816747693,0.007789892940005909,0.001099055734812282,1.3219030655919077e-05,0.0005732983901487807,-1.0920481660399313e-05,-2.861181538021857e-06,-2.1501020772442307e-06,6.329427134317742e-06,1.6639300467729436e-06
1969-02-01,-7.909475181513846e-06,2.4012230205585886e-06,-0.00079944194029932,0.008304680037933092,0.001508048881078139,9.8495769976833e-06,0.000594607823026868,-9.563447889970448e-06,-7.820482497370874e-06,-9.947882749885025e-07,6.231611623933083e-06,2.1068415350340265e-06
1969-03-01,-7.1779840924902695e-06,5.8446997127530774e-06,-0.000707687021614137,0.004904743885466209,0.0017422086966689676,8.703960546173093e-06,0.0004634615414453527,-1.1114020278816492e-05,-7.848953246293143e-06,-5.841751328491266e-07,5.943861889312784e-06,2.1813256100968897e-06
1969-04-01,-5.9425581792326e-06,7.37829892917808e-06,-0.00043129859312268144,0.005726997915189713,0.0019511740538291633,7.77221177378479e-06,0.0003520719474181533,-1.1797111595470194e-05,-1.0082057650510313e-05,-1.5993876694195095e-06,4.772912980929979e-06,2.6558379332354382e-06
1969-05-01,-2.081001571333413e-06,1.3761040102039688e-05,-0.0003513117090650749,0.0035350516554899514,0.0022100585920270532,6.283023562184716e-06,0.00024192466718467095,-9.276524219453852e-06,-1.3984743541726148e-05,-3.4876813353332145e-06,-6.702918769283925e-07,3.854205104666871e-06
1969-06-01,1.4753703957143191e-06,1.817399397792847e-05,-0.0002341768115663647,0.003589259479970982,0.0026337456074543297,4.8070420413131636e-06,0.0002353996163807236,-8.058085877720872e-06,-1.8816770388169108e-05,-4.738932610205691e-06,-1.700538171041729e-06,4.348950408713505e-06
1969-07-01,4.568556157581867e-06,1.8825491583274866e-05,-0.00031981891714332795,0.0003609913922749305,0.0023596860410179943,7.180974562902381e-06,0.00014446338284939813,-5.802066143509513e-06,-1.8781033990523875e-05,-5.7610839506184825e-06,-3.290949853723773e-06,4.1894923298944396e-06
1969-08-01,3.0723671818991956e-06,1.751235720136793e-05,-0.00028108092506458473,-1.3088619728781245e-05,0.002211904647992924,5.524767785816852e-06,0.00013353089273620682,-4.409633072994286e-06,-1.693901779972139e-05,-4.5686010071115844e-06,-3.0906425539552713e-06,3.6797655497918333e-06
1969-09-01,4.525242431067286e-06,1.4074962366620362e-05,-0.00034810301175722003,0.0006269727236940525,0.0021089929214213043,6.161107099347211e-06,0.0002420031076046423,-5.663441951555757e-06,-1.9394731341088703e-05,-5.139932525340797e-06,-3.924765982194017e-06,4.104510992731356e-06
1969-10-01,-1.4863207251564448e-06,1.21586107078944e-05,-0.0005385995212815363,0.002328356640646234,0.0020254449918866158,6.45679056905779e-06,0.0003767363243521406,-1.0248657831594411e-05,-1.0956147766052508e-05,-3.3890135536480446e-06,1.7051456101154457e-07,3.6621448088752383e-06
1969-11-01,-4.848629343637424e-06,9.111526512993883e-06,-0.000580472988076508,0.00520596707550188,0.0019740893912967294,9.265561621110737e-06,0.0004270461571510308,-1.1021303344257385e-05,-8.286976203558202e-06,-1.4950788615946849e-06,2.488780108169929e-06,2.9572595210185814e-06
1969-12-01,-7.302352476008198e-06,6.809651771934864e-06,-0.0007053812706462023,0.006265216021953772,0.0010390602983534336,1.1264975523447108e-05,0.00047755316840126534,-1.61566641770654e-05,-5.366215103160388e-06,-8.375425368155502e-07,6.3665160567650865e-06,2.29950186110033e-06
1970-01-01,-8.793047707859446e-06,3.9035755508616915e-06,-0.000677774369250983,0.006785943211677174,0.0016632233746349812,1.2449992066599213e-05,0.000448531332389953,-1.2561767411865683e-05,1.7306363287836144e-06,-1.4838323845402362e-06,6.1521077034048e-06,1.2048222185334802e-06
1970-02-01,-8.706010169549213e-06,3.070744155847481e-06,-0.0006352623379577628,0.007298849717093011,0.0009635097376303747,1.0772464055437519e-05,0.0004945495255434742,-1.3076999868660247e-05,-2.907347414416648e-06,-4.4015080495160254e-07,8.427333619665796e-06,1.1970483561851784e-06
1970-03-01,-9.09913248841277e-06,7.7985856105499e-06,-0.0006247951453339986,0.007748182785386841,0.0014156254474073648,9.59087727446293e-06,0.0005427093128673732,-1.5055846530395008e-05,-6.984488937493968e-06,1.1920246343221807e-07,6.887307994366526e-06,2.1708138147841106e-06
1970-04-01,-4.813414914693744e-06,7.818721032382194e-06,-0.0005324997222156857,0.005260799177146207,0.0014554923109244555,8.987795987485715e-06,0.0004082866675721911,-1.3035926912274699e-05,-7.514387719974197e-06,-6.268289685051511e-07,5.0547887032952355e-06,3.245524105190712e-06
1970-05-01,-1.8136252258877884e-06,1.2822234532662077e-05,-0.0004366604777963155,0.004870094320115944,0.0024091798695735633,5.691125712206051e-06,0.00034174366961591516,-7.679355426047503e-06,-1.5363444633248177e-05,-4.327324519200377e-06,5.88722631374679e-07,4.110291982208996e-06
1970-06-01,3.288105999083406e-06,1.844644497881892e-05,-0.00037222522554326463,0.001741105855520194,0.0025496972375549376,6.296156647079244e-06,0.00020720793914873726,-9.140865863374556e-06,-2.4254570034519037e-05,-4.793892767465898e-06,-7.383340007707836e-07,4.3712840921265496e-06
1970-07-01,3.572892908387848e-06,1.8793788631623812e-05,-0.00025578533082311464,0.001823589627747424,0.0023749425599817187,8.26559656129789e-06,0.00016746677059787684,-4.229368612696961e-06,-2.1335362963342916e-05,-4.746716563591602e-06,-2.365210766346359e-06,4.111857289882619e-06
1970-08-01,3.9195600007212345e-06,1.7935670494689077e-05,-0.0003248374096901071,-0.0009367372210059937,0.0020845163089688867,6.499800438661348e-06,0.00012460287297681833,-3.0793033161009096e-06,-1.7914484395355507e-05,-4.715701228911455e-06,-4.018223236600344e-06,3.02366695653691e-06
1970-09-01,3.7526102474640384e-06,1.2575944356003165e-05,-0.0002999328650978648,0.0012523152690846473,0.0020764923829119653,5.433675265514303e-06,0.00022750048698911155,-5.269032840748406e-06,-1.6689478273955334e-05,-3.471138013402401e-06,-3.694144145475181e-06,3.5651397058805686e-06
1970-10-01,-5.19704135057498e-07,8.254624472158058e-06,-0.0004962007634193552,0.0013777182175545022,0.0020788528490811586,6.691563188489756e-06,0.0003119019451192938,-6.386303510054094e-06,-1.2085438626500191e-05,-2.1951797465220744e-06,1.18423753377359e-06,3.6344824479591997e-06
1970-11-01,-3.6988896142140754e-06,6.34448463400003e-06,-0.0006347882101015949,0.0033972578724691025,0.0017417057824786752,1.0211232358102681e-05,0.0003555426911379282,-1.0546580679264257e-05,-5.860916428638907e-06,-1.6896432684985343e-06,3.1755985728251736e-06,2.401090317316032e-06
1970-12-01,-7.142016937010515e-06,5.353027018200518e-06,-0.0006950418702961707,0.007194912662574401,0.001619894610485062,1.0545149525048513e-05,0.0005037523806095123,-1.631378836464137e-05,-5.5387103114846196e-06,7.398617553694711e-07,6.708781650409784e-06,2.327825560865894e-06
1971-01-01,-8.571838712698435e-06,3.2691415631149384e-06,-0.0005867129816165702,0.006739989718577514,0.0010708461195463315,1.1817310353898651e-05,0.0004787428994089938,-1.2520363641420155e-05,6.760187543463063e-07,-8.080675568066511e-07,6.738745224850648e-06,8.026531536852969e-07
1971-02-01,-1.0441146647052836e-05,3.980951889462399e-06,-0.0007528432681944898,0.006823918859784802,0.0011593096132855862,1.0660543943722476e-05,0.0004789199290546373,-1.596723946080945e-05,-2.586856800331527e-07,9.523946986171058e-07,9.007436455615774e-06,8.486021910277769e-07
1971-03-01,-7.841749481342145e-06,4.06713415630643e-06,-0.0006698749943594025,0.004200615997736653,0.0014460533566307276,9.07551907635592e-06,0.00041633373677121615,-1.481013424096723e-05,-6.02048881558141e-06,-1.319274311369433e-06,7.37896555877871e-06,1.9991625608089673e-06
1971-04-01,-5.112393646524158e-06,8.274073959865117e-06,-0.0005572341747624291,0.0026370085834059864,0.0015732138126622885,7.239294469225362e-06,0.0003674930597368914,-1.1712078720117848e-05,-1.119751898887305e-05,-1.605799540738632e-06,3.18599048304309e-06,3.264525415066067e-06
1971-05-01,-2.180065934343979e-06,1.4875278160932634e-05,-0.00038469929263969374,0.003634065797086805,0.0020003171812277287,8.913527189512073e-06,0.00030048398072652233,-1.1960445328846936e-05,-1.3138711915802314e-05,-2.1656186482361383e-06,8.320351908613661e-07,3.607646653139973e-06
1971-06-01,3.414380017944966e-06,1.5617622141560006e-05,-0.0003927450796419924,0.001261911044518153,0.0022528991394210607,6.532995251612905e-06,0.00021597317334873456,-8.698610597870426e-06,-2.0994373745313587e-05,-3.3311312267896182e-06,-1.0280247175587782e-06,3.649510816241081e-06
1971-07-01,4.466296319917187e-06,2.015151254476991e-05,-0.0002666639953862283,-0.0008916658165010934,0.0021212836145423353,8.001174461085813e-06,0.00011234934880541494,-4.6675332745227015e-06,-1.7684528679869108e-05,-6.326013851895615e-06,-4.987780323687336e-06,4.140993294864717e-06
1971-08-01,3.817658782893036e-06,1.8365667161809408e-05,-0.0002653861057214354,-0.0009381200773835493,0.0018347188597545028,5.5489839657075545e-06,0.00011282947105848086,-3.0422505434244198e-06,-1.87302367845343e-05,-4.119143370800986e-06,-4.251759570089139e-06,3.6456477799121855e-06
1971-09-01,3.3207270103287697e-06,1.1284108249868644e-05,-0.00026694742700783536,0.0008797810854351459,0.0020706727809738368,6.231560483351084e-06,0.00027445782437168347,-4.56441270130726e-06,-1.8773103273800235e-05,-3.4188947620075253e-06,-2.444290715568819e-06,4.163680667999079e-06
1971-10-01,7.71123715848582e-07,1.0613979702046783e-05,-0.00040461606906980955,0.002166578876009832,0.0015410168271046132,6.972106593765284e-06,0.00027962084389470803,-8.009465286333829e-06,-1.3496243146788803e-05,-2.243102131368949e-06,-3.776101633700737e-07,3.8022415001027574e-06
1971-11-01,-3.2660028844232137e-06,7.719374977190318e-06,-0.0005857659165154804,0.0031114890589378774,0.001018591719912365,8.710275768637582e-06,0.00036826817309842084,-1.2020379858670552e-05,-9.270562929748972e-06,-1.7369417454189196e-06,3.3127434890115753e-06,2.5448727012539226e-06
1971-12-01,-6.9533707979048015e-06,5.3915184863224065e-06,-0.0007767010009212589,0.004858258762396872,0.0013493961887434125,1.022812292085254e-05,0.0004335397814149753,-1.3783006743558426e-05,-5.715642666504117e-06,-7.946571396761963e-07,5.27230557719434e-06,2.5385917976320995e-06
1972-01-01,-8.587618353720074e-06,4.889530723715477e-06,-0.0007713972908360037,0.006498746612730126,0.0008960841660154983,1.3121621913451832e-05,0.0004908981141992486,-1.4112785619010553e-05,-2.0620182864396325e-06,-3.3174638402620217e-07,6.128876731366548e-06,1.4355774279652663e-06
1972-02-01,-8.410110671033372e-06,3.991663872867597e-06,-0.0006010650064457546,0.008365265481794875,0.0009444233000976965,1.1683271200842975e-05,0.0005108924457230247,-1.3377671303000709e-05,-2.5403085194708276e-06,-5.361028607947185e-07,7.606006318437449e-06,9.209247582245597e-07
1972-03-01,-8.387159829985667e-06,3.127036961461091e-06,-0.00070738493708301,0.0058077663804094,0.0016675156075507402,9.861635800083464e-06,0.00046034057539565343,-1.1404653116593502e-05,1.7762785110959558e-06,-2.7741779893641595e-07,6.9982809406216945e-06,1.7907171387467525e-06
1972-04-01,-6.04794295508224e-06,9.028134039942657e-06,-0.0004278442661002786,0.006181224307511002,0.0012227296247147024,8.693247014770461e-06,0.00040060619469911145,-1.0159509980642884e-05,-5.932952166465654e-06,-8.360051188331814e-07,4.8881939456710386e-06,2.4381035644207245e-06
1972-05-01,-3.2238644898052183e-06,1.4486069224217345e-05,-0.0003730437046297911,0.004725153363930683,0.0022845134662929922,6.6807332268860366e-06,0.0002794295701628121,-1.0034319498722867e-05,-1.007794392119079e-05,-2.0423784846672803e-06,1.5133157766380899e-06,3.876003741012368e-06
1972-06-01,2.956793441847289e-06,1.7312909532497457e-05,-0.000321202771209011,0.0032737206007974846,0.0025096265017054975,6.0625687421414745e-06,0.0002410266740928189,-6.923276842424402e-06,-1.8286283902544727e-05,-4.957972960849876e-06,-1.541968963393364e-06,3.783853997602201e-06
1972-07-01,3.9306702195390534e-06,1.6779717416227766e-05,-0.00028451005081561476,0.0024282734860510877,0.0022559954959433526,7.025346721091369e-06,0.00018502660868062565,-3.6036788904413323e-06,-2.059491789160825e-05,-5.140170126851932e-06,-2.9264464634666386e-06,3.8677387414600855e-06
1972-08-01,4.7633831784948525e-06,2.1012087729658283e-05,-0.0002125191465231844,-0.002600155130494386,0.0021357850346248597,5.787349042713839e-06,7.53507475355246e-05,-3.989775541705865e-06,-1.912506963042503e-05,-4.674273957496503e-06,-5.340194995858213e-06,3.4335435192815184e-06
1972-09-01,2.68217004378104e-06,1.4616474947152421e-05,-0.0003523855411913246,0.002393434988334775,0.0024081462470348924,6.868936137265549e-06,0.0002408535342860537,-6.148517535261954e-06,-1.7930619447971537e-05,-3.6375764442345614e-06,-9.318704030647496e-07,3.713809289026648e-06
1972-10-01,-4.525109969144614e-07,1.0873948453058942e-05,-0.00043521719238593835,0.004322216652023296,0.0021705088147427887,7.920179122133782e-06,0.00033379678475634696,-7.94604774310939e-06,-1.4090131240294086e-05,-1.9334523562364714e-06,-7.417369829454401e-07,3.455742506318344e-06
1972-11-01,-4.36170691467453e-06,8.67816189095929e-06,-0.0005610417495270005,0.003973220494420579,0.00201039802050218,7.897749011286255e-06,0.0003882291471549811,-1.4471078519557019e-05,-8.772144803392082e-06,-5.357966342868048e-07,1.6596865578715402e-06,2.8406571107730648e-06
1972-12-01,-7.845185723546104e-06,5.591061200213731e-06,-0.0006923666991166432,0.007671139125401775,0.0012851007340941578,1.0790757825299346e-05,0.0005215999688236759,-1.5024631735411584e-05,7.682724302312482e-07,-1.7529246937171073e-06,7.060588522203468e-06,2.086825173522149e-06
