,r500GLB_cluster1,r500GLB_cluster2,r500GLB_cluster3,r500GLB_cluster4,r500GLB_cluster5,r500GLB_cluster6,r500GLB_cluster7,r500GLB_cluster8,r500GLB_cluster9,r500GLB_cluster10,r500GLB_cluster11,r500GLB_cluster12
1980-01-01,19.774029,39.021976,39.68525,77.656395,36.23851,69.025696,27.808266,46.709095,29.009327,24.281675,18.193256,59.557358
1980-02-01,24.21975,40.284966,53.98065,68.49769,36.09347,61.79814,17.883621,37.141346,27.752857,16.544037,16.23114,62.916092
1980-03-01,17.455017,42.12974,42.24871,64.9548,35.588276,65.32636,17.657097,53.88776,29.72638,20.201,14.526516,57.60828
1980-04-01,15.369049,46.045822,38.542854,73.93262,37.053345,64.20841,45.105507,42.39538,40.131775,19.57521,10.374134,55.800983
1980-05-01,17.507168,61.307613,31.734123,57.08516,39.620064,24.814575,48.837437,39.831917,26.206308,21.732883,16.632038,49.140553
1980-06-01,9.270851,66.476906,14.138653,69.9269,38.27885,9.904789,53.336933,32.62718,31.691753,25.557701,26.742466,52.106537
1980-07-01,5.7670784,74.41336,7.466816,58.991863,42.608864,13.49168,55.85802,15.804169,30.006681,17.313236,42.014038,46.361977
1980-08-01,6.674797,77.27831,4.437271,67.13692,43.420437,20.442192,66.92669,21.015831,31.504341,12.675217,42.898945,50.35139
1980-09-01,7.0789566,70.98455,8.364758,45.079433,40.610897,47.81075,66.709946,22.394526,30.114239,16.366402,29.322224,52.10328
1980-10-01,6.9322853,63.89715,27.06514,56.557148,38.335888,51.677937,43.363396,35.96636,40.896088,27.567076,20.378632,39.545097
1980-11-01,9.810268,41.013424,26.82721,48.08779,37.77854,66.651276,31.551601,35.047226,35.633907,29.289629,15.173489,37.830692
1980-12-01,15.973656,40.733124,33.53327,75.366714,38.066994,74.020615,16.736336,46.068638,36.421036,17.11768,23.690107,55.660835
1981-01-01,17.015327,35.164642,54.394707,67.277016,30.711536,69.54026,21.618534,52.428337,32.049133,16.243122,14.37849,64.80363
1981-02-01,16.206429,39.909615,43.862366,76.885376,28.259829,70.44923,24.262043,52.278233,26.85385,17.785866,14.571957,54.719933
1981-03-01,17.575718,47.181347,39.050682,57.21167,38.13504,70.59599,24.765728,47.60831,36.312103,40.62011,19.158485,52.888657
1981-04-01,16.141384,53.065445,34.54421,68.46784,35.573257,48.812485,33.608555,33.47346,37.698074,25.406174,17.649101,55.123547
1981-05-01,12.510521,61.279503,25.66302,60.82919,39.869583,21.03146,42.618168,36.94588,31.04677,27.757812,13.743046,51.61944
1981-06-01,7.3669395,70.597664,12.934151,67.493835,47.69837,11.846725,77.222275,34.8711,32.157547,20.853,27.302496,46.02054
1981-07-01,6.402931,73.15277,4.9202347,68.461174,39.392586,4.181385,64.68021,19.228535,26.313473,15.075642,43.270287,50.953976
1981-08-01,6.813217,76.95376,4.9352417,47.311436,48.04862,29.527378,67.81072,23.783377,35.62663,15.172375,65.2456,41.397316
1981-09-01,9.229904,65.46408,14.235058,69.06326,41.047073,39.832893,51.554394,29.784224,30.998404,22.474133,33.04316,46.480858
1981-10-01,10.740955,46.856117,27.50597,68.612946,41.22553,57.29506,53.320625,34.28736,31.383673,19.700531,28.201454,40.90864
1981-11-01,9.920383,43.99913,28.048014,74.48203,47.374813,54.90006,18.102753,27.559341,34.637604,22.655926,14.290096,49.709774
1981-12-01,25.191025,40.408295,39.27417,68.66631,35.38646,65.732605,31.673874,46.31241,35.3948,23.441471,14.715393,45.90879
1982-01-01,18.67286,30.894855,35.855717,71.97478,34.988693,65.58228,16.366158,55.905064,27.4348,18.960796,30.143648,50.408543
1982-02-01,22.342033,45.38173,49.17959,70.901855,41.527573,67.21499,30.682522,46.31953,28.958124,20.331306,16.985458,55.779594
1982-03-01,21.622997,43.37583,39.854645,71.23161,30.314157,59.89434,22.157045,45.82409,27.980106,21.86911,15.473396,44.73508
1982-04-01,16.831036,57.23214,38.122208,66.09542,32.173676,60.799973,35.283062,46.884144,40.813362,33.315765,21.438011,46.95492
1982-05-01,16.02353,52.64286,25.758657,60.15815,52.266453,31.362951,51.68093,40.69915,29.723808,32.36027,18.392967,46.893795
1982-06-01,8.011192,78.60857,17.897526,62.850914,48.344734,15.172588,42.077705,30.552227,34.56081,21.241764,20.540424,47.596745
1982-07-01,5.8717804,80.04181,7.5125313,37.30183,45.236958,6.5570335,58.084686,23.1608,28.808525,18.54739,21.857851,42.45894
1982-08-01,9.114677,62.968338,7.200466,38.020866,48.328648,16.546318,49.975834,27.721125,27.854637,16.398327,33.203167,53.303986
1982-09-01,11.469639,69.61017,13.700741,32.778503,46.750633,44.242855,57.10024,33.97368,36.05518,22.96938,33.560272,43.13776
1982-10-01,8.286259,58.322758,27.133993,33.127563,47.406933,64.7233,36.352768,39.52167,36.873947,27.418713,23.408522,35.373142
1982-11-01,11.244438,38.434273,32.546867,41.63213,41.746338,69.02625,18.767769,48.719532,38.287888,28.456247,9.645508,43.888966
1982-12-01,14.249264,44.72382,37.26483,53.147957,40.863228,72.00534,18.302887,41.11899,33.312553,29.638554,10.694302,50.590313
1983-01-01,26.575233,37.70802,42.72809,58.007473,26.955978,67.17414,26.095304,39.08862,32.667152,22.978956,7.3332253,61.000637
1983-02-01,23.16133,53.320152,39.215,29.547604,43.385593,64.267365,25.269823,35.757904,27.896643,27.927038,11.532616,61.73333
1983-03-01,27.688673,47.391415,43.06084,37.8344,42.93446,57.911488,14.229824,45.95322,29.600395,32.916714,9.219353,57.031612
1983-04-01,8.542652,47.020267,38.178352,50.16701,41.470673,57.215588,14.589775,41.377884,42.139374,24.978666,26.356066,57.580334
1983-05-01,5.99102,58.28583,34.586872,76.23363,41.665844,46.0908,31.331345,31.545713,36.904938,17.946087,15.3704605,55.438244
1983-06-01,3.3913994,72.44537,20.912056,74.22912,48.192898,34.494087,55.0719,31.448128,44.211075,23.337303,25.57218,54.542374
1983-07-01,3.9369202,73.52842,10.764729,74.11394,45.01096,7.3908195,65.55678,22.854174,41.995396,18.438816,27.263134,42.328148
1983-08-01,5.6662674,68.25398,7.9363403,69.997734,40.681988,24.789894,61.083824,27.4887,28.221395,20.443325,48.332077,31.28495
1983-09-01,5.7174606,60.5591,13.074795,58.690575,38.757465,24.919474,67.31492,29.862757,45.11814,26.045712,39.810112,32.169624
1983-10-01,11.070286,44.694206,21.611155,59.930393,41.624252,50.742928,36.25863,35.709908,35.36596,19.29469,23.663656,48.26169
1983-11-01,6.819702,47.11785,48.50325,68.54354,42.478527,59.724022,38.93824,54.743946,36.78495,26.658422,20.772877,43.099236
1983-12-01,17.25179,42.73129,26.287275,70.53365,40.77957,71.87266,23.684454,48.898396,28.077415,26.890388,16.312725,43.508778
1984-01-01,12.93087,34.64172,40.147404,64.735855,27.898321,80.20561,19.242546,52.37679,26.872366,23.659897,19.101372,53.307537
1984-02-01,21.962555,30.050365,34.02122,76.15104,35.368916,78.41142,25.334255,55.99964,26.791931,28.779823,16.153187,52.544224
1984-03-01,35.408314,41.57882,43.960674,74.4734,37.632584,62.086426,32.291054,48.46995,29.566114,21.50457,19.188374,59.39432
1984-04-01,21.104038,53.38797,34.692604,69.28288,35.05046,52.296352,24.334564,44.929176,26.688515,26.969217,23.901201,62.73319
1984-05-01,10.271595,58.96588,26.66225,75.681564,33.980183,37.571846,48.872128,30.05693,41.790573,19.623379,28.331686,49.768402
1984-06-01,6.233433,68.78879,10.28801,80.56347,36.56723,18.805897,67.16531,21.501286,28.973522,16.847553,36.56231,52.93491
1984-07-01,5.3699913,76.70752,4.99572,71.543274,41.959652,3.9369354,66.845215,16.04649,33.101967,17.431938,52.90372,55.89294
1984-08-01,6.839157,67.7497,6.221943,63.834656,43.499405,10.463654,69.11545,26.614647,31.217491,18.316723,41.03383,42.727886
1984-09-01,10.987301,63.727955,9.291599,70.619095,35.180138,40.434673,70.41882,29.684305,42.95442,26.127113,39.08041,41.792213
1984-10-01,11.31068,49.78974,24.439623,62.150448,46.101227,48.06121,28.3678,41.55091,37.913284,23.630348,27.075916,46.25389
1984-11-01,14.85474,39.003258,35.498596,49.474567,36.650948,67.982796,16.008736,40.662846,29.357641,28.781464,32.112125,45.48237
1984-12-01,17.308823,26.23053,35.800636,73.12078,37.736,70.73892,19.209713,54.00026,37.38143,24.259054,19.15226,54.22843
1985-01-01,22.906467,45.580727,43.44799,70.601,37.76179,69.48377,25.715117,51.842766,22.614447,21.46605,25.846361,63.50227
1985-02-01,18.314526,49.728077,38.956123,70.40905,36.723312,82.14566,20.709751,40.386696,27.568956,28.873205,21.590733,54.997574
1985-03-01,21.697372,49.2113,41.106903,63.085564,36.528084,70.9488,17.940475,52.195488,30.484241,18.542564,11.16494,42.639194
1985-04-01,30.83204,50.31212,30.91407,74.77788,43.283936,47.08513,36.83815,42.668724,39.632034,28.093937,39.69766,57.312412
1985-05-01,9.9049835,62.11435,29.618023,71.95447,42.95254,39.098854,38.74285,35.789833,34.839943,38.844566,25.240993,45.857983
1985-06-01,10.380749,77.77191,12.123028,73.72299,43.669468,8.699169,63.76312,30.664703,27.921677,22.511093,23.150911,46.34031
1985-07-01,9.160168,77.783394,4.7158737,76.79578,42.147026,10.605507,61.33016,15.20565,30.709,20.443977,35.711082,48.8635
1985-08-01,6.636978,67.44783,16.65591,76.08049,44.98028,17.40237,62.706596,15.532124,25.035923,18.014301,29.394905,43.451275
1985-09-01,6.6927567,74.55148,10.428326,68.084366,36.33778,42.589977,56.771027,28.21698,32.05262,17.23175,23.431448,49.84456
1985-10-01,6.023407,46.674984,22.627571,66.17803,34.592216,64.591606,39.356422,35.425625,35.307503,26.67813,25.255758,45.86947
1985-11-01,11.251888,42.63427,42.965668,67.081985,36.898853,66.71121,23.470823,42.22413,34.33793,29.508104,23.654566,47.281994
1985-12-01,22.85233,31.191326,39.40072,70.95536,38.911827,73.62292,28.300648,40.673798,36.265594,30.164331,10.228176,53.522705
1986-01-01,14.264248,38.63978,35.556137,77.560905,36.71414,75.5959,13.834507,47.797207,28.66059,20.86127,16.426079,52.85897
1986-02-01,21.100746,39.77974,45.618977,75.49585,40.983673,72.69105,26.898977,49.77369,31.635975,23.43316,32.175613,67.28812
1986-03-01,34.1849,42.8683,34.227547,74.07869,36.382812,70.24218,14.095303,50.13782,33.00721,21.040058,24.743708,55.386574
1986-04-01,26.392143,50.728306,32.856308,68.49369,42.628826,62.98906,39.45169,35.33634,33.891296,30.190928,19.990307,48.062923
1986-05-01,14.444675,58.053596,38.009926,57.62057,34.52771,43.609688,54.75508,37.257057,35.87434,16.937832,18.010544,49.42104
1986-06-01,5.8924904,65.68889,15.484585,71.17055,44.73161,17.49715,58.566986,28.399792,30.297543,27.213902,29.292078,52.611298
1986-07-01,7.516323,73.724396,4.3982353,67.59648,44.682404,8.977772,56.70204,24.599367,38.287125,14.464355,44.76277,49.152042
1986-08-01,6.633877,67.39637,4.3391876,54.702595,49.444004,20.880955,56.359234,22.92961,45.313892,20.962967,45.069496,44.169006
1986-09-01,12.082737,76.79163,14.921982,47.45768,36.94049,49.119236,55.462025,32.454453,26.766117,15.527229,27.249987,45.41559
1986-10-01,5.6087303,58.08312,28.74588,62.455986,47.66927,68.15744,40.038895,37.339073,29.37573,26.134626,11.459446,45.36966
1986-11-01,9.807732,34.67205,28.309578,73.16508,48.261395,67.99834,32.844826,43.990223,29.438059,25.714727,15.676491,46.758938
1986-12-01,16.759045,33.34346,38.329773,59.729916,38.631577,77.25746,24.727306,39.614075,30.409079,30.169605,9.765083,47.62662
1987-01-01,15.0276985,36.787064,31.741203,72.55467,31.938797,71.20043,16.494389,41.694767,31.803854,25.548338,8.7705765,53.8074
1987-02-01,22.672792,37.50354,32.409485,60.281395,38.854565,70.20283,29.522696,52.37284,29.09538,20.80931,8.683826,54.10459
1987-03-01,21.508118,39.44413,42.76145,50.06919,38.84332,66.32165,28.566858,43.622505,32.827164,30.80625,16.60202,47.111717
1987-04-01,23.839077,50.388874,35.92922,55.80422,30.16849,51.17925,44.87875,41.068253,38.425644,26.904182,11.336075,45.78479
1987-05-01,7.9464684,53.404182,32.491417,69.82531,42.465862,44.036972,38.39512,36.311554,41.06343,25.56601,19.749054,49.51336
1987-06-01,8.182613,72.48881,15.2108345,58.790607,50.647514,13.268635,65.06219,35.130814,34.581406,21.079197,31.99181,50.01136
1987-07-01,7.8452606,81.52187,5.856476,50.09329,50.65394,13.152969,73.091225,30.642391,29.768482,27.62869,28.150787,60.072556
1987-08-01,8.487839,80.96925,8.105507,56.376114,39.474655,29.042368,65.230865,26.839924,33.442436,16.982746,44.6924,44.930157
1987-09-01,10.740082,77.89933,13.548157,42.451405,38.591106,37.866596,51.778454,34.247265,34.984627,17.673523,47.3318,42.43534
1987-10-01,7.13039,52.39051,27.707407,46.42737,45.283577,62.954525,23.453527,45.619324,31.786184,23.51618,13.750572,45.922943
1987-11-01,6.8444405,35.076195,29.511452,66.43249,32.049644,66.334496,25.429462,37.34932,33.778183,20.083195,14.598778,50.15112
1987-12-01,10.834866,31.337984,47.542244,72.05346,40.55258,68.85341,16.383541,43.113262,31.175734,23.702528,9.250904,42.27309
1988-01-01,28.810375,39.177933,41.879753,59.641075,34.417587,80.34036,15.714939,54.59247,31.668537,27.400023,10.728222,53.93452
1988-02-01,15.677483,35.844223,46.877872,65.75966,31.000818,68.09993,20.512745,39.423847,29.100262,30.701159,9.163155,59.5629
1988-03-01,19.003048,44.746056,40.417282,68.27419,31.466593,72.552475,34.186325,46.30624,31.59688,34.41107,15.483681,50.628498
1988-04-01,24.489744,54.157635,36.82463,62.06929,43.423645,53.436172,26.807219,41.288574,34.971306,19.226166,18.348358,56.079365
1988-05-01,12.092972,60.030304,23.778053,69.551,40.98729,20.610462,43.480648,38.55907,39.221905,22.36933,22.849762,55.383957
1988-06-01,5.489071,62.982925,19.929714,68.72368,47.79476,24.975061,64.09199,32.20923,35.74488,23.812254,26.093899,53.40523
1988-07-01,5.7756996,75.24127,7.1958237,73.143654,42.283638,13.884415,61.803833,18.53402,32.999092,23.061478,32.18154,47.153103
1988-08-01,6.669792,77.53105,4.744808,65.4486,41.98398,26.62156,65.6538,16.311,29.943869,19.592598,38.650272,47.079815
1988-09-01,7.560627,73.459595,11.405712,62.324978,41.71852,31.925854,59.02547,25.22912,31.647366,28.694746,34.805187,44.30308
1988-10-01,6.567192,57.486458,22.017555,68.586876,34.466442,58.535267,38.096554,37.495605,34.54624,26.546644,22.820448,44.861687
1988-11-01,8.446575,45.60269,33.775925,66.246605,37.034718,75.40087,15.661198,43.83242,29.68981,19.656113,19.330395,43.14516
1988-12-01,18.791332,29.74518,35.223732,73.73483,36.764374,72.79351,18.898819,48.762142,31.605022,19.46231,17.806042,55.88882
1989-01-01,10.280186,42.654984,30.539661,69.29437,41.34645,79.372025,14.078838,38.372955,28.549194,18.714039,18.246937,51.31181
1989-02-01,10.0913925,44.075817,33.64173,76.04373,38.556866,74.18184,10.452705,42.38644,26.758913,18.064655,28.75589,45.206947
1989-03-01,25.237173,48.12348,39.862144,69.87377,32.676605,69.86726,14.928406,39.465027,31.25089,29.094416,29.364586,34.541756
1989-04-01,24.643126,55.411552,22.13673,59.65452,36.582672,58.318317,34.619873,34.561287,35.397835,19.213692,32.191605,46.347847
1989-05-01,15.69009,60.653824,23.087208,62.134872,37.68126,35.990253,40.560356,37.767517,33.098137,32.819828,23.043264,51.64871
1989-06-01,11.849125,70.318085,15.550121,72.990486,41.647545,13.087673,62.554775,30.93515,35.71032,27.91934,25.251822,49.28228
1989-07-01,9.757748,76.359474,5.0021095,73.00025,48.837967,7.4287567,58.414345,24.90353,35.82913,18.814945,45.623596,45.361565
1989-08-01,8.88702,72.276,6.1869507,70.47921,51.043266,31.164633,66.72776,21.5378,32.58058,18.714039,59.244385,47.062332
1989-09-01,7.142311,74.958176,11.5024605,63.687534,43.976536,31.91004,76.43597,36.94073,42.63057,20.04861,30.23857,46.42597
1989-10-01,11.0321045,60.178585,28.069073,68.77031,44.762634,61.38621,45.56663,27.211365,43.890278,21.218803,32.78077,39.434105
1989-11-01,11.224152,44.7073,37.456657,70.3246,38.9963,58.424107,23.996996,42.951195,30.471306,29.161144,27.499437,42.12278
1989-12-01,20.805412,34.19021,35.101624,52.783092,34.540127,68.61081,30.349241,42.8926,31.1923,23.485952,16.806576,50.71288
1990-01-01,15.284073,38.244843,33.20144,75.580475,34.84161,64.302444,17.237202,47.609066,30.614193,21.171322,18.70369,50.67804
1990-02-01,12.901642,40.222557,43.30136,44.471275,35.65596,75.38876,36.5719,30.782963,29.932564,31.15491,16.170517,53.4488
1990-03-01,10.989475,47.54844,34.59091,69.41139,30.071838,66.50955,31.630085,40.043953,31.75953,23.013035,11.058292,53.050636
1990-04-01,13.036003,53.655254,33.65695,66.60295,40.533875,62.86054,44.16323,44.771126,35.660877,26.237669,24.132153,45.577286
1990-05-01,6.5457687,60.13074,24.122322,67.51561,37.140472,42.939243,43.286613,43.01134,33.792946,26.145912,25.402018,52.38539
1990-06-01,8.688972,74.440056,10.327507,66.38994,51.766026,10.794487,67.91541,27.72382,40.194702,11.975872,26.39333,46.201565
1990-07-01,6.4835052,70.36666,4.3648834,62.934273,38.682335,4.5172653,60.927067,17.735317,37.225677,21.443321,42.9245,52.56727
1990-08-01,7.2618103,67.525444,4.6417923,63.29311,32.482124,13.093353,59.973442,20.112831,25.166069,18.89376,46.938904,40.222557
1990-09-01,5.0743675,75.29701,10.879692,62.26575,41.553043,45.288902,61.734863,27.686132,26.853758,20.304539,19.540981,54.95789
