,r100GLB_cluster1,r100GLB_cluster2,r100GLB_cluster3,r100GLB_cluster4,r100GLB_cluster5,r100GLB_cluster6,r100GLB_cluster7,r100GLB_cluster8,r100GLB_cluster9,r100GLB_cluster10,r100GLB_cluster11,r100GLB_cluster12
1965-01-01,10.03491037757345,74.11862691243489,95.86538080161303,32.584956342523746,31.39728353709778,71.67301449165525,57.18886016251205,16.618766652213203,53.91186490971991,35.0032647450765,102.27583013653185,79.96228902415514
1965-02-01,9.365495407593658,80.3817409939236,95.01649032255828,33.16509680314497,35.614081589333736,82.1454423298768,63.36971753603452,14.520461824205187,60.5265418519365,43.18949381510417,109.8147196062444,75.5848480576397
1965-03-01,9.31795775089047,75.37656430844908,98.44751929635129,33.671667792580344,31.475263533323382,78.69761589014135,53.573695096102625,14.842445850372314,56.20250620740525,39.50556516647339,114.49766387209368,82.0705622692273
1965-04-01,7.22862621374436,61.87578554506655,93.9798373153157,34.91406267339533,23.509626926229686,76.98175240466945,48.1627538606718,13.3266810576121,62.93021831106632,42.88434187571208,110.77691767204323,82.3105616940545
1965-05-01,6.72189471886841,55.67269925717954,91.4347771966495,39.31696458296342,19.197419276930813,79.01489474762109,39.857312611171174,15.529781712426079,63.88401761968085,62.04710006713867,118.9620606636887,74.41627106680306
1965-06-01,6.860238418460756,46.43390938087746,81.6900331515243,56.94308020851828,16.748748405750852,77.30260912275993,36.40342130289449,20.702376895480686,73.53592568255485,81.73709710439047,109.67700903495533,62.847043457910715
1965-07-01,8.02892028607405,46.62101039180049,73.81939752620853,71.23712713068181,16.103955050958017,82.72261596968954,35.34318564774154,28.396941820780434,72.41966896868766,86.7906411488851,105.58765174099133,65.63199068008994
1965-08-01,8.192847630600403,41.29560965078848,71.05933709851575,68.52227124300869,14.616962851685656,69.70754144316037,33.73761053209181,30.064106517367893,67.32906260388962,84.90955034891765,105.09482205769663,60.690159756443336
1965-09-01,8.097699879367202,49.85730630380136,84.63524779310738,64.07299908724697,15.452016779506241,82.91716010649623,37.704745825234944,29.34322092268202,78.2275796443858,78.63162358601889,114.35224907249926,70.56998876742053
1965-10-01,8.713397960011937,59.45926666259765,93.38225475997203,46.53596531261097,18.20140068891848,85.44994372327182,45.598238164728336,26.442269219292534,73.05226102788397,62.30255365371704,123.03712105636963,79.86662257301704
1965-11-01,8.266175791790715,59.81990955494068,95.5857671021663,41.58279679038308,22.145115657093264,83.77724326617346,49.29362767702573,20.876807106865776,80.15028770933759,43.410277366638184,114.94706806383635,84.18370447516098
1965-12-01,10.981639982379333,71.15217279504846,98.6189604557651,35.50983775745738,34.62685718026996,82.40436897458623,57.6314319263805,18.252687984042698,67.25049282642121,45.70536216100057,113.37365693452827,78.37774842891638
1966-01-01,10.454227118112431,69.47602166069878,94.18819920873793,28.59344265677712,33.89927782007778,73.77849325749547,50.902954943768385,15.080765353308783,56.158112870885965,28.216667970021568,88.21574854508542,80.23990774017246
1966-02-01,9.229879961142002,69.39174510814524,92.34817938097645,32.520282918756656,30.683906849484767,76.37110163250242,48.52155214780337,14.168887668185764,60.46318378854305,37.86883751551311,97.27416335110459,73.61251875028142
1966-03-01,8.459787210979284,67.37672876428674,93.35944840584644,28.98393630981445,28.480020404215736,80.16559998571026,45.69293616654037,11.51480582025316,54.81282010991522,40.39427439371745,109.04299722333845,78.71285584199669
1966-04-01,6.600157280126057,54.439928973162615,89.99297927230691,29.063777490095656,19.88973985439946,74.07202426856163,38.97287505013602,11.939313146803114,57.84538999516913,33.07969371477763,99.35360958701686,79.60849838916437
1966-05-01,5.3358090823783995,42.3416300173159,86.20216658438794,28.644025976007633,13.571929224167096,79.1482482476257,28.761373247419083,10.222572750515408,57.89661163979388,52.155049641927086,118.2926999324817,73.02260934791235
1966-06-01,6.059005982873359,46.51749222366898,79.59101704016845,51.79709521206942,15.551338988171132,87.16045759300485,34.09851557248599,19.174084663391113,71.26934781987616,75.8072058359782,122.13151557593825,69.85388379275626
1966-07-01,7.573145498534147,46.480448687518084,78.76738057903687,62.55848277698863,15.354226109535828,78.97527703741716,31.23007873436073,26.422411070929634,65.16706750748006,78.78637313842773,110.2685554175856,65.74551365217489
1966-08-01,8.185462054200356,39.912415963632085,76.66390476166639,64.91452650590377,14.437275895025326,73.58143069732812,29.10584226831213,28.594623671637642,59.66506633352726,80.41714827219646,111.59244154058575,60.97446738471215
1966-09-01,8.058603645727084,48.99572301793981,83.32457918473975,64.32252883911133,14.966566838567264,83.20210533684464,36.01569819760013,28.716301918029785,69.51855923267121,79.29908434549968,115.63492551374664,67.91159110385334
1966-10-01,8.349902997219083,58.58923594156901,93.44873518597817,54.575403386896305,20.007280921370057,84.22113210669062,47.02455780722878,26.215815544128418,73.29989981144033,68.03356806437175,120.86680289090536,78.3994867066485
1966-11-01,9.600233760466867,66.17587195502387,98.802801186354,49.96788024902343,25.472472612511154,85.89651821913878,52.59711649510768,25.586574342515732,69.09766014586103,65.05596240361533,127.48636127088629,81.34072493407498
1966-12-01,10.906648685175236,72.98584690800419,97.19454286978448,43.534302277998485,33.303732829560865,81.02719636889996,59.41582716904677,20.67981719970703,64.033980673932,56.73602422078451,119.18138567910812,79.1686011322637
1967-01-01,11.87671046962166,82.57617809154368,99.42143918587959,35.676231384277344,41.69590041616196,72.81173055205865,60.547340690315544,16.866432825724285,46.44744710719332,47.038237253824875,103.59491594670493,76.74911674917259
1967-02-01,11.336663245168566,76.27976876718026,97.08962305111088,30.003839839588508,36.8840514729214,69.68694117396929,59.63316706867961,14.704338444603813,48.4822626316801,39.56871827443441,105.3566417055267,74.90197767098286
1967-03-01,9.550970466085156,72.90280659993489,94.64055130534368,30.176168355074793,31.849048965408823,69.46340895377065,52.22814981039468,12.219528622097439,50.2904315704995,41.48479302724203,97.35916721763795,77.67418963077776
1967-04-01,8.153184715199988,65.15968322753906,94.07099293609524,36.64195407520641,26.621138235935472,75.56644276985061,48.62061289997844,12.169434626897175,60.05544784221243,39.92282152175903,109.3163303210975,79.00366549533106
1967-05-01,6.973087158913203,51.8313075878002,92.3230697679971,41.08921397816051,18.745127771303984,80.2396909885497,39.4949231828962,15.244198905097113,64.5674928705743,59.79745388031006,120.47455345044297,73.0131429622771
1967-06-01,7.11733814109321,50.55431365966797,79.18184683525976,59.168508703058414,19.027884848393743,77.58331931597814,40.018725085568114,22.460180918375652,71.62256768409242,81.4072052637736,120.88568655497721,62.64992529789377
1967-07-01,8.49720258130899,45.72249801070602,79.53737301029241,67.99663543701172,16.509980334726215,72.39126774937056,32.350131443568635,29.498988257514107,63.33760362990359,85.84660689036052,111.79853375448566,59.419572593842865
1967-08-01,10.213544080274675,53.202015912091284,79.5841036534836,75.26765476573597,20.165052612033016,77.29766267170838,38.90481552520355,34.22231515248617,62.35567133477393,88.41220537821452,111.59870567504299,59.366216851929764
1967-09-01,10.764933322799983,61.06566817672164,85.00828066082784,73.72139670632102,22.12043388661008,81.36065333940407,48.08630509810014,34.12825160556369,74.23925196870844,84.73432064056396,118.63943583657297,68.95603102978093
1967-10-01,11.706868963626203,62.700644599066834,95.66641124641106,59.66543891213156,26.68588564728417,87.6017547896688,54.422951983166975,31.923513412475586,79.86644014399103,69.56639289855957,126.97186264695164,77.36626990590383
1967-11-01,9.878611490669764,66.11189241762514,98.94709180958263,41.3056755065918,25.32415531509354,80.41343508173505,51.11840483430144,22.526961962382,64.52237068338597,44.67446804046631,119.29592515863301,84.05066168617446
1967-12-01,9.828334806377171,71.2986006560149,99.06089854917316,37.359102422540836,29.295513254952358,83.35914702212077,53.227298290698556,18.032265504201252,63.310597196538396,42.27785269419353,113.05838041898737,82.00798144601607
1968-01-01,10.496090166078112,76.61527845594618,97.82558164385968,32.832441329956055,35.259303990032976,71.53251250208272,53.51935671521471,14.640476173824734,51.105304474526264,41.19725624720256,96.13030903647392,74.74185492875596
1968-02-01,9.94297222859364,75.73346455891927,92.15404618801755,30.280875292691317,33.43842503578797,75.70184825155972,59.72653673840807,14.419627984364826,58.223115636947306,29.753589630126953,97.22679722252076,75.33500957214179
1968-03-01,9.075534898467986,72.93510295726634,92.25757971923058,41.144062389026985,30.343786969736705,75.58947739442944,52.84702994606712,14.582627614339192,55.04975339199634,51.61464214324951,116.04918338465349,75.38352768428044
1968-04-01,6.7268212554126885,58.67195411964698,95.81204844574071,27.962075146761805,19.957555153957106,76.60592427185927,38.33687769902217,10.884687503178915,53.42143119649684,31.46348794301351,112.66112259130159,80.69550242135435
1968-05-01,6.109723433343676,50.8893005936234,91.75897351574822,36.65160439231179,17.23637679917876,76.6104169366484,36.634733769800754,14.276154571109348,61.75346212184175,53.10490926106771,124.89125374971965,74.73269965531846
1968-06-01,6.526725886403097,53.5711528636791,83.04386560097102,56.37663407759233,16.387646842073615,77.00506725582467,38.01727666483297,21.76182746887207,66.2113011136968,77.2599458694458,126.11370542973424,67.00680317727564
1968-07-01,8.080262235426483,50.25064539026331,82.8163893064866,63.867079994895235,16.397847761386224,74.74175313072747,33.07572092328753,27.326939900716145,57.23676965591755,85.9158992767334,122.56829293721032,61.62457974568567
1968-08-01,7.768597449980207,47.22799089219835,82.3091573143607,68.37895826859908,15.480715584684196,79.98865317394383,33.86666991493919,28.920309278700085,65.5775743849734,87.18748092651367,114.07587151778372,64.35628335826335
1968-09-01,8.218444638809473,48.8651869032118,85.45527653739279,63.81563706831498,15.930672144677589,81.49283711944146,36.04343030359838,27.325224346584744,71.98216539748171,82.51395225524902,115.8774782025643,68.58161959249622
1968-10-01,8.335317796117394,61.034389071994354,96.44202343672984,52.539657245982774,20.30058048599198,88.18934201064269,49.34888257608785,27.45794614156087,78.19813992114777,62.50071128209432,118.61507653049306,81.07221531936689
1968-11-01,10.010309722332329,69.71762480559173,99.16570043714265,45.72925307533957,28.195430970687188,79.51582235182632,56.803900235659114,26.550369792514378,68.3243382230718,42.08482106526693,112.49994889400793,82.64236779996229
1968-12-01,9.70023667060355,69.44890481454354,97.47830821136571,33.78659465096214,31.78330599731083,74.09099470382618,54.167122035831596,17.20776107576158,58.871813834981715,34.03743902842204,105.99107514157821,76.962108776961
1969-01-01,9.300817353525725,70.2579766732675,91.54010856941295,27.61408285661177,32.130153101346615,74.04540907150196,50.84637047408463,13.094632228215534,56.51213300989029,34.883252779642746,95.68047409422661,75.43557136821471
1969-02-01,8.497682278503923,72.97008090549045,96.13348422366361,26.432334726507012,31.748859960176823,73.01803968529,52.750654344434864,11.16786691877577,49.306608159491354,29.060850540796917,100.56693702223198,77.29815722198926
1969-03-01,6.809150149435144,58.15202783655237,93.28903896199417,23.561328974637117,22.15460259412092,67.88794892659119,40.15565723567814,9.659019046359592,51.16647923246343,21.443472305933636,93.90089956767251,76.11950591249493
1969-04-01,6.077740900025866,52.60810428195529,95.88817391861876,25.420220548456363,18.966590756832314,72.96274555802911,36.09516651599438,9.462965859307182,59.239467864340924,28.139448165893555,100.4058071300744,79.05704927032207
1969-05-01,5.772340334682208,50.52937966805917,89.80814214760574,31.775315024636004,18.18545140569217,78.94295335380953,41.92883627755301,12.921846972571478,65.79317295804937,51.538308461507164,120.56611713610198,73.85972432513059
1969-06-01,5.887028349962205,45.95577381275318,82.29505857834681,50.45480728149413,15.075149026751872,77.84471195455977,34.46402302036038,19.445968204074436,65.00275632168385,79.87566788991293,115.54977197966508,67.1410838190348
1969-07-01,8.36569550365302,45.85688555682147,76.46836843400348,71.8769663030451,17.603517073905785,81.62288756167155,35.742535529198584,30.479286511739094,73.89439197296791,90.29618899027507,112.34392960105787,59.76970738567605
1969-08-01,9.38720052220089,49.18944182219328,70.18621546988983,80.51609906283291,19.685685245502597,80.68653124768588,41.023811736664214,34.70134947035048,78.26816964656749,87.17504342397055,104.7290710741253,61.052077235680834
1969-09-01,8.47098090162938,55.37160378915292,87.43316939200513,70.93466325239702,17.606742870206293,88.36257356038027,41.026808379532454,29.705535570780434,79.62289526107463,81.19223912556967,112.85918751401765,74.56720665483722
1969-10-01,8.397369424214407,62.35410478379991,87.56956347155646,54.11946556784889,20.582427469134682,88.13379477550633,51.97536666671951,28.47204526265462,84.95982717960439,63.529185454050705,117.13152068653746,76.26612220786147
1969-11-01,9.21902883385675,68.11052251745153,97.20916748046875,45.30597339976917,26.355824626164196,80.37793308637718,54.83675622320794,23.45530933803982,70.97679625166224,58.64993333816528,124.1980666749215,79.59320771934662
