,mgv850GLB_cluster1,mgv850GLB_cluster2,mgv850GLB_cluster3,mgv850GLB_cluster4,mgv850GLB_cluster5,mgv850GLB_cluster6,mgv850GLB_cluster7,mgv850GLB_cluster8,mgv850GLB_cluster9,mgv850GLB_cluster10,mgv850GLB_cluster11,mgv850GLB_cluster12
1965-01-01,0.9649497120320296,-0.05890569575359485,-0.03279236681907382,0.8867277763783932,-0.09902365848250773,-0.3216841220855713,0.2244603926162586,0.30380541269999767,0.12874232956669726,0.8740864859686958,-0.6347967982292175,-0.2804602320129807
1965-02-01,0.8410639121752828,-0.05414500578709019,-0.07850459630849871,1.0344446636736393,-0.004405196991631354,-0.2731964804909446,0.20090892467315058,0.32234669125552745,0.053354534793800645,0.923580593532986,-0.7640876770019531,-0.24931259654663707
1965-03-01,0.776386761865696,-0.06306202956503885,-0.09701175586408863,0.9805946610867977,-0.003883874193690289,-0.2101986516605724,0.21295398865188692,0.1573491299992616,0.1344216283082881,0.41353987322913277,-0.5217188596725464,-0.24413636841050307
1965-04-01,0.6382537489177801,-0.06347197430587058,-0.11421910530289277,0.9138263761997223,0.16267143361184788,-0.07662490010261536,0.17668141244589344,0.09104089754005885,0.05988130733005689,0.1978101995256212,-0.5719314813613892,-0.17943237743605697
1965-05-01,0.3701617612558253,-0.0403270645329923,-0.23652295074189209,1.0519450530409813,0.45559721431512945,0.047281958840110085,0.17186592279194532,-0.10826170838351817,0.0818001250051868,-0.6621487273110284,-0.5597405433654785,-0.16698446008618806
1965-06-01,0.47066075210811714,-0.06799957781089805,-0.3367308683479595,1.1022266000509262,0.5711245639570828,0.22656825997612692,0.19320376908925285,-0.275919064551198,0.09331585308655205,-2.0792902840508356,-0.4185040295124054,-0.1297291852301471
1965-07-01,0.3147355147770473,-0.04796382475654145,-0.38016560193455506,1.1383695527911186,0.6259285513011889,0.2627542669122869,0.21599491245901103,-0.3328615807751727,0.08917717252961088,-2.5728662808736167,-0.5691819787025452,-0.11679398635568838
1965-08-01,0.4356620942845064,-0.049172472257712346,-0.3526381967346663,1.0990816168487072,0.6071751487666163,0.22810335050929675,0.20505422416376357,-0.25744101418272514,0.13283856944966987,-2.3262484868367515,-0.5596277713775635,-0.13716872665341828
1965-09-01,0.4501617004891404,-0.03840083813035206,-0.31344649807506836,0.9584493935108185,0.4696192069985401,0.1165195947343653,0.1944085070944918,-0.19797048642246734,0.09341621974283684,-1.6955011420779758,-0.4298647940158844,-0.11685886836597181
1965-10-01,0.513481317448015,-0.035995683134072295,-0.18286768667745273,0.8250509388744831,0.2915580553570013,-0.05637195570902391,0.19797797195756917,0.0410864310183189,0.035669094377523546,-0.1997077961762746,-0.4465109407901764,-0.1629607701623762
1965-11-01,0.7330780019279288,-0.02722747478630854,-0.06891371883764436,0.9694069623947144,0.18901024227854848,-0.20221541686491531,0.16830346319537395,0.13636928626094094,0.030918449479089324,0.43341252538892955,-0.47241565585136414,-0.17476664573387893
1965-12-01,0.6442694603895941,-0.03779599780590648,-0.1435526307450225,1.006410177797079,0.13184367582715792,-0.28591992638327857,0.22023351513984532,0.22576585215093806,0.07287839769018974,0.5312426884969076,-0.6487010717391968,-0.22114348324817334
1966-01-01,0.783006358547371,-0.05845886457827363,-0.07908342870787016,1.0115998797118664,0.035122002678355954,-0.3148481249809265,0.22265090886014147,0.30301167313747995,0.07935339980462935,0.6835516293843588,-0.5794438719749451,-0.2634290536079486
1966-02-01,0.5220322736671993,-0.006030218354952795,-0.05151541414310863,0.9765313006937504,0.033416919645735586,-0.26932424848729913,0.14798560892533505,0.2262570160863683,0.07931204637793145,0.43514443768395317,-0.6497474908828735,-0.23634273582089718
1966-03-01,0.6573750692255357,-0.04957644634134904,-0.0924069442627972,0.9151654317975044,0.14112958491876207,-0.21129987456581809,0.20257400678252171,0.21562019962046114,0.09000006270427562,0.49373341931237114,-0.6196776032447815,-0.20978158018445275
