,vws_u500-200GLB_cluster1,vws_u500-200GLB_cluster2,vws_u500-200GLB_cluster3,vws_u500-200GLB_cluster4,vws_u500-200GLB_cluster5,vws_u500-200GLB_cluster6,vws_u500-200GLB_cluster7,vws_u500-200GLB_cluster8,vws_u500-200GLB_cluster9,vws_u500-200GLB_cluster10,vws_u500-200GLB_cluster11,vws_u500-200GLB_cluster12
1965-01-01,23.110236806449375,-5.902041578975266,13.041514196426233,-1.244602880559461,20.93339178377024,8.173933324119067,-2.398310219741571,36.861995147939645,18.162540545529815,10.343142184442438,11.294120368654387,19.19456421097528
1965-02-01,24.39686610953933,-7.912673883806935,14.12322835400933,-1.235270678435411,20.322652159391133,9.165153538085566,-3.9436804558929572,38.76652030025241,7.8876538502111915,-3.8750397203685565,11.241529298432372,18.424735806322555
1965-03-01,22.655276277549937,-8.254699958525425,14.143964613993266,1.3726567526216567,21.84651749648558,9.767846453204871,-2.3908098212347246,37.903434009277895,12.726842369106985,5.183661793125251,11.79412932917048,19.346142867255473
1965-04-01,23.54122149248963,1.4136268590038856,17.22684131553782,3.8329724011676776,16.54718957710245,12.227226455691667,2.7877034658119344,33.629457080817005,9.857632432847863,4.809033000032151,10.237354927843471,27.349303909657277
1965-05-01,19.884069861342994,-5.90332943760216,20.839333847819795,8.96394253951468,11.796848284411501,16.20771309506121,2.743766802758003,25.292929393272566,5.292578826283198,-16.733018921597274,9.303019380070582,31.88828088913398
1965-06-01,14.20595002174528,-14.899661749213042,21.967030248906948,8.161894364745585,3.3712439611065985,16.233205209657754,-1.6908197864038292,16.095983219721052,-5.453304710446365,-38.359773887534296,7.341252861088525,35.69124627005459
1965-07-01,12.258202081740524,-19.55193528354248,21.39794112271601,7.300222096564,-1.343577081440441,15.942609261014033,-4.199087589526061,2.7947256505381834,-8.32328356733321,-40.86771396379465,6.476896028190586,39.06549592975721
1965-08-01,7.51357895384247,-7.599014501710185,19.525797294227655,7.309504486529125,-3.3313218338936106,15.468538892484656,-0.681181778245949,3.4011359124392575,-10.222582915277622,-31.640911097631633,5.403354548720122,35.82631968698726
1965-09-01,12.710818601099596,-10.116655098153,20.442118279006067,7.125575250966216,2.162693028760653,14.561361010802214,-0.8637247855190959,15.934940104240502,-5.158058291216463,-22.638052479797466,6.153474837198626,32.93547694442621
1965-10-01,16.80803469265674,-2.3696313068227166,19.616813257719475,5.2942184357380295,9.868184196742073,13.439142497674158,1.5053099012892979,25.96480259363579,4.722430559226871,-6.734202722946906,7.904649297945007,28.560443423252238
1965-11-01,18.732197348660275,-1.1264333877992077,16.33709189747596,5.103091337266115,15.855691481203445,12.58176523373761,3.1784043793519956,31.567219933201486,13.587243682357553,4.203248048091665,11.913851968089327,25.444995196194803
1965-12-01,21.797230776818456,-4.339021599221521,15.011108961954394,3.6138620136362145,17.52588818233385,11.102309083799847,1.318156063139732,39.28068986441891,14.948457025437348,-3.468980607778871,12.764580998212747,20.56642586382101
1966-01-01,23.26659353988954,-4.276589494659418,13.107423590053603,2.0939011543038517,23.049134905927566,9.70961321151907,0.26900091756065986,37.839212500063425,22.14383673563553,10.7432035325289,14.56985104045274,19.28791547175304
1966-02-01,21.014273460722325,-5.734589294566119,14.63155413059832,0.48354359794350477,21.952205472683858,8.93169910693353,-3.2968405112446852,40.371407980238494,12.967817637756758,-0.3404120092345012,14.427110935562578,17.767388690910547
1966-03-01,23.209754454697393,-4.282130240782909,15.51908909199013,3.4626408564076256,19.98034715266748,10.81598059414492,-0.07349645041279772,36.433271505426745,12.193813554447246,1.1614142561363363,12.983568646200824,19.737749922007815
1966-04-01,21.30544374031403,0.24461442756844956,17.977996025600767,6.43878432336563,18.336709949796823,13.739975020619509,3.0641206791608115,29.877910180998818,12.333722075125056,5.3961322387751505,12.420124388195141,26.15057691142718
1966-05-01,19.657217072114182,-4.459557389290009,19.899918580774365,10.169087416338664,11.012609472246766,16.03472549629322,4.129163516768473,26.13954497265172,3.7192755783565117,-9.762814195494496,8.976713518189065,33.341902404431764
1966-06-01,13.662322051004955,-8.986763491686824,22.852346865611555,6.238671051671159,3.42829467590147,16.228536563487587,-1.5876539003134922,15.568790218599691,-6.5890302180939235,-29.62948596408824,6.39674824046867,38.25409471375914
1966-07-01,11.217086243566712,-9.34706021830958,22.24239353465166,7.4662907198444115,-1.1184158056629554,16.91428796824012,-2.809835774204152,-0.8801673380882677,-9.198587884550157,-34.763099090405376,7.068211819856768,36.358307378499056
1966-08-01,10.099270382428127,-11.849429866013804,21.65547591659325,7.643954849950584,-1.9021368665979876,16.66936276615252,-2.9042838701670974,-0.5876624418879582,-11.276685808799579,-32.59464905336548,4.9573556975156565,35.18587610359996
1966-09-01,12.657027027864615,-11.104280277497157,20.583817511337873,6.142608117013733,1.1354234169176958,14.815273003220444,-3.5751427857117473,12.268799141429689,-6.9827343568385185,-23.997912551705383,4.9592949309854415,34.80171269142879
1966-10-01,15.592608365714753,-3.3640102473380216,18.494056853037605,6.246391934227957,9.603001226904954,13.418470288463801,2.6912967916045667,29.351811913849147,2.0575038302406035,-9.829403165811126,9.15723017679911,29.50441929327749
1966-11-01,19.04536856257641,-3.743924767901848,16.15428213311912,7.067359927694452,15.219651518444454,13.125752304670467,4.619347496922588,33.72706611957368,15.163080227692678,-2.541403105153748,12.420535683748065,24.134317455247842
1966-12-01,21.25348565869129,-4.996108011936847,16.378537106411823,1.4288908058036924,19.786295978358986,9.963715889122264,1.2678736143943383,41.449156333613786,12.167824551143093,0.4946971688578669,11.524313624461783,23.157675939954746
1967-01-01,25.729011420735315,-10.256560761437619,13.054748536990235,1.1028235700557987,20.476202267735914,8.646650137523151,-3.2923257855076606,44.577623393775156,9.43527379711379,0.7683563190084602,11.86131019965433,16.645944444470015
1967-02-01,23.472993155609448,-9.449408618670724,12.325703340823688,-1.7207605557842287,22.870340794431293,7.453788371365976,-3.352804709310509,42.51658701885949,12.142527152901378,1.759554090814712,9.872258310401865,15.384717956405364
1967-03-01,21.969172888217173,-5.862949867882468,14.164083570169742,-0.8484911203410522,18.211878537740926,8.680845830834865,-4.005606714749435,37.89972142736498,10.100164264208814,3.941299754484765,10.444030125014448,20.363666207037372
1967-04-01,24.279388410534093,-0.46709658501394336,15.652871970927315,4.166662026580572,14.493790748223432,11.602892358875959,2.196942824818275,30.444891132826868,9.174402277227015,7.787660334721462,10.941307839563668,24.314225639315552
1967-05-01,20.765635402656105,-3.804238038215188,20.083194375707688,9.897890333943263,12.614919937608546,14.60495298722703,3.5989528132121578,23.749976507595814,2.8725757990273606,-10.023078606922796,10.527655432457783,31.269491833567347
1967-06-01,15.703222505494423,-9.157696212942389,22.478096678144148,7.943983152729664,4.0034034142428725,16.479391479982596,-2.4115400642390497,16.06761938589432,-8.145325140414595,-25.86778434623559,6.072208521096612,34.509358657913005
1967-07-01,11.503536040474986,-15.16987559305042,22.369907400522557,9.772208987804566,0.02863386259306086,17.024079187461727,-5.436488991732829,-1.2986823984186529,-9.512844435604745,-37.25944345895131,6.462692481912805,36.046741011348416
1967-08-01,11.986747562149697,-18.123591784236275,20.985986843865692,7.232712655505773,-1.4278597731558516,15.916192128168824,-6.721826852080031,-1.5792065519874667,-10.50944604529149,-34.61371597557667,5.878059048170112,35.24104259582932
1967-09-01,11.546850198784666,-13.141290091336138,19.682774236482217,4.955985349517954,0.625282405194802,14.250385516671212,-5.40941050875661,12.23762145827075,-8.475141283782746,-26.472974442838087,3.883909273237247,29.356820172307774
1967-10-01,16.019298272352295,-4.418665141903621,16.801026141815356,9.960809249253856,8.832513112814617,13.055806349407952,1.6714620104635987,27.32391106990075,4.038781636367534,-6.448695872025423,8.612656734036475,26.00235252010373
1967-11-01,19.86317681497539,-0.640638084381057,16.409297485957723,5.986798214008153,17.64909190958498,12.738747697378843,2.5090447057807337,34.07373225084512,13.998441461534776,4.580482545314724,10.870217231562657,21.053618913674907
1967-12-01,23.369838052901482,-1.841876344951778,14.877854027659874,4.478234712561898,19.948512872020398,11.132131898913558,0.8728485061945249,38.05463249469573,17.394082523640424,3.99946877496985,10.885614537489786,22.06372974642467
1968-01-01,25.801920681673042,-9.336754117722817,13.242456559863324,2.4409204167956666,22.657088026231715,8.596090204622767,-3.65083027280714,44.48967960025762,19.989888251873744,3.8418794453275265,13.592299369285769,16.329727444374488
1968-02-01,23.166413105372435,-14.838236496227314,12.055306074783182,-2.4510006339691843,22.749352547032565,7.410700472986453,-8.914274247845318,45.2959868541296,14.629777225126256,-3.7999669004655727,12.064299172746248,16.90626480387413
1968-03-01,23.53559465188248,-4.142733237695714,14.570865275732645,1.286878985534245,17.77245922774355,9.027117892556111,-2.281673859441969,33.59219883647837,8.198209636045101,-1.2647092690288326,13.530160871225856,18.88317486835657
1968-04-01,23.06587588664063,3.9691384710276556,16.354311677483533,7.567809309144816,17.726647504044355,13.390399202074205,3.6670016993225136,28.511982994009298,13.209046589808636,11.539621191014474,11.305845367618211,21.173738150030825
1968-05-01,17.85853072033311,-1.95660435106247,18.1143514118659,11.404882536108543,12.69859216574717,14.944451017742624,5.084235778054377,26.560598140855923,4.256908961094882,-2.27410179013286,9.531938009805938,30.998913862096813
1968-06-01,15.003836288873202,-8.614034163947512,23.359684417416236,6.940262222228271,5.038085643313896,15.838213827912368,0.1135033429241282,17.946686846394492,-6.431814274475014,-27.470106402197803,4.7761646348971105,35.01876284659546
1968-07-01,12.834460954246428,-12.556235843035282,21.93636018142122,9.97078501345,-1.4789020941332272,17.871980836417208,-3.565522332435995,3.2728804683737884,-10.926917618613206,-34.2198410179997,7.058046259260332,35.73708648387703
1968-08-01,11.272822981715015,-18.10610032613667,21.3944311477103,8.759334238645021,-1.2472661684590995,17.088731183340307,-2.9710148368317304,5.131752320101544,-8.987177984843688,-31.89701167169226,5.522625032587255,39.57066109243469
1968-09-01,13.299502053970075,-11.035019084439783,19.644086744383166,8.028024439245323,3.2339916589097406,15.03759290813474,-1.425529222205259,13.657472243216825,-4.485968093925718,-22.496467618856506,5.76289804782834,34.62911968739305
1968-10-01,13.683144259983017,-2.5776754694388067,18.782593589974525,6.882626409179599,9.120159539389736,14.038378178581604,3.221720917151807,26.530037689154714,3.405652309942198,-5.521899872230517,7.99957215616363,27.57190071137006
1968-11-01,17.12596182526609,-1.3639918797217891,16.57046068384483,7.339298850977031,19.015605258419463,12.857083963927199,3.012135189818352,34.525312253334164,14.866856438339344,6.8721114209804295,10.919555631031852,24.026300817756546
1968-12-01,23.109615019388436,-4.117805925106833,15.328089933551773,4.009927141612211,21.227287958868846,11.575887279822926,0.7672741301780364,40.03526112816144,15.287197894687198,3.6639786681987943,13.139133931594488,23.225427609465278
1969-01-01,23.275976406958723,-4.189874636001122,13.767892437532344,1.0874461902667092,21.499318213821482,9.00377326682705,-2.653240494542288,41.70313990393751,18.605103662548885,5.325001302694396,14.781804912398933,19.179430781500532
1969-02-01,27.220634542056832,-6.337132996363178,13.458733779604387,0.14351675875067976,22.62810859059999,8.921445078339131,-3.4482973658057574,39.92106324774131,16.70750130565805,8.699375229443751,14.065366109555308,18.883028690522046
1969-03-01,24.540391722775055,-0.48471214469976504,15.58110519861855,4.2967107961226,22.722439592667246,10.458134788207282,0.9199808146375514,31.15047146932185,16.19796974827365,15.129773759538036,15.409661939151698,22.848138223096313
1969-04-01,23.84520781322145,0.9866086864807934,18.144468189941968,5.929645101048381,15.987792834242361,15.14201825658939,2.384375497378364,27.795612706517293,9.477265184784562,13.456904057831736,11.56132997828646,24.577802898093232
1969-05-01,19.13052567339648,-0.3529183188943489,21.395220667725923,7.903749070011934,13.607535191484304,15.771153310016345,3.4276817480087125,23.491885366479544,4.837978192913375,-7.468514563066748,9.909606890789997,33.637330018746596
1969-06-01,14.440324804951533,-12.637303619350044,22.62611253189752,8.634503530216431,6.628895304180288,17.00566329919074,-0.09924704323791371,18.838499593932067,-4.402303045212872,-33.518542195426605,7.5781152081280245,37.9759562470976
