,zgu200GLB_cluster1,zgu200GLB_cluster2,zgu200GLB_cluster3,zgu200GLB_cluster4,zgu200GLB_cluster5,zgu200GLB_cluster6,zgu200GLB_cluster7,zgu200GLB_cluster8,zgu200GLB_cluster9,zgu200GLB_cluster10,zgu200GLB_cluster11,zgu200GLB_cluster12
1965-01-01,-0.3306939949131189,0.49687663714090985,0.8346372500647231,0.02632901702935879,-0.6676575981874237,0.004450504552563136,0.576327527218526,0.15544223133474588,0.24020659889396076,-0.07145476221139903,-2.3542226577291685,-0.5501587327532594
1965-02-01,-0.2862480083732747,0.40109702746073406,0.6564913019312832,-0.02102939050214795,-0.7358319570928095,0.1789044048194835,1.1803415152105954,0.14924455332593659,-0.1699763310160541,-0.02243186970916363,-1.2008524670892833,-0.3514705331024538
1965-03-01,-0.30682349581001866,0.31906079351902006,0.5784586567172831,0.0057310863183094906,-0.6014119513665688,0.13548557825956623,0.7261436764556582,0.19920525582841572,0.018920240000445385,-0.11871511099535391,-1.016468357066719,-0.5965544511115433
1965-04-01,-0.2797272242951261,0.33469670712947847,0.4386680994149061,0.1640179971806132,-0.40617731633464904,0.18941045082653418,-0.07364239433024189,0.012850427391150823,-0.09507925428428758,-0.08475754610207883,-1.6845300489542436,-0.12853661323108548
1965-05-01,-0.40480119896731265,0.21604873538017272,0.19266051535700024,0.14533165441109583,-0.13554832318804108,0.32268972344952085,0.2809254434144143,0.015579402978078295,-0.26220428012845165,-0.07173147035437986,-0.8768237366968272,-0.05552983313699894
1965-06-01,-0.24090467888260597,0.032942883173624676,-0.08668489078920773,0.29727627222354597,-0.11378164976015942,0.22620942374804404,-0.16481928010978322,-0.021154616768352497,-0.49820930021881715,-0.08823015003283245,0.6321283019318873,0.41593731538797934
1965-07-01,-0.1957172026826632,-0.06994051982959111,-0.10572973402425241,0.24758053055176368,-0.11752461190447466,0.36646859391069037,-0.6817899865679221,0.005705559567267744,-0.4849907405738502,-0.07630180845801203,0.40704191339259244,0.40187757722167083
1965-08-01,-0.184739673776286,-0.01802759418884913,-0.22678133719277166,0.132891732841157,-0.03661757712716499,0.29627181058823276,-0.7265228741239793,0.06553166462347293,-0.44740884642204787,-0.051822694479872325,0.4934010152914086,0.573926837341334
1965-09-01,-0.3586498782011043,0.19913301070531209,-0.06336148299299338,0.20278234894459063,-0.16772180005165513,0.4534112589340411,0.08321972471652644,0.040755911658589654,-0.43469328422601033,-0.1291272397669396,0.010446787868835489,0.31012153110630886
1965-10-01,-0.39692854090612767,0.4541419267654419,0.39966476017614866,0.03477770390991981,-0.39277071600517455,0.20962109012740582,0.6525687061914123,0.14324635685158846,-0.19323596020995032,-0.07710344704944606,-0.8140388191962729,-0.25634919525281935
