,vws250-50GLB_cluster1,vws250-50GLB_cluster2,vws250-50GLB_cluster3,vws250-50GLB_cluster4,vws250-50GLB_cluster5,vws250-50GLB_cluster6,vws250-50GLB_cluster7,vws250-50GLB_cluster8,vws250-50GLB_cluster9,vws250-50GLB_cluster10,vws250-50GLB_cluster11,vws250-50GLB_cluster12
1965-01-01,13.353700637817383,7.163558006286621,15.508410453796387,54.48760986328125,23.930574417114258,20.791654586791992,23.98855972290039,13.071908950805664,33.809505462646484,33.07061767578125,11.190013885498047,30.28876495361328
1965-02-01,18.83167839050293,8.9774169921875,11.5911865234375,49.1352424621582,20.062965393066406,15.706575393676758,22.025785446166992,16.186426162719727,29.329408645629883,30.90237045288086,11.899271011352539,32.162986755371094
1965-03-01,14.302389144897461,6.8248114585876465,10.310149192810059,55.12345886230469,21.02177619934082,20.116201400756836,21.54588508605957,14.141430854797363,35.09524917602539,39.63671112060547,6.591510772705078,25.238609313964844
1965-04-01,22.73940086364746,4.958779811859131,10.412993431091309,30.757600784301758,19.276315689086914,19.14948272705078,29.229923248291016,13.432125091552734,20.933366775512695,40.98848342895508,6.336991310119629,15.757789611816406
1965-05-01,17.805946350097656,1.3737542629241943,15.519514083862305,32.34413146972656,17.632558822631836,27.96192169189453,32.685028076171875,2.1563374996185303,22.820758819580078,35.27101135253906,3.967660903930664,14.76376724243164
1965-06-01,21.034954071044922,4.1786789894104,23.084888458251953,23.651424407958984,36.19865036010742,25.448841094970703,38.08281326293945,2.100487232208252,14.652580261230469,25.192853927612305,2.7008860111236572,3.090301752090454
1965-07-01,26.466148376464844,5.802364349365234,16.042434692382812,12.848840713500977,25.13863754272461,24.31772804260254,35.29993438720703,6.835425853729248,8.94112491607666,17.97600746154785,8.004961013793945,5.5761590003967285
1965-08-01,24.03081703186035,6.85468053817749,21.343914031982422,15.514825820922852,18.616601943969727,19.235719680786133,38.288818359375,5.279120922088623,15.143054962158203,18.563119888305664,4.950146198272705,11.32889175415039
1965-09-01,14.052024841308594,9.262024879455566,15.432210922241211,23.002588272094727,19.52998924255371,17.321596145629883,36.5900764465332,7.1514573097229,15.865005493164062,23.640439987182617,7.501590251922607,14.55002212524414
1965-10-01,6.79290246963501,10.641789436340332,19.485708236694336,33.1229362487793,30.578784942626953,23.975828170776367,36.065467834472656,9.122892379760742,24.051647186279297,27.536670684814453,10.915576934814453,11.312240600585938
