,mgv500GLB_cluster1,mgv500GLB_cluster2,mgv500GLB_cluster3,mgv500GLB_cluster4,mgv500GLB_cluster5,mgv500GLB_cluster6,mgv500GLB_cluster7,mgv500GLB_cluster8,mgv500GLB_cluster9,mgv500GLB_cluster10,mgv500GLB_cluster11,mgv500GLB_cluster12
1985-10-01,-0.07793458,0.15466599,-0.08247962,-0.30478692,-0.095981136,0.11122046,0.22805548,-0.1390256,-0.06376462,-0.21161301,0.6191987,-0.060957383
1985-11-01,0.062828876,0.10547233,-0.18354055,-0.14116448,0.045049667,-0.17110853,0.15386394,-0.3124066,0.35063866,-0.82412785,0.97745705,-0.06403198
1985-12-01,-0.10614071,-0.24409692,0.05066415,-0.15921107,0.15881005,0.49287254,0.16348879,-0.278987,-0.37282923,-0.67601216,1.2147362,1.1123388
1986-01-01,-0.17898451,-0.104202434,0.1918154,-0.03797426,0.3316592,1.1481707,-0.1735411,-0.38181624,-0.12636487,-0.8914232,0.7180117,0.7826847
1986-02-01,-0.05417489,-0.028642703,0.06700579,-0.13414118,0.0570262,0.441305,0.18390946,-0.37183672,-0.59449816,-0.78631353,0.8209181,0.45024776
1986-03-01,-0.21929166,-0.025013769,0.03758545,-0.04289925,0.013090104,0.32828945,0.039529525,-0.4525807,-0.22875285,-0.6088843,1.1608721,0.22538309
1986-04-01,0.04484333,0.02721705,-0.28681585,-0.24663833,-0.08540969,0.21993971,0.043806486,0.10186954,-0.03460454,-0.535139,0.9306935,0.09992547
1986-05-01,-0.14489838,0.13608524,0.011405254,-0.3203836,0.06648737,0.21903238,0.23510349,0.39827618,0.36341244,-0.22888246,0.97294474,0.17729962
1986-06-01,0.03382691,0.14930496,-0.022292066,-0.29640666,-0.014774969,0.100184664,0.24404624,0.025791395,0.7533938,-0.14826812,0.6057738,0.27865082
1986-07-01,-0.016330231,0.21656995,0.1683569,-0.37987226,-0.011405242,0.3985354,0.1922042,0.030716384,0.01995926,-0.36483806,-0.12986425,0.060007118
1986-08-01,-0.13828853,0.10199914,0.0908531,-0.4979424,0.020477582,-0.09927744,0.30975598,0.021384824,0.24663834,-0.20373908,-0.0032401085,0.4092926
1986-09-01,-0.013219709,0.020607194,-0.06506171,-0.38946304,0.18676081,0.13517801,0.3469526,0.10640571,-0.35874668,-0.50455225,0.27074486,-0.69144267
1986-10-01,0.10446163,0.050545942,-0.04225123,-0.28344613,0.06454329,0.47526154,0.26530147,-0.13012342,0.10912738,-0.54511863,0.20127657,0.7953859
1986-11-01,-0.11975503,-0.0750413,0.040566362,-0.18572398,0.10666492,0.13401158,0.11612608,-0.24534228,0.13699248,-0.21579233,1.1498556,0.75080174
1986-12-01,-0.07439327,-0.18689041,0.17250426,0.13414116,0.279558,0.45504317,-0.10148071,-0.15293391,-0.5230858,-0.6144573,0.85267127,0.5002754
1987-01-01,0.17148979,-0.011729622,0.20400603,-0.2430552,0.30853313,0.4345893,0.0078692315,0.023459196,-0.3328832,-0.46458143,0.8050369,0.6834351
1987-02-01,0.040979374,-0.2636934,0.07379258,-0.25463635,0.11002072,0.64453435,0.034000993,-0.03370409,-0.12353204,-0.52070534,0.618848,0.16540241
1987-03-01,0.024498546,-0.30675143,-0.015293026,-0.22538659,-0.011878109,0.29665503,0.13214369,-0.12724395,-0.14624886,-0.5116483,0.7698481,0.3991035
1987-04-01,0.09428227,-0.005196667,0.051075757,-0.032664727,0.126947,0.14892145,0.2549333,-0.18737674,-0.36495405,-0.3928675,0.8148363,0.50021565
1987-05-01,-0.06918981,0.23414667,0.11165397,-0.08433435,0.04736383,-0.18351635,0.26191166,-0.059093453,-0.14639732,-0.29413098,0.67482346,0.016183853
1987-06-01,-0.04394889,0.21187524,-0.14030981,-0.6121666,-0.0066813948,-0.020341229,0.19287033,0.010541797,-0.041870214,-0.11506891,1.1591523,0.44379482
1987-07-01,-0.17089589,0.15797849,-0.07854383,-0.43592554,-0.028210402,0.3199658,0.37193242,0.048106242,-0.051372696,-0.14728817,0.402073,-0.31610543
1987-08-01,-0.08032551,0.09235208,0.051818155,-0.28759798,0.16540226,0.3205597,0.2625056,0.022271419,-0.0693383,-0.6097909,0.057014775,0.53570145
1987-09-01,-0.02375617,-0.066220306,-0.06235993,-0.29799137,0.047809266,-0.017817115,0.16629313,0.046176028,0.4356286,-0.4375588,0.1682233,-0.053451348
1987-10-01,0.020638179,0.039940048,-0.03385253,-0.160948,0.06904135,0.22850457,0.0822557,0.036228158,-0.21365695,-0.08967952,0.7068943,0.77133286
1987-11-01,0.012620473,0.0040088533,-0.032961678,-0.19777003,0.039049197,0.21365699,0.20653012,-0.34951252,0.09502463,-0.3008124,0.739262,0.587965
1987-12-01,-0.047215365,0.02880435,0.24557932,0.002672565,0.20192738,0.24840036,0.20979662,-0.15679064,0.056569338,-0.4096454,1.0369565,-0.030586053
1988-01-01,-0.15023088,-0.15294263,0.22765131,-0.060878765,0.28269982,0.46804786,0.017084021,-0.56648433,-0.41842285,-0.8185414,1.0128381,0.44893008
1988-02-01,-0.11687638,0.010169053,0.12799457,-0.110910535,0.15158677,0.78179723,0.09301299,-0.3602558,0.3232405,-0.89297897,0.92714703,1.3044868
1988-03-01,-0.12541838,-0.022371927,0.031863056,-0.120401666,-0.0972162,0.5075038,0.16989109,-0.1719249,0.15090883,-1.0350745,1.1240199,0.8574551
1988-04-01,-0.08799625,-0.014101097,-0.13843478,-0.31307143,-0.119452536,0.1865683,0.16921315,-0.10914789,-0.104402326,-0.73325694,0.45394677,0.20310993
1988-05-01,-0.105893806,0.09708061,0.07362398,-0.47347134,-0.00081353186,0.2191093,0.28025928,-0.2730731,0.34384975,-0.35632384,1.0499892,-0.26968345
1988-06-01,0.09341975,0.14657003,-0.12704544,-0.42696485,-0.054777324,0.3843904,0.30290237,-0.12840131,0.28649625,-0.2170755,0.6965127,-0.14968853
1988-07-01,-0.031049525,0.2505656,0.044472687,-0.3168679,-0.0016270399,-0.21097407,0.2699546,0.05355704,-0.13151982,0.09653826,0.079996586,0.3476462
1988-08-01,-0.10521585,0.24473533,-0.05518409,-0.23497303,0.068742834,-0.06887843,0.386831,0.012745226,0.39266124,-0.0993856,0.19592385,-0.031998634
1988-09-01,-0.11633402,0.08758949,-0.0082708355,-0.33300275,0.047862362,0.2245328,0.29354683,0.03498156,0.105893806,-0.1999915,0.31090203,0.29436034
1988-10-01,-0.029964816,0.13165541,-0.04352356,-0.2623617,-0.015592557,0.32134226,0.19443241,-0.20107618,-0.3511715,-0.45340443,0.80850804,0.5203846
1988-11-01,-0.17978896,0.037150968,0.06521756,0.0009491086,0.10223293,0.06548877,0.16934872,-0.3165967,-0.33273163,-0.6523112,0.057217885,0.08284393
1988-12-01,-0.17206046,0.030507183,0.10724966,0.0757934,0.26534468,0.7373246,0.2062285,-0.22521076,-0.19917794,-0.6181432,0.7659335,0.43496448
1989-01-01,-0.06265292,-0.044428784,-0.13018942,0.08540331,0.030492675,0.5393392,0.117087126,-0.2984947,-0.059556007,-0.7861393,2.400226,0.37841886
1989-02-01,-0.22750397,0.09945853,0.39021096,0.0525284,0.41403335,0.62188375,0.11327553,-0.5642336,-0.46501333,-0.7606493,2.0064418,-0.012744984
1989-03-01,-0.09528961,-0.08266374,0.093622044,-0.15758519,0.13126144,0.07730369,0.28122345,-0.17652401,0.22178657,-1.0499723,1.0690304,-0.13971838
1989-04-01,0.01441257,0.05800755,-0.08540331,-0.18367073,-0.04025986,0.50205714,0.23703289,-0.4185596,-0.2585922,-0.4419056,1.3202376,0.35066566
1989-05-01,0.0385923,0.1189929,0.062057365,-0.23822403,0.07194366,-0.060032416,0.28301015,-0.23619911,0.13221434,-0.35888448,0.8466482,-0.12363825
1989-06-01,-0.042999458,0.20129931,-0.0842122,-0.48669165,-0.09195447,-0.15353541,0.24441786,0.10612881,0.14507842,-0.062414695,0.7436162,0.2641905
1989-07-01,-0.06396315,0.14757979,-0.075397894,-0.2900377,0.05872221,0.24525166,0.3537627,0.09898208,-0.090882495,0.080996156,0.40307507,-0.647612
1989-08-01,-0.22547904,0.045143448,0.015365457,-0.31719533,0.123519145,0.34232792,0.20272866,-0.058603097,0.048002146,-0.045024347,0.02703848,-0.06324848
1989-09-01,-0.12887919,0.031564683,-0.19879796,-0.16699505,-0.014889002,-0.05240927,0.30266362,0.09707629,-0.1703302,-0.20546822,0.3192202,-0.0365674
1989-10-01,-0.11994579,-0.028110433,-0.09552784,-0.2528748,-0.03644828,0.11839733,0.27765012,-0.20761225,-0.20308599,-0.6055655,0.18128848,0.027157545
1989-11-01,-0.077065475,0.10124521,-0.03883051,0.043595005,0.13138056,0.36126673,0.35507292,-0.13566859,0.053600408,-0.4744231,0.76541376,0.6526147
1989-12-01,0.16044387,-0.06622628,-0.0620574,-0.33077407,0.06574984,0.053719513,0.2130914,0.2271466,0.033113133,-0.28229547,0.83985883,0.7107414
1990-01-01,-0.07410876,0.033519126,0.14363483,-0.16432242,0.05446863,0.6198426,0.012045955,-0.07214475,-0.13368385,-0.90527916,1.8123913,0.40301552
1990-02-01,-0.13748093,-0.123863794,-0.06769298,0.00864166,0.18239136,0.18278417,0.20320983,-0.6417086,0.0014402748,-0.77604705,1.0862303,0.32380033
1990-03-01,-0.07057353,-0.06546712,-0.0028805495,0.046088837,0.20294805,0.20910192,-0.27836615,-0.16733393,0.06559801,-0.36962727,0.63712585,0.7194835
1990-04-01,-0.18684311,-0.010474754,-0.21787453,-0.06468151,-0.24131174,0.30023214,0.1247803,-0.1637987,-0.15502611,-0.66475296,1.1172616,0.4916579
1990-05-01,-0.039149333,0.06939514,0.018854523,-0.320527,-0.012045955,-0.20700698,0.15568078,-0.093487024,0.27155757,-0.4251434,0.4061579,0.06690736
1990-06-01,-0.2801992,0.17466623,-0.16510804,-0.5249153,-0.02972207,0.3108378,0.38756523,-0.0911302,0.39188614,-0.4748984,0.27378342,-0.38337535
1990-07-01,-0.009689117,0.08104827,0.09518917,-0.41126433,0.02592498,-0.014533704,0.24733475,0.05748012,0.06834765,-0.25663105,0.08602376,0.014402747
1990-08-01,-0.11797173,0.062455617,-0.023306286,-0.16942891,0.07973893,0.04923129,0.30337456,0.09309423,-0.24589439,-0.26540366,-0.11207972,-0.43378505
1990-09-01,-0.07410876,-0.012700605,-0.25820225,-0.31843197,0.09885533,0.8572262,0.23672906,-0.07018074,-0.17401159,-0.6062254,-0.063110255,-0.13512406
1990-10-01,0.17217848,-0.0015712023,0.06900233,-0.100164674,-0.027496183,-0.10893725,0.2101494,0.20111497,0.017676163,-0.4646855,0.60085714,0.0017021656
1990-11-01,-0.10055746,-0.06468149,-0.0,-0.2541433,0.015712094,0.28452006,0.32013416,-0.04412482,-0.13918306,-0.46337613,0.6694666,0.007463217
1990-12-01,0.022127891,-0.059051335,0.08654752,0.13944493,0.22415939,0.05839665,0.1526693,-0.14232549,-0.056956388,-0.5071082,0.65899193,0.43247566
1991-01-01,-0.17846406,-0.040245127,0.17236131,-0.12683813,0.16906253,0.48508582,0.09681923,-0.5667306,0.16065066,-0.89924777,1.0561048,0.99755156
1991-02-01,-0.1401982,-0.024740864,0.06284178,-0.17038204,0.1815979,0.5911416,0.19990614,-0.2719845,-0.14085796,-0.6241294,1.3086264,0.79945976
1991-03-01,0.01962775,-0.055419542,-0.062346965,-0.023751235,-0.111993626,0.5307738,0.05063629,-0.16708326,-0.657612,-0.50108486,0.9488944,-0.52318656
1991-04-01,-0.3551138,0.20287505,-0.004123473,-0.07273811,0.023091484,0.31255955,0.01599909,-0.29227203,0.3763909,-0.5433093,0.9381734,0.22382228
1991-05-01,-0.07537713,0.056574095,0.17747441,0.02292652,0.20238023,0.5109812,0.26835588,0.19149423,-0.13409548,-0.17368081,1.1403886,0.2069985
1991-06-01,0.13228111,0.14432167,0.088737205,-0.5345675,0.15108415,0.4992705,0.36665955,-0.039420437,-0.07290306,-0.5309388,0.4313156,-0.12007566
1991-07-01,-0.19116437,0.23619273,-0.08345914,-0.19693723,0.040245127,0.1068805,0.3361458,-0.07042897,0.22761588,-0.088737205,0.37935978,0.12024057
1991-08-01,0.0013195158,0.12535366,0.08230458,-0.35676318,0.020617384,-0.034472276,0.3341666,0.049481727,-0.22382231,-0.26175827,-0.04123478,-0.48558053
1991-09-01,0.14712565,0.12832259,-0.09780886,-0.21326621,0.016988724,0.33251715,0.13261099,-0.104571365,0.14597104,-0.36913362,0.28369516,0.8016039
1991-10-01,0.020782322,-0.008246958,-0.0544299,-0.23751226,0.021607012,0.13904372,0.25417107,-0.023256397,0.15982595,-0.33894977,0.55914336,0.84993094
1991-11-01,-0.0075871944,-0.018473173,0.057068907,-0.02309147,0.049151838,0.3016736,0.15273356,-0.25532565,0.10869484,-0.7141862,0.96208954,0.7811516
1991-12-01,0.0014844477,-0.038760684,0.19924638,0.15240368,0.19149424,0.5400105,0.33647564,-0.39816284,0.07818111,-0.6962077,0.8733522,0.49696136
1992-01-01,-0.10813366,-0.29857206,-0.08805933,-0.300178,-0.026364278,0.59299535,0.3703043,-0.33028945,0.09408164,-0.44283956,1.5253806,0.8882216
1992-02-01,-0.05821552,-0.08002963,-0.04750923,-0.008163559,-0.05781404,0.9058871,-0.07213372,-0.3895756,0.10237904,-0.9095005,1.6481016,0.15243101
1992-03-01,-0.024892155,-0.18829711,0.07307054,-0.19378409,0.062498044,1.0628682,-0.074944116,-0.16701837,0.18736033,-0.63475,1.8420197,0.68761235
1992-04-01,0.05125643,-0.04510031,0.0044163587,-0.4140663,-0.11442361,0.73645985,0.047643043,-0.12994775,0.005888468,-0.45086923,0.9081621,0.20663166
1992-05-01,0.16875811,-0.10799985,0.076416254,-0.25307024,0.023420036,0.26310745,0.095152296,0.020341974,-0.025025988,-0.26431188,0.9076269,0.14239387
1992-06-01,-0.0018736005,0.19083986,-0.14359832,-0.3974715,0.028639365,0.42008862,0.27020034,-0.24557586,0.18562053,-0.43186554,0.73512155,0.18990307
1992-07-01,0.017263915,0.23674314,-0.025828958,-0.3962671,0.18642351,0.19739746,0.32948652,0.06223039,-0.1557767,-0.1510927,0.093546346,-0.28050518
1992-08-01,-0.046304755,0.14159086,-0.064104006,-0.3075386,0.059553813,-0.22135282,0.26979885,-0.08377683,0.081769325,-0.3301556,-0.046438597,-0.042423736
1992-09-01,0.042557575,0.031985085,-0.0093680145,-0.17812614,0.03519697,0.16340497,0.33028945,0.051657915,0.10251284,-0.22095135,0.36709243,-0.14734554
1992-10-01,-0.052728552,-0.117100194,-0.029977655,-0.20087704,0.076951556,-0.026631933,0.24142718,-0.008832705,0.26631933,-0.5512408,0.45702538,0.23982115
1992-11-01,-0.1520295,0.117100194,-0.12686971,-0.18334544,0.02087729,0.31650507,0.10639389,-0.12566523,-0.41219264,-0.408044,0.722274,0.5037316
1992-12-01,-0.070126295,0.028773164,-0.03881036,-0.13128605,-0.025962781,0.4912855,0.17357592,-0.17397742,0.056743413,-0.5212632,1.1776935,0.013249064
1993-01-01,-0.10922317,-0.17584816,-0.06604461,-0.041437484,0.11769638,0.6104194,0.06616068,-0.33776772,0.14659815,-1.0481246,2.0853384,-0.13661599
1993-02-01,0.23504457,-0.14659818,-0.18304458,-0.24885707,-0.15611601,0.4691605,0.048749972,-0.37560698,-0.116071366,-0.46544623,1.1242675,0.72834796
1993-03-01,-0.13905354,-0.013696432,0.07126782,-0.14613387,0.087169625,0.53949976,0.28936595,-0.30724093,0.024607182,-0.53566945,1.0777228,0.41124082
1993-04-01,-0.18199992,-0.063839294,-0.2428213,-0.37699986,-0.089723185,0.19070525,-0.04097321,-0.32883018,0.12605353,-0.7118658,0.8119194,0.30851775
1993-05-01,-0.27497312,0.10353565,0.07683925,-0.2720713,-0.032848217,-0.038883924,0.2694017,-0.13684817,0.20254454,-0.25013384,0.9375086,0.27369633
