,zgv600GLB_cluster1,zgv600GLB_cluster2,zgv600GLB_cluster3,zgv600GLB_cluster4,zgv600GLB_cluster5,zgv600GLB_cluster6,zgv600GLB_cluster7,zgv600GLB_cluster8,zgv600GLB_cluster9,zgv600GLB_cluster10,zgv600GLB_cluster11,zgv600GLB_cluster12
1980-01-01,-0.030228692612142654,0.3095901158989453,0.08894061452130084,0.045581834274344146,-0.5943095421089845,-0.2681205871746625,0.5083418809450589,-0.9150495131810505,-0.0253760647488597,0.05586590755868841,0.15675527128306302,0.5086503056592719
1980-02-01,-0.05655768053784013,0.567445842946162,0.14008714256828883,0.02522108261473477,-0.3953400341903462,-0.2885704945186673,0.3675488325265738,-1.1246146096123588,-0.014760397558594927,-0.056879975729518466,0.08936667476188052,0.3803379198377447
1980-03-01,-0.04297399772223621,0.33022685617697045,0.07362852727232228,0.14609665959142148,-0.1951140515944537,-0.20200414252160165,-0.2813102820744881,-0.8761558267805312,-0.01843900469787143,0.014132922170338806,-0.006437109021300619,0.4907785228980604
1980-04-01,-0.13843144349761677,0.5800255497948068,0.14174867269429936,0.17348746332572773,-0.25100946864661045,-0.18609335579847927,-0.18773299570267016,-1.62367754512363,0.017877614436050255,-0.05159532720292056,-0.46849084848707373,0.4116018959718157
1980-05-01,-0.05448672252024084,0.8144517902468071,0.07458944880945795,0.188328287913464,-0.2294019083766376,-0.2536327327568519,0.40584891461409056,-1.3033909267849393,-0.012052925395560854,-0.010525164780793366,-1.1784277179024436,0.44257854537446367
1980-06-01,-0.12074952079266592,1.1467394281606205,0.09409795827215034,0.3509475733153522,0.5238779327448676,-0.21291110418774756,-0.04981373651669575,-1.183572875128852,0.008955499923351094,-0.5353545701062238,-3.6574417894536797,0.2531901810520379
1980-07-01,-0.09065931516329115,1.0233810690582776,0.05973427371111582,0.3552461974322796,0.8823586737408357,-0.044861095981095646,-0.08397684074365175,-1.468718449274699,0.0030358229292395673,-0.5842257649810225,-4.52715889974074,0.24860769423634507
1980-08-01,-0.037238978466130446,0.9810113516010223,0.011150000668338931,0.3451931639574468,0.748088868225322,-0.19959845216141134,-0.206663989676879,-1.2985101011064317,0.017847079829669293,-0.609239693041201,-4.589476910504428,0.17799866898346317
1980-09-01,-0.12295983207938804,0.9128797249715837,0.07513237654315527,0.395762431435287,0.5131908199366401,-0.21831808507745037,0.2552195523793881,-1.4262505372365315,0.008555254625892381,-0.5059366093741523,-3.930899500846863,0.3351111282673917
1980-10-01,-0.13251129932631225,0.5841102756437708,0.1039942673537581,0.1931674691149965,0.002773317357744364,-0.22166378909561235,0.09335336776880117,-1.383014784918891,0.017626319721594084,-0.06116492328820405,-2.3259076205166904,0.46944234722344447
1980-11-01,-0.05073062645550915,0.4988752916210988,0.1372517267304239,0.09373996581416577,-0.43081750764566307,-0.3740478666300701,0.48410697625233573,-1.2741633256276448,-0.012968818021846223,0.11618783507772065,-0.47866458242589777,0.42064639255982034
1980-12-01,-0.08717878992353632,0.008489039619682266,0.13305444272674796,0.005242794213700108,-0.2746010966160718,-0.3450498968211527,0.9099015249655796,-0.7548473940955268,-0.003950381591157229,0.06257616949302179,-0.4323346371000463,0.42328116043593533
1981-01-01,-0.11580008720238337,0.3408319393142325,0.13520434425109987,0.04966723718098365,-0.23623593151569364,-0.27415648027119904,0.013528691712193763,-1.1941793229844835,0.02271758200152329,-0.1807655311293072,-1.4154289256442676,0.3810246323430261
1981-02-01,0.006945101458262672,0.38482138856512604,0.08390778940451897,0.05777982969448203,-0.2628879292922861,-0.3273924292646689,-0.007969205482647969,-1.056592994266086,-0.015056166960282918,-0.017129654513189086,0.23752879351377487,0.41505034810812896
1981-03-01,-0.056016266957738474,0.45424690012071955,0.07970585097525412,-0.003496534191071987,-0.3185674767283832,-0.24235080643958853,-0.23059813449015984,-0.46759853760401404,-0.008428090594042047,0.15359229925605986,0.28132400052113965,0.3784144687098126
1981-04-01,-0.06736534992614047,0.8404772789751898,0.1113052554750914,0.23381480132229626,-0.3099009613780414,-0.33550720832069514,0.1306607029758967,-0.9551486041810777,-0.023812195733132095,-0.056554332927421284,0.3199299628084356,0.6206323703130087
1981-05-01,-0.10874318027358741,1.004774453210049,0.03715703040545597,0.27525672339834273,-0.397505348219591,-0.18438750944161778,0.20698605535122064,-1.1555524667104085,0.021866395958860255,-0.24268414135332458,-1.3554769483479587,0.4358810625335043
1981-06-01,-0.045050900751492255,1.0043289817747523,0.028191732958751204,0.3023240074981004,0.12654195375302257,-0.22742777003854664,0.06102806387039331,-1.178384886847602,-0.007074874690676361,-0.4271106477136965,-3.4193797544999556,0.1636684402938961
1981-07-01,-0.044031989450907534,1.08570788727432,0.0257649372604633,0.31218821241054684,0.4936690716182484,-0.16577745300864205,-0.07550674132429636,-0.9780554638968574,0.005196548923620104,-0.5593098975993969,-3.4390994093634863,0.13546518071792846
1981-08-01,-0.09626609792176474,1.0838308295265573,0.06256303562908186,0.3740345360711217,0.4973333986366496,-0.15227724301633497,-0.056547048286749765,-1.4099322424994574,0.008000764612792588,-0.563927999249211,-4.467047344554555,0.09426372631113658
1981-09-01,-0.05815001683464081,0.8227576974962578,0.0608361482145944,0.31347283511422575,0.2924121478024651,-0.20800612602137067,-0.06481539458036423,-1.28390457895067,0.00886579100502494,-0.4678857988781399,-3.6477061835202305,0.23213862910751223
1981-10-01,-0.08069964424792017,0.8677754245820593,0.07989253038344778,0.29768300591968,-0.023196645848014775,-0.22810739914172798,-0.4445708141877101,-1.492060555352105,0.0019899421431883065,-0.19448731232572483,-2.652996236627752,0.5417983892352082
1981-11-01,-0.0775664872787932,0.5768217512818634,0.12086204475319136,0.12409714690875262,-0.020680250599980354,-0.1998764571502124,-0.2735576377465175,-1.2760843171013725,-0.003951968964373256,-0.2072306915565773,-1.4257142489606685,0.641142490298249
1981-12-01,-0.09555066842878979,0.3492962385787339,0.13958424863915508,0.054437642575067,-0.3375448067398632,-0.2697897895338572,0.38845031880415404,-0.9695699479844835,-0.005971666293960341,0.012443271396612679,-0.5714391442862424,0.5099293104437894
1982-01-01,-0.08326451033197446,-0.019458278280789734,0.11852080801361424,-0.016462379426229745,-0.22569246151868033,-0.36718745522087604,0.9614514043697944,-0.6630235248141818,-0.0008867259401782059,0.13963457610872057,0.09817998348311945,0.5269931268322375
1982-02-01,-0.03426055671160519,0.3477485697777545,0.09354011918911975,0.04359672166174278,-0.48602701109998364,-0.28074890526418156,-0.07895562941065201,-1.1893212795257568,0.00034015619607044405,0.058860555291175835,0.11244086040691896,0.3543778445369513
