,vws_v500-250GLB_cluster1,vws_v500-250GLB_cluster2,vws_v500-250GLB_cluster3,vws_v500-250GLB_cluster4,vws_v500-250GLB_cluster5,vws_v500-250GLB_cluster6,vws_v500-250GLB_cluster7,vws_v500-250GLB_cluster8,vws_v500-250GLB_cluster9,vws_v500-250GLB_cluster10,vws_v500-250GLB_cluster11,vws_v500-250GLB_cluster12
1980-01-01,2.860586664793819,-1.959005874364679,5.87033004860889,2.9588588077170095,1.6105744704855613,-0.8084654399396858,-3.5435876620545286,-10.543212155744913,5.360786105698385,0.26235703266953797,1.085521321221437,-0.6439137489816803
1980-02-01,3.9370084876116946,-1.4959622272058941,6.791194058555492,2.668695727160126,0.8970270581389839,-0.4819622129618817,-4.739420181337524,-7.715202507887778,4.8276791674171236,0.09727568091441402,1.4955451052111886,-2.269788954330285
1980-03-01,1.372831200302682,-1.6758465949896415,5.26808267872515,1.142461633359361,1.6419419350193467,-0.781490314070666,-2.672281525933869,-9.997325459924921,3.959685658461019,-1.2122044017840878,-0.030442650384161076,0.7749195058227483
1980-04-01,1.9590149722259727,-2.5527738894782925,1.1162779688949545,-0.4690212526393662,1.7675887945171433,0.17017631533332278,-2.057729430529382,-3.427443459735037,5.055096920660758,-2.6433159903300467,-0.2947833268512329,-1.0503970988222966
1980-05-01,0.480612918326213,-2.6077928809898743,-1.4596762033168134,-1.4918970452819047,1.5808557877075615,0.5868272969311782,-0.8611543910808309,-0.24821919349332475,2.779729007952861,-3.5049109301338515,-2.469161463562317,1.8995663272621313
1980-06-01,-0.660126901135622,-2.397565726810866,-3.908016011794956,-2.8410309772523994,1.6119321984384778,-0.35354794988693505,0.4123079944298323,-1.456870819898771,1.5984592430847087,-0.5863433930954816,5.674936853261591,1.619775062382668
1980-07-01,-0.30899091599447964,-3.596695112066776,-3.923667128760565,-4.9726431930116926,1.684386659840368,-0.2881957783762676,0.3905342661236642,-5.361906250233906,3.795499116067066,-1.9272933141815214,5.39459426211412,2.319206283270985
1980-08-01,-0.9295860051671617,-3.913838693008432,-4.000387517538341,-3.8587588609295107,1.6645403572286621,-0.2847557316539207,0.2795908113969054,-2.561728119578248,2.1745413161283835,-0.7237000191898755,7.478625546960761,2.3250411360039274
1980-09-01,-0.9651635291646544,-2.904824724223296,-2.5532507318825974,-3.0035163073738986,1.1038693767190013,-0.4450863759113793,0.7175490176206707,-2.64848502178021,2.3474559598418105,-1.0273222949472363,6.98305752205612,2.442271625973401
1980-10-01,0.6015357682947053,-2.359086413043127,-0.17134003777583381,-1.572455425170351,1.3120201950472732,0.2634233341008883,-2.3976220799664634,-8.79642339383759,4.393766884193714,1.0972755810400512,2.888724439183805,0.7129886276981473
1980-11-01,2.8506462841776252,-2.4491277321882343,2.3157170471929334,0.22520385044064634,1.857018616532738,-0.3265873138976501,-3.536627963814382,-8.256850619077303,6.024707493974013,-2.593213361689123,-0.4181389414719552,-0.1289213064244107
1980-12-01,2.907776515443846,-2.2982179743807816,5.042653544967264,1.2074982525813331,0.8139764877026948,-0.38207336894831767,-3.741261922327751,-8.181593866256476,7.45713831614946,-1.1166431033866393,2.6595506929836312,-2.0459429249629677
1981-01-01,3.7690538186184295,-2.000725031852587,6.864475553604895,3.2068292282317725,1.2753774791382402,-0.3386695376528878,-5.3763868167541755,-9.993529022386026,7.189036665711308,0.7905850346220447,3.8212635043509735,-3.238590659189138
1981-02-01,2.8567491855286784,-1.965598473699311,6.564203740209537,2.0824416713150344,1.2025570601310513,-0.06937396166620304,-3.766737708420993,-10.875447282421032,5.609954342797535,1.0571500437626733,0.002178979470384729,-1.8191715634601628
1981-03-01,3.2869886415786085,-1.2391908372354459,4.545363300454285,1.328416923787882,0.6008992984707084,-0.05273268031027902,-3.969882847382747,-5.754849780698557,3.8146189001095756,-2.387213824096161,1.2852064968784334,-0.8051910438613397
1981-04-01,1.2444174073424594,-1.7955022839761796,2.779751130217307,-0.5026067184997023,0.9005248176722361,-0.45473767094050704,-0.5237329125687158,-4.517390416223362,2.9199180924500765,-2.041247216546311,-3.2610000362972973,1.4258092464931842
1981-05-01,0.6079590189430514,-2.8147123966667396,-0.896323605302826,-2.2212323239769973,1.0651384178739343,0.6280114779828827,-1.1244356066760848,-2.743690418443441,1.908813525856005,-1.3024480142733033,-1.4335085070816183,1.7802826355439767
1981-06-01,-0.3062437468454112,-3.6194185408690034,-3.824032297838235,-2.920540008782793,1.7335475169846994,-1.166828684997244,-0.002753454232911364,-1.6002388270381314,0.512988012002553,2.1419099475468637,5.045509835669993,2.2870158058043595
1981-07-01,-0.7717396328479833,-3.727637770437546,-3.6367689694515652,-4.431653112609381,1.1881581129117669,-0.27710525745299847,1.0892642491872244,-1.7393204814880194,-0.22089520902940404,-0.7270378818258296,6.596561123987095,2.753063483682721
1981-08-01,-1.3290890863495182,-4.656739568386293,-3.962805012537479,-4.15795420603304,1.719182416445757,-1.3012183799050128,-0.02481536903543319,-2.117391310443206,1.6454673616670916,1.3433227107737955,6.561054315062824,1.9653419125285625
1981-09-01,-0.3153355327584399,-3.3035287271107485,-1.9762634491879765,-2.78963099056307,1.5922966892955206,-0.33352391711107204,-1.246211716312898,-1.8395434897793088,3.0171604554314904,0.7078892334866849,5.347961933402763,2.0813290043625265
1981-10-01,0.6863089484018381,-2.589952557912261,-0.9634091346259633,-2.6199155670493908,1.5267207958697067,0.2712823674808037,-1.1491521737487944,-6.57702944883429,4.070556121005097,-1.1964720619273899,-0.67106165491587,2.397378123398073
1981-11-01,1.9892993636652327,-3.6849012725577883,2.850646580491288,-0.6993761595732835,1.2667362577774082,-0.2391817855169883,-3.0170994229697725,-9.12995726578281,4.370753078592345,2.162910370990189,4.173976209118854,-0.4348158847212287
1981-12-01,2.70510373150291,-2.5495483858515464,5.082200656744868,0.9984708783989384,1.6002962758884434,-0.42353109645413006,-4.199328997206157,-11.440845375740816,6.796001542451612,-1.242243571354027,0.5237625433170235,-1.0733435749697715
1982-01-01,3.124484548787995,-2.211815955923347,6.22179128429055,2.108694122340931,1.4557735414457897,-1.264719285323549,-3.1610162085970064,-11.290561018216096,5.501143595124897,0.794930918903536,5.200078203608044,-1.696120311994228
1982-02-01,3.4061074629288064,-2.1475060170321068,6.603564189173059,3.2784412029153076,1.9778841024412555,-0.7602602069444151,-4.116504711378302,-10.325623328739423,4.17631946309693,0.1431684417711088,1.8014955559757493,-1.7538474148583767
1982-03-01,1.2714839413853662,-2.7117120983878134,5.384116159604907,1.9247142447881853,1.317435204099893,-0.9971578681807461,-2.0749962540000095,-8.649172992261226,3.408386798878113,1.3099984191323029,0.49980727243738116,-0.2939974547273151
1982-04-01,1.0214682074627397,-2.2552208484726077,2.88283620579079,-0.4195256604222394,1.0405188528081923,-0.4790669387952961,-0.5146289543409804,-3.024830632050095,3.7660513704836127,-1.4019061195206497,-3.654073881305784,0.5871717195876192
1982-05-01,-0.03295175523902311,-1.429734132535053,-1.6794818448209377,-1.4720265639546655,0.758430504524644,0.44219637127942146,0.175633401794577,0.6087940686037926,2.3062676844304364,-2.7842657428915913,-1.3949080737231168,1.6234258247425328
1982-06-01,0.6823331329945125,-5.1309456595258105,-4.231499885609326,-2.64998680793161,2.2958847200199233,-1.0812208140899282,-0.7960175322827114,-1.3661999871405415,4.36721360620561,-1.575120569721498,5.792075739990707,2.507858551995346
1982-07-01,-0.9483735749463049,-1.935154445843551,-3.6061367018508137,-3.4422076476026287,2.1382795309712916,-0.8821379661626199,0.5867292581017335,-2.832239221303198,2.5419860464671555,-3.1785268394096873,7.649824017468171,1.6873289360538422
1982-08-01,-0.6871166468846613,-2.1178372004940944,-3.5953706530157015,-3.1103547990606097,1.8662817690846374,-0.6830741932317913,0.7351723482502306,0.6743171846366464,2.4971009824305073,-1.9513787839272423,5.678773786406091,1.9427972093348325
1982-09-01,-0.8007526787613206,-2.8935363063223005,-3.3177687456146763,-2.9641724846202453,1.2421938653048057,0.13715151917831966,0.07653085190306447,-2.5605047073695197,2.6809453247334902,-3.4112557075037913,4.710675383429064,2.424104317438244
1982-10-01,0.8081528671317227,-1.4230889018723494,-0.8166621875938722,-1.100952701401837,1.8683990277866942,0.5388737542044618,-1.7370886078056273,-8.42462013087527,4.303003486146455,-5.014120495950639,0.9029759518415799,0.4217125277262778
1982-11-01,1.9923648361171358,-1.4567708335168692,1.1860735065916963,-0.2372871778103287,1.7392181718396582,0.9460611221260619,-2.943927767054863,-4.303557998191963,2.6570609911908543,-4.112630742407338,2.7778899098616527,-0.2804816811492382
1982-12-01,3.4857103563045575,-1.407051081270899,2.7811410540827417,-1.8103810908816065,1.1518258313020902,0.39040990547148785,-2.1493533743987396,-6.125259928066713,5.3243443276300075,-1.0236889711198458,1.5825751412180875,-1.1162238225339107
1983-01-01,3.9458098779452087,-0.9546873554284235,4.580832581052413,1.4591215037899052,-0.25045252136251,0.5106388188425853,-4.519621392836293,-2.289176306578868,4.1609883678441655,-1.3806874732979786,6.3096644504419785,-1.2907080797970478
1983-02-01,4.164878961646592,-0.11234747696196627,3.4708922364612107,2.1598526146069714,0.6470195219103163,0.17238721581672703,-4.422731202975642,-3.3596232284170706,5.336904178360816,-1.4207046756975548,3.2025591635225683,-1.513422007007894
1983-03-01,2.9528092143238363,-0.664521342150895,3.418113195834928,1.7163353248310047,0.7661587218155713,0.39836611529117877,-3.490418177329443,-3.4064234218914384,1.5386878591966309,0.2560425269948991,2.091625117177754,-1.8340197309096085
1983-04-01,0.5882508933005255,-2.1518740340641527,1.238100056924399,-0.2657335422012101,0.6445460471192688,0.6322784113633689,-0.27198829881765285,-2.924804219136739,-0.004811317715757337,1.3269124177454228,-0.5264978091086677,2.1809614419708367
1983-05-01,0.6657289797144197,-3.1279637074238025,-0.7833132175875979,-0.9419556788202019,1.0664843137161049,0.09809045009614027,-0.21877821196155253,0.8548381715415996,1.7861201487597032,-0.3882744219617041,-4.169175784595702,2.342955020349175
1983-06-01,0.05197132552396388,-3.4291198844461617,-3.4572186386670456,-2.768597004542877,1.934225175257164,-0.29779639753005627,-0.6958013724784915,-4.204946333288701,3.789691880900402,-2.2196713571023072,5.452343721426399,2.038716865253961
1983-07-01,-0.4581530167685631,-3.711309564257929,-3.5823742102378464,-3.5271046641254546,1.731113610049133,-0.7030121733099616,0.28937200385287315,-0.3954973373632906,3.409917987682373,-0.35964965191567194,6.770955599086144,2.0088112003043435
1983-08-01,-0.656127556716336,-3.2987747050652176,-3.41285144983283,-3.242653180639064,1.8747539797732327,-0.25032882445890625,-0.01219558333886166,-4.532929058635631,2.9595098375824227,-2.123321689759933,6.8367608483243325,2.3752612676987406
