,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12
1991-02-01,126917.58884039901,103373.42773437499,103402.8566919192,104921.52374031008,114807.59903169014,144306.98681872038,106920.55003295254,147244.59134615384,102948.92714968153,121085.5045180723,107975.33553685898,132943.73212826796
1991-03-01,126820.52485972569,103362.7920809659,102900.67077020202,105021.46317829457,114828.86883802818,143813.8625592417,107053.67420913883,147066.4813701923,102914.99601910828,123494.1265060241,108137.4465811966,132553.86029411765
1991-04-01,126765.03078241897,103398.18359374999,102438.81786616161,104976.98845284237,114814.08670774648,143502.59922985782,107183.8477592267,147228.759765625,102863.55593152867,123199.14344879519,108274.4858440171,132355.25684232026
1991-05-01,126613.69038341647,103476.5420809659,102069.0735479798,104979.5825258398,114656.3446302817,143224.8926244076,107306.06876098417,147251.45733173075,102906.87201433121,123225.48004518072,108439.7185496795,132239.01143790848
1991-06-01,126374.12523379053,103569.03320312499,101556.14741161616,104724.01889534884,114872.65404929579,142678.39529028436,107309.509556239,147410.56565504806,102928.90724522293,123010.99397590362,108546.66466346155,131988.77144607843
1991-07-01,126436.66614713217,103656.99485085226,101309.05934343435,104803.94460594315,115091.14656690141,142535.69683056872,107439.10506370825,147295.79702524038,102958.14191878981,123068.3640813253,108676.88635149573,131941.4675245098
1991-08-01,127016.87188279303,103692.72904829544,101682.3942550505,104763.79602713179,115395.51716549296,142717.3578199052,107555.71452108963,147124.94741586538,102966.10071656051,123010.68335843374,108760.6921073718,131952.8901143791
1991-09-01,126517.85380299253,103590.29829545454,102246.71717171717,104734.4476744186,114963.68177816902,143294.41646919432,107299.55239455184,147021.42052283653,102999.45660828026,122588.05534638555,108546.17721688034,132325.94209558822
1991-10-01,126717.51091022445,103476.29971590909,102889.30713383839,104755.4445251938,115113.1602112676,143706.4943720379,107289.9810522847,146688.24744591347,102906.56449044586,122392.75225903615,108384.76729433761,132493.26235702613
1991-11-01,126948.40437967582,103430.46075994318,103452.71464646465,104813.52147932816,114964.87235915494,144330.8797393365,107135.68349077328,147065.07662259616,102962.22233280256,122467.97816265062,108262.26128472223,133014.99183006535
1991-12-01,126881.24025872818,103344.42471590909,103552.83301767676,104913.16214470284,114630.97051056339,144405.235485782,106931.84726493848,146844.11057692306,102942.64828821656,122819.4747740964,108024.6327457265,133134.5077614379
1992-01-01,127109.6029457606,103398.70383522726,103680.17676767676,105024.60634689922,114832.34154929579,144658.85293246448,106985.47067223198,146784.60787259616,103084.20680732485,121270.72665662652,108082.79914529916,133288.52890114379
1992-02-01,126844.07925498753,103385.26367187499,103145.5413510101,104933.85214793282,114805.36531690141,144312.8480450237,106988.60940246045,147095.65805288462,103033.32603503185,121714.71197289157,108026.39556623933,133000.7072099673
1992-03-01,126715.58798316709,103371.66193181818,102963.75473484848,105088.11167635658,114740.2332746479,144034.28243483414,107111.40020869946,147234.7881610577,103008.35191082803,122493.64646084337,108131.10309829061,132739.60375816992
1992-04-01,126721.86136221945,103369.87482244318,102217.34532828283,104959.02777777778,114769.43882042254,143622.77843601897,107165.77465949033,147015.35081129806,102916.32265127389,122416.03915662652,108259.07284989317,132394.64103349674
1992-05-01,126683.38918329177,103422.00017755681,102100.37089646465,104805.56766795865,114812.70246478874,143229.74303909953,107161.04322275922,146986.32436899038,102880.60210987262,122331.90888554217,108377.41052350428,132229.89430147057
1992-06-01,126273.78818578554,103521.51367187499,101673.27967171717,104782.37443475451,114883.61135563381,142673.30050355452,107280.44540861159,147256.1335637019,102841.60230891721,122822.91039156627,108493.47455929487,131938.53145424835
1992-07-01,126558.15149625936,103710.21928267044,101575.92329545454,104863.15406976744,115130.7196302817,142703.26940165876,107584.97363796133,147293.701171875,102988.80473726115,123203.4826807229,108857.01956463676,132032.8941993464
1992-08-01,126698.45113778056,103692.6162997159,101743.94728535354,104711.97916666666,115271.40845070423,142833.35678317538,107491.33073374341,147309.29612379806,102985.65187101912,123107.82191265062,108730.32685630342,132103.62030228757
1992-09-01,126876.7962905237,103511.34410511363,102224.03724747474,104560.93144379844,115341.07394366198,143211.87055687205,107294.96649824252,146948.56896033653,102930.49761146498,122634.85504518072,108480.31850961539,132281.8755106209
1992-10-01,126842.05891521198,103494.31285511363,103091.58775252526,104833.6139373385,115171.93441901408,143773.81886848342,107251.82062829525,146740.30198317306,102906.34753184713,122658.24548192772,108371.29407051283,132587.21915849674
1992-11-01,126996.39962593517,103401.48703835226,103500.84438131313,104870.74450904393,114935.77904929579,144259.82671800948,107078.34331063268,146965.73392427884,102939.18988853504,122660.73042168675,108258.18810096155,133028.21180555556
1992-12-01,126883.71259351622,103373.54758522726,103515.79071969698,104917.41763565892,114819.49823943662,144493.23533767773,106967.23555579963,147095.5303485577,102959.56210191084,122891.64156626507,108092.51135149573,133105.06535947713
1993-01-01,126850.21820448879,103441.17365056818,103776.57039141415,104946.0654877261,114586.42825704227,144529.6208530806,106972.58210676625,147168.70492788462,103010.19008757963,121935.85278614459,108076.58920940172,133253.40073529413
1993-02-01,126946.2184382793,103388.22531960226,103238.09185606061,104960.94355620154,114765.00220070423,144322.47111966825,106949.63614894552,146965.59495192306,103007.86027070064,121614.90963855422,108014.1326121795,132979.46537990196
1993-03-01,126825.35653054864,103445.48561789772,102830.41351010102,104999.76582687338,114745.20686619719,144027.28821090047,107096.00313049208,147151.91556490384,102998.52607484077,122331.2217620482,108173.49759615386,132746.47926879083
1993-04-01,126678.74259663343,103398.17116477272,102474.66066919192,104984.56476098191,114935.56778169014,143673.84478672987,107239.57601054481,147105.8894230769,102927.11285828026,122570.45368975904,108312.6919738248,132412.59446486927
1993-05-01,126826.20402119702,103475.65252130681,102106.19476010102,104980.72512919897,114985.94190140846,143208.21608412324,107332.69991212653,146871.58203125,102922.66321656051,122707.52070783133,108482.31002938034,132190.10671977123
1993-06-01,126809.76075436409,103599.13707386363,101571.16477272728,104926.6351744186,114976.76496478874,142748.55968601897,107511.49494727592,147271.85997596153,102937.96078821656,122817.08396084337,108677.93302617522,132010.8149509804
1993-07-01,126637.11424563592,103644.24094460226,101415.59343434343,105002.24886950904,115179.54005281691,142598.15610189573,107541.93211775043,147286.72250600962,102930.8409633758,123111.97289156627,108747.22222222223,131959.09415849674
1993-08-01,126610.56148690774,103697.64115767044,101782.9624368687,104831.1854005168,115174.0889084507,142869.16469194312,107547.87044156414,147181.84344951922,103059.38196656051,122968.60881024097,108753.65418002137,132074.46129493465
1993-09-01,126694.97350374065,103606.57226562499,102300.86805555556,104828.37532299741,115071.69234154931,143165.18438981043,107443.7239125659,147068.73873197116,103038.40565286625,122657.33245481928,108627.50400641026,132259.33159722222
1993-10-01,126773.58361907731,103524.36878551135,103192.47948232324,104884.26800710594,115103.19102112677,143880.11329976303,107375.54097100176,146778.3916766827,103006.66600318471,122769.07003012049,108481.14650106839,132686.86172385621
1993-11-01,126957.15399002495,103406.8838778409,103355.47664141415,104906.34891795865,114990.40272887325,144109.93039099526,107158.92739455184,147138.0108173077,102909.56707802549,123109.18674698795,108217.06897702992,132896.48692810457
1993-12-01,127085.95308603492,103372.33753551135,103863.48642676767,104974.40649224806,115009.30237676056,144454.49126184834,107065.84880272407,147298.95958533653,102905.47472133758,122533.88554216867,108108.7890625,133182.03635620914
1994-01-01,127114.76192331672,103356.60511363635,103470.10732323233,104943.08987403101,114768.92825704227,144308.66039691944,106937.81442223198,147516.26352163462,102922.5497611465,122171.4231927711,107983.88087606839,132997.66901552287
1994-02-01,127134.22693266833,103362.98295454544,103125.34722222222,104966.94928940567,114853.34066901408,144120.9123222749,106990.49181678382,147265.28695913462,102904.71138535033,122486.6528614458,107989.67347756411,132844.62826797387
1994-03-01,126787.24283042394,103424.66530539772,103133.65688131313,105044.49289405685,114745.05501760564,143944.11655805688,107151.02152899823,147367.67578125,102969.53722133758,122827.38140060242,108201.33880876069,132755.81086601308
1994-04-01,126808.08135910225,103429.35813210226,102298.1139520202,105047.56136950904,114749.72051056339,143530.2873222749,107257.31271968364,147250.30799278847,102892.11186305733,122998.0327560241,108347.89329594017,132368.93892973856
1994-05-01,126542.69404613467,103516.42400568181,101953.59848484848,104850.05046834625,114854.74031690141,143179.38388625594,107329.31129173988,147322.40084134616,102917.57364649682,123111.91641566265,108510.53185096155,132213.93739787582
1994-06-01,126353.3860660848,103594.83753551135,101573.35858585859,104816.5515988372,114985.31910211268,142486.17446682465,107338.07117750439,147396.58954326922,102888.82663216561,123184.81739457832,108593.3560363248,131960.5775122549
1994-07-01,126622.92900561097,103646.14790482954,101334.76167929293,104845.73441537467,115241.0849471831,142453.45823459717,107574.29014718805,147383.16932091347,102903.81568471338,123389.85316265062,108740.10750534189,131830.1496119281
1994-08-01,126963.40204177058,103656.24644886363,101630.33459595959,104952.99781976744,115377.54841549296,142707.18305687205,107646.76927724076,147193.57346754806,102985.01890923567,123073.0233433735,108766.06403579061,131988.0029616013
1994-09-01,126505.95581359103,103586.07954545454,102370.30460858587,104611.13937338501,114910.62720070423,143334.2157879147,107351.03251318101,146927.3174579327,103014.9233678344,122661.3140060241,108573.59775641026,132241.03860294117
1994-10-01,126826.8937032419,103471.85990767044,103074.14772727274,104726.5180878553,115094.54225352113,143895.80124407585,107283.59924209138,146683.84164663462,102987.90406050957,122760.68335843374,108411.30976228633,132567.01644199347
1994-11-01,126950.56889027433,103441.90163352272,103238.84154040404,104945.25395671834,114929.9471830986,144224.06324052133,107156.02619727592,147024.8798076923,102960.8041401274,123184.54442771085,108282.53038194445,132963.10763888888
1994-12-01,126998.62453241897,103419.82155539772,103692.61363636363,105012.4354005168,114877.55061619719,144607.5459123223,107112.67986599296,147143.51337139422,102979.9502388535,122428.30384036145,108130.52383814103,133309.9902982026
1995-01-01,127009.56398067332,103437.38636363635,103837.66571969698,105060.29150516796,114841.14216549296,144592.79472748816,107008.76400483304,147082.99278846153,103007.52687101912,121126.05421686747,108045.00534188034,133223.42473447713
1995-02-01,127059.71204800499,103439.71502130681,103405.0110479798,105005.66052971577,114776.5272887324,144209.49718601897,107018.47676845342,147231.20868389422,103006.10270700637,121255.8264307229,108091.66666666667,132969.79166666666
1995-03-01,126929.94466957607,103364.07759232954,102921.48042929293,104981.48619186046,114826.23679577465,143942.4911137441,107069.63559973637,146849.32016225962,102922.65326433121,121897.85391566265,108115.92381143162,132649.56341911765
1995-04-01,126920.95542394016,103321.30948153409,102431.46306818182,104996.82453165375,114824.97799295775,143558.92698459717,107108.61297231985,146817.82602163462,102840.90863853504,123181.86182228917,108196.04867788462,132328.47222222222
1995-05-01,126749.54605673318,103494.95649857954,102035.69286616161,105024.25710594315,114940.96610915494,143149.37055687205,107341.34309094903,146958.15805288462,102903.09514331211,122930.66641566265,108498.05355235044,132189.1365400327
1995-06-01,126492.23620635911,103585.98100142044,101516.9191919192,104791.26897609819,114958.73019366198,142656.72763625594,107367.10374560632,147118.66361177884,102917.86624203822,122733.81024096387,108592.9186698718,131933.60140931373
1995-07-01,126580.05961658354,103553.97105823863,101394.76799242424,104654.95397286821,115176.48767605635,142427.56960900474,107316.59847319858,147085.24263822116,102890.59315286625,123240.45557228917,108565.17928685898,131833.78523284313
1995-08-01,126488.05525249377,103598.24396306818,101694.23926767676,104801.26372739018,115167.82130281691,142699.21134478675,107568.47814147627,146868.54341947116,102940.43590764332,123331.2123493976,108696.73143696581,131958.68310866013
1995-09-01,126834.41591334165,103620.51136363635,102298.39015151515,104901.94202196383,115357.33714788733,143199.90743483414,107518.08682996484,146917.22881610575,103009.62281050957,122498.96460843374,108613.2311698718,132228.7837009804
1995-10-01,126836.21610037408,103457.64737215909,102936.66351010102,104852.02075258398,115000.71082746479,143668.86478080568,107232.57634007029,146726.09299879806,102901.40923566879,122929.84751506025,108356.94778311967,132590.60712826796
1995-11-01,126924.03366583542,103437.91193181818,103265.4750631313,104853.01396963824,115041.24559859156,144078.7803613744,107150.87049648505,146791.48888221153,102936.47292993631,122181.82417168675,108243.56470352564,132892.63684640522
1995-12-01,127120.5677213217,103457.19193892044,103873.27967171717,104941.43249354005,114852.72667253522,144581.16113744077,106990.83369947276,146571.1726262019,103020.50457802549,121119.74774096387,108069.61972489317,133152.33609068627
1996-01-01,126939.19692955112,103324.04296874999,103622.83775252526,104901.72601744186,114847.55281690141,144295.54946682465,106880.49895650263,146806.94110576922,102890.93152866242,121833.03840361447,107914.06917735044,132858.33843954248
1996-02-01,126858.55478491272,103314.68927556818,103529.24558080808,104937.40108204134,114797.55061619719,144091.34330568722,106946.60176845342,147080.40489783653,102868.40266719746,122108.44314759037,107972.03191773505,132767.48110702613
1996-03-01,126999.46812655861,103345.41459517044,102787.53156565657,104989.99515503876,114858.33406690141,143694.23874407585,107078.13323813707,146840.12169471153,102874.96914808918,122288.84600903615,108084.97763087608,132485.84814133987
1996-04-01,126846.115180798,103393.53781960226,102568.14236111111,104965.93386627907,114884.6258802817,143488.85885663508,107260.47891036906,146966.20718149038,102873.73706210192,122419.4747740964,108303.45552884616,132376.49611928104
1996-05-01,126642.78366583542,103544.67329545454,102156.67613636363,104974.138000646,114854.24955985916,143181.7646623223,107393.35182337434,147125.69486177884,102962.73686305733,122745.11483433735,108537.1294070513,132165.28288398692
1996-06-01,126496.82434538654,103606.02716619318,101629.58491161616,104821.1421996124,114779.30017605635,142717.21341824645,107354.33051405975,147427.2235576923,102945.49462579619,123191.67921686747,108644.16733440172,132074.36172385621
1996-07-01,126319.6890586035,103666.59179687499,101493.95517676767,104740.5200258398,114981.79137323944,142553.865521327,107400.93502855887,147473.1708233173,102923.23049363057,123473.29631024097,108700.61765491453,131963.62847222222
1996-08-01,126613.19163029926,103639.4131747159,101749.77904040404,104670.4578488372,115017.0136443662,142796.3566350711,107395.7065575571,147195.19981971153,102998.0284633758,122942.73343373495,108635.6420272436,131999.97702205883
1996-09-01,126453.62180486285,103510.56196732954,102166.92708333333,104685.63872739018,114917.9511443662,143018.75370260666,107206.63170035149,146854.23677884616,102868.1080812102,122414.4201807229,108468.91192574787,132072.49285130718
1996-10-01,126986.8707138404,103479.30841619318,102840.82228535354,104922.14752906977,115256.93661971831,143737.61478080568,107371.64295913883,146878.2489483173,102922.3537022293,122751.34600903615,108404.73591079061,132637.47191584966
1996-11-01,126757.34881546136,103359.53213778409,103479.04040404041,104723.2921511628,114875.53917253522,144111.43735189573,107033.49626537785,147064.94140625,102866.23009554141,122540.84149096387,108155.05809294872,132930.9232026144
1996-12-01,126936.56483790524,103346.12393465909,103540.04103535354,104872.76728036176,114887.5,144453.69890402845,106978.16207161687,146647.61493389422,102852.00338375797,121961.16340361447,108044.88848824787,133014.77481617648
1997-01-01,127121.99189526185,103403.77929687499,103442.36900252526,104970.4134366925,115003.76100352113,144420.353228673,107034.62489015817,146707.45943509616,102994.70640923567,121085.56099397592,108011.43162393162,133016.5287990196
1997-02-01,127283.3443734414,103361.32279829544,103362.85511363637,104950.8296996124,115042.43177816902,144275.2628850711,106987.24049868189,147729.21424278847,102890.51652070064,121946.66792168675,108003.01148504273,133138.63868464052
1997-03-01,127084.76854738155,103365.29296874999,102844.23926767676,105020.37104328164,114862.44498239437,143960.48578199052,107093.92025483304,147227.2235576923,102942.57862261147,122782.13478915663,108164.0825320513,132742.1670751634
1997-04-01,126683.66583541148,103484.18678977272,102505.99747474748,105012.15075904393,114881.62632042254,143707.78658175355,107253.75796353251,146808.43224158653,102966.4988057325,122511.09751506025,108373.01014957266,132455.2338643791
1997-05-01,126532.57481296759,103493.55735085226,101888.20233585859,104968.69549418605,114784.05809859156,143300.86270734598,107333.1653668717,147088.58924278847,102908.35887738854,122676.26129518072,108479.80101495727,132267.3840890523
1997-06-01,126424.04535536161,103553.27325994318,101604.21401515152,104925.74895025839,114936.65492957747,142796.91943127962,107355.24769332161,147099.8798076923,102974.37300955414,122922.03501506025,108575.09181356839,131956.2091503268
1997-07-01,126683.38528678304,103633.49343039772,101468.59217171717,104924.30959302325,115195.15845070423,142564.7585900474,107670.12439586993,147430.23587740384,102930.90266719746,123196.70557228917,108763.00747863248,131976.15655637256
1997-08-01,126630.91490024938,103666.74183238635,101637.83933080808,104862.91989664083,115151.61751760564,142845.44209123222,107506.08661028119,147166.71799879806,103033.58379777071,122931.6076807229,108733.0278445513,132087.11192810457
1997-09-01,126634.74711658354,103547.07475142044,102477.73042929293,104756.81322674418,115037.27112676056,143384.95260663508,107366.18107425307,146794.92938701922,103070.82304936307,122715.2108433735,108552.86959134616,132355.0372753268
1997-10-01,126817.04917394016,103473.43483664772,102960.88226010102,104855.05894702842,115059.45642605635,144054.31353672987,107384.13884007029,146488.9911358173,103058.00358280256,122575.40474397592,108461.18956997864,132666.4675245098
1997-11-01,126718.81624064839,103452.46093749999,103337.94981060606,104939.0988372093,114781.30281690141,144194.22023104265,107188.87576889279,146753.48557692306,103061.19426751592,122967.64871987952,108320.03538995727,132869.91421568627
1997-12-01,127005.69279925188,103396.76757812499,103630.74494949495,105046.77204457363,114895.8582746479,144455.72793246448,107083.01708040421,146957.9364483173,102986.11166401274,122728.23795180724,108142.06897702992,133115.73223039217
1998-01-01,127079.93492830424,103326.39737215909,103611.48200757576,105021.47932816537,114989.05809859156,144431.60545023697,107025.54371704745,146930.87815504806,103020.19605891721,120958.13253012049,108029.42374465812,133044.77124183005
1998-02-01,126985.27899002495,103469.18501420454,103217.95296717172,105180.16392118862,114899.9559859155,144340.4657879147,107173.50615114234,146654.52599158653,103145.62300955414,121691.81099397592,108232.1764823718,133033.29758986927
1998-03-01,127067.86549251871,103364.15216619318,102915.00946969698,105075.97302971577,114832.45158450704,144011.52991706162,107135.33062390158,147161.5985576923,103041.60031847135,122289.50489457832,108183.8090945513,132770.95843545752
1998-04-01,127042.11346633417,103416.79332386363,102274.37657828283,105247.6804748062,114889.71610915494,143618.93142772513,107325.70710676625,147312.44365985575,103013.44446656051,123741.30271084337,108388.36805555556,132463.6003880719
1998-05-01,126388.26176745637,103535.38796164772,102217.43213383839,104987.03367248061,114717.48459507043,143185.98193127962,107333.28070079086,147210.0886418269,102943.66739649682,123635.1374246988,108554.85109508548,132259.74264705883
1998-06-01,126649.46228179552,103637.91992187499,101641.31944444445,104981.68604651162,114962.99955985916,142705.00962677726,107454.14790202108,147402.783203125,102955.65386146498,123329.75338855422,108706.25,132095.8154616013
1998-07-01,126989.50280548629,103654.44158380681,101377.1938131313,105022.84399224806,115440.15184859156,142587.41854265405,107619.65344903339,147396.67593149038,102986.45899681529,123468.58998493977,108737.29634081197,131895.17207924835
1998-08-01,126752.44505922694,103613.35493607954,101756.41571969698,104960.67910206718,115325.83626760564,142816.3210900474,107626.54465070298,147198.79807692306,103001.52667197453,123577.64495481928,108719.4561298077,132028.38031045752
1998-09-01,126719.98908977557,103579.37943892044,102221.1884469697,104880.62822997416,115312.60563380283,143123.09686018957,107532.86742091387,146823.97836538462,102982.80652866242,122925.7247740964,108645.7014556624,132146.60181781044
1998-10-01,127096.08206047383,103516.20649857954,102856.79450757576,104893.48150839793,115317.72667253522,143596.21593601897,107368.19255272407,147028.06490384616,102951.24303343949,123019.30534638555,108440.5982905983,132615.59946895426
1998-11-01,126942.09398379053,103397.47159090909,103114.25189393939,104945.51235465116,115077.86311619719,144039.34019549764,107144.100120826,146996.69471153847,102902.44327229299,122892.39457831327,108196.63294604702,132853.125
1998-12-01,127254.66412094764,103405.82297585226,103747.68781565657,105010.61046511628,115032.70906690141,144399.25577606636,107050.29519991211,147495.703125,102925.32941878981,122695.76430722892,108081.8108974359,133211.15962009804
1999-01-01,127169.43188902744,103338.82368607954,103494.28661616161,104956.72843992247,114917.11267605635,144249.2816943128,106932.56123681898,147432.28290264422,102864.7800557325,122267.46987951807,107955.9829059829,132954.10539215687
1999-02-01,127133.97171134665,103378.97283380681,103409.54861111111,105105.81193475451,114912.99295774648,144240.18809241708,106984.78553383128,147275.19155649038,102958.87241242039,122616.48155120482,107986.41159188034,132903.23223039217
1999-03-01,126996.68407107232,103279.35635653409,102563.30492424243,105062.55450581395,114810.38732394367,143563.94031398106,107065.38197495605,147077.96724759616,102776.34753184713,123364.64608433735,108062.04760950855,132402.81352124183
1999-04-01,126801.88396197009,103446.66015624999,102420.14678030302,105051.18095930232,114909.35519366198,143394.57938388627,107272.40224077328,147237.46995192306,102881.26691878981,123355.20519578314,108390.86037660258,132410.8660130719
1999-05-01,126885.62188279303,103533.99236505681,102078.7563131313,105046.7821382429,114879.6875,142971.85648696683,107322.97479130053,147192.0147235577,102916.50975318471,122882.47364457832,108526.61258012822,132185.80729166666
1999-06-01,126405.91490024938,103588.96661931818,101599.8500631313,104900.0161498708,114801.17517605635,142713.71445497632,107400.64257469244,147384.80694110575,102969.59195859873,123122.2515060241,108624.3155715812,132009.1401143791
1999-07-01,126565.40679551123,103659.36700994318,101374.73958333333,104910.2894864341,115232.45158450704,142494.6571386256,107604.45408611599,147271.5144230769,102935.4189888535,123593.6841114458,108757.87426549145,131851.8816380719
1999-08-01,126445.33198254365,103674.12908380681,101632.48106060606,104921.9880490956,115145.7372359155,142775.43320497632,107591.65476713532,147018.03635817306,103036.79040605096,123138.45067771085,108744.4561298077,131987.58935866013
1999-09-01,126640.13988466335,103550.5752840909,102125.8759469697,104912.77858527131,115234.92957746479,143067.8428613744,107460.11917838312,146846.14633413462,102996.64709394905,122995.76430722892,108548.53766025642,132143.59170751635
1999-10-01,126953.7874064838,103535.85138494318,102916.89551767676,104985.66497093023,115130.71302816902,143606.20556872038,107442.97836115993,146998.14077524038,102957.76174363057,122936.73757530122,108494.58967681625,132637.23703022875
1999-11-01,127042.96680174564,103428.09392755681,103275.95486111111,104929.32210917312,114953.2020246479,144130.7538507109,107194.46946397188,146731.53170072116,102919.04956210192,123090.73795180724,108263.92728365386,132936.67279411765
1999-12-01,127186.26480673318,103398.23242187499,103814.32291666667,104986.48255813953,114960.19806338029,144455.25399881517,107048.42788884006,147124.45537860575,102933.27129777071,122251.1106927711,108098.9983974359,133224.6297998366
2000-01-01,127100.68188902744,103339.14151278409,103656.84185606061,104949.74563953489,114718.43529929579,144271.3973637441,106888.72336335675,147209.28861177884,102899.9402866242,122780.51581325302,107953.49726228633,133054.789624183
2000-02-01,127368.9292394015,103435.40039062499,103365.86174242424,105099.3721737726,114999.89656690141,144141.3729265403,107075.49978031634,147509.94966947116,102957.88813694268,121829.14156626507,108029.77597489317,133037.34170751635
2000-03-01,127127.88341645886,103343.47212357954,102804.72695707071,105054.60473191214,115009.12852112677,143836.07079383888,107106.18546792617,146987.37229567306,102906.56747611465,122481.44766566265,108096.9718215812,132686.18004493465
2000-04-01,126903.68609725687,103400.53888494318,102307.98611111111,105072.66230620154,114933.77200704227,143330.6390699052,107284.15119727592,147251.41225961538,102863.77388535033,123264.09073795182,108307.07131410258,132284.55371732026
2000-05-01,126862.95394326684,103514.52947443181,101932.79671717172,105014.24822351421,114942.6210387324,142987.78139810427,107371.51526801405,147218.59600360575,102905.19904458598,122715.86972891567,108552.34875801283,132154.54963235295
2000-06-01,126588.54621259353,103598.2120028409,101636.51357323233,104954.30394056847,114968.28125,142666.63210900474,107502.01559753953,147388.43900240384,102918.90923566879,123063.48832831327,108641.17922008548,132032.17167075165
2000-07-01,126538.55205735662,103584.37322443181,101369.21559343435,104858.29699612403,115225.87147887325,142483.64188388627,107382.65048330404,147259.66421274038,102896.2828423567,123364.015436747,108620.22402510684,131830.7368259804
2000-08-01,126663.07863154614,103595.90110085226,101655.11363636363,104743.92764857881,115149.48503521127,142681.02414099526,107413.19886862917,147221.6609074519,102907.22432324842,123120.41603915663,108619.30088141026,132012.5714869281
2000-09-01,126551.21376246883,103550.69513494318,102241.6351010101,104694.02656653746,115114.17693661973,143147.54517180094,107368.69233304041,146941.54522235575,102966.79040605096,122495.17131024097,108556.9778311966,132146.1243872549
2000-10-01,126910.66474438904,103485.04971590909,102897.84564393939,104881.72843992247,115180.93309859156,143603.79146919432,107337.9956612478,147132.61343149038,102888.75,122973.74811746989,108390.01903044872,132620.3737745098
2000-11-01,126629.3679862843,103348.22088068181,103424.21085858587,104842.51251614987,114804.74251760564,144068.2205272512,107039.1091827768,146909.7393329327,102828.92416401274,122804.12274096387,108127.04493856839,132883.82608251635
2000-12-01,126930.60317955112,103379.92365056818,103506.0211489899,104928.07049418605,114851.47227112677,144309.02695497632,106920.13263400702,147063.37890625,102866.59036624205,121900.0094126506,108004.42875267095,133077.89777369282
2001-01-01,127116.10427057357,103437.50443892044,103436.41098484848,105005.4970122739,114872.89832746479,144305.64277251187,106995.47726274164,147275.35682091347,102923.51811305733,121772.06325301205,108008.31163194445,133080.05514705883
2001-02-01,127146.70939837905,103290.82741477272,103254.45075757576,104995.79699612403,114752.6034330986,144101.6143364929,106938.96226933216,147116.1358173077,102807.81946656051,122701.1106927711,107925.58760683761,132898.3634599673
2001-03-01,126984.66528990025,103394.20987215909,102727.91193181818,105017.11684431524,114878.25924295775,143806.06116706162,107075.63433655535,146876.3897235577,102911.60828025478,122559.00790662652,108139.07084668805,132543.93892973856
2001-04-01,127014.00405236908,103411.23046874999,102435.85858585859,105126.44945090439,114936.92121478874,143498.5633886256,107279.62434094903,147375.6573016827,102866.11763535033,123421.15963855422,108332.70900106839,132370.9380106209
2001-05-01,126697.72443890275,103502.92791193181,101959.87215909091,104877.06112726098,114823.6883802817,142926.70319905214,107236.43178822495,147072.6825420673,102894.25557324842,122836.92582831327,108481.49873130342,132123.42218137256
2001-06-01,126593.47139962594,103584.46821732954,101504.98737373737,104912.47779392764,114980.20246478874,142559.8785545024,107512.53707161687,147287.51878004806,102857.11186305733,123060.97515060242,108660.6937767094,131957.51633986927
2001-07-01,126458.93469451372,103622.01526988635,101429.10353535354,104853.78512596899,114984.86355633804,142556.15002962085,107482.37450571176,147428.46304086538,102920.51054936307,123242.5640060241,108655.30515491453,131894.87591911765
2001-08-01,126851.8021352868,103656.51899857954,101805.95801767676,104792.80321382429,115420.05281690141,142769.56457345973,107507.40333919156,147257.30919471153,102923.02348726115,123263.30007530122,108687.8155048077,131994.6869893791
2001-09-01,126830.44342269328,103556.48259943181,102305.0110479798,104891.4385497416,115260.35431338029,143193.83145734598,107428.35017574692,146709.814453125,102954.37898089172,122964.76844879519,108570.82832532052,132168.42575571896
2001-10-01,127143.80649937656,103477.99627130681,102843.99463383839,104853.03819444444,115168.75220070423,143664.28835900474,107267.58293057996,146981.70823317306,102913.01652070064,123011.75640060242,108366.5514823718,132661.6549223856
2001-11-01,127222.19061720699,103425.45632102272,103284.40656565657,104929.51590762274,115156.93001760564,144189.8215343602,107184.58644551845,146675.76622596153,102900.94546178344,122374.13403614459,108236.3999065171,132905.92575571896
2001-12-01,127071.0781639651,103336.6787997159,103937.38952020202,104867.1753875969,114849.77992957747,144510.78199052133,106915.76092926186,146623.78680889422,102923.43550955414,122296.0278614458,108042.76342147436,133115.53564133987
2002-01-01,127230.78241895263,103402.4991122159,103481.46306818182,104936.93879198965,114882.86531690141,144462.01866113744,106934.84869288224,147304.15414663462,102969.40187101912,122283.49962349398,108021.80154914531,133241.49050245096
2002-02-01,127200.99945448879,103402.8995028409,103302.46212121213,105052.81613372093,114832.2821302817,144434.182464455,107005.99461775043,147270.15099158653,103001.57742834395,122625.50828313254,108070.80495459403,133128.91901552287
2002-03-01,126832.1832138404,103372.10049715909,102703.8115530303,105005.60602390181,114717.66505281691,143846.86389218012,107080.74060852372,147306.77208533653,102892.1875,122914.53313253012,108113.26789529916,132608.31801470587
2002-04-01,126758.72817955112,103348.68963068181,102290.00157828283,105023.87758397932,114780.46654929579,143450.15550947867,107201.4403009666,147262.34975961538,102839.57404458598,122682.71837349398,108256.13147702992,132337.47446895426
