,vws_v850-250GLB_cluster1,vws_v850-250GLB_cluster2,vws_v850-250GLB_cluster3,vws_v850-250GLB_cluster4,vws_v850-250GLB_cluster5,vws_v850-250GLB_cluster6,vws_v850-250GLB_cluster7,vws_v850-250GLB_cluster8,vws_v850-250GLB_cluster9,vws_v850-250GLB_cluster10,vws_v850-250GLB_cluster11,vws_v850-250GLB_cluster12
1965-01-01,-6.497753143310547,5.906847953796387,-1.282625675201416,7.789209365844727,-5.31594181060791,2.9515841007232666,-8.012913703918457,1.612296462059021,6.2137064933776855,0.26123476028442383,-7.58978796005249,1.989798903465271
1965-02-01,2.9751319885253906,3.434316396713257,2.824277877807617,4.478519439697266,-3.521885395050049,2.963357925415039,-6.7854790687561035,1.7057522535324097,5.6654815673828125,-4.474839687347412,-5.131974220275879,0.5202617645263672
1965-03-01,4.287927627563477,2.2024660110473633,-2.4835691452026367,6.032681941986084,-4.117205619812012,4.895758628845215,-2.0803112983703613,0.48567575216293335,5.002460479736328,0.7748736143112183,-4.253342151641846,2.4327940940856934
1965-04-01,-3.4416751861572266,-0.5209976434707642,-3.234158992767334,2.621913194656372,-2.527721643447876,2.327564239501953,-6.508791446685791,-0.9522188305854797,3.7389674186706543,4.468216896057129,-3.07594633102417,-0.9551622867584229
1965-05-01,14.55849838256836,1.9890631437301636,-0.9875407218933105,4.786113739013672,0.1986854076385498,1.5173687934875488,-5.998095512390137,2.3687729835510254,-2.7300865650177,-0.706437349319458,-5.401303291320801,1.501915693283081
1965-06-01,12.478187561035156,0.561470627784729,-3.5888497829437256,0.09860706329345703,3.1819119453430176,-0.04562413692474365,-2.6491403579711914,1.7381305694580078,0.049303412437438965,-2.233372688293457,-1.3216267824172974,-0.5077518820762634
1965-07-01,11.0505952835083,2.023648977279663,-4.753735542297363,0.6534545421600342,8.042348861694336,-0.16925060749053955,-1.7359230518341064,2.0192337036132812,-4.006824970245361,0.5423378944396973,3.0030951499938965,-3.0420963764190674
1965-08-01,6.34027624130249,-1.537973403930664,-8.163032531738281,5.372603893280029,4.939910888671875,-0.17734527587890625,-3.2039880752563477,3.8331589698791504,0.17440176010131836,-1.1016011238098145,0.22296935319900513,0.5062801837921143
1965-09-01,5.420435905456543,-2.9140543937683105,-6.991523742675781,5.7236151695251465,1.2752668857574463,-0.5048084259033203,-7.363874912261963,2.816183567047119,0.10817337036132812,0.05371856689453125,-4.524879455566406,-3.3526344299316406
1965-10-01,12.091854095458984,-2.7367095947265625,-4.956835746765137,3.270216941833496,-3.750741720199585,-1.5181045532226562,-12.686439514160156,2.7918996810913086,3.3570499420166016,-1.9920060634613037,-3.445354461669922,-4.115734100341797
