,zgu600GLB_cluster1,zgu600GLB_cluster2,zgu600GLB_cluster3,zgu600GLB_cluster4,zgu600GLB_cluster5,zgu600GLB_cluster6,zgu600GLB_cluster7,zgu600GLB_cluster8,zgu600GLB_cluster9,zgu600GLB_cluster10,zgu600GLB_cluster11,zgu600GLB_cluster12
1965-01-01,-0.08149883575690813,0.7555618882179259,-0.07424112904594567,-0.09370074680583838,5.420714616775513,0.15920367576874717,-0.33180089491718223,-0.014737767228127821,-6.875234842300415,0.3109659411405262,-0.0833572530084186,0.06218773489534437
1965-02-01,-0.06951442793291646,0.9009929639952523,-0.03176421248394354,-0.09956348901407101,6.295547634363174,0.11135680489082193,-0.38403414330392516,0.07414085304607515,-8.46649557352066,0.25406208477522196,-0.16946721408102247,0.06072746090311776
1965-03-01,-0.07375087239050417,0.6767018299017633,-0.03282835228521918,-0.11076524347101818,5.584597215056419,0.1298797499383127,-0.3907665104236243,0.09102524136719496,-6.079064682126045,0.19635580872234545,-0.14981602629025778,0.06457109934491143
1965-04-01,-0.09078636983242314,0.6314522187624658,-0.0053654891403824,-0.09724386822506524,4.739261791110039,0.10997247649023631,-0.27729794664202995,0.053550443186870085,-5.853269621729851,0.25221323496417,-0.6682548258039687,0.03918777070001676
1965-05-01,-0.1426772558614456,0.534762894468648,0.025368628519675956,-0.09904194728046621,4.342225939035416,0.11417252179475045,-0.17679139971733093,0.34526787374330603,-3.6667559295892715,0.13796295186406687,-1.2310092979007297,-0.0051669982006768995
1965-06-01,-0.1854417872827088,0.34144055098295206,0.07570129940223533,-0.09583140358193434,3.004288487136364,0.12173423375694536,-0.18660761837689382,0.4639786870583244,-3.2952070236206055,-0.017488456184142517,-1.321808894475301,-0.02357020525128714
1965-07-01,-0.26252817572531967,0.35868168675473755,0.10578244372384839,-0.10515934234137832,4.025392606854439,0.15229214840863053,-0.08784143570459114,0.5487190316552701,-0.5711161065846682,-0.2833735864413412,-1.514852444330851,-0.037534219873698316
1965-08-01,-0.1932320490261707,0.37798105872103144,0.07650588923228027,-0.0623967560774626,3.8913849741220474,0.12454897463748042,-0.09757694419262544,0.4172534722348918,-0.969934556633234,-0.16659032357366463,-1.4656028482649062,-0.054092900129580394
1965-09-01,-0.20865948874666695,0.46899439767003054,0.06752379451043854,-0.06778901060748352,4.304097220301628,0.11351819980212717,-0.16616259262246907,0.4692843102890512,-2.225746028125286,-0.08331263633935075,-1.3276803493499756,-0.027222037031827826
1965-10-01,-0.09862034074137753,0.525031890720129,0.05205626320721325,-0.09943239941127416,4.654690995812416,0.11930277355239115,-0.1447452780491901,0.26293581594591553,-4.953893274068832,0.05485339580397857,-0.8626666996214125,-0.0469742912092449
1965-11-01,-0.07756540866759226,0.631953270307609,-0.008071500035334482,-0.09920262149671598,4.569742828607559,0.12356189741767698,-0.13250864515045904,0.14432633052701535,-5.525047704577446,0.051127927083718154,-0.5075491468111674,-3.307231154458584e-05
1965-12-01,-0.07873242079340591,0.7756868111235754,-0.011950384250352284,-0.1146014257916113,7.393603026866913,0.12363930457992445,-0.25404479143754494,0.05801253162486397,-5.759412795305252,0.17280734291202143,-0.2796923783090379,0.02420686220257288
1966-01-01,-0.06755462192418929,0.7741315290331839,-0.04886208228494423,-0.0537037649623185,6.181851029396057,0.07554638747109875,-0.29568840310258687,0.051263145059752074,-5.121694505214691,0.15042095592147425,-0.36956744061575997,0.06453677470985565
1966-02-01,-0.11528161332975599,0.8137957326003482,-0.012951555345440506,-0.08053891426268944,6.062881648540497,0.09385058269949259,-0.11986602449192192,0.04600280207460341,-6.4912863075733185,0.08102820892083018,-0.01030246830648846,0.026558024531494244
1966-03-01,-0.07557653683959069,0.7426844377602849,-0.0058225818902533765,-0.09982540574610443,5.603212490677834,0.08529597981293313,-0.27174215834095794,0.08608225692549477,-6.873107701539993,0.2079158707668907,-0.5035068260298835,0.0379860028188318
