,vo850GLB_cluster1,vo850GLB_cluster2,vo850GLB_cluster3,vo850GLB_cluster4,vo850GLB_cluster5,vo850GLB_cluster6,vo850GLB_cluster7,vo850GLB_cluster8,vo850GLB_cluster9,vo850GLB_cluster10,vo850GLB_cluster11,vo850GLB_cluster12
1980-11-01,4.1007297e-08,9.110896e-06,6.9573143e-06,4.982185e-05,-8.482202e-06,4.4641274e-06,2.341564e-05,-2.5515692e-06,-4.0222665e-05,1.4739708e-06,-2.1478234e-05,6.469812e-05
1980-12-01,-1.938628e-06,8.9203895e-06,1.1380434e-05,5.1958865e-05,-6.9746966e-06,9.052914e-06,1.3898469e-05,-1.5216283e-05,-4.2682717e-05,6.510032e-06,-2.825373e-05,5.0973184e-05
1981-01-01,-2.6243215e-06,1.0957945e-05,1.6874146e-05,4.3980348e-05,-1.1581949e-05,4.3917935e-06,1.8699004e-05,-1.0632022e-05,-3.093876e-05,6.8749323e-06,-2.7159767e-06,5.9229147e-05
1981-02-01,-3.8492217e-06,9.508058e-06,1.2532822e-05,4.3655375e-05,-5.33244e-06,4.7667672e-06,1.7549093e-05,-1.6181584e-05,-2.7630682e-05,7.599876e-06,1.8003338e-06,5.6329376e-05
1981-03-01,-2.1826854e-06,9.558054e-06,1.0616306e-05,4.3697037e-05,-1.1781929e-05,3.8918333e-06,1.859068e-05,-7.2989496e-06,-2.407263e-05,7.841525e-06,8.858111e-06,5.3737913e-05
1981-04-01,-5.994807e-07,6.049999e-06,-1.2244273e-06,4.9263264e-05,-4.4741755e-06,3.8751677e-06,1.7315779e-05,3.3085453e-06,-1.585661e-05,5.658363e-06,8.8831075e-06,7.3253046e-05
1981-05-01,-2.4493347e-06,4.616777e-06,-3.9254774e-05,5.2837982e-05,-2.8659706e-06,3.4585355e-06,2.348196e-05,1.1266253e-05,-2.080622e-05,-1.02237245e-05,2.208207e-05,0.00012558226
1981-06-01,3.5835255e-06,5.233396e-06,-6.6835935e-05,4.7646725e-05,-9.707095e-06,2.9252442e-06,3.1939628e-05,3.5664336e-05,-1.8264756e-05,-1.3598459e-05,5.552944e-05,0.00014265592
1981-07-01,7.016588e-06,5.916674e-06,-7.5510245e-05,6.202893e-05,-7.673923e-06,1.2337114e-06,2.245704e-05,1.8515682e-05,-2.0164603e-05,-1.6381571e-05,0.00013123182,0.00015414668
1981-08-01,4.7251015e-06,4.5167835e-06,-7.5010284e-05,5.5596098e-05,-8.940486e-06,1.3087047e-06,2.0623851e-05,3.877242e-05,-1.81231e-05,-1.283185e-05,0.00011268327,0.00015792137
1981-09-01,-3.3075994e-06,5.9333397e-06,-6.490276e-05,6.787846e-05,-4.4825065e-06,6.713526e-08,2.9131515e-05,1.0624637e-05,-1.7964776e-05,-1.2256896e-05,4.081393e-05,0.00015542159
1981-10-01,-7.065639e-06,7.3082338e-06,-3.112208e-05,6.174562e-05,-1.9410436e-06,1.4086982e-06,1.9182298e-05,-1.2160963e-06,-3.0088828e-05,-3.4325858e-06,-1.3548459e-05,0.00011694127
1981-11-01,-2.3660032e-06,1.1824544e-05,1.4041034e-05,5.8612528e-05,-7.5072676e-06,3.754467e-07,2.186542e-05,-6.0573802e-06,-3.71466e-05,-4.632493e-06,-3.4546807e-05,7.001163e-05
1981-12-01,-5.8074e-06,6.93326e-06,1.5815895e-05,5.2529675e-05,-6.3573607e-06,3.7585123e-06,2.2473705e-05,-7.4739364e-06,-3.508843e-05,8.708121e-06,-3.6071688e-05,5.4604512e-05
1982-01-01,-2.644112e-06,1.1033608e-05,2.2314292e-05,4.8870723e-05,-8.082556e-06,3.4988334e-06,1.2167689e-05,-1.9079715e-05,-3.2147444e-05,1.28120555e-05,-1.0050018e-05,5.730761e-05
1982-02-01,-1.896653e-06,9.006006e-06,1.1866985e-05,4.593242e-05,-2.3176326e-06,2.7771457e-06,2.0303873e-05,-1.12700145e-05,-3.7018843e-05,7.743052e-06,2.8974246e-06,6.284915e-05
1982-03-01,-9.258074e-07,9.5472715e-06,8.877134e-06,4.472101e-05,-4.3796026e-06,2.0726366e-06,1.1248398e-05,-1.3589728e-05,-1.7928454e-05,7.5798125e-06,1.3079916e-06,7.7514895e-05
1982-04-01,-3.9156585e-06,8.784118e-07,-3.1064905e-05,4.4248478e-05,-5.6167846e-06,5.294467e-06,1.5484024e-05,1.6258782e-06,-1.5565784e-05,4.100242e-06,3.4472832e-06,9.5204865e-05
1982-05-01,-3.3743927e-06,6.7292494e-06,-6.1014987e-05,4.9824383e-05,-8.890158e-06,4.1947496e-06,2.6395272e-05,-9.74931e-06,-1.6339021e-05,-1.0677199e-05,4.0744635e-06,0.0001492714
1982-06-01,3.5160192e-06,9.332485e-06,-7.811215e-05,4.6765796e-05,-1.2636068e-05,-1.78341e-07,3.6387224e-05,2.420443e-05,-2.8693641e-05,-1.7077888e-05,7.7789824e-05,0.00015315476
1982-07-01,1.2993987e-06,9.822201e-06,-7.037977e-05,5.2968884e-05,-1.1665223e-05,5.8529113e-06,3.3216947e-05,2.1266125e-05,-3.2525466e-05,-1.0745927e-05,0.000113470465,0.0001731043
1982-08-01,4.39235e-06,7.5798125e-06,-8.8026776e-05,7.013477e-05,-1.0574098e-05,-2.1372107e-06,2.8921182e-05,3.4814973e-05,-2.8865477e-05,-1.3039869e-05,0.0001252065,0.00017247713
1982-09-01,-2.9791845e-06,4.9422088e-06,-4.9605434e-05,7.067603e-05,-2.6355192e-06,-2.309047e-06,1.7150778e-05,1.38086725e-05,-2.1768865e-05,-8.391849e-06,4.6267487e-05,0.00014561138
1982-10-01,-1.0804579e-06,7.236151e-06,-6.0979073e-06,6.353647e-05,-6.759459e-06,-1.243694e-06,3.2400752e-05,-3.2111566e-06,-2.4535344e-05,-3.1510135e-06,7.1588292e-06,0.00011501694
1982-11-01,-1.9482031e-06,9.985441e-06,-2.3176326e-06,5.3080574e-05,-5.04974e-06,5.433467e-07,3.4660326e-05,-3.3915785e-06,-2.592717e-05,-4.663125e-06,-8.099734e-06,4.145623e-05
1982-12-01,-1.9567888e-06,1.0638396e-05,1.7906834e-05,5.271973e-05,-1.9224244e-06,1.342356e-06,1.3516561e-05,-2.585844e-05,-2.9638715e-05,1.6566555e-05,-1.5900849e-05,1.9126834e-05
1983-01-01,-8.71556e-06,9.939111e-06,1.6676004e-05,4.6587807e-05,-7.5855023e-06,2.4807196e-06,1.2920729e-05,-1.3140179e-05,-3.2672822e-05,8.974213e-06,-1.7564798e-05,3.741694e-05
1983-02-01,-8.020139e-06,9.869567e-06,5.6101126e-06,5.3776723e-05,-1.1088687e-05,7.682429e-07,2.6681375e-05,-8.61994e-06,-2.2876073e-05,6.3576917e-06,1.2463461e-06,4.380612e-05
1983-03-01,1.3593526e-06,8.756895e-06,-4.064932e-06,6.4842614e-05,-9.636995e-06,4.1184103e-07,2.0700754e-05,-4.064932e-06,-1.5443762e-05,2.5241825e-06,9.052448e-06,6.758083e-05
1983-04-01,-1.0262873e-05,6.783637e-06,-1.5000431e-05,6.275635e-05,-2.395922e-06,4.966849e-06,2.1926433e-05,1.0759322e-07,-1.9946612e-05,4.7843023e-06,4.4626686e-06,0.00011201824
1983-05-01,-2.0047482e-06,9.017676e-06,-4.364309e-05,5.5480505e-05,-6.0903476e-06,3.4803852e-06,4.102444e-05,6.044753e-06,-2.4475547e-05,-2.7523274e-06,2.2282835e-05,0.00015988061
1983-06-01,1.533208e-06,8.1223225e-06,-7.497182e-05,4.6761663e-05,-7.402956e-06,5.8274345e-06,3.1053838e-05,2.3812763e-05,-2.819605e-05,-1.6156566e-05,5.075164e-05,0.00015496051
1983-07-01,8.551724e-07,9.817413e-06,-6.122855e-05,6.0070284e-05,-1.0089021e-05,4.393125e-06,5.4646e-05,2.314342e-05,-3.4315755e-05,-1.39572985e-05,0.00010664612,0.00017489301
1983-08-01,2.4720248e-06,4.9407718e-06,-7.8918325e-05,6.8719586e-05,-7.307335e-06,3.5673147e-06,3.483519e-05,3.0288873e-05,-2.6144557e-05,-1.1879729e-05,0.0001381313,0.00016557437
1983-09-01,-1.3614845e-06,6.9835696e-06,-7.728409e-05,6.0791783e-05,-7.2986404e-06,9.4209827e-07,2.9828156e-05,3.1184227e-05,-3.2846674e-05,-1.4800495e-05,5.0421317e-05,0.00016140184
1983-10-01,-2.5871632e-06,5.8187397e-06,-3.4411376e-05,6.16089e-05,-1.7091952e-06,-7.269118e-07,2.5081907e-05,9.4209827e-07,-2.2319738e-05,-7.5298885e-07,-1.725186e-05,0.00011428706
1983-11-01,-6.0468847e-06,6.4967753e-06,4.679987e-06,5.373326e-05,-6.0903476e-06,2.0895422e-06,1.6363065e-05,2.7275746e-07,-2.9604274e-05,-6.837927e-06,-2.5066653e-05,7.253571e-05
1983-12-01,-3.5694466e-06,9.321924e-06,6.861872e-06,4.6544345e-05,-9.88039e-06,8.131017e-06,1.1590735e-05,-3.8389226e-06,-3.8940303e-05,9.217612e-06,-3.282929e-05,2.5203606e-05
1984-01-01,-3.1831587e-06,6.1966566e-06,1.307574e-05,3.443451e-05,-6.9793605e-06,6.746006e-06,1.7052327e-05,-1.7753038e-05,-2.8944873e-05,2.2282766e-06,-3.2831267e-05,2.8244158e-05
1984-02-01,-6.22504e-06,7.705305e-06,-2.519031e-06,4.6421657e-05,-3.216628e-07,2.6874259e-06,1.9192303e-05,-1.6449376e-05,-2.7846181e-05,-4.289177e-08,-3.638969e-05,5.052943e-05
1984-03-01,6.048431e-07,6.8197915e-06,1.1165343e-05,4.8627226e-05,-1.0677177e-05,1.79372e-06,1.40842385e-05,-1.649918e-06,-1.6105012e-05,9.738687e-06,3.523739e-06,7.893946e-05
1984-04-01,-1.1423297e-05,5.893293e-06,-9.939904e-07,5.014407e-05,-8.7175795e-06,3.2039752e-06,2.8449136e-05,-1.7401107e-06,-1.4522579e-05,1.9822983e-06,1.3936653e-05,0.000121673394
1984-05-01,2.097091e-06,1.9740983e-06,-3.1273426e-05,5.7359313e-05,-1.0152435e-05,7.78729e-06,3.07039e-05,2.8276954e-05,-2.5279849e-05,-7.946866e-06,1.8069019e-05,0.00016906444
1984-06-01,9.574069e-07,5.524329e-06,-8.3944724e-05,5.65722e-05,-1.0570591e-05,4.0320883e-06,3.9673763e-05,2.8465533e-05,-2.0909712e-05,-1.2423596e-05,8.464607e-05,0.00018418368
1984-07-01,5.3521508e-06,8.041468e-06,-5.8896338e-05,5.551451e-05,-6.594004e-06,2.0150983e-06,4.5380366e-05,2.4611938e-05,-2.405818e-05,-1.3833851e-05,9.595268e-05,0.00018527416
1984-08-01,2.7038259e-06,8.221847e-06,-7.287588e-05,6.213122e-05,-9.365314e-06,3.0071897e-06,3.1343432e-05,3.0334937e-05,-1.3194316e-05,-1.2907345e-05,6.486973e-05,0.00016715404
1984-09-01,-9.939904e-07,6.426235e-06,-7.2383926e-05,7.157663e-05,-4.7081994e-06,2.1380838e-06,2.2430962e-05,1.2772376e-05,-1.9499457e-05,-4.1260646e-06,3.35572e-05,0.00013263566
1984-10-01,1.547749e-06,8.656403e-06,-2.809216e-05,5.7465906e-05,-5.1919487e-06,3.6631245e-06,2.0914122e-05,2.1930817e-05,-2.3426845e-05,-7.5861026e-06,-2.732144e-05,0.00010708712
1984-11-01,-3.994879e-06,3.5893318e-06,4.2616593e-06,5.902374e-05,-1.3292702e-05,1.9495055e-06,2.439056e-05,-4.3638356e-06,-3.564357e-05,3.78611e-06,-9.5375e-06,6.982202e-05
1984-12-01,-2.1507003e-07,1.0181444e-05,-5.8068836e-06,4.9135575e-05,-9.873664e-06,4.401045e-06,1.4133431e-05,-1.6924925e-05,-4.1571548e-05,7.0985625e-06,-2.4525529e-05,4.3683143e-05
1985-01-01,1.2234232e-06,1.4641701e-05,2.4681649e-05,4.9755592e-05,-1.3879697e-05,4.1611056e-06,1.0719035e-05,-1.3931538e-05,-1.6955615e-05,6.027396e-06,-2.4749104e-05,5.9268485e-05
1985-02-01,2.4417022e-06,8.265211e-06,1.5652608e-05,5.0913382e-05,-5.0148155e-06,4.817761e-06,1.3155586e-05,-7.1316754e-06,-3.497913e-05,1.18681855e-05,-2.3401226e-05,5.2497708e-06
1985-03-01,-1.368644e-06,8.092407e-06,-1.3594567e-05,4.620446e-05,-1.2920631e-05,3.6167694e-06,1.8892693e-05,2.3380198e-06,-2.9181538e-05,7.522154e-06,-1.0748772e-06,7.644526e-05
1985-04-01,-5.5073106e-06,6.4162014e-06,-1.85627e-05,5.8473583e-05,-1.0008873e-05,1.378954e-06,3.7140857e-05,2.242974e-06,-1.599655e-05,1.6467966e-06,1.0160584e-06,9.495263e-05
1985-05-01,-2.2499444e-06,2.9601142e-06,-4.4094573e-05,5.2494546e-05,-3.9779916e-06,2.93419e-06,2.5044537e-05,9.906857e-06,-1.5305333e-05,-4.0125524e-06,2.2806718e-05,0.00015361115
1985-06-01,7.482158e-07,2.0615262e-06,-6.341413e-05,5.5233497e-05,-1.2194847e-05,3.2366006e-06,2.4206434e-05,2.4819892e-05,-3.943431e-06,-1.348224e-05,9.1781665e-05,0.00014849612
1985-07-01,3.9018996e-06,8.342977e-06,-7.5605494e-05,6.883322e-05,-1.0656891e-05,4.8356014e-08,3.5404173e-05,2.8371025e-05,-1.6601363e-05,-1.1071621e-05,0.00011883423,0.00017145323
1985-08-01,3.3316392e-06,5.48306e-06,-6.632588e-05,6.115205e-05,-8.643714e-06,4.4548724e-06,2.703179e-05,3.8229526e-05,-9.006602e-06,-1.6212558e-05,0.00013686638,0.00019763311
1985-09-01,8.950956e-07,9.120595e-06,-5.9664264e-05,5.942401e-05,-1.0216238e-05,1.2234232e-06,2.6496098e-05,3.0315077e-05,-2.1483094e-05,-9.118929e-06,6.413293e-05,0.00016060972
1985-10-01,-1.6192062e-06,9.526688e-06,-2.4446694e-05,6.5256165e-05,-2.1549058e-06,3.0292358e-06,1.2092838e-05,5.9237136e-06,-2.38246e-05,-8.082097e-06,-1.1123462e-05,0.00013461128
1985-11-01,-2.1117012e-06,4.532638e-06,-6.0343664e-06,6.282826e-05,4.458052e-07,3.3230026e-06,1.1315213e-05,-3.2781318e-06,-3.3406614e-05,1.1975062e-06,-2.4852787e-05,8.213917e-05
1985-12-01,6.2725303e-07,1.076224e-05,1.0572156e-05,4.6152618e-05,-1.0216238e-05,5.267051e-06,9.984622e-06,-9.395415e-06,-3.491001e-05,9.647651e-06,-2.653763e-05,5.5527264e-05
1986-01-01,-3.6016063e-06,1.1399665e-05,1.4085024e-05,4.6939116e-05,-7.896429e-06,2.7575297e-06,1.1924487e-05,-1.4885365e-05,-2.4297238e-05,8.5306165e-06,-2.884573e-05,3.7273574e-05
1986-02-01,-7.9314195e-06,1.0350013e-05,1.2230637e-05,4.6099394e-05,-9.051051e-06,2.5301051e-06,2.1257641e-05,-2.3457513e-05,-2.504074e-05,1.008113e-06,-8.112838e-07,6.8273286e-05
1986-03-01,-3.12052e-06,1.0262542e-05,-2.1524407e-05,4.3414035e-05,-6.803042e-06,9.73123e-07,1.9884348e-05,-1.3109704e-05,-2.6221598e-05,1.1285949e-05,3.6234924e-06,7.780762e-05
1986-04-01,-8.088871e-06,5.6440767e-06,-3.6018348e-05,5.562498e-05,-7.6165234e-06,1.1480661e-06,2.5823625e-05,8.863004e-06,-1.9328887e-05,-5.4886914e-07,6.693728e-06,9.7523574e-05
1986-05-01,-4.896181e-06,6.370079e-06,-2.8137212e-05,5.4960205e-05,-1.8259452e-06,1.9688741e-08,3.4404526e-05,5.9677186e-06,-2.262654e-05,-4.178917e-06,2.0304207e-05,0.00016129865
1986-06-01,-1.202643e-07,6.168899e-06,-6.4595115e-05,5.8222868e-05,-8.718656e-06,8.96689e-08,4.011638e-05,2.2744644e-05,-8.613693e-06,-1.4378027e-05,8.927506e-05,0.00015600666
1986-07-01,1.6991326e-06,9.641495e-06,-6.976464e-05,6.7171146e-05,-8.832372e-06,3.8771614e-06,3.264636e-05,3.200782e-05,-1.701965e-05,-1.551515e-05,0.00012129818,0.00015984663
1986-08-01,7.2820694e-07,4.4369735e-06,-7.346467e-05,5.8843914e-05,-6.04205e-06,2.250199e-06,2.8797636e-05,2.948866e-05,-2.9519251e-05,-9.96075e-06,0.00010378649,0.00016114995
1986-09-01,5.0952804e-07,8.154493e-06,-5.6504046e-05,8.031804e-05,-6.418173e-06,8.943971e-07,3.2637614e-05,2.4590285e-05,-1.799933e-05,-8.412513e-06,3.922418e-05,0.0001559017
1986-10-01,1.113076e-06,6.4663036e-06,-2.0824642e-05,5.3954285e-05,-7.6165234e-06,3.5447738e-06,2.0557876e-05,2.9412186e-06,-1.4710422e-05,-2.5694535e-06,-1.4060861e-06,9.287012e-05
1986-11-01,-3.2692187e-06,6.160153e-06,-6.2169856e-06,6.270138e-05,1.5591795e-06,2.8712457e-06,3.1841628e-05,-5.3422773e-06,-2.6457768e-05,-4.686248e-06,-1.4999074e-05,8.123648e-05
1986-12-01,-3.4266632e-06,7.437229e-06,9.0641915e-06,3.31362e-05,-1.0223157e-05,3.885907e-06,1.3035373e-05,-5.3072945e-06,-3.583466e-05,7.061106e-06,-2.5959183e-05,3.1797892e-05
1987-01-01,-4.7967114e-06,7.843169e-06,1.3961224e-05,3.974132e-05,-1.12658745e-05,1.2247838e-06,1.5980095e-05,-7.2720213e-06,-3.3183787e-05,9.423155e-06,-3.6598307e-05,3.6748126e-05
1987-02-01,-7.2808034e-06,9.958596e-06,9.17738e-06,3.8503666e-05,-9.5191135e-06,-1.9615181e-06,2.8734088e-05,-1.33198555e-05,-2.7969836e-05,4.709531e-06,-1.3539298e-05,5.784971e-05
1987-03-01,1.0755684e-06,1.2442684e-05,2.3132197e-06,4.274329e-05,-3.1552845e-06,-3.920286e-08,1.7612747e-05,-8.536015e-06,-1.9279913e-05,4.086316e-06,5.9032973e-06,6.714529e-05
1987-04-01,-2.9358416e-06,5.920854e-06,-9.817559e-06,5.0739774e-05,-9.966774e-06,9.0878893e-07,3.6081023e-05,5.47319e-06,-2.1377782e-05,9.914707e-06,-1.9527433e-06,7.651987e-05
1987-05-01,-8.079573e-06,6.816179e-06,-4.3699467e-05,6.0728795e-05,-4.954709e-06,5.034308e-06,3.310538e-05,-2.1475716e-07,-1.67256e-05,1.4512625e-07,9.976149e-06,0.00015234161
1987-06-01,5.489055e-07,1.0090262e-05,-7.134921e-05,5.696316e-05,-4.7352733e-06,1.909444e-06,2.8830644e-05,1.1371805e-05,-1.5005178e-05,-1.6076054e-05,5.341697e-05,0.00012797472
1987-07-01,7.2287294e-06,8.448831e-06,-6.5880704e-05,5.642772e-05,-9.194337e-06,3.996829e-07,4.7904578e-05,1.0502812e-05,-3.1156138e-05,-9.642004e-06,9.0134075e-05,0.00014890954
1987-08-01,1.8041173e-06,4.428646e-06,-6.701303e-05,7.0375485e-05,-6.4205888e-06,1.0580115e-06,3.7950667e-05,1.4049001e-05,-3.0173032e-05,-9.703443e-06,0.00010423106,0.00019098981
1987-09-01,-1.3734098e-06,7.360395e-06,-6.190441e-05,6.94626e-05,-2.1458472e-06,-2.7620263e-07,3.870555e-05,1.748986e-05,-2.3932094e-05,-7.517803e-06,4.67547e-05,0.00014558279
1987-10-01,-1.0310832e-06,5.2010837e-06,-3.6106758e-05,5.1924762e-05,-2.3126267e-06,2.2078893e-06,2.5644338e-05,1.0843432e-06,-1.9789019e-05,-7.3510237e-06,-8.211238e-06,0.00012197956
1987-11-01,-4.1822714e-06,6.070077e-06,-1.7383929e-05,6.132568e-05,4.086316e-06,9.263458e-07,2.1194046e-05,-8.141018e-06,-2.8004943e-05,3.8054277e-06,-3.8450402e-05,8.736033e-05
1987-12-01,-2.075627e-06,8.141611e-06,1.138058e-05,5.4356184e-05,-8.650124e-06,-4.089088e-09,1.6936865e-05,1.9006693e-06,-3.731808e-05,6.3860716e-06,-2.9260154e-05,5.4575627e-05
1988-01-01,2.5303016e-06,5.6411955e-06,1.1426513e-05,4.11943e-05,-4.2628817e-06,3.6333986e-06,1.6315065e-05,-2.0809359e-05,-3.368149e-05,9.712345e-06,-2.2745731e-05,5.3328382e-05
1988-02-01,5.918955e-06,6.2522668e-06,5.831662e-06,2.76e-05,-1.0548163e-05,1.379587e-06,2.0243364e-05,-1.988879e-05,-3.528455e-05,9.664727e-06,-1.2154742e-06,6.926379e-05
1988-03-01,-1.3741919e-06,8.458464e-06,2.8556751e-06,5.6661487e-05,-3.731173e-06,2.7366368e-06,1.3227975e-05,-9.500614e-06,-2.6055026e-05,1.33628855e-05,-5.715163e-06,3.8765895e-05
1988-04-01,-6.111961e-06,3.839734e-06,-2.0658572e-05,6.216904e-05,-1.0524353e-05,4.022262e-06,2.5266827e-05,2.3557077e-06,-2.086491e-05,-2.3265056e-06,1.8505389e-05,0.0001086579
1988-05-01,-5.254875e-06,6.172908e-06,-4.6458383e-05,5.4987e-05,-6.9849157e-06,5.038066e-06,1.7751472e-05,1.0791635e-05,-1.941263e-05,4.6344212e-08,1.1878863e-05,0.00015586893
1988-06-01,4.6809473e-06,6.530023e-06,-5.2029423e-05,5.0638093e-05,-6.6754146e-06,6.574155e-07,2.6917507e-05,1.5950009e-05,-1.5587499e-05,-1.8595227e-05,7.0065325e-05,0.0001731217
1988-07-01,7.1252216e-06,1.3410503e-05,-7.956721e-05,6.37483e-05,-8.699084e-06,-8.8566594e-08,2.8401531e-05,2.298127e-05,-9.802181e-06,-1.4484398e-05,0.00014159213,0.00016370966
1988-08-01,3.6095917e-06,6.768103e-06,-7.0067865e-05,6.392289e-05,-3.2664684e-07,-1.0408803e-06,2.9298295e-05,2.160835e-05,-5.604059e-06,-1.523038e-05,0.00012859303,0.0001670745
1988-09-01,2.935034e-06,7.879138e-06,-6.9306014e-05,6.6232256e-05,-1.0012009e-06,7.923263e-07,3.2083815e-05,1.86403e-05,-1.3547953e-05,-1.0000582e-05,6.0629467e-05,0.00016646343
1988-10-01,-4.1394014e-07,6.2998806e-06,-3.3451342e-05,6.342292e-05,-3.583882e-07,5.6218414e-07,2.463195e-05,-2.088429e-06,-2.135694e-05,-3.0883602e-06,-1.2682936e-05,0.00011583994
1988-11-01,2.5858535e-06,9.831383e-06,7.458533e-06,4.411473e-05,-5.969112e-06,5.6218414e-07,1.7918128e-05,1.49500775e-05,-2.0134805e-05,6.053866e-06,-3.520519e-05,8.443734e-05
1988-12-01,-1.7142156e-08,1.2608969e-05,1.826731e-05,3.7980237e-05,-5.842139e-06,5.426926e-06,1.1164626e-05,-7.3579067e-06,-4.4133147e-05,6.0221246e-06,-2.442022e-05,5.4645752e-05
1989-01-01,-2.5648042e-06,8.315044e-06,1.0530937e-05,3.072353e-05,-9.571828e-06,5.150905e-06,2.8268085e-05,-1.6339283e-05,-3.9925595e-05,1.4852936e-05,-2.8267197e-05,7.1671675e-06
1989-02-01,4.6318673e-06,7.726136e-06,2.0401785e-08,3.933758e-05,-6.737071e-06,4.731679e-06,1.5401914e-05,-2.3515997e-05,-3.1301577e-05,1.0500997e-05,1.5276164e-06,4.6903566e-05
1989-03-01,-4.5870547e-07,3.983063e-06,-1.1673983e-06,5.4589327e-05,-6.028393e-06,9.762363e-06,1.525219e-05,-1.5690486e-05,-2.4833556e-05,5.4403718e-06,2.9150397e-06,6.844367e-05
1989-04-01,-7.581548e-07,2.2662425e-06,-2.5711925e-05,3.6253296e-05,-5.409529e-06,2.2263266e-06,2.7080285e-05,6.7978544e-06,-2.072117e-05,5.110982e-06,1.537599e-06,9.2409275e-05
1989-05-01,-1.1773664e-06,1.9767904e-06,-4.746164e-05,6.1077306e-05,-1.07196975e-05,2.8751238e-06,2.3317254e-05,3.709174e-05,-6.487535e-06,-8.034665e-06,1.5601545e-05,0.00016059297
1989-06-01,3.304318e-06,1.0161624e-05,-5.9309692e-05,4.490726e-05,-8.1344915e-06,3.3342658e-06,2.8457733e-05,3.5913923e-05,-1.9194005e-05,-1.293559e-05,7.414311e-05,0.00017774121
1989-07-01,3.6836282e-06,5.919479e-06,-6.310266e-05,6.080781e-05,-1.0679767e-05,-7.681374e-07,2.5513189e-05,2.3117624e-05,-9.771451e-06,-1.7447237e-05,0.000109397806,0.00018226283
1989-08-01,1.2022792e-07,8.554598e-06,-6.588751e-05,7.388359e-05,-2.9740477e-06,-4.3874024e-07,3.8359394e-05,3.579414e-05,-1.3314886e-05,-1.2835779e-05,0.00011024623,0.00017751163
1989-09-01,-1.4568504e-06,2.3660687e-06,-4.7062378e-05,6.180596e-05,-4.0021405e-06,-2.9540824e-06,2.8188231e-05,1.7887309e-05,-2.0761101e-05,-1.1568132e-05,4.424848e-05,0.0001438939
1989-10-01,-2.3052853e-06,6.408576e-06,-2.4554072e-05,6.596825e-05,-7.6953e-06,7.989729e-07,1.987363e-05,1.9394523e-05,-2.2597698e-05,-5.5692362e-06,-6.3278276e-06,0.0001153368
1989-11-01,1.7372222e-06,7.825947e-06,1.1439253e-05,4.3609667e-05,-6.8069494e-06,3.897294e-07,1.9594154e-05,-1.2246863e-05,-4.017513e-05,-4.1119347e-06,1.8010905e-07,8.1988575e-05
1989-12-01,-1.4169345e-06,1.192835e-05,1.5641475e-05,3.6023717e-05,-9.841329e-06,5.200811e-06,1.9334628e-05,-4.3115724e-06,-2.7378832e-05,7.865878e-06,-1.785648e-05,3.531503e-05
