,vws_v850-200GLB_cluster1,vws_v850-200GLB_cluster2,vws_v850-200GLB_cluster3,vws_v850-200GLB_cluster4,vws_v850-200GLB_cluster5,vws_v850-200GLB_cluster6,vws_v850-200GLB_cluster7,vws_v850-200GLB_cluster8,vws_v850-200GLB_cluster9,vws_v850-200GLB_cluster10,vws_v850-200GLB_cluster11,vws_v850-200GLB_cluster12
1980-01-01,5.7769258447697185,-1.29955177275141,2.377926661389479,-10.144134458642885,9.565634042962618,4.314659256484335,-1.771584389115576,9.346941488264125,-6.855945642078708,-3.450008544376045,1.854672140747609,2.2058470726247363
1980-02-01,6.4437248181012095,-1.8581597848929345,3.8028624298258804,-9.678460516972029,10.30654511873396,1.6536165253221689,-3.399815159609023,9.860880212887634,-7.270866905811694,-2.6065674147238895,-0.36849677368175354,2.3095030186229164
1980-03-01,8.188078020857462,-0.43964794708514504,0.635008316288364,-10.618026885479171,5.129272200013195,1.36952030989915,3.784725603956726,5.114229517799983,-5.1567911552327965,-3.6705844688185687,-2.165939497642017,2.1474074055715993
1980-04-01,7.518125138062008,1.1774669206824053,-0.4999725195774168,-5.226425268875247,6.160594911194538,-0.930530445915799,-0.6214044375670694,-0.11742443670363348,-2.2481685897768022,-4.749570784586971,-9.943247319781872,3.054646143236534
1980-05-01,5.222741825025159,2.2058758204304048,-2.2382704427796183,-4.633683926744169,0.9401805221228827,-5.679898723038032,1.7388969786323563,-3.7414138701063475,-0.36968421684773906,-4.492580511434517,-6.203535786818923,2.6098497601379314
1980-06-01,5.409160761566576,1.3804645260199178,-3.8666525804896303,-4.229853642713634,-1.6584023299418393,-10.139437286442993,9.93322777165034,-7.355395265824207,2.499354190231807,-4.0486320359997015,-3.010201957813205,1.2633389924683942
1980-07-01,7.5747368249182845,1.548262562315725,-4.730177247772408,-6.136323665613515,0.41376349515329597,-11.44299848245415,8.740045507081584,-7.83994890385349,4.9831535477645215,-4.628379301166302,-4.247157206906633,1.1755977566880595
1980-08-01,5.858198653051708,0.8888096346950318,-3.7059800842224426,-4.661112690842241,-0.6823608529168537,-11.54031195089867,8.630210071758086,-7.2853160751057136,2.944688689260032,-4.675926671310666,-1.5190905784980573,1.4681368934533907
1980-09-01,3.8203957294618833,0.7110932895180275,-3.750282469990288,-3.4500809903255956,1.7054219561198216,-8.09492929205987,7.1906622793334485,-3.9631016668671895,1.4113763149369603,-4.43636652109958,-0.9326999943782447,1.522033315937565
1980-10-01,7.970822010602572,-0.15665112566719513,-0.4311201990825763,-9.626549459622188,4.4945483259235415,-5.6659749974497355,3.719680988781899,-0.4695818372970593,-3.543504825650745,-4.285418941721339,-0.3408466280448195,1.8565865634917635
1980-11-01,8.392829210663546,-0.6821679084647211,2.6025041930103128,-10.087263905918109,9.504411286510807,-3.266759737989923,-1.1767685339047669,4.3409307749779,-5.905450474215226,-3.6972641213011306,-3.9691987154074226,2.598477519513862
1980-12-01,8.992565017509886,-1.0454595199874204,2.1037398335469994,-11.130997249776264,10.723303755191516,-1.4722267135112879,-2.9605434491337905,7.2023611900109445,-7.424513807769397,-2.6043027164027386,-1.1457200096990159,2.634064344423673
1981-01-01,11.783899533973749,-3.0555681268707353,4.251951336831195,-11.651996942673588,11.653466229295926,2.1958195921818433,-0.524770828148186,11.29072407490754,-10.623605233214985,-2.835212587348236,-0.125286282193542,1.9500673718264951
1981-02-01,9.405557429412317,-1.947972947582141,3.4485484279037775,-12.020536100946968,7.6718769565484015,2.2649136284313163,-1.2707060084741906,8.21754274214871,-7.44798446693477,-3.3914229922740518,1.4444030520377213,1.9418120016708889
1981-03-01,6.006209478503305,0.8874885806442645,2.8497837454271466,-8.22336726530202,9.277112076471807,0.6758373004943977,-1.460216921177476,4.39611333778816,-6.024060973000795,-2.249595507448597,-3.5501484842908733,0.3272464502342188
1981-04-01,4.800477510791188,1.0666705665380802,-1.18853320698724,-5.969022981651028,3.1148630418575642,-2.609017293874281,0.8592329450341999,1.5062240810807688,0.8211306243080992,-3.991454300367393,-3.2634671538049185,1.283424814297571
1981-05-01,5.109401063348426,1.6553805670929933,-2.344339169857432,-5.604351672552916,0.07494898489880716,-7.1804271757466935,4.8862076853682135,-3.398478776315684,0.15958213897540421,-4.178709183719311,-4.263529644308057,1.8148528697925574
1981-06-01,3.2042834097834803,1.8327576282291955,-3.504086634294081,-4.79382064884103,-1.6240096937746873,-10.598988393463133,8.635125360989122,-8.033933535639093,0.7083120025209564,-5.103808996244108,2.010239330643533,1.2036208961722965
1981-07-01,3.03288646187617,1.7198750538737007,-4.288506717338065,-3.142941791047669,-3.0205050938889166,-11.759184694378872,9.336583362356993,-8.221820692615212,4.924845093255861,-4.905001047532287,-0.4463292461969919,0.986102202346408
1981-08-01,6.257406119213021,-0.032411058866594136,-4.6886366092516925,-5.678533322694399,-1.060785218170365,-9.921462957106304,8.749920786341004,-7.709071154866768,1.3231307826919732,-6.114485417408948,0.9589042151782641,1.288710745181732
1981-09-01,6.838697851429033,0.4349587487082888,-2.8730952701536716,-4.715772086571336,0.4864203761132606,-8.760451287960313,5.76467016912309,-3.705358728088775,-0.6171262310837367,-3.749539699744515,-0.6411770796372959,1.8183517442314023
1981-10-01,6.381497880389782,1.9281137908758126,-2.071636971930733,-7.834891856461493,4.398791180874677,-5.914011361893436,1.927082292402908,-0.6828001729547533,-0.27583196094903545,-3.465766617588669,-1.5360709728025104,2.1384278142721103
1981-11-01,6.749731506762309,-1.029830054714161,1.5104773879544928,-12.995085051033271,8.362071413019931,-4.0713497221987245,3.770549651654235,5.014706156829639,-5.251016589755256,-4.270058071598427,2.069101175416591,2.1654418763113905
1981-12-01,9.083611217926244,-0.533236377594069,2.145624159984604,-12.637976734557258,9.82503348743628,-0.0724250065936089,-1.4670909582794007,7.084193857127994,-8.74468619962585,-4.356240218430075,-1.0260817183588735,2.7506365900251217
1982-01-01,7.917892172726134,-2.1884297471888825,2.2722459272290645,-10.003442628827857,9.487672148010912,3.115417492692162,-2.037449127869678,9.785442320183174,-7.481327462036383,-3.7478853493221242,3.54590754791671,2.455266695293087
1982-02-01,9.592100066874162,-2.484460830144298,3.8851233143284034,-10.708061793331511,7.120045136354314,3.5097929409715642,-0.43572401408413697,9.890063769927616,-7.304448827217196,-4.211075509716413,-0.9432225743862961,2.6012417921253537
1982-03-01,6.602973039928247,-1.3126304348850961,0.8404543827692728,-10.319860992111124,5.635468253668464,0.9120119772915286,3.8169038116567777,5.8528048036609155,-3.31924815043164,-4.114419268886227,2.3455677565445656,1.797766352871016
1982-04-01,5.930469351171528,0.06421264241669886,-0.8000330404621554,-4.73961770407523,2.6346050640001613,-3.2357756072773363,3.159198376117502,1.2917592093736916,-0.7784444584361031,-3.7168253233138193,1.5425082815275526,0.9122914028173962
1982-05-01,4.5076091917135415,1.4263090775712541,-2.697027268350809,-2.269944989612291,-0.2539377236187361,-6.119264716748444,4.177680843108305,-3.911216770244991,0.4172124938405093,-3.260178744611138,-3.7411633647474014,1.587371502473394
1982-06-01,6.441060758523217,1.2817189923371552,-2.382571247982818,-3.8454023808435798,1.2557519470818512,-11.14448077762411,8.525512398936355,-6.983163909185014,1.3213990983551813,-5.800781435244122,-8.178163711047093,2.3636351345441065
1982-07-01,6.139629828708113,1.5588706979772022,-4.097249804431502,-5.212566691969781,-0.434701854601292,-10.672077628030504,7.941559876690809,-8.1227513115044,3.0636790610312636,-4.0926186344136015,-5.955729346899582,1.7041530817368697
1982-08-01,6.030612185004766,0.83091601379479,-4.042187189852253,-2.5355663972565745,-0.7606451959675464,-9.585578811660557,8.422647159232874,-7.119129073451559,2.255992513109915,-3.62597893676582,-4.1930623929475885,1.6434654057482605
1982-09-01,5.217329829813714,1.0380131809888014,-2.860162191357889,-4.888620908433231,1.6395247835947613,-8.563354081811184,7.093588149620009,-4.954573675897464,0.07259687051916584,-4.308855729041105,-5.4971014590389045,1.8169767202657425
1982-10-01,6.642767409715698,1.3001469525569567,-0.1441704345225002,-9.97218386678863,4.544208488988843,-5.857843257467121,1.517454422212047,0.33694389329762753,-3.4428263900450937,-2.815836297220542,-6.28094220362487,2.344296621808622
1982-11-01,5.489471912432258,1.2173372840569612,0.9164136357131514,-6.760685102886304,7.318662271704062,-4.115682579608245,0.009005142748856184,2.384265425127382,-4.589071596554504,-1.7106139099675688,-5.741723337542677,2.583864907472852
1982-12-01,4.582579235130495,0.6232582002158057,1.6095203428528233,-9.681450240192492,10.663439266100829,-0.6354183535669504,-3.2761655956333984,4.789723650511607,-3.3223451580404024,-2.6103146867830214,0.5037278984583468,2.898755703543446
1983-01-01,5.3904897065098565,-0.07382258924439614,4.5321306052703045,-7.742615742932378,9.48155359099475,0.9827265751179853,0.12831087959313933,7.922825036370169,-5.955538441748138,-1.2021831933387315,-2.167508465298031,0.8161216260574565
1983-02-01,7.233451066626619,-0.27682526478931896,4.448192179958404,-8.385829434841911,8.537918622133873,2.751584634577838,-2.340142192275214,6.460159994126059,-6.558634230824578,-0.9456200771034137,-2.1410629597323125,1.8021773714592613
1983-03-01,3.61725273372632,0.31621151127194136,3.0913422319505313,-8.088268097373478,6.247454827981348,1.1850089350611726,-0.9129871833867317,4.7741850576433125,-5.080787252296881,-0.9499780452008183,0.04172574518747759,1.767310413018702
1983-04-01,2.9417150822511986,2.4687661301965584,-0.82230307333964,-4.977204932510699,1.9159744274155308,-1.7010754182612466,3.738942620456983,1.1238943498111338,0.5136380158448519,-2.357703471181674,1.4778695343547583,1.4749171127133667
1983-05-01,4.830873023746034,1.8496461491219343,-1.631540783218317,-2.629418310649341,0.7577348435529458,-4.276157357060493,5.304075240999495,-2.4300956525216044,-0.23930567801152508,-4.011137367163625,-1.7199846049120489,1.3569375477663495
1983-06-01,5.479947119927254,2.2931162618341983,-2.630412186722014,-5.23582353489612,1.576250740182397,-9.421369885640964,8.961402951703164,-6.000219380849665,-0.19303372125290233,-4.471386701886627,-6.144904092529303,1.6477819285674566
1983-07-01,7.160638665561207,0.5545692055773298,-3.2046162901162587,-3.671259815754818,-0.1526083918681118,-11.766635734735779,10.829305196354335,-7.508981309802157,3.9096332695911675,-4.707127954915178,-1.6431286512851209,0.5995944469415171
1983-08-01,6.856913293684535,1.0501754946097137,-4.757837248195807,-6.178306503903484,0.1601791595149571,-11.07577058094607,9.634958929934038,-7.545961267013531,3.899118598005815,-4.895694534792474,-4.535966334727329,1.6813455746927435
1983-09-01,4.67184602211212,0.4102834691502496,-2.646631808079724,-6.419031637312564,0.44671411140215717,-10.452441572770807,8.590059443651867,-5.46746673315972,1.6659535562858627,-4.492174526150939,-1.6509250968427058,2.6070629217079864
