,ssta20GLB_cluster1,ssta20GLB_cluster2,ssta20GLB_cluster3,ssta20GLB_cluster4,ssta20GLB_cluster5,ssta20GLB_cluster6,ssta20GLB_cluster7,ssta20GLB_cluster8,ssta20GLB_cluster9,ssta20GLB_cluster10,ssta20GLB_cluster11,ssta20GLB_cluster12
1980-11-01,-5.388078758184859,0.932269782648174,-13.86557806909612,-7.468710591395697,-4.558008882008731,-3.1696582712778234,-8.115579705489308,0.06020464190201128,-11.93114605146585,-0.779257989397236,2.1557072906980532,-18.727906855141246
1980-12-01,-3.9813021961733592,0.1484633517374686,-11.633137053093025,-9.34931387503942,-6.8715513569034945,-2.07360739388117,-6.268404241193805,0.6183087247419575,-14.160554433606334,-2.263917408737482,2.0570433422081673,-16.457431607130097
1981-01-01,-2.5265152934643864,-0.5389151838394479,-9.643982785992918,-10.713719824949901,-8.406102167416925,-0.9904009994210267,-4.6465604347095155,0.9388469329707699,-15.92835691786304,-3.319395196204092,1.8671014866976572,-14.244506649854708
1981-02-01,-1.963147242292226,-0.931064333390752,-9.007546754009956,-11.613172789414724,-9.5242798600567,-0.41624242667017913,-4.103489507708633,1.1519040944284364,-17.004042556605388,-4.139663845885034,1.6426704566118278,-13.260318011772343
1981-03-01,-2.173519520450839,-0.9441717980651679,-9.830826362677382,-12.10203617811203,-10.015683413640549,-0.5550229422202925,-4.518497868588096,1.0897354176055352,-17.730673563849066,-4.527836593927122,1.5205814213049216,-14.181736736762815
1981-04-01,-3.2166360951156068,-0.5761509573240892,-11.260907206915123,-11.755178372065227,-9.80199199833282,-1.3570999226919036,-5.720212668703313,0.751534762651953,-17.155922565263573,-4.162970150218291,1.7229162713000465,-15.976983977527155
1981-05-01,-4.344581185484962,0.18706188528903187,-13.023976520099472,-10.364624361197155,-8.404065484869971,-2.335547601304403,-7.090278926648591,0.20312380692049795,-15.187851424069748,-3.1028925203809554,1.8738343416015957,-17.884248873082605
1981-06-01,-5.3703978764925075,1.035921754093345,-14.067116036879279,-7.444370041290919,-5.003582941342707,-3.1844251402994486,-8.145389891507332,-0.3561510755489134,-12.262163457182265,-0.9831277061911191,1.8637206819322374,-18.754894907881575
1981-07-01,-6.068306003543113,1.5796939577531377,-14.896866283585542,-4.83366921544075,-2.3767689047338756,-3.8343791554613813,-8.875563102856017,-0.8883323129181449,-8.152574362214079,0.5021865081553366,2.0363623327244826,-19.245674319383575
1981-08-01,-6.4378954523758924,1.9081192552496533,-15.28699630129654,-3.4075704713662467,-1.0298106615265754,-4.315516643407868,-9.173382876212136,-1.1370104401623278,-5.208082788998319,1.2495862736421475,2.14922075280292,-19.99637743321861
1981-09-01,-6.650653159875664,1.9980092250972712,-15.674400329589846,-3.3836675186951957,-0.9706281635859242,-4.3716892963502465,-9.420812506424753,-0.9825691444688737,-6.068791065019431,1.3296758661083148,2.1002798132557685,-20.486920519572934
1981-10-01,-6.4271300816707475,1.5357518141422795,-15.282340598317376,-5.097426722447078,-2.5125130670800058,-4.082499989649145,-9.174627337539405,-0.6044766470177533,-8.583702008748793,0.3718407656632218,2.083856030240085,-20.08916901379097
1981-11-01,-5.634038911448966,0.864089355556243,-14.272321852962529,-7.385383049647014,-4.704948973982302,-3.3345821427135935,-8.430573312859785,-0.02553473273504815,-11.945486560310286,-0.9624488096611173,2.073492096204358,-19.331777619152536
1981-12-01,-4.17696083192345,0.17057221058175104,-12.458574666386157,-9.29588129123052,-6.790707644806605,-2.073126849604816,-6.881844035366125,0.5962536997718898,-14.57426818375735,-2.236588234994926,1.8408110124383033,-16.634127919266867
1982-01-01,-2.795703548321621,-0.516198578914371,-10.106510820641983,-10.738507906595867,-8.650419156845302,-0.9356093388505099,-5.025167799832528,1.0498017480928603,-15.980922069746194,-3.6492043850468656,1.7935489207669033,-14.187011718750002
1982-02-01,-2.2548735570564546,-0.8555649822458214,-9.298572920065011,-11.685955027739208,-9.881459850154512,-0.5613776060139261,-4.348147124574895,1.0501113044072503,-16.910025999718105,-4.500870611153397,1.6762912110552761,-13.416207476360043
1982-03-01,-2.6281440000739886,-0.8569266791284562,-10.140233968211486,-12.14528779188792,-10.287149202878073,-0.702809033597388,-4.9886521121911835,1.0712284203533713,-17.209576085670708,-4.658546915241317,1.6790754265255396,-14.374840434004621
1982-04-01,-3.626221375499698,-0.6900334679478899,-11.838262271037145,-11.895732581615448,-10.156744909068765,-1.3559930583053246,-6.256045960543449,0.9174110750629477,-16.614677979774083,-4.583074906293084,1.93301224317707,-16.166253904017008
1982-05-01,-4.642336317103544,0.08763180139961592,-13.170183232400271,-10.351148247718811,-8.494231907744386,-2.3783065923830358,-7.407281942534865,0.3543878212298977,-14.503204699644108,-3.552624852049585,2.039460666844102,-17.773158841016816
1982-06-01,-5.405823446863847,1.0144629746402074,-14.57867031603788,-7.796936482191086,-5.592527345979595,-3.0693745467720963,-8.386350765562893,-0.3054176750656677,-11.432778466608108,-1.6508618055605422,2.0989568941363004,-19.276561271853566
1982-07-01,-5.7527890308297795,1.6321347667536603,-15.190995477997097,-5.087156345446905,-2.875440741238529,-3.51975225820774,-8.821652562994705,-0.8309158696431548,-8.165125011168804,0.03487436210407931,2.11739765924617,-19.74620679529702
1982-08-01,-6.318652887138532,2.040584863872703,-15.535248697331523,-3.4113366156816483,-1.3724731686461258,-3.9850950967974783,-9.245479650664748,-1.0445511980688191,-5.486661380099267,0.9003492313272814,2.037478796119898,-20.249352338837415
1982-09-01,-6.520417954424302,2.0512336711271093,-15.91115715229406,-3.8117767622073493,-1.4980602209970832,-4.191586229859329,-9.470816495125753,-0.9472434958613151,-6.262048740976865,0.825839498463799,1.8529466483979493,-20.721984025908682
1982-10-01,-6.309554902769679,1.6454055221802597,-15.918178051973868,-5.686140557130178,-3.0288018592416424,-3.934068323635474,-9.397602750543962,-0.5729284902958021,-8.944963671497463,-0.17672017947131513,1.9194700895979973,-20.97550508452625
1982-11-01,-5.500478710202005,0.9298477185155273,-15.1296282236555,-7.813895493745804,-5.174928930796445,-3.1661287313554345,-8.676482752749795,-0.09663628762987651,-11.62324295830481,-1.491884600882437,1.7771314619234568,-19.961973515952508
1982-12-01,-4.250180292472566,-0.15139025764180977,-13.01905876767319,-9.758184850215912,-7.512116323323011,-1.9515225618350798,-7.03260204248261,0.6942838022153671,-14.269298868081005,-3.1508095124188595,1.7083595033551826,-17.64263571762457
1983-01-01,-2.796038449239388,-0.777765889780237,-10.922048155185397,-11.122934023539226,-9.233252860639737,-0.7939549253844633,-5.241913879126833,1.2093656751663173,-16.128500712286566,-4.378322059032964,1.4359613449629973,-15.756427950975374
1983-02-01,-2.252810678893714,-1.1251408094113025,-10.00954619551127,-12.08562304576238,-10.322150574427218,-0.307480118623594,-4.645965141162537,1.2893285245111543,-17.377662658691406,-5.067560532513787,1.2467306684058004,-14.770963250136958
1983-03-01,-2.5107532096423695,-1.0622861461901882,-10.7222711090493,-12.535891433556875,-10.638091988759498,-0.2725707412492938,-5.081533632780376,1.2795884859616353,-18.00415196369604,-5.1344259112489,1.1714430196797696,-15.36300193972704
1983-04-01,-3.204093519732249,-0.8420931294970555,-12.110345553507848,-12.221673627694448,-10.399228579377475,-0.9075507339907856,-6.119855579576994,1.0750104294724117,-17.43752391067977,-4.8201410443175075,1.234549490263336,-16.902072720411347
1983-05-01,-4.2039971557452525,0.06594664049804758,-13.417560442359047,-10.660398503144583,-8.789726152811966,-2.002871806574304,-7.241371556332236,0.31013423109163435,-15.297561330893606,-3.5965492211136167,1.5047012456779272,-18.53253201740544
1983-06-01,-4.9752707961651925,0.8148720368332818,-14.851806438074703,-8.397492518027624,-6.053240440751864,-2.810800366285371,-8.239423852217824,-0.3082468089345656,-12.694399135628927,-1.7360748496710086,1.6675724520709345,-19.949148224621286
1983-07-01,-5.560680344808016,1.4294924539163572,-15.47810124085013,-5.325830479462942,-3.349560580841483,-3.449835101278817,-8.797361808910704,-0.8432852555083358,-9.209808860857462,-0.09979423354653752,1.7477466651867863,-20.538738995063596
1983-08-01,-6.1763715400970245,1.6416331360099512,-15.747807089206393,-3.5552117973566055,-1.5266563113965945,-3.8946847363216124,-9.244263966878256,-1.0286170189783455,-5.50467107713837,0.8510448476847481,1.8469014780117514,-20.598804659959747
1983-09-01,-6.442725915702985,1.7362511315203586,-16.100274989035277,-3.7741201619307203,-1.2710688593180757,-4.13890524608333,-9.476181498745031,-1.009316864895494,-6.061905929722737,1.045190025778378,1.9891156090630424,-20.944080817990187
1983-10-01,-6.247299352138163,1.3517605055362805,-15.506131670116325,-5.218875904877981,-2.3207887666954843,-3.941794430337301,-9.218817259136,-0.4938564913934224,-8.820220121403331,0.3806691850517311,2.0522452008745926,-20.63156407053878
1983-11-01,-5.589309184671306,0.6480985141675406,-14.221235714127534,-7.265742868185043,-4.29513514314068,-3.3289040734128257,-8.462566743817245,0.07718356164623069,-12.025198985620873,-0.7320875827880468,2.017415698977333,-18.77855486986114
1983-12-01,-4.057578903308018,-0.08799941578042617,-11.663400177407055,-9.412382543087006,-6.73710679354733,-2.1597004154833352,-6.475189108597605,0.5983906317519271,-14.589842570196723,-2.1468513853409714,1.8502750249074023,-16.50918030157322
1984-01-01,-2.546852612666947,-0.7599938079851483,-10.12376283122375,-10.79799880584081,-8.785702648772498,-0.8302747839834632,-5.007809254161098,0.9522768392410452,-16.264821082046353,-3.7380068909888178,1.6427071259538548,-15.137933870641199
1984-02-01,-1.5855019898723357,-1.083241444115245,-9.456274783716793,-11.568734546502432,-10.020512968437856,-0.013971703535899884,-4.046404068930107,1.0372611145450645,-17.151368524610383,-4.557272873672785,1.4413742474085212,-14.324318490377287
1984-03-01,-2.2316100357247772,-1.20926461088548,-10.124226165028801,-12.218225498994192,-10.384410919119778,-0.34650922412189045,-4.772196987219024,1.0665326357976488,-17.831898718765103,-4.769727015027813,1.4584252525982744,-14.510678547184643
1984-04-01,-3.2861231042326784,-0.8794799720475432,-11.64781941776782,-11.804814140001934,-10.010704711147639,-1.1203171957920237,-6.11067905760648,0.9518111473349131,-17.488914175131885,-4.54953670501709,1.6219435276663803,-16.22335294397866
1984-05-01,-4.301158901598814,0.05629779568044554,-13.360984768487713,-10.070831080277761,-8.083642454452166,-2.0424846105459262,-7.181482147752193,0.41193624609681573,-15.072654448833662,-3.122099053625967,1.7349025807962608,-18.234430638755242
1984-06-01,-4.961619274221737,0.8637531088032853,-14.110933573900072,-7.4367329478263855,-5.413824129322348,-2.773177478371597,-7.938704072383412,-0.2596217781713564,-11.379649958659693,-1.4027980262157964,1.8722640143500433,-19.06758982960771
1984-07-01,-5.651585661250053,1.5138876410799287,-15.243236575506431,-4.535553604364395,-2.3036534927751378,-3.3761572547075227,-8.675354907387181,-0.8353338393990852,-7.754729457737245,0.19358405003360674,1.9243342954604352,-19.77660481522723
1984-08-01,-6.159111921735805,1.7902061343193052,-15.563585483922369,-2.967373033364614,-1.1043494320623406,-3.868122071754642,-9.130047915274636,-1.0207835806014876,-4.97710041164123,0.9938699474521713,1.9889494109023464,-20.099257492437598
1984-09-01,-6.507465993757728,1.730374991893768,-15.96841727737832,-3.2885332902272544,-1.1915868547953428,-4.099223090381157,-9.436615057158889,-0.9221129085375294,-5.8207738030817096,1.0135351910310633,2.080547136470051,-20.54978347406155
1984-10-01,-6.352714154360106,1.404304481154188,-15.429050732502896,-4.925679912169775,-2.526377161888227,-3.8310864349690883,-9.149863594456722,-0.5205699365977283,-8.458107033955683,0.25794556912253885,2.0952823817838517,-20.168370967958033
1984-11-01,-5.374930230833644,0.6377005898350969,-14.164987074590364,-7.092197487751643,-4.57314944158406,-3.03111534293105,-8.174622686285721,0.03276120012277338,-11.516441266561293,-0.8872066058364569,2.132660573948928,-18.618027756853802
1984-12-01,-3.8590898616708444,-0.02789847347714485,-11.495627555172002,-8.961050460735958,-6.597336024454195,-1.9618160114055727,-6.2169054934853,0.6620380125905825,-13.840874937391773,-2.50073933133892,2.0265764226027523,-15.861387020204127
1985-01-01,-2.443584563920824,-0.7910639662808234,-10.032240057413558,-10.641276836395264,-8.557951722515229,-0.8311218048286875,-4.746152476260536,1.035705617029373,-15.86352181188839,-3.7453197965434954,1.7791646751549726,-14.163710431354803
1985-02-01,-1.73932704136526,-1.0555796393560706,-9.146497101910347,-11.603941520055136,-9.789601852904717,-0.28832334025603973,-4.125353913558157,1.0134513579206925,-17.057454217340528,-4.5239156835219445,1.6520957043479265,-13.447620577928499
1985-03-01,-1.959648921335344,-1.2312814866730926,-9.835872396958614,-11.923540631930035,-10.190735124561884,-0.21019185915952776,-4.573556498477333,1.2008555403583125,-17.161862874768445,-4.787140827552945,1.6377499520452947,-14.086071107445695
1985-04-01,-3.102908889166743,-0.8653168421272838,-11.269985680031567,-11.570161084334057,-9.74936441743755,-1.0386592640382488,-5.717356665092602,0.9925155743072023,-16.437539366102712,-4.546757772857068,1.8052958182732697,-15.677302290753621
1985-05-01,-4.199959734360949,-0.055547290344919086,-12.914406514800756,-10.047268370787304,-8.166733833208475,-1.8996060439726203,-6.996051554094281,0.42327980608700616,-14.332668068482704,-3.2257023979635804,1.9698619625390335,-17.486615529874477
1985-06-01,-4.936860962737379,0.8373158240537031,-13.903173936151827,-7.164106269677481,-4.837190506120795,-2.747952865391243,-7.741003036499023,-0.3254630734727263,-11.302653047227368,-1.0610243269041473,1.9931625364473824,-18.398876190185547
1985-07-01,-5.831355499706681,1.4817978127287068,-14.541820509243857,-4.532796144485474,-2.210204731928159,-3.5594022128640153,-8.629536377756219,-0.7496111060930714,-7.698293567932758,0.33021892726823104,2.0199027869219335,-19.2778661774426
1985-08-01,-6.243325995026733,1.8607193860438984,-14.742946624755861,-2.8652459383010864,-0.6203536709694013,-4.04504690228439,-8.970775938870613,-1.016861458891603,-4.977871216449541,1.266029816047818,2.0740049132883875,-19.588546752929688
1985-09-01,-6.511907440295323,1.8517339448316381,-15.080436774059736,-3.2953493297100067,-0.5856872965756073,-4.240639834869199,-9.357356021278783,-0.9171613547355617,-5.791484695119956,1.39046217880997,2.191604660291272,-20.072778841344324
1985-10-01,-6.204449873176411,1.6006357899499595,-14.727902623404445,-5.085837344328563,-2.1165218255291247,-3.856012152462471,-9.091108891001918,-0.5911521137305047,-8.411730933435186,0.634946343945522,2.102648755891727,-19.9734766890363
1985-11-01,-5.5693568085595,0.9509233843295946,-13.635169932272584,-7.284203420082728,-4.492797263681072,-3.181064274252915,-8.254091363204152,-0.07916795787269666,-11.110636131050661,-0.8649834639885847,2.1129771877073416,-18.892689216427687
1985-12-01,-4.237605256142376,0.047715568761213106,-11.680694596957318,-9.289262195428213,-6.760341936050485,-2.1899675087230963,-6.647861045703553,0.5213930420407422,-13.959418621259866,-2.3617891236847526,2.0847631282493717,-16.53321708120951
1986-01-01,-2.3671052438749687,-0.6711679109192769,-9.634114366717045,-10.357807576656342,-8.276946359573435,-0.7825167599792888,-4.688453339693839,0.8874729105598851,-15.678277949696964,-3.4176837696748623,1.817023515267016,-14.029550087161182
1986-02-01,-1.9251309710440878,-1.0859060451525067,-9.038308869420955,-11.567547420660656,-9.55416317944113,-0.21238029684598855,-4.242750636318274,0.9755404912717811,-17.141662676309803,-4.352387166490742,1.5459231231599122,-13.168857388380099
1986-03-01,-2.1504731487027176,-1.1320878059492199,-9.699542543529411,-12.142517666021984,-10.05746501765839,-0.2450369650543463,-4.572641975001285,1.0433784358577642,-17.504684212281532,-4.742928860234279,1.5380363972460638,-13.87888559480993
1986-04-01,-3.144522965383187,-0.7437739282026203,-11.302137585867824,-11.800692975521088,-9.69009856655173,-1.0058426911511074,-5.785428264684844,0.8544044271451697,-16.78320697902404,-4.355579077028761,1.7203657353510622,-15.911361415211749
1986-05-01,-4.239787129189471,0.011358651922110023,-13.031372137829267,-10.157017906506857,-8.234813550835876,-2.0623875645602623,-7.089894779941492,0.2029925363657137,-14.75898899982885,-3.263872651492848,1.9289019546439303,-17.75962457424257
1986-06-01,-5.15835688268538,0.895423695034937,-14.053415619166552,-7.471932470798492,-5.217767306114441,-2.8395782883574325,-8.13995829799719,-0.3769435196876798,-11.644583633265544,-1.418621446572098,1.9723214304078036,-19.005233020317267
1986-07-01,-5.7542354940510485,1.5254866912824296,-14.718399216643478,-4.737415413061778,-2.403842804094428,-3.512634227915508,-8.845716442978173,-0.7958911801582058,-8.251071222049674,0.29209666392382455,2.0294622862491014,-19.684244016321696
1986-08-01,-6.296431417945478,1.8739308239123142,-15.2733385035422,-2.952540417512258,-0.7013816811722707,-4.0419594543736155,-9.214797772859272,-1.1645015788404909,-5.07472618338988,1.11313076580272,2.0322134911688297,-20.15484367928854
1986-09-01,-6.439070564379795,1.89758522794881,-15.30577229187552,-3.50592906276385,-0.7998197862546738,-4.115055537805325,-9.282865022358141,-1.0366538411950412,-5.887253259875111,1.376531661725512,1.9612461491360689,-20.189871439119667
1986-10-01,-6.218260998348538,1.582396467891308,-15.1103547189088,-5.593344320853552,-2.5568275691167406,-3.8680649385219668,-9.12277857462565,-0.7251405195422369,-9.051340634060889,0.409252848110947,1.9858687084663542,-20.092086791992188
1986-11-01,-5.7394634905478945,1.0149262093622748,-14.19074176687055,-7.638963560263316,-4.82802978933674,-3.3811965366689174,-8.555725331892047,-0.06199478720353074,-11.996044080281996,-1.0632185141245525,2.0769566134676904,-19.004870158870048
1986-12-01,-4.363773452292244,0.20845870940236869,-12.305363933596992,-9.529989461104076,-7.066097215974712,-2.1522765479436736,-6.875017902307343,0.5265952938461684,-14.543033875140948,-2.547470635058833,1.9671568236498667,-16.633144471703506
1987-01-01,-2.7985419300820333,-0.3859891069181468,-10.390347928072499,-10.869484146436056,-8.816490870088202,-1.0208540482491981,-5.217855855038291,1.0074904214029443,-16.34876408527807,-3.755177890553194,1.6879115626894494,-14.528757420981805
1987-02-01,-1.9047412512113724,-0.7832738784475064,-9.491603986351892,-11.823069552580517,-9.992377834232975,-0.34793481775900215,-4.260084085297166,1.05553845700608,-17.529933968770134,-4.461508732216031,1.438626579139619,-14.014348285954174
1987-03-01,-2.256313673883891,-0.9221056732562704,-10.316463909317962,-12.431483964125317,-10.530319170320416,-0.3604168662937676,-4.828896940800181,1.1042257558265234,-18.173662166005556,-4.847972720277076,1.3994081587087912,-15.201633267286349
1987-04-01,-3.1477954747865526,-0.6659045507875057,-11.778331013907374,-12.083050111929577,-10.029481643955457,-1.0513695502063123,-5.914156227781062,0.8421469088558737,-17.6767978471579,-4.584910635854684,1.5070900673857586,-16.88168641997547
1987-05-01,-4.451472639179916,0.1552218314977961,-13.587901444561714,-10.709185401598614,-8.48324636346129,-2.109227602074786,-7.346950497543602,0.2777590242014628,-15.570081140577178,-3.3754765753652536,1.6577837571420304,-18.66214426552377
1987-06-01,-5.344891805442975,1.0850120985179865,-14.776540013541164,-8.110828449328741,-5.855263422613275,-2.9825848231955274,-8.348507630197625,-0.4121200883225219,-12.226229598841716,-1.6001156732147817,1.6789211384368508,-19.75431535302139
1987-07-01,-5.885457306457081,1.6917709090294093,-15.261881752351746,-5.306888868411383,-2.8999579007222773,-3.5090515889772558,-8.916844317787572,-0.8309043378284261,-9.224619324674311,0.09285714112076106,1.7149728124041808,-20.44584367333389
1987-08-01,-6.345925228201229,2.0816447264557585,-15.615844304582716,-3.738512719670932,-1.5144443130928633,-3.932324960464385,-9.345322324518571,-0.970379372029544,-7.048518878897441,1.0087721020567653,1.632884040284895,-20.687522888183597
1987-09-01,-6.486829750829464,2.062350675600384,-15.67869650579132,-3.8973625749349594,-1.2531656108490408,-4.130230226167819,-9.559511887399774,-1.017361894658167,-7.315561451862768,1.1397760755875532,1.7784661988308736,-20.813530712592893
1987-10-01,-6.450357196999969,1.7491482540008123,-15.747641673130273,-5.688595523436865,-2.812966690760225,-4.079822214638315,-9.518537354051022,-0.8569120561287283,-9.466694310768364,0.10665283191437816,1.8656866037997608,-20.841418940846516
1987-11-01,-5.71132786839986,1.0541147731859748,-14.434224525384145,-7.884409775336584,-4.991511558288853,-3.4610473528140933,-8.56406295508669,-0.24896149765955258,-12.230824932609638,-1.1969120829713111,1.9816356495647047,-19.360669764076793
1987-12-01,-4.202917325410912,0.2714076549361605,-12.364273999644594,-9.654191633065542,-6.996915765004616,-2.210564039102415,-6.805373743960732,0.3366649661162128,-14.85437216217985,-2.4948535246007584,1.943613358099821,-17.15449030806379
1988-01-01,-2.875220432555933,-0.39519175220656827,-10.60623911629736,-11.035212874412537,-8.833643508284059,-1.0316702378232305,-5.290263493855794,0.9518023665365019,-16.486912166949402,-3.7673212500179516,1.7668525703617783,-15.2889433139708
1988-02-01,-2.102020318559606,-0.9702731893662738,-10.253834513436377,-12.171150743961334,-10.16868630500689,-0.34742537749613206,-4.604599852310984,1.2705077047217384,-17.788629433543413,-4.621477875055052,1.6176249811558123,-14.503246400414445
1988-03-01,-2.3818606524158725,-1.023212642571248,-10.699810390978788,-12.42416650056839,-10.503230465057234,-0.581190544294148,-5.099523443924753,1.1177252961076014,-18.126190814775292,-4.771522073184743,1.5441727225680602,-15.389070743467752
1988-04-01,-3.5176158808975773,-0.7362472491526821,-12.246507458982215,-11.735755701859793,-9.7708410324027,-1.3996854061033668,-6.372554176732113,0.958640944876083,-17.26670805940923,-4.405503273010254,1.7437536859772895,-17.06102464257217
1988-05-01,-4.405711794928681,0.12772689688814068,-13.545887027166588,-10.05102147658666,-7.795015753132024,-2.316680804985326,-7.214057989287794,0.29285586179663603,-14.942031545737356,-2.9140193789613016,1.865020302041198,-18.38302379701196
1988-06-01,-5.150532036376514,0.9560184724150447,-14.390823060432368,-7.258172581593196,-4.964983517720819,-3.0495922739912826,-8.03859928198028,-0.31398252231073165,-11.75710048872171,-1.1184260658189362,2.0231107979307192,-19.331575254114664
1988-07-01,-5.748642262794989,1.4676086707126108,-15.073663998494107,-4.193450137972832,-2.358269337649759,-3.587772279250913,-8.655755059760914,-0.7579571580233639,-7.782761092038499,0.41061288293670206,2.163317338147884,-19.87973608621737
1988-08-01,-6.116696913465322,1.627289652482632,-15.18571988671227,-2.55007582406203,-0.734231080094429,-3.893414939322123,-9.0426752860086,-0.9260867624522344,-4.858250470505547,1.1105961075016098,2.2345041533854055,-19.94490600213772
1988-09-01,-6.199245830234006,1.513279379781233,-15.739957843206627,-3.138978903492292,-0.6590316216695254,-3.93283279930673,-9.272358542994448,-0.7141605768029549,-5.8567047119140625,1.2449770581488517,2.1621042696287507,-20.444335007086035
1988-10-01,-5.9082158177876645,1.0746112247125816,-15.144082297266058,-4.804637034734091,-2.076979206032949,-3.6502374381553837,-8.92728939391019,-0.23004132658923598,-8.533731440907902,0.5482297083910774,2.1254859769713463,-19.991298303371526
1988-11-01,-5.22093601364026,0.651837215511077,-13.86255922570693,-7.030836741129558,-4.1642654976344,-3.1120089859497257,-7.950815401579204,0.24714211903546499,-11.4047178288096,-0.6134946673524146,2.076109120103179,-18.483774138659967
1988-12-01,-3.945691122425546,-0.0701892753601621,-11.549908291977065,-8.967007448275885,-6.531406319849023,-2.165615976583667,-6.293185217338696,0.7264359356605844,-13.779293138956287,-2.087064116608863,2.0071071788044357,-15.485889620897249
1989-01-01,-2.403217596973447,-0.708113019482805,-9.15783168995275,-10.282301406065624,-8.441776772067971,-0.9144357189808677,-4.5231226034331735,1.0113211986545014,-15.437456504585818,-3.461744738560097,1.838869442705248,-13.054157582724967
1989-02-01,-1.6049748273204558,-1.202028661692908,-8.604620832257567,-11.0591063896815,-9.506524099062567,-0.20883861906463055,-3.8202125147769324,1.1913255180261995,-16.2418748914581,-4.438995193032658,1.5578712161990027,-12.75741367805295
1989-03-01,-1.9351921064390554,-1.3546444270588935,-9.244207365322957,-11.49342159430186,-9.861148546819818,-0.3376328068353781,-4.372265464381168,1.1718960113177017,-16.54372264429466,-4.809880724140243,1.5872722766438467,-13.450875165985853
1989-04-01,-3.0027144246821784,-0.8447949219187465,-10.979532773515821,-11.111161609490713,-9.35065343499728,-1.0071099167916833,-5.722929636637369,0.8654618099944232,-15.882776201385813,-4.277793940375833,1.708680793018723,-15.530188490704793
1989-05-01,-4.1463632377789175,-0.05169386437179845,-12.61391091135751,-9.62082346280416,-7.774459716936225,-1.900070996546164,-6.935688487270422,0.41540513946313296,-14.052475604814353,-3.0928163902432315,1.8739766544765895,-17.294283611018486
1989-06-01,-5.089519864363637,0.9013654510362432,-13.771278246314125,-6.9445592661698665,-4.699358983671284,-2.75992231398094,-7.923361125745271,-0.225544103408513,-11.219688297547016,-1.0446724821539486,1.8971274025018965,-18.38704783742021
1989-07-01,-5.809397834668057,1.4885548468029826,-14.527497249366965,-4.337339475750923,-2.173778183384029,-3.5038093241249646,-8.562753744292678,-0.7184509068863577,-7.528761735896475,0.4343082098399892,2.007798494971298,-19.448625983261483
1989-08-01,-6.144848658884173,1.790638582422099,-14.854224382248601,-2.600702891747157,-0.564620443130737,-3.8578037081695187,-8.89814912227162,-0.9012187520662944,-4.704111138569941,1.2861631197087906,1.9875589832799248,-19.546573452833226
1989-09-01,-6.409261895598268,1.7482221126556394,-15.196064299186775,-3.229263052344322,-0.749212238070083,-4.070667013889406,-9.100621541341146,-0.7652544063520214,-5.333502759638521,1.1609026263741886,2.1292805888830855,-19.904754917796065
