,r800GLB_cluster1,r800GLB_cluster2,r800GLB_cluster3,r800GLB_cluster4,r800GLB_cluster5,r800GLB_cluster6,r800GLB_cluster7,r800GLB_cluster8,r800GLB_cluster9,r800GLB_cluster10,r800GLB_cluster11,r800GLB_cluster12
1992-08-01,54.778618,64.298386,34.451744,75.28037,52.678406,21.333927,81.34297,69.85739,41.06652,70.52777,23.910208,55.88297
1992-09-01,49.047974,52.94235,43.135967,66.678734,38.83191,24.481815,67.80414,67.67783,51.884956,76.83327,25.202396,55.75181
1992-10-01,36.04998,54.236156,41.830822,74.74277,42.588646,27.38843,52.582867,68.28345,36.917915,73.68538,17.256569,55.319458
1992-11-01,32.680252,48.54761,39.71442,76.67943,55.437668,32.81465,43.628227,78.31329,42.99833,75.46659,20.99226,63.4596
1992-12-01,27.291273,57.116863,38.341267,76.00257,53.12695,36.97621,30.777592,71.468575,49.538616,62.89285,14.005047,64.96715
1993-01-01,34.049515,62.63421,41.94631,79.252,51.45014,50.53206,34.765526,75.663994,61.571335,60.451176,25.785175,74.69977
1993-02-01,23.164581,58.81231,30.547434,75.03709,45.626595,46.991787,28.308712,72.73312,56.31423,53.639538,20.742878,64.54516
1993-03-01,26.267288,58.494083,40.962986,77.82475,47.71098,44.921722,28.443958,72.410126,58.88073,59.902237,17.54152,76.00131
1993-04-01,25.062801,52.493923,43.206482,79.29973,42.872345,35.793396,35.48631,71.26451,50.76277,66.08697,13.91692,68.44502
1993-05-01,30.35809,44.03228,43.857258,79.61955,51.83042,32.272224,52.02613,72.60265,41.508743,71.95984,16.169964,56.43834
1993-06-01,32.431335,68.81099,52.161377,79.20267,56.25536,18.193882,67.054375,65.725784,43.07601,76.95122,13.622559,55.984867
1993-07-01,50.26793,72.410126,31.492567,79.897995,54.5258,23.859905,79.287,67.06074,48.535187,73.74031,18.605988,57.7192
1993-08-01,52.568707,68.968506,29.673903,75.68627,57.461437,28.133686,78.53917,71.00516,44.188213,77.530396,21.777113,58.70093
1993-09-01,54.39851,70.72194,39.044083,71.48886,61.03353,28.200514,71.55569,65.262764,56.473347,78.699875,19.851841,54.605354
1993-10-01,40.283573,51.052357,34.019287,76.55344,48.54155,27.684988,57.891045,67.69083,37.303383,77.70064,19.950493,55.443882
1993-11-01,43.515163,44.683056,44.40779,75.01322,54.61331,37.460907,52.337994,70.71239,45.677513,66.05673,24.466127,57.714428
1993-12-01,24.599781,60.952385,35.822037,77.47788,38.9327,40.21038,29.8537,73.69417,59.326244,58.43044,20.790611,61.35653
1994-01-01,13.5658,63.75222,43.214966,77.47489,39.960022,49.27506,34.177216,71.26326,68.37266,61.17761,19.227692,73.895905
1994-02-01,16.843311,61.648357,42.04454,73.34939,40.43238,46.01689,20.370712,78.78074,61.005108,60.14583,8.616482,79.75287
1994-03-01,22.35044,57.174625,47.680637,78.10041,51.956074,44.948032,31.059305,77.415245,56.979553,53.743954,20.119213,75.60802
1994-04-01,22.402027,44.299946,43.169823,80.80077,50.6196,36.021523,29.287546,65.05323,46.708508,67.25221,16.06464,66.849174
1994-05-01,31.899239,52.471966,40.12446,78.03593,58.491756,24.233437,46.558575,70.719955,52.241425,73.43645,15.327885,61.040573
1994-06-01,37.34188,71.342255,49.17994,81.94862,56.808662,19.758091,70.93115,71.71788,52.07215,73.355835,14.5588875,59.836292
1994-07-01,46.88907,66.139824,39.163616,75.98365,46.760094,22.393967,82.47419,68.60481,44.464386,69.58339,21.516954,61.2163
1994-08-01,62.125557,61.690273,33.690346,79.61261,45.152775,26.664568,82.9401,68.585464,32.342583,75.28558,23.864254,62.162636
1994-09-01,53.710102,69.939674,40.180885,70.64419,47.36949,26.282488,81.76323,62.96549,46.88423,76.185165,25.24587,52.94755
1994-10-01,56.853806,65.997955,35.478226,68.41457,49.621674,31.552626,68.57418,71.81784,36.730873,75.84823,38.10765,62.74462
1994-11-01,40.269554,51.688457,43.987186,77.99078,46.585983,32.81333,47.011593,68.22918,52.031845,71.118164,25.769821,54.251785
1994-12-01,22.809902,56.14123,43.896904,79.28374,49.624897,38.423637,32.13139,74.98895,56.107376,65.199936,14.505688,73.71373
1995-01-01,11.959808,61.971798,43.424393,81.02797,50.62278,44.27448,21.207752,74.45749,63.02797,55.70078,15.416519,74.71187
1995-02-01,15.125103,57.43638,39.838882,75.024216,40.65838,39.7938,21.571617,73.96965,60.596844,55.472157,19.12439,73.60257
1995-03-01,29.341564,62.09255,41.307217,80.316345,41.57126,42.34085,38.460705,72.44818,54.567326,53.797737,24.616161,72.414375
1995-04-01,30.315624,46.836018,49.60686,80.507935,39.017773,32.62761,35.681816,73.17108,44.25999,70.19738,19.99541,70.36965
1995-05-01,29.02761,55.583244,38.8938,77.62761,48.041924,27.21151,48.00328,68.54711,57.52815,71.622246,16.181278,56.82779
1995-06-01,31.72761,73.61384,42.690224,81.5625,57.8582,20.91956,63.626896,65.001854,45.441742,76.851585,17.184319,52.883247
1995-07-01,50.61795,70.3777,32.873943,75.875916,54.279133,23.373226,75.26733,68.87073,21.181992,77.87878,20.575016,56.87126
1995-08-01,63.494873,70.62726,44.656055,77.36196,56.85516,22.292904,83.57663,64.573586,42.64997,85.08199,22.74049,56.70382
1995-09-01,59.572872,57.55391,38.692547,77.8015,51.672512,29.16607,76.368576,68.345856,33.939774,81.28557,20.967861,55.05677
1995-10-01,39.359097,47.90829,51.37788,76.2913,48.84371,26.3743,52.35516,63.253372,49.53602,78.21849,27.1777,57.383247
1995-11-01,30.447645,49.71634,44.44514,78.1074,44.615803,30.444426,35.507935,75.00812,55.628326,70.535484,17.929756,63.461063
1995-12-01,44.491833,52.40507,40.183426,75.940315,45.705788,34.047646,41.060883,72.4353,52.884857,71.49345,29.328684,66.30919
1996-01-01,18.80056,56.923534,41.404133,75.85281,46.79868,44.00145,35.53881,76.62669,59.201626,60.50109,17.721973,69.686005
1996-02-01,25.19792,61.175003,39.614548,78.42756,51.35003,43.688675,29.891144,76.44451,64.51717,51.911087,19.580883,79.143394
1996-03-01,29.712185,53.357265,40.835014,74.99833,49.80389,40.68185,35.874157,75.275635,44.08206,49.599136,19.208454,72.05277
1996-04-01,20.038757,50.987274,38.068413,79.55613,55.772396,34.929386,31.662992,68.99597,51.74825,68.41879,18.594193,70.679146
1996-05-01,26.900442,50.851845,40.273956,78.704865,61.38137,23.372866,47.94337,68.15599,49.478218,81.066795,13.615604,62.41804
1996-06-01,34.2329,59.941643,34.32641,77.37638,62.281,22.007301,67.73198,71.04512,37.839478,78.938644,22.076626,60.6075
1996-07-01,45.29285,68.923416,41.61856,76.17365,51.36615,14.460415,78.279236,67.572365,56.7478,77.06844,19.319698,64.667114
1996-08-01,56.83647,61.157272,38.482758,74.735535,62.2681,26.52479,77.89552,68.49295,30.685976,76.18977,20.545002,53.494305
1996-09-01,52.868755,53.766773,38.845512,76.879814,52.970325,24.65782,74.72748,62.909775,41.254196,78.79515,17.536564,50.61485
1996-10-01,35.48561,50.55358,44.006287,78.28568,41.54601,29.689613,53.026756,68.61226,50.866356,79.06117,21.970219,59.22742
1996-11-01,27.925825,58.2891,38.589165,74.97737,40.65928,32.796394,36.475525,67.199936,43.88053,68.954056,17.512383,56.02713
1996-12-01,25.916977,62.44706,36.886642,72.72024,46.851883,37.238113,29.966919,68.315605,47.925636,63.380547,13.612377,62.385796
1997-01-01,34.92533,57.752937,45.794052,74.598625,42.871536,50.377384,34.412407,74.86581,53.006325,64.37972,22.634941,60.322506
