,zgu500GLB_cluster1,zgu500GLB_cluster2,zgu500GLB_cluster3,zgu500GLB_cluster4,zgu500GLB_cluster5,zgu500GLB_cluster6,zgu500GLB_cluster7,zgu500GLB_cluster8,zgu500GLB_cluster9,zgu500GLB_cluster10,zgu500GLB_cluster11,zgu500GLB_cluster12
1966-08-01,0.4444233,0.051203918,0.15558091,-0.17724419,-0.108644105,-0.33446616,0.3223217,-0.027243042,-0.30492553,0.13063546,-0.12735291,-0.033807755
1966-09-01,0.34365654,0.09256096,-0.14376488,-0.039059065,0.0013126374,0.041028976,0.119804,-0.006892395,-0.5524109,-0.024288941,-0.15131417,-0.1890606
1966-10-01,0.119804,0.23862305,-0.17986985,-0.019365693,-0.065317534,0.24978295,-0.94727135,-0.1250557,-0.060394287,0.015098572,-0.05350151,-0.36400717
1966-11-01,-0.0328228,0.081401445,0.14179496,-0.066959,0.16477165,0.49661177,-1.0962881,-0.067287065,-0.2025177,-0.14704704,0.27177468,0.0055797575
1966-12-01,-0.11980362,0.23435631,-0.19628143,-0.28785744,-0.10011025,0.70832026,-1.3175148,0.3141159,-0.12997894,-0.6003326,-0.06137886,-0.3095209
1967-01-01,0.056166075,0.027429963,-0.096983336,-0.4630394,-0.00881691,0.79121625,-1.6523129,0.66092527,-0.070206836,-0.51202124,0.061063766,-0.0097963335
1967-02-01,0.34189147,0.014041138,0.009796143,-0.28637925,-0.21323319,0.6808445,-2.1395168,0.5544716,0.22400932,-0.7370102,-0.088819884,-0.85064733
1967-03-01,-0.0052246093,0.08849335,-0.20572281,-0.36964816,-0.38009757,0.8548924,-1.0775955,0.15608788,-0.083595276,-0.687702,-0.21649894,-0.09143219
1967-04-01,-0.03787918,0.07575836,0.03657303,-0.054532815,-0.10220833,0.52671564,-0.9100784,0.026123429,0.05028801,-0.5871264,0.055185698,0.50908244
1967-05-01,0.13323021,0.015673827,0.17470093,-0.2220501,0.04669571,0.17078266,-0.61031115,0.00881691,-0.47283554,-0.60084116,0.01567421,-0.19853897
1967-06-01,0.43299752,0.011429215,0.05649223,-0.18515053,-0.08522835,0.51691914,0.059430696,0.08522797,-0.15216942,-0.14629173,-0.026776504,-0.3742195
1967-07-01,0.39805755,0.0019592284,0.14792442,-0.36311683,-0.14759788,0.06726837,0.26939887,-0.1505371,-0.1769867,0.21127395,-0.06498222,0.2158455
1967-08-01,0.36181068,0.040818024,0.0173069,0.03298111,-0.20180435,0.030368805,0.25960273,0.0029384613,-0.09567757,0.24294853,-0.1616394,0.6393734
1967-09-01,0.26384774,-0.009143067,-0.08000298,-0.2814808,-0.11037178,0.091105655,0.12637253,0.033960722,-0.16098633,0.11069832,-0.15021019,-0.33634034
1967-10-01,0.14139366,0.15445557,-0.03494034,-0.3794445,-0.036899187,0.17274189,-0.5244297,0.05551224,-0.22041702,0.040164948,0.02742958,-0.1329033
1967-11-01,-0.16098633,0.3696476,-0.20376357,0.20506974,0.061063766,0.6106373,-1.2199686,0.22792777,-0.11004563,-0.60606575,0.17143555,0.10351448
1967-12-01,0.013388443,0.06988029,-0.053553008,-0.34287128,-0.24784699,0.68606913,-1.1807833,0.5054905,0.11233139,0.04114437,-0.17535439,-0.44834518
1968-01-01,-0.14295349,0.008752441,0.044490814,-0.11669655,-0.1404007,0.8063011,-1.5389373,0.34899598,0.005470276,-0.40150946,-0.035009004,-0.3380558
1968-02-01,0.109767914,0.11414413,0.09153366,0.117061615,0.024797821,0.90075225,-2.1752992,0.19947815,0.0018234253,-0.5433693,0.120343015,-0.82307625
1968-03-01,0.061994933,0.120707706,-0.081322476,-0.3158106,-0.005470276,0.67319375,-1.0604813,0.103932954,-0.05579605,0.030268097,0.004740906,0.02188034
1968-04-01,-0.037926484,-0.025891876,0.23047599,0.13857765,-0.031726837,0.32164535,-0.44162408,0.10101585,0.06855927,0.18671456,0.12690735,-0.0652771
1968-05-01,0.114508055,-0.022610474,0.017869567,-0.21442986,-0.017869567,0.35009003,-0.38473433,-0.10575638,-0.35373688,-0.33696175,0.07001801,-0.3183632
1968-06-01,0.4631401,0.0014587402,0.09007569,-0.046678543,-0.1101326,0.21515961,-0.020057296,0.08569946,-0.43469507,0.009846496,-0.017868806,-0.1527996
1968-07-01,0.29939994,-0.030632783,0.19291382,-0.20421906,0.009846496,0.25235635,0.2600147,-0.022245025,-0.45001143,0.23740502,0.0029174804,0.14842376
1968-08-01,0.30742264,0.027715301,0.11997833,-0.16337585,0.22938156,-0.021880722,-0.013493347,0.020786285,-0.18671493,0.14185944,0.07330017,0.47408026
1968-09-01,0.25454408,0.03209152,0.061631013,0.035009004,0.031362154,0.19109078,0.17686844,-0.059807587,0.037561797,-0.09700394,-0.04850235,-0.102838896
1968-10-01,0.03902054,0.026256561,0.020056915,-0.18963203,-0.023339082,0.27897796,-0.7512348,-0.019327546,-0.06527786,0.21151276,-0.040114593,-0.22646447
1968-11-01,-0.022245025,0.06782989,-0.24251023,-0.19254951,0.013493347,0.20166664,-1.1640495,0.057619475,0.023704529,-0.19145545,-0.03026886,-0.43980065
1968-12-01,0.037197113,0.048137665,-0.16738662,-0.2884594,-0.07986374,0.3030468,-1.4036423,0.28845978,-0.100286864,-0.32456285,-0.057618715,-0.23667526
1969-01-01,-0.13965759,0.21230583,-0.01061554,-0.20633468,-0.049427412,1.0764564,-2.4541218,0.27798805,-0.20932007,-0.23055115,-0.002985382,-0.03781681
1969-02-01,-0.20434456,0.06203308,0.09719658,-0.3649002,-0.07032623,0.55498046,-1.9565302,0.28528556,0.07629776,-0.28296393,-0.03649025,0.07762413
1969-03-01,0.10582123,0.10814323,0.029855728,-0.37286225,-0.00033187866,0.645874,-0.6919842,0.57886505,-0.19538765,-0.20202217,0.031845856,0.056061935
1969-04-01,0.08459053,0.20003204,-0.10648461,-0.29523736,-0.04478302,0.71885395,-0.73510855,0.0991867,0.06037445,-0.59644663,0.11046524,0.24713707
1969-05-01,0.13567658,0.101508714,0.10383072,-0.5228031,0.069330975,0.3440016,-0.3101654,-0.009951782,-0.63592225,-0.15591201,0.11776352,-0.17581578
1969-06-01,0.48697624,0.028860092,0.16652755,-0.19571953,-0.025543213,0.45612565,-0.1847721,-0.077955626,-0.23055077,-0.1399891,-0.017250061,-0.4295872
1969-07-01,0.37982827,0.05738907,0.13401794,-0.15392189,0.07928276,0.27301177,0.23652191,-0.07264862,-0.2706898,-0.043456268,0.030187225,-0.10615273
1969-08-01,0.41266936,-0.03947563,0.08492203,0.13667183,-0.16951294,0.31547317,0.15757065,-0.08193664,-0.10250397,-0.09520569,-0.16453704,0.2700264
1969-09-01,0.4116745,-0.05539856,-0.003648758,0.07662926,0.052412797,0.16453686,0.008293152,-0.054402925,-0.014264298,-0.23751679,0.028860092,0.15292625
1969-10-01,0.32111207,0.18344536,-0.17150307,-0.090229794,-0.11212387,0.23287296,-0.29556924,0.0003314972,-0.034167863,-0.24448356,-0.15259476,-0.53905755
1969-11-01,0.1416481,0.07463875,-0.20898819,-0.18576774,-0.11411438,0.42029876,-1.0505819,0.07662888,-0.06800423,-0.22059898,-0.14761886,-0.53938943
1969-12-01,-0.024547959,0.10184059,-0.024879837,-0.32973766,-0.115441516,0.67174876,-1.3796558,0.21595535,0.033835985,-0.82533836,-0.038812257,-0.4667408
1970-01-01,-0.020965958,0.15341797,-0.0515831,-0.07654266,-0.003660965,0.58305514,-1.4223614,0.2878662,-0.037272643,-0.26557007,0.12978974,-0.4845478
1970-02-01,0.051582716,0.04226532,-0.03327942,-0.040600967,-0.1098217,0.7258232,-1.5671265,0.13444862,-0.05324707,-0.7258236,0.015641402,-0.45492935
1970-03-01,0.08253288,0.16573104,0.10549583,-0.16806069,0.035609435,0.9271641,-1.2962326,0.324807,0.03361206,-0.57373697,0.10849075,-0.52514875
1970-04-01,0.24693298,0.20932731,0.011647796,-0.30117854,0.018969726,0.18336944,-0.32946625,0.26923028,-0.063230895,-0.46824074,0.05790634,0.019302368
1970-05-01,0.31082955,0.18137245,0.08918877,-0.29518813,0.022629548,0.46857375,-0.34311065,0.12013855,-0.4449455,0.4143284,0.07654266,-0.28753394
1970-06-01,0.47988892,0.13078804,-0.014642715,-0.38703918,0.011647796,0.41565973,-0.10216751,0.07887192,-0.3550911,0.08885612,0.036274336,0.14243583
1970-07-01,0.3084999,-0.014975739,0.064229205,-0.008652878,-0.075876996,0.51815987,-0.023295593,-0.0053245546,-0.26523703,0.12280121,-0.10649414,0.44328156
1970-08-01,0.2615761,0.033945084,0.12413216,0.053912353,-0.13411598,-0.17005768,0.28553694,0.05657501,-0.18436775,-0.04226494,-0.15042305,0.14576378
1970-09-01,0.33745307,-0.045592498,0.087524794,0.30716857,-0.04326286,0.23561803,-0.017305374,-0.0009979248,-0.08952141,0.06056862,-0.15408364,-0.08286591
1970-10-01,0.29352418,0.0013313293,-0.04725685,-0.12513046,0.0009983063,0.26390553,-0.4409523,0.070885085,-0.25691682,0.11115341,0.019634629,0.42730752
1970-11-01,0.18336944,0.16506577,0.02862053,-0.29052907,-0.031615447,0.57839584,-1.0176837,0.0019966126,-0.24061012,-0.19435158,-0.01064949,0.3481024
1970-12-01,-0.0076545714,0.20400238,0.01530838,-0.4259762,0.009318543,0.6379658,-1.825042,0.41565973,0.05025177,-0.62997895,0.028952789,-0.07887192
1971-01-01,0.049646758,0.03168259,-0.036254883,-0.41709596,-0.20119897,0.4004383,-1.1644065,0.63495255,-0.06173134,-0.36973572,-0.009145355,-0.41546288
1971-02-01,0.056505583,-0.10843849,0.036255263,-0.14142723,-0.2410469,0.68035316,-1.512912,0.15514526,0.06989708,-0.34393272,0.024169922,-0.90898836
1971-03-01,0.257378,-0.01861763,-0.029069137,-0.20021935,-0.17376328,0.5915119,-0.6316868,0.4882992,-0.13489494,-0.6045769,-0.028089141,-0.29330635
1971-04-01,0.17114982,0.18584785,0.16461754,-0.27142256,-0.10125275,0.21883659,-0.5288006,0.29069367,-0.22536889,-0.82961905,-0.070223235,0.1515522
1971-05-01,0.021230316,0.12182961,0.20740509,-0.26913643,0.18976708,0.38051432,-0.28873366,0.20119897,-0.26946297,-0.62352103,0.28840715,-0.3187828
1971-06-01,0.2629307,0.08002243,-0.10321236,-0.14077416,0.013064575,0.3341341,0.005225754,-0.039194487,-0.26097068,-0.27501565,0.030702591,-0.06205826
1971-07-01,0.38965988,0.09341393,0.21295738,-0.0075122835,0.19368668,0.2256958,0.12346268,-0.08688126,-0.0816555,0.21916313,0.050299834,0.025149917
1971-08-01,0.38672027,0.014698029,0.10549889,0.20936432,0.0450737,0.24365997,0.258358,-0.05193329,-0.23386116,0.009798432,-0.06957016,0.49679184
1971-09-01,0.1430603,0.074143216,-0.056178667,-0.118563846,-0.041807555,-0.049973108,-0.054219056,0.0653244,-0.32662162,0.6153553,-0.11987038,-0.0287426
1971-10-01,0.35601768,0.15285912,-0.0035930634,-0.18650094,0.044420622,0.34229964,-0.49287224,0.013391495,-0.027762985,0.49679184,0.07153015,-0.31943625
1971-11-01,0.15743141,-0.15253258,-0.089494325,-0.33968657,-0.1064785,0.48535997,-1.2248318,0.28775367,0.050626375,-0.38345414,-0.020903777,-0.22504234
1971-12-01,0.2900402,0.21099778,-0.047686767,-0.37202224,-0.08655472,0.878286,-1.8307152,0.5088768,0.3004921,-0.5176954,-0.039521027,0.050299454
1972-01-01,0.021805573,0.042750932,-0.1747326,-0.18247947,-0.17961006,0.56207085,-1.7527767,0.35922012,0.04906273,-0.1962513,-0.097838596,-0.43267098
1972-02-01,-0.045619585,0.18047066,0.020084381,-0.30413207,-0.016641235,0.5939182,-2.3690746,0.38303453,0.041029356,-0.5388304,0.024961853,-0.36036795
1972-03-01,0.21690941,0.057383347,-0.12136574,-0.087509535,-0.26052055,0.60137826,-1.4701636,0.12595673,0.25047836,-0.13513795,-0.1747326,-0.8673504
1972-04-01,0.21604843,-0.00057373045,-0.17014198,-0.31331348,-0.035003662,0.41201305,-0.71671927,-0.10128212,0.04475937,-0.7933258,0.0063121794,0.14001541
1972-05-01,0.04533272,0.18821755,0.0846405,-0.25191307,-0.03471718,0.6877403,-0.43927002,0.046193697,-0.24760933,-0.56465304,-0.002008438,-0.15378761
1972-06-01,0.16956787,0.097551726,0.197686,-0.32220802,0.1377205,0.41660365,0.028691482,-0.08091088,0.04705429,-0.32421646,0.19137344,0.40742224
1972-07-01,0.4269325,-0.048775863,0.08636169,0.17415886,0.03012619,0.059391785,0.14259796,-0.027830888,-0.17071572,0.040742494,0.022379303,0.21604843
1972-08-01,0.41459543,-0.24818344,0.017789077,-0.12107887,0.18678284,0.10099487,0.61715853,-0.047341157,-0.30757523,-0.26826745,0.11161079,0.16096039
1972-09-01,0.29609832,0.17731476,0.11448021,0.08406677,0.015780639,0.24359265,0.0065994263,-0.08980484,0.07431145,0.16038704,0.02266655,-0.2676937
1972-10-01,0.027830888,0.14058952,-0.27056274,-0.14145012,0.13858108,0.43611413,-0.7950474,-0.11275826,0.008033371,-0.028691864,0.057957076,-0.37643546
1972-11-01,-0.04906273,0.08177147,-0.22723846,-0.29638538,-0.08062363,0.835503,-1.3723247,-0.010328675,-0.32364234,-0.9232992,-0.067999266,-0.14575386
1972-12-01,0.021231841,-0.015206528,-0.046193313,-0.41832504,-0.28146592,0.3425789,-2.2152874,0.3006893,0.06886025,-0.026109314,-0.13542481,-0.94740045
1973-01-01,-0.07581596,0.19081382,0.18444291,-0.2618515,-0.035359193,0.72725904,-2.418463,-0.08473549,0.061161805,-0.50841254,-0.04746437,-0.24050865
1973-02-01,0.1806202,-0.056702424,0.032492448,-0.31409454,-0.053198624,0.70400465,-1.6998049,0.10066338,-0.024847412,-0.8018007,0.12296219,0.14685364
1973-03-01,0.18922119,0.10703392,-0.06434822,-0.08919487,-0.02739563,0.7673969,-1.6822844,0.51956177,-0.12264328,-0.24815369,-0.0041412353,-0.064984895
1973-04-01,0.2076973,-0.1474907,0.092062,-0.25866586,-0.0713562,0.44215298,-0.8199585,0.08123131,0.007007599,-0.019750595,0.062754825,-0.5979263
1973-05-01,0.15418053,-0.021980286,0.104485705,-0.15258713,0.17393073,0.36092168,-0.50968665,0.049694825,-0.565752,0.028032685,0.1191391,0.06052513
1973-06-01,0.45457688,0.067214586,0.070719145,-0.24592361,0.09620361,0.2373228,0.0,0.0082824705,-0.3271553,-0.1315628,0.10958252,0.0019111633
1973-07-01,0.29561806,-0.08792076,0.2481533,-0.013379288,0.060525514,-0.32142106,0.070719145,-0.0025485992,-0.17297478,0.16309968,0.083142474,0.40966073
1973-08-01,0.4204914,0.0082824705,0.245924,-0.06339226,-0.111494064,-0.0774086,0.42080992,0.015290451,-0.18316841,-0.10384865,-0.15927696,0.11690941
1973-09-01,0.38640594,-0.096840665,0.11436081,-0.051924516,-0.16755943,0.6453905,0.04077492,0.06466675,-0.15672836,-0.28574294,-0.1904953,0.062436294
1973-10-01,0.29721108,0.04396057,-0.08951378,-0.13729706,-0.20992737,0.3392601,-0.540905,0.016246414,0.08154984,-0.14812775,-0.13538551,0.1672409
1973-11-01,0.17106362,-0.016246032,0.04650879,-0.22776623,0.06466637,0.6412495,-1.1235405,0.4733715,-0.2589844,-0.7250292,0.030581284,0.26471862
1973-12-01,0.013379288,0.22776642,0.024210358,-0.73681563,0.014016723,0.6380638,-1.4917891,0.5969704,-0.1723381,-0.41603166,0.016246414,-0.32524377
1974-01-01,0.03747406,-0.06541443,-0.04865036,0.1229393,-0.25639877,0.543367,-2.4324946,0.30241853,0.15318146,-0.060154915,-0.14726487,-0.5798542
1974-02-01,0.45494232,-0.08217926,0.035830688,-0.31885415,-0.2087349,0.58215487,-2.3010085,0.37802276,0.09006806,-0.46743336,-0.0095329285,-0.22681351
1974-03-01,0.28170928,0.021694947,0.16041335,0.006245804,0.0009857178,0.86978114,-1.37929,0.4454094,-0.070345305,-0.28466758,0.094998166,-0.14101867
1974-04-01,0.3793373,0.050622176,0.07593346,-0.15186653,-0.23042984,0.7691944,-0.5016201,0.0733036,-0.020051574,-0.19887276,-0.14430618,-0.25508308
1974-05-01,0.17323303,-0.097299576,0.059826277,-0.19197007,0.04371948,0.400704,-0.39084283,-0.012820053,-0.3783516,-0.3287155,0.06672974,-0.38393974
1974-06-01,0.2626438,0.031885147,0.14792176,-0.011833573,0.08053551,0.60779494,-0.077248,-0.052923203,-0.34646606,0.20939179,0.0548954,0.15482482
1974-07-01,0.39971772,-0.17652015,0.15022278,-0.028269578,-0.077905655,0.5095089,0.113406755,-0.042075347,-0.33890533,-0.11406402,-0.058840178,0.62587434
1974-08-01,0.57196504,-0.13674545,0.07560501,-0.17257576,-0.0082180025,-0.32772905,0.08710937,0.02892685,-0.35632744,0.059168626,-0.062127303,-0.15811196
1974-09-01,0.49471664,0.0026298524,-0.049636077,-0.17389068,0.08283653,0.14594975,0.09269752,-0.012490844,-0.27217636,-0.12524033,-0.03057022,-0.33956298
1974-10-01,0.44836769,0.0792202,-0.04108963,-0.19558564,0.03977432,0.3070202,-0.4700634,0.07100258,0.2665886,-0.2757923,-0.071331404,-0.26100007
1974-11-01,0.03451538,-0.08283653,-0.020051956,-0.2754635,0.059826277,0.5433666,-0.7369801,0.20610467,-0.1393753,-0.3020893,0.13017158,0.12392578
1974-12-01,0.11899491,0.0670578,-0.056210328,0.005259705,-0.049964905,0.9595207,-1.8934014,0.2909134,0.39544526,-0.47729474,0.0913826,-0.38492584
1975-01-01,-0.06713867,0.19349785,-0.04718666,-0.3068737,-0.14979477,0.909536,-1.5045983,0.68563575,-0.12730941,-0.45825177,-0.09627418,-0.95007247
1975-02-01,0.02026825,0.19318123,-0.15707855,-0.45413437,-0.16879615,0.74929047,-1.9223135,0.5225399,-0.13300972,-0.17132989,-0.121609114,-0.20236549
1975-03-01,0.21313325,0.1697464,-0.11242523,-0.3800289,-0.20774917,0.57922745,-1.4741958,0.16531257,0.019634247,-0.30307332,-0.027868653,0.052254103
1975-04-01,0.15897866,0.02375183,0.032302476,-0.1773468,-0.052254487,0.27457124,-0.9250538,0.25588608,0.06555481,-0.8696331,0.004434204,-0.032619096
1975-05-01,0.3258751,-0.02090149,0.01995163,-0.40314713,0.13490982,0.30909023,-0.55040854,-0.08202286,-0.22991791,-0.07442246,0.17164688,-0.39586335
1975-06-01,0.28977203,0.15676193,0.10007439,-0.1330101,0.105774686,0.3686281,0.19761506,0.011717605,-0.7568909,-0.2989563,0.08835678,-0.052887343
1975-07-01,0.26887053,0.08803978,-0.08012314,0.051304244,-0.0424366,0.033569336,0.2486023,0.049720764,-0.15454522,0.26728708,-0.0946907,0.09722404
1975-08-01,0.2698204,0.04750366,0.007600403,0.06998863,0.2701374,0.13396034,0.21883354,-0.091523744,-0.34044266,-0.105141446,0.24100152,0.10134125
1975-09-01,0.1754467,-0.0962738,0.09532394,-0.118759155,-0.037369538,-0.10355797,0.04116974,-0.0465538,-0.09690742,-0.049720384,-0.10197449,-0.34329262
1975-10-01,0.25240248,-0.31859094,-0.009500885,-0.12667656,-0.120659254,0.3046566,-0.6457325,0.080122754,-0.019001389,0.0829731,-0.17988053,0.080439374
1975-11-01,0.15517883,0.16942978,-0.027868653,-0.37654534,-0.15169525,0.12572613,-1.4643784,0.25145262,-0.19919853,0.055737685,-0.0864563,-0.09912415
1975-12-01,0.090890124,0.16911277,-0.10070763,-0.3698948,0.07410546,0.58682823,-2.0154204,0.46521872,0.19856492,-0.0848732,0.10830803,-0.53837454
1976-01-01,-0.15978852,0.09318237,-0.07770767,-0.19881096,0.031621553,0.89044416,-1.0794998,0.24052429,-0.049113847,-0.7767418,0.1449875,-0.80331725
1976-02-01,0.15339737,0.05046005,-0.08039932,-0.102601625,-0.16718979,0.5537106,-2.1842291,0.37508315,-0.06526108,-0.5093056,-0.017829131,-0.17358132
1976-03-01,0.2381691,0.03263092,-0.040367126,-0.33505192,-0.11908493,0.5732212,-1.3684651,0.2923294,-0.1490242,-0.48340338,-0.004373169,-0.36364555
1976-04-01,0.2819008,0.12143936,-0.23615113,-0.13388634,0.0067276,0.45817336,-0.7488209,0.3411072,-0.29636613,-0.3582634,-0.035658263,0.08880921
1976-05-01,-0.018502045,0.0020183562,0.11471176,-0.30107576,-0.024556732,0.429916,-0.468602,0.047768403,-0.11572075,-0.22303161,0.056851197,-0.13859558
1976-06-01,0.49248618,-0.04541359,0.11572075,-0.017829131,0.0050460817,0.27450028,-0.10159187,-0.035321046,-0.35523567,0.026239013,0.022538757,-0.25297087
1976-07-01,0.44370842,-0.054496385,-0.13523178,-0.16248016,-0.07602577,0.22202225,0.092173,-0.07064362,-0.4191513,0.08611755,-0.19511032,0.22504997
1976-08-01,0.23816948,-0.06862526,0.21428528,0.11437492,-0.012446594,0.1449871,0.42957956,0.012447357,-0.2092392,0.12143974,0.0010089874,0.33740655
1976-09-01,0.095537186,0.07299843,-0.1449875,-0.07030716,0.025230026,0.33908883,-0.08107185,-0.082753755,-0.15036964,-0.009082794,0.039022066,0.115384676
1976-10-01,0.12480392,-0.15205154,-0.111011125,-0.39896736,-0.1449875,0.4820574,-0.71080816,0.019511033,-0.03767662,-0.42688864,-0.04373169,-0.30174866
1976-11-01,0.30511245,-0.07669906,-0.06896134,-0.34514388,-0.036667634,0.45918274,-1.4714025,0.11740265,-0.031621553,-0.73401946,0.035658263,-0.92273843
1976-12-01,-0.106638335,0.3532173,0.037003327,-0.10327415,0.0289299,0.5876862,-1.3812481,0.13792305,-0.13523178,-0.46321926,0.13859558,-0.46691972
1977-01-01,-0.06333542,0.19319305,-0.011676788,0.05555191,-0.113580324,1.0172691,-2.1707637,0.18646927,-0.015568542,-0.9114731,-0.059090424,-1.2313378
1977-02-01,0.12667236,0.25546798,0.08845787,-0.24272919,0.013092041,0.8421219,-1.7840248,0.22786789,-0.15320893,-0.41858405,-0.037506104,-0.69634247
1977-03-01,0.16488647,0.08385773,-0.1967308,-0.2724514,-0.25263673,0.6213306,-0.86193657,0.13728714,-0.0895195,-0.30606538,-0.15144043,-0.21796075
1977-04-01,-0.059797667,0.0017692565,0.048474886,-0.21229973,0.057674408,0.5643633,-0.5965618,0.065813065,0.03396759,-0.11393394,0.060858916,0.013799667
1977-05-01,0.13233337,-0.038568117,0.11464157,-0.04210625,0.19319305,0.17443943,-0.5003193,0.088812254,-0.2031002,-0.5707321,0.16417846,-0.2055767
1977-06-01,0.077488706,0.0028305054,0.044936754,-0.08315086,0.05342865,0.25299034,-0.094473645,0.086335756,-0.41433793,-0.35383263,0.073596954,-0.059797667
1977-07-01,0.33755606,0.022999192,0.020522308,-0.21053047,-0.084919736,-0.06793594,0.220438,-0.06899719,-0.16240922,-0.14436379,-0.19425431,0.045998383
1977-08-01,0.21406898,0.058382414,0.037860107,-0.31703416,-0.19496194,0.37223205,0.15427093,-0.096242525,-0.14896354,0.045998383,-0.3644474,-0.22362252
1977-09-01,0.18470077,-0.079257965,0.12808761,-0.0024765015,-0.018753052,0.11004219,0.41256905,-0.030783843,-0.09765778,-0.15957871,-0.05342865,0.13693313
1977-10-01,0.2802353,-0.048474886,-0.027245332,-0.38001594,-0.07288971,0.117472455,-0.6372528,-0.020168304,-0.2059311,-0.19885406,-0.035736848,-0.09376564
1977-11-01,-0.07288971,0.13976364,-0.02936859,-0.0017692565,-0.09801178,0.4889969,-1.0749435,0.009907532,0.10721131,0.094473265,-0.0021232604,-0.62734526
1977-12-01,-0.13834915,0.06828995,-0.2296379,-0.03361397,-0.079257965,0.70377314,-1.5483719,-0.17337799,-0.026537323,-0.29085082,-0.08810425,-0.40761527
1978-01-01,0.035027314,0.12038727,0.081618115,-0.37442437,-0.0452301,0.80019987,-1.8078464,-0.089100644,-0.03876877,-0.89066046,0.038428497,-0.4315567
1978-02-01,-0.019724274,-0.062914275,0.06631508,-0.1846611,-0.22002944,0.8593731,-1.3330994,0.1424919,-0.18976288,-0.3183117,-0.043869782,-0.6665497
1978-03-01,0.002040863,0.16799851,0.08603935,-0.26661986,0.045569994,0.74000627,-1.4055363,0.18330117,-0.047950745,-0.5774498,0.108824536,0.08331871
1978-04-01,0.010542298,-0.06733513,-0.15031357,-0.38496646,-0.16629715,0.6311819,-0.55466497,0.28940505,0.0663147,-0.52779883,-0.13126984,0.008501816
